label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118
0.03	north15_all	80	38840	16313	8000	5436	4169	3105	2516	2170	1681	1453	1370	959	906	1775	808	542	531	507	464	380	371	281	260	266	198	156	140	148	153	105	115	97	67	80	75	54	48	38	36	34	57	29	29	67	51	35	26	19	11	16	11	19	10	13	11	7	3	6	11	3	8	9	5	4	12	1	3	10	2	5	3	2	4	3	0	2	0	4	0	0	1	0	2	0	1	0	0	1	5	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north15_active	80	26243	10123	2420	1214	1583	678	612	1074	466	459	684	241	323	1561	508	117	141	310	225	183	199	129	101	133	91	42	43	40	59	21	34	56	12	34	28	30	12	18	5	10	41	6	3	60	40	29	12	6	2	4	2	13	3	6	7	2	1	2	6	2	7	5	3	0	6	0	0	8	0	3	1	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	37288	15676	7908	5415	4148	3113	2525	2151	1614	1464	1276	977	844	1641	818	507	491	493	445	363	349	275	250	242	195	162	135	152	152	102	109	102	65	61	78	50	53	40	33	41	55	34	27	58	47	38	23	16	12	17	15	16	8	10	11	7	5	4	7	4	7	8	7	5	9	2	3	3	2	6	4	3	3	3	0	2	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north16_active	80	24119	9351	2237	1173	1434	634	627	1003	418	423	611	230	307	1398	463	99	116	280	200	176	172	126	84	119	88	35	36	40	56	21	31	52	8	18	24	23	19	16	6	10	33	7	1	50	34	31	12	4	2	4	1	10	0	4	4	4	1	2	5	2	5	3	4	1	2	2	0	3	0	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	36852	15601	7836	5318	4145	3106	2518	2151	1605	1476	1305	966	853	1680	837	530	450	487	462	370	338	262	234	240	189	165	123	129	154	104	102	92	72	59	78	50	42	44	36	47	59	34	25	49	52	37	18	16	12	19	16	16	7	9	11	9	4	3	8	5	12	11	7	7	8	2	2	1	2	5	5	3	2	0	0	1	1	2	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	23520	9127	2199	1126	1409	601	643	962	389	417	621	218	324	1422	470	102	110	293	205	175	166	125	76	124	86	43	32	34	58	25	26	43	6	20	25	24	17	18	10	20	32	3	2	43	40	28	11	6	3	3	1	11	1	5	3	6	0	1	5	2	9	4	4	1	2	2	0	1	0	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	36942	15921	7839	5335	4156	3144	2523	2165	1601	1438	1347	984	877	1619	823	559	454	505	465	350	333	275	240	234	188	168	125	124	155	92	98	82	71	61	76	55	44	46	41	45	46	32	23	57	41	35	18	14	13	17	16	13	9	7	16	11	4	3	9	7	11	5	5	6	3	3	2	1	1	4	4	3	2	1	0	0	1	1	0	1	2	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_active	80	23572	9273	2219	1145	1408	606	628	972	378	391	645	219	324	1367	473	110	115	286	215	169	154	123	66	125	87	44	32	31	68	21	32	40	6	25	28	25	22	13	14	22	24	7	5	47	30	27	11	6	2	2	2	7	1	6	8	9	0	1	5	4	9	1	3	2	2	2	0	0	0	2	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	36956	15997	7840	5402	4167	3132	2464	2173	1634	1398	1326	1018	923	1577	805	564	473	522	440	374	356	262	233	256	195	166	114	123	157	101	103	77	80	64	72	58	48	50	43	41	37	37	18	72	36	35	20	16	10	12	13	10	10	8	16	14	2	5	10	6	12	6	6	5	3	2	3	1	1	3	3	2	2	2	1	0	1	2	5	1	2	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	23657	9297	2195	1148	1401	610	613	987	383	398	663	217	348	1335	473	124	123	306	203	171	162	111	62	143	88	42	32	25	73	20	33	41	14	27	26	24	24	15	15	20	22	10	5	63	30	24	11	7	2	2	5	4	1	5	8	10	0	1	5	2	9	1	3	2	1	0	2	0	0	2	2	0	1	1	1	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	36982	15881	7896	5297	4230	3185	2508	2228	1678	1352	1263	1035	910	1517	822	558	525	527	442	372	341	280	229	259	186	166	122	122	159	102	105	78	74	59	70	59	53	47	43	37	40	35	18	64	46	26	20	16	15	9	13	12	9	9	17	14	3	5	13	4	13	2	4	4	1	2	4	3	2	3	1	1	2	3	2	0	2	2	5	2	2	1	1	2	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	23754	9308	2174	1163	1414	649	626	1026	382	400	616	229	333	1305	486	121	136	310	209	172	168	114	65	154	84	41	33	25	81	21	35	44	18	25	28	23	23	13	16	15	32	12	5	52	40	19	8	5	3	2	6	5	1	6	11	9	0	2	7	2	8	1	1	2	0	0	3	1	0	1	1	0	1	1	1	0	2	0	5	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	42065	18170	7855	5407	4364	3106	2462	2389	1676	1458	1484	1004	884	1893	936	567	511	562	441	405	367	337	233	246	213	153	159	130	125	97	102	96	77	87	77	59	46	54	37	35	79	23	32	54	39	21	21	18	21	15	13	13	8	16	18	5	4	4	12	6	11	6	2	3	4	4	3	5	2	1	4	3	1	0	1	0	0	2	0	1	0	4	1	3	1	0	0	0	0	0	2	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	30453	12115	2639	1187	1843	836	493	1284	501	526	814	238	384	1675	665	126	157	363	249	213	204	175	79	146	103	55	43	32	63	20	39	42	19	37	32	34	18	22	11	17	63	8	6	48	33	13	10	5	4	6	2	11	1	10	13	3	1	2	5	2	9	2	1	1	3	1	1	2	1	1	1	1	0	0	1	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	42432	17986	7905	5402	4326	3114	2466	2380	1681	1481	1496	984	889	1836	947	573	489	539	423	413	380	324	232	240	218	136	170	131	100	97	102	98	77	77	72	58	50	50	42	35	62	26	35	50	44	28	19	21	25	15	14	14	12	24	19	4	7	5	14	5	11	3	1	3	5	1	2	7	3	1	3	2	5	1	0	0	0	2	0	1	0	3	1	4	0	0	0	0	0	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	30764	11991	2671	1223	1789	826	490	1254	517	524	836	232	394	1596	675	122	154	358	228	206	219	175	89	140	107	54	52	33	43	19	38	43	20	38	34	34	21	20	11	16	47	8	9	42	35	19	7	6	7	4	0	11	1	17	11	3	1	2	5	2	9	1	1	1	4	1	1	6	2	1	0	1	1	1	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	42536	17972	7890	5396	4308	3148	2474	2329	1682	1455	1480	966	904	1998	924	571	481	544	433	449	390	310	211	242	222	160	174	128	109	93	94	124	72	88	70	53	63	51	41	33	58	32	34	54	46	25	20	24	24	11	13	11	16	29	19	5	9	7	11	3	5	6	2	2	9	2	1	7	5	1	2	2	5	1	0	0	10	2	0	1	0	3	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	30896	11970	2671	1230	1791	825	511	1202	529	501	829	257	390	1763	649	114	143	359	229	241	225	163	84	128	112	56	57	35	52	14	37	64	20	50	32	34	33	23	11	11	46	7	10	49	37	19	9	7	6	4	2	7	3	23	10	4	1	1	5	1	4	2	1	1	5	2	0	6	3	1	0	1	1	1	0	0	10	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	42827	17858	7918	5369	4318	3195	2426	2326	1649	1430	1438	940	932	1997	889	541	466	569	455	408	388	291	219	270	214	164	159	129	123	99	88	117	66	90	73	65	68	51	44	36	54	30	28	54	49	30	28	22	18	9	12	14	15	29	14	7	12	8	11	5	8	7	9	3	9	1	3	6	5	1	2	2	4	1	7	0	10	0	0	1	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	30997	11922	2642	1215	1803	806	479	1218	521	482	809	249	411	1766	624	105	126	360	244	225	231	153	83	152	104	56	62	43	58	18	35	66	19	43	31	38	34	23	8	9	35	7	10	48	42	26	15	8	6	1	4	10	6	23	6	4	1	1	6	3	8	1	7	1	5	1	1	6	2	0	1	1	1	1	6	0	10	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	42861	18053	7879	5284	4274	3219	2427	2325	1656	1422	1466	964	906	2035	843	525	484	579	487	398	355	273	204	268	226	170	153	121	150	109	87	111	72	85	73	61	71	54	51	30	64	34	18	37	42	48	31	22	14	9	11	19	11	21	12	9	11	9	8	4	9	10	11	3	10	2	4	2	5	4	3	3	2	1	7	0	10	0	0	1	0	1	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
