label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113
0.03	north10_all	80	37559	13228	8671	5396	5428	2641	2523	2298	1531	1285	990	1448	1091	1727	1509	728	740	685	477	662	412	367	238	252	133	171	178	162	223	143	98	172	159	71	68	73	56	29	57	44	29	26	44	19	55	15	23	18	14	30	14	9	28	13	16	8	5	9	5	9	2	4	11	4	3	6	1	3	2	6	3	5	7	1	1	2	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0
0.03	north10_active	80	21769	6858	4523	2668	3138	1196	1219	1280	722	580	486	846	591	1092	924	358	393	412	272	399	240	213	108	124	62	86	94	87	147	64	48	99	109	32	34	34	27	13	24	25	12	14	21	6	37	6	10	10	9	8	9	3	23	6	9	5	5	2	2	5	1	1	4	2	1	5	1	2	1	4	1	4	4	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north11_all	80	33305	12612	7906	4939	4890	2738	2191	2058	1461	1151	1013	1330	977	1429	1197	655	667	552	397	662	370	367	223	237	153	169	159	149	224	139	76	95	111	53	91	56	53	41	61	51	38	27	37	26	33	23	22	16	15	24	8	8	11	5	13	3	8	8	7	8	2	7	3	5	3	7	4	3	2	1	0	2	2	1	2	0	1	2	1	0	2	0	0	4	0	1	2	0	0	1	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	18275	6156	3963	2338	2725	1278	1037	1049	647	477	448	777	474	892	761	349	385	329	218	411	203	213	94	121	84	83	80	71	140	76	38	54	68	28	52	27	24	17	38	29	17	14	16	14	29	14	8	10	8	9	5	3	5	4	4	2	5	5	4	4	0	3	2	3	1	2	1	2	0	1	0	1	2	0	1	0	1	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	34556	12887	8103	5192	5035	2778	2251	2152	1498	1186	1030	1415	1014	1452	1341	642	669	634	397	704	392	361	218	247	141	209	157	159	200	151	73	128	119	58	93	62	52	41	49	58	37	27	37	28	48	24	18	18	11	36	8	10	12	7	13	5	8	9	5	7	1	8	2	6	3	7	5	3	2	2	1	0	0	3	1	0	1	1	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	19310	6297	4182	2494	2860	1261	1074	1144	665	530	464	825	498	913	883	347	388	367	204	419	222	207	100	115	75	109	82	85	136	81	36	86	79	31	52	27	20	19	29	35	18	14	23	15	41	14	10	12	6	18	5	6	5	5	2	3	6	5	3	4	0	3	2	3	0	2	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	35997	13260	8308	5287	5096	2796	2369	2216	1521	1249	1076	1483	1077	1477	1469	673	709	661	403	671	416	323	218	250	165	226	159	160	204	156	79	187	120	67	92	64	49	36	57	61	32	35	48	28	49	25	13	22	8	38	9	10	9	6	11	9	9	9	4	5	1	6	3	7	5	7	4	4	2	2	1	0	1	3	1	0	0	1	1	0	0	0	0	4	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	20420	6579	4290	2589	2928	1233	1179	1173	680	576	500	893	569	934	973	378	414	375	216	389	245	180	107	112	87	122	83	88	133	85	33	129	80	30	50	28	18	18	31	34	14	13	25	14	39	15	7	17	3	21	6	6	5	4	4	4	6	5	3	1	0	3	2	4	2	3	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	37339	13441	8557	5483	5275	2807	2483	2209	1550	1289	1101	1517	1113	1515	1596	693	694	677	473	612	427	327	210	267	162	220	179	155	227	160	72	213	115	70	95	61	46	42	56	52	25	36	46	26	63	25	14	29	11	43	9	12	19	5	12	7	9	5	6	5	1	2	9	8	5	8	3	4	1	1	1	1	1	5	2	1	0	0	2	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north14_active	80	21423	6842	4532	2734	3011	1195	1252	1191	705	628	537	896	618	955	1018	384	406	391	262	344	246	184	111	127	81	120	101	85	152	84	31	150	74	27	56	30	17	24	30	30	14	14	26	8	33	16	9	24	4	22	6	8	11	2	6	3	5	2	2	2	0	0	7	4	3	3	0	0	0	0	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_all	80	37122	13422	8508	5452	5333	2745	2490	2245	1510	1321	1098	1485	1173	1544	1560	729	651	606	483	625	405	308	202	268	171	185	168	138	212	133	80	215	88	63	99	54	46	50	61	46	23	31	56	27	58	20	11	41	11	34	13	12	35	5	14	7	9	4	7	4	2	1	11	5	5	26	1	3	4	0	3	1	1	4	2	1	0	1	2	1	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	21246	6943	4481	2717	2985	1169	1270	1184	685	644	548	865	637	989	996	396	381	343	276	367	235	178	98	130	84	101	99	73	139	63	34	138	58	24	61	25	14	26	37	26	9	11	33	8	28	12	6	31	5	22	8	6	28	2	6	3	3	2	3	2	0	1	9	2	3	21	0	0	3	0	1	1	1	3	1	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_all	80	37283	13324	8627	5476	5458	2697	2516	2213	1527	1274	1094	1470	1142	1600	1504	763	646	587	529	618	405	320	216	245	172	173	161	128	206	120	86	191	113	71	86	48	46	51	45	45	27	29	53	28	56	16	14	36	15	37	12	7	36	10	12	6	8	4	8	5	2	2	11	2	5	19	0	1	5	0	3	2	0	2	1	1	0	1	1	1	0	0	0	1	0	4	1	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_active	80	21441	6952	4587	2713	3032	1192	1310	1199	728	629	539	846	643	988	935	419	377	343	306	365	230	192	97	122	83	98	105	70	137	67	42	118	71	33	55	18	16	25	26	22	8	12	26	8	21	7	8	26	7	24	6	2	28	5	7	2	3	3	4	2	0	1	9	1	3	18	0	0	4	0	1	1	0	2	1	0	0	1	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_all	80	37255	13367	8541	5451	5448	2744	2471	2230	1550	1262	1074	1452	1095	1522	1450	750	720	645	508	661	391	319	222	236	159	173	163	138	191	124	98	177	132	67	73	58	43	49	58	51	25	29	62	25	57	20	13	31	13	33	13	8	33	9	8	6	8	6	5	4	3	3	6	0	3	23	0	2	7	1	3	3	2	2	0	3	0	1	0	1	0	0	1	1	0	3	2	1	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	21483	6924	4538	2703	3077	1246	1273	1193	743	613	513	820	612	912	936	402	427	393	284	392	218	188	104	123	72	104	104	76	118	79	49	112	84	36	42	25	16	23	36	23	9	15	28	6	21	9	5	17	5	21	8	2	29	6	4	3	4	5	3	2	0	2	4	0	0	23	0	2	4	0	1	0	2	1	0	2	0	1	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37416	13500	8571	5389	5486	2740	2423	2220	1586	1222	1078	1450	1049	1548	1445	763	807	689	518	652	377	344	256	217	160	179	188	130	198	127	98	183	129	71	74	60	39	39	64	52	37	27	60	19	81	18	10	25	12	30	9	8	13	11	11	6	7	3	3	4	2	5	3	2	3	7	0	2	5	3	1	4	2	1	0	2	0	0	0	0	0	0	1	0	0	1	2	1	1	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	21599	6953	4567	2654	3131	1246	1217	1207	761	579	522	843	577	925	909	413	490	409	290	398	197	210	128	114	69	112	117	71	109	79	50	116	74	39	39	24	18	17	38	21	15	13	27	6	26	9	3	12	5	23	6	2	9	9	7	3	4	3	1	2	0	2	1	0	1	6	0	2	2	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37003	13565	8456	5401	5410	2754	2394	2221	1602	1184	1063	1489	1074	1595	1395	682	819	661	523	635	386	377	261	225	156	188	223	147	235	127	89	202	151	58	109	61	42	36	80	45	37	28	56	18	83	22	10	23	9	27	7	8	10	7	11	5	8	3	4	3	3	3	3	12	4	9	0	2	3	5	0	3	2	1	0	2	1	0	2	0	0	2	1	0	0	0	1	0	1	1	3	1	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	21262	6994	4519	2705	3126	1255	1130	1203	781	546	508	874	582	977	873	355	500	407	291	402	206	228	139	118	62	117	136	79	121	79	45	126	97	29	70	30	20	14	52	16	18	12	28	7	23	12	2	12	4	19	5	3	9	7	7	3	6	3	0	2	1	1	0	9	1	8	0	2	1	3	0	1	2	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	36638	13451	8424	5356	5379	2731	2357	2229	1572	1192	1063	1549	1076	1561	1415	736	781	624	486	620	432	372	243	233	173	181	198	147	224	137	102	183	150	55	121	50	44	38	81	41	40	26	49	20	78	20	13	29	11	28	8	6	14	5	11	5	7	1	4	3	5	4	3	12	7	4	0	1	3	4	1	3	0	2	0	0	1	0	2	3	0	2	0	1	0	0	0	0	0	1	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north20_active	80	20959	6925	4465	2662	3180	1221	1083	1205	755	539	522	937	574	952	929	392	497	362	268	391	255	220	131	120	77	98	111	79	115	76	48	102	104	22	81	26	21	15	57	13	19	8	28	9	27	13	5	14	6	21	6	2	8	5	7	2	6	1	0	2	3	2	0	9	1	3	0	1	3	3	0	2	0	1	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	31852	14639	8618	4677	3549	3582	2797	2047	2679	1254	1482	1074	1401	927	1128	560	570	651	386	435	321	220	402	374	217	150	250	104	87	92	72	124	91	59	66	64	82	84	44	51	35	37	40	33	32	25	23	15	18	13	11	19	13	14	3	13	10	8	7	5	6	4	9	4	6	4	4	0	1	2	1	4	5	0	2	6	1	1	4	0	4	0	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	17492	7935	4592	2110	1680	1992	1429	1028	1585	579	822	549	841	510	745	290	314	401	200	251	158	97	239	246	107	82	135	51	37	38	39	69	50	29	32	37	48	55	31	36	19	21	17	19	23	16	14	6	7	6	4	13	3	7	2	5	7	4	5	3	2	2	9	3	3	2	2	0	0	1	1	2	3	0	2	3	0	1	4	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	32547	14666	8651	4740	3569	3522	2906	2114	2702	1257	1477	1068	1424	967	1138	554	556	652	394	485	297	228	389	392	208	135	217	97	78	89	68	123	97	54	72	74	94	74	50	51	36	31	44	34	30	24	18	18	20	13	15	17	14	15	5	12	7	8	8	8	7	5	10	7	5	2	2	4	1	3	0	4	4	1	1	7	2	2	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	18117	7923	4617	2114	1666	1955	1492	1075	1676	594	819	542	855	525	707	273	299	414	201	254	145	114	233	276	110	71	115	50	39	45	37	61	56	27	32	44	48	50	31	36	20	18	18	21	18	12	8	7	8	7	4	13	4	10	4	5	4	5	7	3	2	5	10	6	2	1	0	2	0	2	0	2	2	0	1	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	33686	15295	9016	4845	3514	3691	2960	2238	2739	1269	1521	1070	1565	962	1167	577	569	648	414	502	309	235	414	369	204	122	266	90	88	120	75	119	101	50	78	68	99	81	59	69	41	26	36	32	28	26	25	20	17	20	13	13	14	12	4	16	6	7	6	3	6	5	11	6	4	4	2	6	1	5	1	3	3	1	1	3	3	2	1	8	4	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	18853	8546	4913	2152	1610	2024	1560	1148	1706	618	862	552	919	506	728	289	321	426	204	274	161	118	254	249	102	56	159	43	50	67	39	64	58	32	39	38	58	58	35	46	29	18	11	18	16	17	8	10	8	8	6	9	5	7	3	10	4	5	4	0	3	5	11	4	2	2	2	3	0	5	0	3	1	0	1	0	2	2	0	8	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	35279	15925	9238	4959	3448	3904	3094	2295	2981	1298	1558	1148	1727	1046	1200	623	577	683	426	530	329	228	441	359	204	120	250	99	95	125	85	112	116	50	77	55	90	55	51	68	39	20	37	38	30	30	20	23	18	20	16	16	9	13	8	17	6	9	9	3	5	4	3	7	2	3	2	6	0	8	1	2	2	1	0	2	3	2	1	8	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0
0.03	south24_active	80	20063	8994	5012	2289	1548	2116	1681	1200	1838	620	882	627	1035	548	705	306	319	442	209	290	187	108	285	231	103	57	158	47	48	78	45	57	75	27	37	31	51	38	32	43	31	11	15	21	13	14	8	14	10	6	7	10	4	11	3	11	3	7	8	0	3	4	3	4	1	2	2	3	0	6	0	2	1	0	0	0	2	2	0	8	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south25_all	80	36404	16698	9599	5040	3368	4088	3093	2347	3031	1272	1586	1171	1808	1067	1252	622	632	690	417	588	358	242	455	353	234	121	258	116	110	137	88	110	133	47	77	66	87	77	58	72	50	24	35	29	29	31	20	25	12	23	13	19	10	13	10	14	5	9	14	1	6	3	2	5	2	2	2	2	1	9	1	1	3	2	0	1	2	0	1	8	0	1	1	0	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	2	0	0	0	0	0	0
0.03	south25_active	80	20843	9600	5311	2337	1500	2245	1750	1250	1847	596	904	642	1093	565	759	317	344	429	206	342	213	116	304	228	116	56	157	56	60	89	45	66	91	24	37	37	54	60	42	45	40	15	12	17	8	13	8	19	8	7	8	15	6	10	3	10	2	6	13	0	4	2	2	1	1	1	2	1	0	7	0	1	1	0	0	0	2	0	0	8	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south26_all	80	36625	16823	9639	4945	3339	4095	3043	2246	2971	1292	1606	1209	1735	1171	1281	621	646	713	408	561	363	219	475	336	225	120	247	123	107	112	84	123	127	52	75	75	85	80	65	60	63	25	26	26	37	30	17	24	12	18	14	25	12	14	10	12	6	9	12	1	8	2	1	4	3	0	0	5	1	6	0	2	1	2	0	0	11	0	3	0	0	2	1	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0
