label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north6_all	80	11905	4261	2585	2686	1274	864	621	948	341	271	214	264	144	362	84	71	54	41	56	32	26	21	18	14	48	9	9	4	10	6	5	4	3	2	3	5	2	0	5	4	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0
0.03	north6_active	80	6802	1703	1176	2022	665	394	306	778	104	98	79	186	53	326	47	32	28	12	39	15	16	2	7	3	44	6	2	3	6	4	2	1	2	1	2	5	1	0	3	4	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0
0.03	north7_all	80	11756	4246	2513	2641	1261	794	604	978	342	269	194	244	135	305	83	62	50	43	68	32	40	23	20	14	68	10	9	5	12	7	6	5	1	6	1	4	1	0	5	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_active	80	6778	1738	1151	1971	672	369	292	819	104	97	72	178	47	273	46	27	24	10	46	12	28	4	9	5	61	7	2	4	6	4	2	0	0	3	1	4	0	0	3	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north8_all	80	11570	4218	2535	2632	1222	785	648	982	321	261	181	238	142	306	76	63	59	50	65	36	54	21	14	14	50	11	7	5	6	8	7	5	2	5	2	3	0	0	2	4	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north8_active	80	6579	1685	1156	1961	662	363	296	825	94	102	65	170	48	269	36	24	29	13	39	12	40	6	6	4	41	7	2	3	1	6	2	0	0	3	2	3	0	0	0	3	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north9_all	80	11670	4267	2630	2554	1231	767	631	1015	321	260	171	211	139	286	85	67	61	49	55	40	51	23	12	13	58	11	5	8	6	7	4	6	2	8	2	4	0	0	2	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	6535	1671	1170	1890	678	360	294	846	85	105	63	141	42	248	31	30	31	18	29	13	36	5	5	7	50	7	1	5	2	6	1	1	0	5	2	2	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	11542	4308	2577	2490	1216	775	625	915	315	283	187	214	132	285	69	66	58	49	42	36	48	23	6	14	38	14	8	14	3	9	5	6	4	5	2	4	1	0	0	3	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	6230	1651	1152	1795	646	322	281	737	80	108	67	140	43	254	23	27	22	21	20	12	33	4	1	5	32	8	3	11	2	8	1	2	2	3	2	2	1	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11941	4298	2590	2745	1294	846	661	1128	334	251	225	245	111	365	86	84	61	42	57	23	38	18	19	16	40	8	5	8	5	9	2	6	6	9	7	1	3	4	0	5	1	3	0	2	0	0	0	2	0	0	1	0	1	0	0
0.03	north11_active	80	6877	1692	1150	2100	702	368	321	943	104	108	73	166	34	339	33	43	32	22	38	10	30	4	7	2	37	4	0	5	1	7	0	3	5	9	5	1	1	1	0	4	0	2	0	2	0	0	0	2	0	0	1	0	0	0	0
0.03	north12_all	80	11984	4334	2625	2707	1364	859	654	1149	330	263	206	233	119	397	84	84	66	56	52	25	51	15	19	11	28	7	8	3	4	10	2	7	9	7	6	3	3	2	0	4	1	3	0	0	0	0	0	2	0	0	1	0	0	0	0
0.03	north12_active	80	6909	1759	1173	2092	734	366	295	956	96	98	63	156	28	369	32	42	31	32	35	9	38	1	6	3	26	4	0	3	1	7	0	3	8	7	5	3	2	1	0	4	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0
0.03	north13_all	80	11869	4456	2609	2684	1328	865	675	1076	334	266	193	220	125	346	93	77	61	62	51	31	34	15	20	12	37	6	8	9	6	7	3	5	7	8	4	6	4	2	2	2	2	2	0	0	1	0	0	2	0	0	1	0	0	0	0
0.03	north13_active	80	6817	1799	1175	2044	746	367	332	910	94	96	55	141	30	314	37	34	30	35	39	13	25	4	5	3	34	2	1	8	3	2	0	0	6	7	4	5	2	1	1	2	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0
0.03	north14_all	80	11711	4434	2608	2564	1269	878	670	1003	314	262	180	221	130	333	105	72	72	71	71	30	44	19	21	13	55	9	11	9	6	10	3	6	11	3	1	7	4	0	2	0	1	0	1	0	2	0	0	2	0	0	0	0	0	0	0
0.03	north14_active	80	6722	1799	1198	1955	710	364	345	853	94	87	50	136	35	301	43	33	37	41	50	12	33	8	5	3	50	4	2	8	3	6	0	1	10	2	1	5	2	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north15_all	80	11708	4477	2615	2521	1286	857	656	990	320	289	195	216	122	284	102	67	67	65	68	31	46	24	19	13	78	9	11	19	5	7	3	6	10	6	1	7	2	3	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	6775	1808	1197	1844	710	354	344	841	89	98	52	124	37	249	40	36	39	34	49	15	36	10	7	3	70	3	3	16	3	5	0	1	10	3	1	5	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	11654	4377	2631	2612	1303	846	650	1002	337	282	193	240	123	305	100	63	62	54	63	32	45	27	21	13	77	8	11	12	3	7	4	7	6	5	2	2	2	3	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	6711	1786	1223	1950	705	345	325	865	100	103	57	162	42	277	42	31	30	26	41	15	31	11	7	4	70	3	2	9	2	5	0	2	6	3	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11604	4381	2557	2683	1315	847	669	983	326	284	215	246	126	307	96	71	60	52	46	29	44	24	18	17	87	6	9	15	1	8	3	4	4	6	1	0	0	3	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
0.03	north17_active	80	6630	1807	1161	2014	701	338	345	831	97	112	73	168	43	275	39	35	32	20	29	13	27	6	7	3	78	1	1	12	0	6	0	1	4	4	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north18_all	80	11528	4288	2608	2694	1292	834	641	1109	339	270	203	253	133	317	95	70	57	57	52	31	39	22	20	20	69	6	10	10	4	9	1	7	13	2	2	1	0	0	3	0	1	1	0	4	0	0	0	0	0	2	0	0	0	0	0
0.03	north18_active	80	6538	1747	1213	2032	681	326	340	961	102	111	70	182	55	285	38	33	28	25	31	13	24	5	4	3	64	0	1	8	1	7	0	1	11	1	2	1	0	0	2	0	1	0	0	4	0	0	0	0	0	2	0	0	0	0	0
0.03	north19_all	80	11610	4261	2624	2628	1252	850	649	1107	346	250	192	269	145	298	107	73	70	53	43	26	37	24	17	25	60	8	10	8	12	8	0	5	14	2	1	1	1	1	3	0	2	1	0	4	0	0	0	0	0	2	0	0	0	0	0
0.03	north19_active	80	6545	1755	1260	1986	629	338	326	940	98	97	66	191	60	273	44	38	37	25	26	12	22	3	2	4	55	1	3	8	2	7	0	0	12	2	1	1	0	1	2	0	1	0	0	4	0	0	0	0	0	2	0	0	0	0	0
0.03	north20_all	80	11662	4220	2606	2603	1208	854	631	1075	334	251	197	262	151	375	94	67	67	56	38	31	34	22	19	28	35	8	11	9	13	6	0	5	13	3	1	3	1	1	2	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	6626	1709	1226	1950	611	346	313	907	108	101	52	189	64	343	40	35	34	29	24	15	27	4	3	6	31	2	3	9	3	6	0	1	11	2	1	1	0	1	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	13325	4276	2466	2985	1183	906	1034	569	330	471	205	159	123	106	94	61	55	114	30	31	26	13	16	17	15	9	12	8	7	6	6	4	2	2	3	5	4	2	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	8661	1498	1116	2343	605	466	820	306	77	357	74	58	32	27	52	22	26	103	10	16	9	6	8	8	9	3	10	6	4	6	3	0	1	0	1	2	2	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	14129	4262	2603	3185	1245	900	1128	560	326	534	179	166	125	115	122	66	54	128	26	28	30	17	15	17	18	11	12	11	9	3	5	5	5	3	3	7	3	2	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	9539	1529	1227	2557	676	472	904	309	83	416	57	55	35	32	88	26	18	114	6	12	9	9	7	7	14	5	8	8	6	3	3	1	2	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	16410	4383	2704	3991	1373	933	1488	603	336	678	172	161	135	114	136	75	56	146	25	27	28	22	15	18	23	17	18	11	19	3	6	3	5	13	3	3	13	5	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	12147	1730	1416	3401	830	541	1277	358	108	564	54	63	46	28	104	32	21	133	7	12	16	11	9	7	19	5	14	6	17	3	5	1	3	12	1	1	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	18437	4551	2850	4783	1476	1012	1695	623	333	798	166	174	129	115	146	78	57	166	34	31	28	22	16	20	21	13	31	9	21	9	12	2	6	13	1	3	13	3	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	14450	2004	1672	4248	993	637	1497	411	113	693	42	77	55	29	120	39	22	144	9	11	14	9	7	6	18	3	28	6	20	8	10	1	3	12	0	1	12	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	20048	4613	3007	5417	1585	1072	1903	684	340	919	191	185	130	107	163	84	50	164	43	26	35	20	20	21	19	10	32	11	22	10	14	0	7	12	2	3	12	3	2	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	0
0.03	south25_active	80	16339	2200	1831	4925	1128	713	1731	480	120	830	51	88	64	36	137	51	22	137	13	9	20	6	8	6	17	1	31	9	19	9	11	0	3	11	2	0	12	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	19627	4662	2949	5398	1540	1053	1829	675	329	903	211	187	150	102	161	71	54	163	54	37	37	23	19	19	14	8	36	9	9	11	12	1	5	4	2	3	11	4	2	0	2	1	1	0	0	1	2	0	0	0	0	0	0	0	0
0.03	south26_active	80	15966	2225	1806	4918	1079	707	1648	470	105	808	54	89	73	35	134	41	29	138	18	19	17	6	6	6	11	0	34	7	7	10	9	1	3	3	2	0	11	3	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	19574	4676	3007	5482	1511	1045	1908	672	325	863	222	195	168	104	178	65	59	156	47	38	37	25	21	7	20	7	20	11	8	4	8	1	5	10	2	2	1	1	2	0	2	1	3	0	0	1	2	0	0	0	0	0	0	0	0
0.03	south27_active	80	15959	2195	1825	5000	1037	703	1713	468	102	784	55	91	78	35	148	42	28	139	18	21	17	10	7	2	15	1	18	9	5	4	4	1	3	8	2	0	1	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	19377	4622	3061	5457	1519	1056	1962	656	325	921	213	179	172	102	181	71	57	136	38	38	27	28	22	8	21	9	22	8	8	12	3	2	4	10	1	5	1	1	2	1	0	1	4	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	15701	2166	1887	4977	1039	695	1767	469	97	834	58	79	80	30	149	47	28	122	13	25	11	9	7	3	15	1	19	5	6	11	1	2	1	9	1	3	1	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	19042	4617	3114	5504	1535	1066	1921	654	334	893	197	173	159	106	201	77	59	119	39	35	24	31	20	7	19	13	28	8	10	15	3	2	2	10	1	5	2	1	2	1	0	0	4	1	0	1	0	0	0	0	0	0	0	0	1
0.03	south29_active	80	15429	2167	1940	5026	1055	688	1719	457	111	809	56	72	79	31	167	53	23	101	11	18	10	13	6	3	14	3	25	4	7	14	1	2	0	9	1	4	1	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_all	80	19380	4651	3114	5303	1556	1144	1936	623	333	912	179	164	156	107	192	97	56	146	36	39	21	25	19	10	15	13	21	10	15	15	0	3	3	4	2	4	2	2	2	1	0	1	1	2	1	1	0	1	0	0	0	0	0	0	1
0.03	south30_active	80	15694	2230	1949	4844	1091	746	1734	431	108	821	58	72	73	33	158	65	22	128	9	22	6	8	5	5	13	4	19	6	12	14	0	1	1	4	1	4	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
0.03	south31_all	80	16425	4384	2829	4041	1418	961	1521	577	316	701	194	173	114	110	185	90	57	140	35	41	29	32	10	11	17	16	32	11	17	8	4	3	6	23	3	1	1	2	3	1	0	5	0	0	0	1	1	0	0	0	0	1	0	0	0
0.03	south31_active	80	12295	1823	1539	3511	870	538	1308	339	82	592	57	68	39	42	149	50	24	115	10	20	14	11	2	2	11	1	28	8	15	6	1	2	5	20	1	1	0	0	1	0	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	17189	4365	2861	4180	1455	994	1517	584	336	735	187	175	125	99	183	95	52	156	32	49	22	23	24	9	13	15	23	11	7	12	3	2	3	4	6	3	5	1	2	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
0.03	south32_active	80	13067	1897	1586	3628	933	564	1311	357	100	637	57	76	42	37	152	47	27	131	10	28	11	6	9	3	7	2	20	9	5	10	1	2	3	1	3	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	18281	4429	2937	4643	1438	1057	1664	584	332	773	188	197	122	107	185	92	47	157	29	38	30	28	24	12	9	10	24	11	4	11	4	3	4	5	6	3	5	3	1	1	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0
0.03	south33_active	80	14243	1986	1698	4085	938	638	1469	376	108	689	58	97	46	33	155	43	24	132	10	19	17	9	12	3	6	1	22	9	3	11	4	2	4	3	2	2	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	19049	4434	3027	5105	1459	1134	1877	610	335	818	184	203	132	113	179	76	47	192	31	43	32	29	25	16	10	12	24	9	10	9	7	3	3	4	6	3	5	3	0	1	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0
0.03	south34_active	80	15214	2084	1775	4542	970	743	1702	392	117	727	53	100	48	30	149	38	21	171	10	22	19	8	12	4	6	1	23	6	9	9	6	2	3	4	2	2	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	19655	4525	3098	5520	1512	1132	2046	613	369	918	168	195	129	121	212	70	51	181	41	44	28	30	22	18	13	8	27	8	12	12	9	4	3	8	7	2	4	4	1	0	3	0	1	4	1	1	0	0	0	0	0	0	2	0	0
0.03	south35_active	80	15884	2191	1875	5005	1011	749	1875	391	129	831	52	99	53	33	175	38	22	155	10	25	18	10	10	4	9	1	24	6	11	10	7	2	2	7	4	2	3	2	0	0	3	0	0	1	0	1	0	0	0	0	0	0	2	0	0
0.03	south36_all	80	19569	4494	3128	5504	1529	1132	2005	627	356	852	177	185	139	115	204	79	62	156	41	49	27	32	16	17	19	9	38	7	10	14	11	5	4	9	8	1	3	2	1	1	3	0	0	3	1	1	0	0	0	0	0	0	2	0	0
0.03	south36_active	80	15848	2113	1880	4997	990	743	1831	400	125	754	51	92	58	32	169	45	27	131	9	29	17	10	5	4	13	1	35	4	9	11	9	2	3	8	6	1	2	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	2	0	0
0.03	south37_all	80	19710	4594	3134	5580	1546	1120	1872	644	342	909	180	194	139	97	216	86	72	154	42	46	28	27	17	18	22	9	36	7	3	14	5	4	5	8	7	0	2	4	4	1	3	0	1	1	1	1	0	0	0	0	0	1	2	0	0
0.03	south37_active	80	16053	2141	1920	5070	1030	718	1698	407	121	824	49	94	69	32	183	52	34	136	9	24	16	7	7	6	14	2	33	4	3	11	4	2	4	6	6	0	2	1	3	0	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0
0.03	south38_all	80	19504	4655	3180	5557	1575	1141	1853	612	322	900	180	184	147	99	206	98	63	156	41	47	30	30	15	20	24	14	48	5	3	8	3	4	3	10	6	1	1	3	4	2	1	1	1	1	0	1	0	0	0	0	0	1	2	0	0
0.03	south38_active	80	15856	2158	1950	5011	1062	725	1673	405	107	808	56	85	69	35	179	61	26	147	13	18	16	6	6	6	17	3	46	2	3	6	3	2	3	6	4	0	1	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0
0.03	south39_all	80	19452	4610	3055	5566	1639	1145	1997	611	345	943	192	169	128	100	193	95	58	150	37	59	32	28	15	20	27	12	43	3	3	7	3	3	3	4	2	3	1	4	3	1	1	1	1	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	15870	2177	1880	5024	1137	721	1825	396	110	855	56	77	58	29	168	63	24	136	10	29	17	7	6	5	20	3	40	0	3	6	3	1	2	1	1	2	1	2	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	19421	4700	3121	5542	1682	1135	2026	584	366	921	190	167	133	109	197	92	66	151	41	52	29	24	15	20	25	12	36	5	6	10	2	1	2	12	1	3	1	4	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	15883	2257	1967	5016	1172	724	1837	393	115	818	57	79	61	34	166	60	27	139	12	29	13	6	6	5	19	3	33	3	6	9	2	0	0	10	0	2	1	3	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
