label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	north6_all	80	3831	1961	1112	759	565	431	355	303	230	215	145	287	107	109	136	74	110	57	60	46	43	36	43	23	22	22	22	16	15	11	8	11	11	18	14	11	12	0	5	35	6	2	6	7	3	4	1	2	3	0	3	1	0	1	1	6	0	1	0	0	0	0	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	1049	792	248	234	141	170	105	127	35	78	25	224	17	27	104	17	68	15	34	14	14	15	16	4	6	5	9	10	12	4	2	3	6	14	9	5	10	0	0	33	2	1	3	7	1	3	1	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	3851	1980	1103	780	584	446	356	316	228	207	156	278	97	94	145	68	138	58	62	44	43	44	35	20	19	21	19	15	15	8	11	15	12	14	13	8	17	2	6	14	7	2	11	6	1	3	1	1	1	0	3	1	0	2	2	3	0	0	0	0	1	0	0	2	1	3	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1069	825	253	228	147	158	111	146	45	68	28	221	16	23	105	15	89	19	29	9	16	21	14	4	2	4	7	9	13	3	4	3	7	12	8	4	15	1	1	12	2	1	8	6	0	2	1	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	1	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	3944	1960	1104	760	583	485	344	309	243	209	164	336	110	85	158	73	131	53	61	41	33	46	39	22	19	20	13	12	15	15	14	11	19	15	12	6	32	6	6	12	6	3	11	3	0	4	5	3	3	0	5	1	1	2	2	2	0	0	0	0	1	0	0	1	1	6	0	2	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1191	869	272	237	162	178	113	140	55	72	37	279	25	21	119	20	86	17	27	10	12	23	17	5	2	4	6	7	13	8	5	1	12	12	7	3	31	5	1	11	1	2	9	3	0	3	4	2	0	0	5	0	1	1	1	1	0	0	0	0	1	0	0	0	0	6	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	4044	2022	1083	765	571	484	347	302	227	204	149	365	116	86	207	75	143	47	58	44	28	38	38	20	24	19	15	14	14	13	13	13	20	14	12	3	32	7	4	9	4	3	10	1	2	3	5	3	2	1	13	0	1	2	2	2	0	0	0	0	1	0	0	1	1	6	0	2	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north9_active	80	1287	925	301	253	160	182	118	139	67	80	45	310	29	25	159	25	104	22	23	13	11	20	18	3	7	3	6	7	13	8	3	3	15	8	9	0	32	6	1	8	1	1	9	1	1	2	4	2	0	1	13	0	1	1	0	1	0	0	0	0	1	0	0	1	0	6	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north10_all	80	4025	2033	1106	748	568	468	356	309	217	207	154	425	116	96	217	79	130	50	57	47	34	31	33	28	27	20	14	14	20	13	12	11	22	16	17	5	35	7	1	17	2	3	14	2	2	3	5	2	2	2	13	0	1	1	1	8	0	0	1	0	1	0	0	1	0	3	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north10_active	80	1331	955	311	267	152	184	120	146	68	93	42	377	33	28	173	24	102	21	28	18	10	17	14	5	11	3	7	7	17	8	1	2	18	9	12	1	34	6	1	15	0	1	13	1	1	2	4	2	0	1	13	0	1	1	0	8	0	0	0	0	1	0	0	1	0	3	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north11_all	80	3979	1878	1126	747	574	472	371	301	218	168	180	317	122	108	175	71	108	55	58	38	42	37	34	27	23	19	15	14	16	18	6	8	17	19	15	6	28	10	9	29	2	7	4	13	3	6	13	0	0	2	2	2	4	0	5	2	1	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
0.03	north11_active	80	1129	806	252	252	153	174	116	145	48	75	50	259	25	25	142	13	74	20	33	13	11	11	19	6	11	4	1	8	11	8	3	2	12	16	14	0	24	6	4	27	0	6	2	11	3	3	10	0	0	2	2	1	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_all	80	4042	1941	1115	749	598	470	395	298	210	192	195	356	142	101	173	75	110	58	63	40	34	34	35	22	20	23	19	14	21	18	3	6	15	19	12	6	25	6	6	19	4	7	23	9	2	7	12	0	0	1	3	1	4	1	4	1	0	0	0	0	0	0	0	0	0	1	0	4	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
0.03	north12_active	80	1265	893	265	268	179	184	126	138	43	97	65	308	34	27	142	14	75	22	33	13	9	14	25	6	12	8	6	5	10	9	2	2	12	18	9	2	22	6	1	17	1	5	22	7	1	5	10	0	0	1	3	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4000	1921	1110	742	599	456	388	314	203	220	196	452	135	94	194	74	113	66	65	46	35	34	29	25	26	28	22	14	24	20	8	5	21	14	14	7	30	4	5	8	3	6	32	5	3	8	12	2	0	10	18	1	4	2	4	1	0	0	0	1	1	0	0	0	0	1	0	3	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
0.03	north13_active	80	1319	934	295	274	190	185	131	150	51	116	73	397	33	28	175	16	75	24	40	18	11	15	23	6	17	10	6	4	14	8	4	2	19	13	9	3	28	3	2	8	1	5	32	3	2	5	11	0	0	10	18	1	4	1	3	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4005	1924	1108	735	616	461	356	297	224	225	173	433	145	91	205	73	105	67	60	54	29	33	26	32	30	23	19	19	24	28	10	8	26	15	18	9	15	4	4	4	3	3	39	4	5	6	4	3	1	16	27	0	6	4	2	1	0	0	0	3	1	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	1311	934	308	265	181	173	108	135	55	119	64	382	37	26	185	15	69	23	35	21	14	17	18	10	16	8	7	6	14	10	4	2	24	14	11	4	14	2	1	3	1	2	39	3	3	4	3	1	0	14	26	0	6	2	2	0	0	0	0	2	1	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3969	1878	1142	726	595	455	371	286	226	224	159	367	127	100	212	75	114	71	46	60	33	31	27	27	30	27	24	19	24	20	14	10	26	15	19	10	19	4	4	9	3	3	17	5	4	4	4	3	2	16	30	0	8	5	4	0	2	3	0	3	1	1	0	0	0	3	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	north15_active	80	1223	863	291	256	148	165	114	130	57	119	53	317	31	29	186	15	84	24	28	20	14	16	12	11	11	8	7	8	18	9	3	1	24	13	12	3	19	1	1	6	0	2	17	4	2	2	3	1	0	14	29	0	7	3	4	0	2	3	0	2	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	3996	1913	1139	768	594	456	362	273	251	208	145	315	129	95	197	74	97	65	37	57	35	39	30	26	31	27	20	17	20	16	18	13	20	13	18	11	19	4	8	8	3	3	17	7	5	3	4	1	3	17	21	0	8	4	3	1	2	4	0	2	3	1	0	0	0	3	0	1	0	2	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	1149	835	277	253	137	159	127	125	61	94	39	274	30	23	159	20	75	22	17	21	15	21	8	9	9	7	6	8	13	8	5	2	16	10	12	3	17	2	2	5	1	1	17	6	2	1	3	1	0	14	20	0	7	3	3	1	2	3	0	2	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4017	1951	1157	791	560	466	345	289	251	200	153	227	125	92	159	74	83	63	42	47	35	39	28	23	24	30	23	10	17	14	14	13	21	10	16	9	13	2	8	10	3	6	22	4	6	1	3	1	3	2	10	0	4	3	4	1	2	4	0	5	2	0	0	0	0	4	0	1	0	1	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	1117	825	262	243	121	156	112	141	59	85	31	179	30	25	119	20	57	19	17	15	10	18	7	7	6	9	6	5	12	6	2	2	16	6	14	2	9	1	3	6	2	1	21	4	3	1	2	1	1	1	9	0	3	2	3	1	2	3	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4108	2005	1110	804	577	449	347	302	252	206	156	285	124	93	197	74	97	63	46	55	31	38	27	33	21	26	15	8	21	15	11	9	18	13	13	8	13	2	7	24	3	7	16	4	5	1	2	1	2	2	4	0	1	3	2	1	3	1	0	3	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1207	878	252	255	143	158	114	144	55	80	31	234	37	19	158	17	71	23	20	22	9	16	7	10	8	9	4	3	16	5	3	1	13	9	10	2	9	1	3	23	2	2	15	4	2	1	0	0	1	1	4	0	1	1	1	1	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4073	2048	1110	770	567	472	339	324	251	207	160	334	114	98	197	69	98	54	55	40	28	36	31	39	18	22	18	8	30	13	13	12	26	13	11	6	16	2	6	24	2	8	7	4	5	2	6	1	2	0	0	2	2	3	2	15	2	0	0	4	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1278	939	263	271	165	181	101	162	65	86	32	287	35	20	164	14	76	23	28	16	9	18	10	13	7	8	6	5	21	4	5	1	18	10	7	1	13	1	2	23	1	3	6	4	4	0	4	0	1	0	0	0	2	1	1	15	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4007	2013	1113	752	588	480	352	326	244	228	156	384	100	107	214	57	114	56	57	47	24	30	29	37	17	17	22	11	25	10	13	12	26	14	8	6	19	3	4	26	2	5	16	3	4	4	13	1	0	1	0	3	2	5	0	14	2	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1319	943	298	270	182	181	106	157	66	103	36	349	23	19	185	14	88	28	33	18	11	14	15	13	8	4	10	6	18	4	7	1	20	12	5	1	14	2	1	26	0	3	16	3	2	2	10	0	0	0	0	1	2	1	0	14	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	13151	1757	1241	787	1984	528	995	326	277	193	168	133	171	110	80	88	81	115	43	37	57	84	47	24	23	23	22	10	20	17	13	14	12	13	14	6	12	9	8	3	4	1	2	6	16	3	2	4	1	3	0	5	1	2	0	4	1	1	1	0	0	2	1	1	0	0	2	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	11814	431	653	258	1802	316	875	143	159	99	56	30	101	39	27	30	39	87	20	11	37	69	36	8	5	16	8	5	13	13	8	3	6	8	12	2	4	9	4	1	2	1	1	5	14	1	0	2	1	3	0	4	1	1	0	1	0	0	1	0	0	1	0	1	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	12994	1715	1264	768	1896	530	1008	340	264	192	168	149	168	107	80	78	74	108	48	34	54	77	37	26	24	28	20	7	29	15	12	10	14	7	9	6	8	9	7	4	6	5	2	12	15	2	2	4	2	1	0	6	2	2	0	3	1	1	0	0	1	0	1	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	11628	425	675	230	1714	315	875	153	145	103	57	36	96	41	28	25	38	82	23	12	33	64	27	8	5	22	8	5	20	11	7	0	8	6	6	2	2	8	4	2	4	3	1	10	15	0	0	2	2	0	0	6	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	13048	1745	1249	753	1880	556	1074	354	277	215	154	129	157	94	86	75	73	88	48	40	51	86	24	26	19	37	19	12	23	11	8	10	18	8	9	6	6	6	6	4	6	6	3	14	16	2	3	2	3	1	0	7	2	2	0	2	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	11641	424	675	237	1689	324	953	161	150	114	56	35	95	36	31	23	37	60	21	11	29	74	18	6	5	25	10	6	15	8	5	1	8	6	8	2	1	5	2	2	4	4	1	12	16	1	0	2	3	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	13070	1767	1258	774	1883	580	1018	340	277	207	150	131	147	78	99	67	69	82	59	41	54	68	27	25	15	34	20	16	21	11	11	7	16	6	11	7	3	5	9	2	5	5	3	16	8	2	4	1	2	2	0	3	2	0	0	4	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	11677	412	686	246	1688	332	897	136	147	109	54	33	89	32	43	18	37	51	31	10	33	61	15	8	2	23	11	7	15	5	5	1	9	3	8	2	0	2	2	1	4	3	0	14	8	1	0	1	2	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	12944	1820	1292	788	1845	588	1010	313	264	212	159	126	128	77	106	53	54	75	51	49	49	65	41	28	18	43	18	12	23	7	11	11	14	6	10	7	4	6	8	2	5	1	2	12	13	3	5	0	3	1	2	2	1	1	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	11553	439	693	252	1655	349	894	121	132	110	61	30	78	31	40	14	22	46	26	12	33	59	23	8	6	31	7	3	19	2	6	1	7	1	8	3	1	3	2	0	3	1	0	12	13	1	1	0	1	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	12776	1881	1296	776	1808	611	1024	303	263	212	161	140	120	87	101	58	55	91	48	53	49	46	43	27	20	36	20	11	24	10	12	10	12	9	20	7	8	6	8	2	5	3	2	6	14	4	5	1	3	1	2	0	1	1	1	3	1	1	1	0	0	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south26_active	80	11407	459	678	277	1626	367	903	119	138	116	59	31	73	32	40	18	20	56	27	13	35	39	26	8	7	28	8	2	18	4	5	1	9	4	17	3	3	3	2	0	2	3	0	6	14	2	1	0	1	0	0	0	1	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south27_all	80	12825	1901	1281	801	1939	593	1062	285	254	194	171	138	127	105	98	59	61	90	37	59	44	43	42	24	20	36	25	15	30	11	13	13	15	7	19	5	7	4	5	2	4	6	1	3	16	4	3	1	3	0	2	0	2	1	1	5	0	1	1	1	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south27_active	80	11441	475	654	289	1768	371	943	132	132	106	64	26	79	38	32	24	25	63	17	17	33	34	30	5	10	29	13	6	23	5	6	2	11	3	15	2	3	3	1	0	2	6	0	3	15	2	2	0	0	0	0	0	2	0	0	5	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south28_all	80	12895	1880	1267	782	1994	590	1179	285	270	200	175	132	126	106	94	67	68	92	42	53	54	44	31	18	23	34	28	21	24	13	15	12	12	11	20	4	7	3	3	2	7	9	0	2	20	2	4	3	4	0	3	1	4	1	3	3	0	2	2	1	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	11539	472	645	276	1803	360	1058	131	144	107	68	27	80	39	30	29	29	63	13	16	33	30	22	5	9	25	17	12	18	9	3	3	7	5	16	0	3	1	0	0	4	7	0	2	19	2	3	2	2	0	2	0	2	0	0	2	0	1	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_all	80	12881	1815	1198	763	2042	562	1183	275	273	213	170	136	133	101	100	76	79	76	50	53	60	58	29	22	23	32	31	24	19	16	18	11	13	8	10	4	6	5	3	1	6	10	1	10	15	1	3	2	3	1	2	1	5	0	2	3	0	1	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	3	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	11497	457	592	264	1847	330	1066	119	161	116	69	22	80	40	40	32	38	54	19	15	38	39	14	8	7	21	18	14	15	9	3	2	9	3	5	1	2	4	0	0	4	8	1	10	14	1	3	2	2	0	2	0	2	0	0	2	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	1	0	0	0
0.03	south30_all	80	12736	1841	1195	780	2000	579	1137	261	285	219	173	126	148	112	95	72	75	67	59	51	52	67	33	29	24	29	29	24	9	16	18	10	8	9	11	8	10	6	1	2	7	9	3	8	11	0	3	2	4	1	3	2	5	0	2	3	0	1	1	1	0	3	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	11328	460	605	266	1781	337	1024	110	166	118	68	22	85	40	31	34	36	49	25	16	29	50	16	13	5	18	19	12	6	10	4	2	5	3	6	5	4	3	0	0	4	6	2	8	10	0	2	2	3	0	2	1	2	0	0	2	0	1	0	1	0	2	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10083	1850	1234	777	1664	552	835	321	291	197	145	128	129	106	97	75	68	77	50	45	50	56	52	25	21	44	24	25	28	16	11	7	10	9	10	14	6	7	4	3	4	5	4	10	10	1	2	2	2	2	0	3	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	8591	460	543	219	1455	302	716	118	131	95	42	30	63	27	39	25	26	49	22	7	34	40	38	7	1	30	18	11	22	11	5	4	4	2	7	8	1	3	0	0	1	2	3	9	10	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	11780	1811	1224	771	2032	573	943	333	277	211	147	124	124	107	96	73	65	85	53	49	42	62	48	20	19	36	31	24	25	15	11	7	8	12	15	9	5	7	6	4	5	3	4	5	10	2	1	1	1	3	0	3	2	1	0	1	0	2	1	1	1	0	2	0	0	0	0	1	0	0	0	6	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	10353	443	586	241	1822	329	827	123	132	116	43	28	56	35	41	28	27	59	20	11	27	43	38	8	2	28	19	14	18	11	7	3	6	4	10	4	1	3	0	0	2	0	3	5	10	1	1	0	1	1	0	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
