label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north13_all	80	8303	2800	1491	2504	572	470	356	254	266	220	374	165	97	125	80	56	38	40	34	31	34	22	16	58	37	13	10	11	13	9	11	6	5	0	5	3	3	1	3	0	2	2	0	1	0	5	2	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	5066	1566	774	1627	271	251	170	112	134	117	257	86	47	74	41	30	15	17	16	14	23	13	11	41	25	10	5	6	10	6	5	4	1	0	2	3	2	0	0	0	2	2	0	1	0	4	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	8190	2830	1515	2468	616	472	351	258	262	244	362	186	90	119	69	62	46	34	38	27	26	18	15	55	27	12	8	16	14	10	12	7	6	0	7	5	3	1	4	0	2	1	2	1	2	5	2	1	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	4988	1604	789	1591	306	253	164	119	146	129	239	104	42	71	36	33	21	17	18	12	17	12	10	35	20	9	3	7	11	9	6	4	2	0	5	4	2	0	0	0	2	1	2	1	0	4	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	8100	2781	1509	2483	627	483	377	259	287	235	377	186	80	115	67	66	46	35	52	22	26	20	18	43	30	17	4	10	16	15	11	7	6	0	7	8	1	1	4	0	0	1	2	0	2	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	4913	1563	782	1647	308	265	180	122	172	123	246	101	31	71	27	37	20	20	25	9	18	13	12	24	15	12	2	3	12	13	6	4	1	0	5	7	0	0	0	0	0	1	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	8149	2747	1498	2506	608	502	335	246	286	241	346	205	85	98	69	63	40	30	44	28	30	22	21	37	30	17	8	7	20	18	9	5	5	0	7	8	2	1	2	0	0	1	2	1	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	4870	1540	763	1633	292	264	159	109	179	123	225	117	32	56	30	35	19	19	23	13	17	14	12	23	13	13	5	2	14	14	5	2	2	0	5	7	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	8277	2713	1437	2416	595	520	336	238	287	210	336	200	88	105	73	59	31	37	39	28	34	24	18	24	35	15	9	8	14	18	8	6	3	0	5	4	4	0	1	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	4975	1534	721	1557	283	261	157	99	181	110	219	111	34	59	31	30	15	23	22	14	16	16	10	15	11	11	5	4	8	14	7	2	1	0	3	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	8196	2719	1435	2300	570	520	322	253	251	207	309	207	75	97	77	66	32	36	29	40	41	22	18	21	23	15	8	8	8	14	8	2	5	1	3	2	5	1	0	0	4	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	4905	1556	740	1460	259	259	140	106	152	106	201	117	31	46	39	33	15	20	16	16	21	16	9	11	8	7	5	5	4	11	8	0	3	0	0	1	3	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	8060	2667	1407	2163	552	513	340	245	242	192	314	185	67	103	76	74	31	41	31	39	49	26	16	22	25	14	16	12	1	12	11	3	4	1	7	1	4	1	3	2	4	3	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north19_active	80	4827	1500	708	1341	254	251	149	107	136	98	205	106	25	50	33	36	17	19	13	18	29	14	7	12	14	6	12	6	0	11	10	0	3	0	1	0	3	0	3	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north20_all	80	7618	2590	1389	1980	553	477	350	248	250	203	337	142	66	98	71	76	38	49	38	43	37	19	15	21	37	13	15	10	2	11	9	3	7	2	14	1	3	2	3	3	3	3	2	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north20_active	80	4524	1409	705	1218	257	234	153	120	143	109	219	81	26	48	30	39	17	20	19	24	23	10	7	13	29	6	11	5	0	9	7	0	5	1	6	0	3	0	3	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south21_all	80	7733	2730	1446	2288	605	475	362	246	270	215	368	157	70	87	64	64	33	34	34	22	34	20	18	34	24	15	13	12	9	8	11	7	4	5	7	5	4	1	1	0	0	0	1	1	0	1	2	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	4623	1458	735	1486	274	258	156	109	149	118	243	91	28	42	34	33	18	16	16	9	20	10	10	21	19	10	4	8	8	2	3	4	3	1	7	4	2	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	7353	2632	1422	2095	599	454	360	251	252	201	317	169	78	91	63	61	33	33	32	20	32	25	18	35	29	10	15	5	10	9	4	5	3	4	5	6	5	2	1	0	0	0	1	1	0	1	2	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	4305	1403	699	1365	263	251	153	104	145	108	197	94	23	50	31	28	16	15	16	10	19	13	8	23	23	7	6	2	9	3	1	2	0	1	4	5	4	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	7262	2544	1416	1965	579	489	350	252	244	211	285	159	83	86	57	55	41	30	30	20	31	20	17	33	34	10	12	5	9	8	7	5	5	3	4	3	5	3	1	0	0	0	1	2	0	1	4	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south23_active	80	4260	1366	679	1292	279	256	156	102	139	117	177	90	32	48	26	25	19	10	14	12	19	12	7	23	27	6	3	2	8	4	1	2	0	1	3	3	4	2	1	0	0	0	1	1	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south24_all	80	7292	2571	1394	1995	587	496	349	243	228	198	270	161	89	99	59	50	42	29	30	18	34	22	16	33	31	6	8	9	7	8	5	6	4	4	4	5	3	3	1	0	0	0	0	1	0	1	4	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south24_active	80	4227	1355	648	1355	283	249	154	107	132	105	174	94	37	63	23	19	17	10	14	9	21	13	8	25	24	3	3	4	6	6	1	4	0	1	3	3	3	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south25_all	80	7665	2619	1413	2113	579	509	354	235	266	181	314	134	81	110	67	43	42	34	36	24	37	18	21	23	32	13	12	10	10	14	7	5	4	2	2	3	1	2	2	0	0	0	0	1	0	0	4	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0
0.03	south25_active	80	4535	1397	672	1398	273	253	169	101	144	87	214	71	39	63	30	18	19	13	20	9	24	10	8	16	21	7	5	5	9	10	3	4	0	1	2	1	1	2	1	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0
0.03	south26_all	80	7922	2690	1384	2239	585	498	348	242	282	179	341	136	84	112	75	46	36	41	36	28	34	17	18	21	29	9	11	8	6	10	6	6	4	5	2	2	3	1	2	0	2	3	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
0.03	south26_active	80	4716	1427	698	1463	269	243	167	111	154	88	222	67	35	62	39	26	18	21	24	10	23	9	7	14	19	5	4	5	5	7	3	4	2	3	2	0	2	1	1	0	0	3	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	8189	2723	1433	2347	573	495	341	247	288	193	398	132	73	117	75	54	40	50	38	31	34	17	19	27	29	16	11	9	7	11	6	3	4	5	1	4	7	1	1	0	2	4	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
0.03	south27_active	80	4900	1476	754	1484	262	260	164	104	153	103	283	70	30	61	39	32	21	30	23	11	24	6	6	19	19	11	4	4	4	8	3	2	2	3	0	2	6	0	1	0	0	4	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	8472	2773	1441	2393	561	500	340	251	291	206	418	145	80	108	66	63	48	53	38	35	29	17	15	34	26	19	8	5	10	6	11	2	7	5	7	3	7	1	1	1	2	5	0	1	1	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	5109	1492	771	1540	266	255	159	109	154	114	296	79	31	63	36	39	26	32	24	16	15	6	5	23	17	14	2	1	7	6	8	1	4	2	3	3	6	0	0	1	0	5	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	8581	2787	1452	2375	520	515	331	245	279	209	417	153	82	107	69	70	49	48	51	30	36	16	12	28	31	17	10	9	15	5	9	2	6	4	8	4	8	1	3	1	1	2	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	5260	1558	804	1546	256	267	149	113	144	107	278	92	38	59	37	40	26	31	33	15	20	5	3	18	18	11	5	3	12	3	6	1	3	0	3	3	7	0	0	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8478	2821	1470	2387	565	504	338	246	281	200	408	161	90	117	64	69	52	42	50	31	40	20	13	37	36	16	11	10	16	10	9	2	6	3	13	2	3	0	3	1	2	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	5146	1570	803	1560	265	251	163	117	143	99	279	94	43	59	35	37	25	23	33	21	20	6	2	22	22	11	6	2	14	6	5	1	3	0	4	1	3	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	8564	2840	1434	2532	572	532	351	255	266	198	347	142	70	95	75	58	47	42	55	26	29	20	12	49	21	13	13	13	10	16	6	5	4	3	5	0	2	3	3	1	1	1	7	2	0	3	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	5184	1518	779	1626	244	293	168	112	140	104	204	76	32	60	41	34	22	20	27	13	17	10	7	30	15	11	7	6	2	14	2	2	1	1	5	0	1	2	1	0	1	1	7	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8239	2748	1431	2381	552	529	341	257	276	196	333	148	75	91	62	51	43	32	55	30	33	21	14	47	22	23	12	14	12	17	6	3	3	3	7	0	2	3	2	1	1	2	8	2	0	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4995	1457	799	1513	240	288	173	125	147	102	209	76	37	54	40	34	24	16	28	18	20	9	7	25	15	17	6	7	2	14	2	2	1	0	3	0	1	1	1	0	1	1	8	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7806	2613	1455	2282	559	527	338	251	297	189	331	155	83	94	60	51	48	42	48	30	27	21	13	40	27	24	9	10	11	20	6	2	4	3	6	0	2	2	3	0	1	2	4	1	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4688	1352	789	1438	258	287	169	126	183	93	208	81	48	60	33	29	23	19	26	17	10	9	5	20	16	18	3	7	2	15	2	2	2	0	2	0	0	0	1	0	1	1	4	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7776	2632	1459	2177	550	517	343	255	307	195	374	154	83	90	60	51	44	40	43	34	31	21	14	42	31	23	9	8	11	16	14	3	6	2	7	1	3	2	3	1	1	1	1	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	4608	1412	787	1434	267	270	177	120	190	96	242	86	50	56	35	26	23	17	25	18	17	10	5	27	12	19	3	3	2	11	10	2	4	0	2	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7999	2610	1455	2228	553	504	357	257	302	165	405	161	75	107	61	65	40	41	48	43	31	21	19	43	28	20	9	3	9	12	15	3	6	2	3	2	4	2	4	1	2	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	4768	1398	758	1482	260	249	170	112	200	81	282	89	45	61	31	33	20	17	31	22	17	12	7	30	14	17	5	1	2	9	12	2	4	0	1	1	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8587	2752	1445	2382	556	531	346	273	295	187	441	162	79	92	72	77	37	37	54	39	37	21	19	48	31	19	11	4	3	14	16	3	10	5	4	3	6	1	3	4	4	1	2	3	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	5132	1502	746	1603	262	287	172	114	176	92	301	88	49	54	35	44	15	15	31	22	24	12	8	38	14	15	8	2	1	13	11	2	7	0	1	1	3	0	0	2	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8592	2752	1483	2436	583	533	347	257	287	183	483	153	65	88	65	90	36	26	50	40	37	24	21	39	26	22	11	5	2	11	13	1	7	6	5	3	5	1	3	4	6	1	2	3	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	5167	1519	752	1563	272	284	169	106	168	88	330	89	35	49	31	54	14	11	27	25	22	13	7	27	16	16	10	2	1	10	9	1	5	0	0	1	3	0	0	1	3	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8479	2730	1483	2489	589	547	332	247	293	205	457	147	65	78	65	82	28	32	35	27	33	19	16	45	30	20	10	8	8	11	9	4	7	9	4	2	8	2	3	4	8	1	2	3	0	2	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5082	1512	755	1587	269	294	166	112	161	101	286	87	34	41	29	46	7	12	19	18	20	8	7	35	13	12	7	4	5	10	4	2	6	4	0	1	5	1	0	1	6	0	1	3	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8399	2680	1476	2530	597	535	338	231	278	203	429	146	67	78	57	75	29	37	39	20	39	16	16	33	28	20	8	10	10	6	9	5	1	10	3	2	7	1	2	1	5	0	2	3	0	3	5	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5034	1520	750	1613	281	284	168	109	154	107	261	85	31	40	28	39	11	14	21	13	24	7	5	26	14	12	4	6	7	5	4	2	1	5	0	0	3	1	0	0	5	0	2	3	0	3	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8373	2672	1445	2570	560	516	333	244	298	188	390	153	87	89	76	71	31	48	38	20	34	12	18	29	39	18	6	11	12	7	14	4	2	7	4	2	5	1	3	0	3	0	2	1	0	3	3	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	4977	1508	754	1689	258	262	164	104	174	95	236	84	34	46	40	30	14	25	20	13	18	6	6	24	25	10	1	6	8	4	10	1	1	5	3	0	3	1	2	0	3	0	1	1	0	3	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
