label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	north11_all	80	15030	3617	6809	2065	1347	708	653	427	371	266	512	378	168	296	137	192	138	74	56	32	37	93	27	27	13	16	15	20	14	16	18	15	5	4	3	13	6	4	0	3	3	0	2	1	0	2	2	2	2	1	0	0	0	0	0	2	0	0	0	0	4	0	1	0	0	0	0	0	0
0.03	north11_active	80	11975	1315	6145	1422	845	220	365	111	182	109	423	305	65	248	76	152	115	44	17	3	20	84	11	15	4	5	5	9	11	12	14	15	2	2	1	13	1	3	0	2	1	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	north12_all	80	15230	3619	6697	2056	1345	673	682	413	357	249	501	420	150	279	121	193	142	80	51	38	39	80	32	19	12	15	18	16	14	17	11	6	4	3	6	12	2	3	0	3	2	0	2	2	0	1	2	2	0	1	0	0	0	3	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	north12_active	80	12055	1349	6004	1417	838	189	389	97	188	91	408	348	56	236	67	157	117	46	17	2	21	72	14	7	4	4	6	6	11	13	8	6	0	1	3	12	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	north13_all	80	15603	3603	6733	2066	1351	700	709	412	345	287	553	453	146	310	113	177	144	80	46	42	49	91	35	21	12	14	19	11	18	22	15	10	6	3	6	11	1	4	0	2	2	1	3	1	0	1	3	1	0	1	0	1	0	3	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	north13_active	80	12413	1361	6018	1435	839	200	400	90	177	105	466	379	57	263	56	150	120	44	12	6	28	82	16	9	2	3	6	5	13	18	14	10	2	1	3	11	0	2	0	1	0	1	1	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	north14_all	80	15590	3672	6933	2064	1326	677	721	436	341	304	580	453	148	327	110	167	146	80	48	44	43	77	35	20	13	17	17	13	27	25	12	16	9	5	4	14	1	2	0	3	2	3	2	1	0	0	3	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	12326	1394	6226	1420	839	193	383	93	178	107	496	385	54	280	56	144	122	40	13	7	24	71	14	9	2	5	7	7	21	20	11	13	2	0	2	14	0	1	0	2	0	3	1	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	15538	3633	7045	2145	1387	700	727	441	353	328	574	456	160	324	116	198	133	83	51	48	51	102	39	21	14	18	16	11	29	24	14	20	9	8	2	8	0	2	0	1	2	4	1	2	0	1	2	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	12235	1330	6334	1492	863	214	387	102	163	114	486	385	57	284	58	171	110	43	12	11	29	91	16	12	3	7	8	6	22	22	11	16	3	0	1	8	0	1	0	1	0	3	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	15488	3703	7058	2130	1397	756	709	430	353	334	552	463	168	331	117	206	138	78	46	41	51	91	34	26	14	17	16	15	29	23	8	25	9	8	4	8	2	2	1	1	2	4	0	1	0	1	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	12266	1342	6358	1462	859	236	384	116	155	123	450	380	56	287	65	178	106	37	11	10	30	80	14	12	4	7	8	7	24	21	5	21	4	0	1	8	2	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	15169	3732	6980	2138	1405	746	716	410	353	301	521	435	172	327	110	185	133	64	51	42	53	108	34	28	18	17	16	12	26	14	10	21	8	8	4	4	4	3	1	1	1	2	0	1	0	2	0	0	2	1	2	0	0	1	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	north17_active	80	12063	1332	6269	1477	873	242	412	128	160	116	417	356	57	286	64	159	92	33	11	11	33	93	15	13	8	8	9	5	23	12	7	18	2	1	1	3	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	15468	3694	6928	2126	1392	772	721	404	352	312	526	421	154	332	108	176	136	60	48	46	49	102	29	25	20	15	18	11	26	22	6	28	7	9	2	3	4	4	2	2	1	2	0	0	1	1	1	0	2	1	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north18_active	80	12356	1340	6224	1473	871	235	433	117	161	132	421	330	50	288	65	145	90	35	10	11	29	87	9	10	7	5	7	4	24	17	5	26	3	2	0	2	2	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	15631	3638	6814	2122	1335	748	712	417	363	299	504	425	147	328	107	161	160	58	54	46	47	91	26	23	19	21	17	12	20	27	8	30	6	5	1	9	2	2	4	2	1	2	0	1	2	1	1	0	2	1	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north19_active	80	12497	1281	6096	1480	860	217	436	98	172	120	420	337	49	289	57	133	122	37	11	12	27	76	4	10	6	10	6	6	18	23	5	28	2	2	0	8	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	15666	3567	6833	2028	1304	741	696	428	387	313	517	403	141	332	101	165	155	72	46	53	53	89	30	20	22	17	17	14	19	33	8	28	5	3	0	7	1	2	5	3	2	2	2	1	2	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	12498	1261	6150	1408	827	220	406	87	186	125	434	327	52	290	55	127	126	46	10	11	30	74	7	7	6	8	6	5	17	28	4	25	2	1	0	7	0	2	1	3	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	15293	3643	6677	2070	1343	755	674	403	358	281	574	498	136	314	129	119	147	64	56	50	38	78	21	16	22	20	18	18	23	29	12	11	5	6	9	3	5	4	2	2	1	5	0	3	0	1	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
0.03	south21_active	80	12014	1290	6001	1412	817	226	368	93	152	102	497	428	45	273	67	96	116	34	7	6	25	64	7	10	6	6	11	10	20	21	11	9	3	0	1	0	0	4	2	1	0	4	0	1	0	1	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	14778	3596	6479	2004	1344	743	669	419	370	294	572	496	137	303	105	141	162	69	53	48	37	84	19	17	27	18	16	15	24	27	9	17	4	5	7	3	5	11	2	2	2	5	2	2	0	0	1	0	0	0	0	3	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0
0.03	south22_active	80	11492	1303	5807	1362	828	210	371	99	154	108	481	425	46	254	48	109	128	34	8	7	26	70	8	11	4	5	11	10	22	17	7	14	2	0	1	0	0	10	2	1	0	4	0	0	0	0	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	14082	3493	5961	1911	1272	724	676	440	366	300	489	436	140	304	107	149	143	71	49	49	36	80	24	15	21	19	16	18	15	25	8	17	1	3	4	4	5	7	2	2	4	2	2	1	0	0	0	0	0	4	0	3	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	10629	1199	5261	1286	748	196	353	118	148	96	399	363	44	261	47	110	115	32	8	10	21	66	12	8	4	6	9	8	13	15	6	12	1	0	1	2	0	6	2	1	0	0	0	0	0	0	0	0	0	4	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	13356	3541	5337	1839	1223	733	635	440	356	304	431	382	154	284	106	153	142	63	50	40	34	59	30	18	22	12	13	17	10	26	6	15	2	7	3	10	5	10	5	1	4	3	2	1	0	1	0	0	0	4	0	3	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	9782	1168	4628	1210	694	183	324	130	145	88	340	296	43	239	49	112	108	25	8	12	18	51	14	8	6	4	7	5	8	17	4	10	1	0	1	8	2	9	3	1	0	1	0	0	0	1	0	0	0	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	12401	3459	4862	1795	1199	743	597	449	345	296	402	301	152	268	107	138	116	70	65	36	33	58	37	21	23	16	6	11	7	20	8	15	4	7	2	12	2	13	4	2	2	5	4	1	0	2	1	0	0	4	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	8806	1034	4103	1121	657	184	290	136	152	76	325	231	37	225	52	102	82	27	13	11	16	48	17	9	7	3	2	1	2	16	7	10	2	0	0	11	2	12	2	2	0	3	1	0	0	2	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	12318	3586	4952	1867	1216	758	615	441	352	307	421	355	158	232	117	164	110	73	67	36	35	67	41	29	22	18	5	12	10	17	9	16	7	8	1	10	3	11	4	2	3	4	3	1	0	3	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0.03	south26_active	80	8785	1088	4170	1193	656	177	298	123	159	83	347	277	48	187	54	127	79	28	16	8	18	56	17	10	8	1	1	2	5	14	7	13	5	0	0	9	2	11	2	2	0	3	1	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	12221	3555	5020	1829	1218	751	629	458	351	303	432	355	143	227	117	162	98	77	67	39	41	73	31	29	22	25	6	8	13	21	6	11	6	3	3	7	3	8	3	2	1	3	3	1	0	3	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	8734	1083	4225	1103	635	178	304	110	159	88	359	268	48	181	55	132	70	27	15	8	22	58	12	12	8	3	1	2	7	16	5	10	5	0	1	5	1	8	1	2	0	2	1	1	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	11687	3611	4652	1776	1185	745	638	457	370	316	410	344	150	222	112	161	88	75	56	43	34	62	21	26	20	20	7	11	14	15	5	12	8	4	3	12	4	2	1	1	1	4	1	1	0	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	8121	1058	3841	1047	582	181	309	111	149	95	326	265	52	171	56	121	58	27	12	9	17	49	6	8	5	4	2	3	10	11	3	9	8	0	1	6	1	2	1	0	0	4	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11093	3565	4284	1721	1168	712	624	460	355	306	383	301	149	200	115	139	80	78	53	46	38	49	12	17	26	18	12	9	15	16	5	5	11	3	7	11	5	3	0	1	0	5	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	7388	960	3467	924	564	174	281	128	126	86	295	212	43	145	53	103	46	29	12	13	15	36	3	5	5	4	5	3	11	13	3	1	8	0	3	5	2	2	0	0	0	4	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	10418	3493	3769	1694	1147	699	594	442	357	292	363	279	144	219	102	128	88	69	44	51	39	39	16	19	28	14	16	7	15	17	7	6	9	3	9	9	6	3	1	4	0	6	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6593	883	2942	843	526	182	249	138	107	68	273	195	37	168	36	87	49	29	14	18	19	29	6	3	4	3	4	2	11	14	5	1	6	0	2	4	3	2	1	1	0	4	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	15133	3549	6790	1984	1313	709	666	425	380	307	481	381	170	329	109	208	142	79	46	43	48	91	33	26	14	18	16	19	11	42	5	12	12	6	4	4	4	7	2	2	2	8	0	1	0	0	1	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	11973	1308	6111	1391	817	217	380	95	180	116	397	317	50	277	60	171	121	34	10	8	34	85	9	13	4	10	6	7	6	40	4	11	11	2	2	2	1	7	0	0	0	7	0	1	0	0	1	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	15198	3609	6792	1947	1297	717	669	447	369	320	488	417	172	317	116	200	148	72	43	46	45	98	33	28	13	18	15	11	28	33	7	6	16	7	4	5	4	9	1	2	1	4	0	1	0	0	1	0	0	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	11988	1318	6095	1385	792	220	395	112	180	122	416	349	56	268	63	174	127	32	12	8	33	87	12	14	2	10	6	3	22	31	6	6	15	3	3	2	0	8	0	0	0	3	0	1	0	0	1	0	0	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	15292	3665	6930	1966	1351	733	691	438	386	314	530	435	173	279	127	191	150	78	31	47	46	100	34	30	10	15	15	11	25	14	8	4	13	6	3	5	6	6	1	1	3	4	0	0	1	1	1	0	0	3	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	12093	1363	6254	1373	848	227	407	112	182	122	463	365	62	240	71	165	129	38	9	12	31	89	15	12	4	7	8	2	19	13	7	3	11	3	2	0	0	5	0	0	1	3	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	15389	3680	6972	2052	1280	750	689	449	380	316	553	458	177	261	130	186	129	81	33	51	48	104	26	26	12	10	12	10	27	12	11	6	10	7	6	6	5	10	1	2	2	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1
0.03	south34_active	80	12245	1380	6303	1427	838	250	406	103	187	120	477	387	62	229	73	153	106	39	11	16	33	92	12	9	5	4	5	4	22	10	8	5	8	4	3	2	0	9	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	15379	3658	6840	2128	1331	741	669	462	363	314	542	432	165	276	130	169	129	78	35	51	48	86	25	29	15	13	9	13	11	10	11	7	8	11	8	5	5	11	2	4	2	2	1	0	4	1	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
0.03	south35_active	80	12299	1338	6198	1465	884	246	379	102	175	123	465	358	55	240	72	135	101	47	14	17	29	76	9	10	4	4	5	4	9	9	8	6	5	3	2	2	1	9	2	2	1	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	15360	3547	6893	2113	1353	769	654	449	330	322	480	428	136	307	116	161	130	86	45	44	51	66	24	32	17	15	7	13	14	31	11	13	2	13	7	10	2	9	3	4	0	2	1	0	3	1	3	1	3	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	12226	1306	6269	1450	892	254	361	93	168	121	391	339	37	264	60	129	103	49	15	14	30	56	10	15	5	4	3	5	9	29	8	13	1	4	2	9	1	6	2	2	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	15408	3558	6799	2113	1312	759	670	438	323	319	505	385	142	309	116	173	141	73	49	36	47	59	28	28	21	16	6	13	10	35	11	18	2	10	5	9	4	22	4	4	1	3	1	3	1	1	3	1	3	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	12198	1287	6161	1437	830	227	369	93	162	122	419	305	42	266	56	142	111	47	17	9	26	49	12	14	6	5	4	5	6	33	8	18	1	1	0	7	2	19	3	3	0	3	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	15033	3577	6944	2144	1283	771	719	436	341	315	492	369	134	303	93	186	125	70	54	36	52	67	26	25	25	20	7	18	12	40	11	17	5	10	3	14	5	15	4	1	1	5	0	3	0	1	3	0	1	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_active	80	11815	1295	6271	1445	792	230	380	101	164	121	401	294	36	262	40	151	94	40	20	7	28	56	11	15	9	5	5	11	8	39	7	17	2	1	0	13	1	13	3	1	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south39_all	80	13612	3598	5895	2034	1210	779	676	426	363	296	452	312	155	273	84	155	108	66	51	42	50	52	23	23	29	13	9	18	10	23	11	14	5	7	3	9	4	17	2	1	2	3	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south39_active	80	10289	1175	5129	1284	688	206	336	97	156	122	367	250	40	225	35	116	82	36	19	12	25	43	10	10	9	3	3	10	7	23	6	12	2	1	0	7	1	16	1	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south40_all	80	11886	3615	5005	1905	1164	768	641	430	350	310	400	275	153	247	94	148	83	81	52	52	47	67	21	25	33	10	11	17	14	18	9	11	12	7	3	12	3	4	2	2	1	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south40_active	80	8436	1039	4191	1088	596	195	282	118	125	112	310	202	32	198	37	103	48	40	21	17	24	52	7	12	8	1	4	9	11	17	4	9	4	2	1	11	1	4	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
