label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	north6_all	80	30917	14426	8296	6286	6814	3896	2338	2716	1380	2212	1486	824	744	795	517	727	302	329	296	206	214	147	131	127	78	89	72	68	62	44	84	55	18	21	26	27	17	9	23	5	11	11	5	12	10	3	4	3	4	4	8	6	3	2	0	2	0	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north6_active	80	9926	5786	1841	3300	5120	2267	631	1892	282	1776	1038	343	367	528	269	586	111	163	157	85	133	33	57	80	14	24	33	27	11	7	69	45	1	3	8	16	13	0	22	1	2	4	2	7	4	1	1	2	1	3	7	6	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north7_all	80	31249	14605	8334	6640	7268	4014	2344	2901	1392	2332	1639	867	737	909	527	694	326	369	258	201	237	148	139	142	80	91	87	62	47	37	79	60	17	27	24	27	15	9	26	5	10	11	2	14	5	6	4	2	3	5	7	5	3	2	1	2	0	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	10	1	0	1	0	0	0	0
0.03	north7_active	80	10792	6350	1974	3718	5697	2527	692	2126	317	1962	1212	386	393	671	281	566	126	202	142	96	154	38	69	94	17	27	38	26	8	9	66	50	3	5	7	15	10	0	25	3	3	4	1	11	2	1	1	1	0	4	6	5	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	1	0	0	0	0
0.03	north8_all	80	31785	14999	8298	6872	7820	4228	2395	3138	1425	2495	1713	830	787	936	536	752	343	371	288	189	242	158	161	134	87	84	93	62	56	36	71	59	20	23	21	32	21	9	27	7	10	17	6	11	5	5	3	2	1	4	13	3	2	2	1	3	1	1	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	10	5	0	1	0	0	0	0
0.03	north8_active	80	11763	6855	2141	4049	6325	2796	753	2398	344	2163	1288	391	440	702	307	624	143	206	170	90	162	46	82	91	15	28	42	17	9	9	61	51	3	5	7	22	14	1	25	5	2	9	4	8	2	2	1	1	0	1	13	2	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	1	0	0	0	0
0.03	north9_all	80	32256	15179	8203	7061	8357	4374	2403	3394	1410	2723	1753	866	788	996	548	762	384	386	294	209	236	147	152	158	84	88	89	63	45	40	58	75	19	22	20	39	31	13	25	11	13	15	9	9	3	5	4	4	1	7	16	1	1	1	1	2	1	1	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	10	5	0	0	0	0	0	0
0.03	north9_active	80	12627	7318	2264	4303	6906	2997	819	2695	373	2389	1368	426	482	760	324	642	175	233	180	116	159	39	71	111	12	34	41	13	12	8	51	62	7	5	7	37	24	2	22	6	3	8	6	6	2	2	2	2	0	3	16	0	0	1	0	2	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10	5	0	0	0	0	0	0
0.03	north10_all	80	32221	15372	8155	7109	8324	4430	2391	3417	1397	2699	1637	885	802	949	547	831	390	366	329	216	220	135	150	128	82	83	78	62	45	47	51	93	21	20	17	38	29	11	23	10	13	12	18	12	4	8	4	5	4	6	15	1	1	9	0	2	1	2	2	2	3	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	4	1	0	0	0	0	0
0.03	north10_active	80	12585	7297	2277	4351	6832	3070	802	2697	388	2330	1237	430	461	702	342	701	182	213	208	121	145	32	70	85	12	35	39	8	16	10	46	78	6	5	9	37	23	2	18	5	1	8	15	8	2	4	3	3	0	2	15	0	0	9	0	2	0	1	0	2	2	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0
0.03	north11_all	80	31928	15357	8119	7073	7659	4384	2313	3260	1442	2408	1617	856	723	861	531	774	340	348	318	202	275	134	159	149	91	96	100	59	59	60	64	74	25	20	21	53	44	16	19	14	4	9	13	13	6	6	7	2	5	6	2	6	4	7	1	2	1	0	3	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	11967	7192	2179	4270	6234	2946	767	2575	358	2053	1222	383	408	629	317	648	142	203	185	100	163	31	87	97	11	43	43	17	11	17	55	48	5	7	7	46	34	9	15	8	0	3	11	10	3	2	1	0	1	2	2	5	1	5	1	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	31406	15046	8164	6878	6969	4208	2320	3117	1479	2269	1542	849	696	820	501	733	311	345	303	207	269	139	141	148	77	82	88	69	50	55	60	72	23	23	23	40	28	15	20	16	4	8	9	12	7	5	6	4	5	4	2	2	2	7	1	2	1	0	2	0	0	1	2	1	1	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0
0.03	north12_active	80	11016	6601	2019	3929	5512	2702	720	2402	321	1892	1141	360	353	571	293	587	117	199	174	90	154	32	77	90	16	29	37	20	6	14	48	47	3	5	6	35	17	7	17	7	0	4	6	7	3	1	1	1	0	1	2	2	1	5	1	2	1	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0
0.03	north13_all	80	30765	14715	8108	6635	6709	3937	2274	2943	1473	2163	1558	822	706	772	511	631	319	310	280	197	261	140	116	126	81	75	80	64	56	59	57	67	23	30	26	35	28	15	15	14	7	4	5	9	4	5	6	8	7	5	8	3	0	6	3	3	2	0	2	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0
0.03	north13_active	80	10168	5929	1829	3606	5143	2401	682	2185	315	1760	1126	324	346	512	282	485	115	164	158	81	150	27	60	75	22	29	36	15	10	16	44	47	3	8	7	29	20	6	11	5	3	2	2	6	1	1	0	4	1	2	8	3	0	6	1	2	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0
0.03	north14_all	80	30629	14545	8069	6505	6491	3775	2260	2661	1482	2143	1478	827	696	744	491	638	312	309	266	204	251	144	111	129	84	71	65	61	50	51	65	65	21	28	24	26	25	21	18	8	9	3	9	6	2	4	4	8	8	4	9	4	1	2	4	2	2	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0
0.03	north14_active	80	9622	5666	1636	3407	4922	2234	626	1887	314	1703	1045	314	338	493	248	483	96	155	127	87	142	29	48	76	24	23	29	16	10	12	49	43	3	5	8	20	19	6	13	1	3	2	5	3	1	0	0	5	1	1	9	3	0	2	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	north15_all	80	30571	14516	8086	6396	6586	3900	2271	2640	1445	2206	1511	797	712	751	510	632	330	315	280	211	246	138	132	134	104	66	73	52	52	50	72	53	26	22	24	31	26	19	16	8	11	10	7	4	1	7	4	9	7	5	8	5	3	2	4	1	2	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	9590	5755	1664	3344	4964	2309	630	1865	330	1745	1089	285	336	507	250	495	95	167	118	95	144	25	58	73	30	21	37	9	12	13	55	38	3	4	9	27	13	6	12	0	3	3	4	3	1	2	0	6	1	1	8	2	0	2	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	30599	14468	8084	6373	6671	3874	2232	2641	1479	2244	1465	815	709	750	501	633	310	309	285	243	214	144	153	129	100	76	71	58	54	43	82	53	28	19	23	28	26	23	18	10	9	13	9	6	4	5	4	8	6	3	7	4	3	1	2	1	1	1	1	0	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1
0.03	north16_active	80	9567	5725	1642	3338	5030	2292	599	1812	341	1778	1038	313	359	529	245	501	85	169	123	123	122	30	62	68	24	25	41	10	13	11	67	37	2	4	5	23	14	8	15	3	0	4	6	3	3	2	0	5	0	0	7	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_all	80	31162	14727	8091	6676	7218	4039	2299	2883	1460	2320	1569	828	679	836	524	719	320	313	277	227	212	136	151	152	104	84	82	62	55	48	77	60	27	20	19	26	18	17	21	9	10	15	9	5	5	4	1	6	6	3	4	2	3	9	0	5	0	1	1	1	1	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
0.03	north17_active	80	10448	6144	1814	3762	5652	2495	656	2033	334	1873	1180	359	360	610	276	599	106	176	127	121	128	29	66	84	25	30	45	9	14	10	62	50	1	6	4	19	8	7	18	3	0	5	4	2	4	3	0	4	0	1	4	0	0	9	0	4	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_all	80	31678	15182	8119	6963	7715	4228	2314	3038	1473	2570	1708	873	766	868	536	740	319	367	269	233	196	144	157	158	98	73	76	64	57	49	69	62	27	24	23	41	16	12	62	8	7	9	9	4	7	3	2	3	6	4	9	3	1	8	0	5	1	1	1	2	1	1	2	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_active	80	11304	6707	2000	4086	6207	2761	711	2202	361	2136	1327	409	429	661	285	623	128	211	134	130	111	35	68	105	21	32	47	13	17	10	55	52	6	5	4	32	14	3	55	3	0	4	2	2	5	2	2	2	0	2	9	2	0	8	0	4	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_all	80	32159	15674	8154	7242	8184	4492	2326	3241	1468	2614	1782	887	803	900	594	848	300	360	257	228	230	147	142	164	93	72	86	50	56	49	54	72	30	24	22	44	14	11	57	12	4	7	20	11	8	2	3	6	9	7	14	9	1	8	2	4	2	0	1	2	1	0	2	3	0	2	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1
0.03	north19_active	80	12270	7298	2175	4478	6801	3095	774	2462	394	2201	1443	431	477	701	326	736	139	209	142	121	140	36	64	113	17	35	52	10	17	11	40	59	7	4	7	36	14	4	52	6	1	4	14	9	3	1	2	5	0	4	14	9	1	8	0	4	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1
0.03	north20_all	80	32364	15982	8187	7215	8290	4501	2348	3299	1419	2661	1795	845	830	914	607	854	292	354	278	200	228	154	151	159	92	77	81	44	52	44	56	71	37	20	20	75	17	14	67	11	6	7	19	10	8	3	3	5	5	7	12	9	1	1	3	0	2	0	2	1	2	0	2	1	0	1	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0
0.03	north20_active	80	12644	7658	2260	4485	6890	3177	794	2573	379	2265	1447	418	496	717	331	749	145	213	168	95	137	38	70	108	16	35	49	12	15	11	42	56	12	6	8	69	17	6	62	4	2	5	14	9	4	1	2	3	0	4	12	9	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0
0.03	south21_all	80	31193	14934	8170	6550	6972	3914	2339	2850	1438	2256	1507	826	770	756	531	639	343	291	260	246	224	124	134	103	91	69	75	62	73	45	69	42	33	20	18	62	24	14	31	13	8	15	10	14	5	4	1	2	2	5	11	6	2	2	1	7	3	2	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	10118	6048	1818	3531	5395	2383	683	2016	332	1854	1092	344	381	506	266	476	117	150	136	110	112	35	51	59	24	21	37	11	20	7	50	35	5	7	3	60	15	3	23	7	1	8	7	12	2	2	0	1	1	3	10	5	0	1	0	7	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	30919	14619	8125	6519	6662	3901	2324	2785	1422	2180	1414	803	705	757	483	666	350	295	253	230	225	138	137	100	85	75	66	67	66	54	71	34	41	21	22	36	29	12	20	14	6	16	9	11	10	2	3	3	3	4	18	5	3	2	3	8	3	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	9749	5730	1755	3401	5007	2401	677	1977	325	1762	1002	316	344	492	241	486	120	148	131	107	119	43	57	57	19	20	24	10	13	11	55	23	5	6	6	31	18	3	16	7	1	4	4	8	5	0	0	2	1	2	17	4	0	1	1	7	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	30790	14564	8126	6537	6565	3848	2298	2781	1441	2219	1434	817	699	783	480	675	351	306	261	207	220	146	128	104	89	85	70	60	67	49	63	48	46	22	23	39	23	13	15	17	7	14	9	7	10	2	3	3	2	4	10	5	3	10	3	7	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	9659	5765	1719	3388	4940	2348	639	1984	313	1787	999	327	338	504	236	498	118	158	124	100	120	46	52	57	17	23	20	13	11	13	50	26	9	4	6	34	17	4	11	6	2	2	5	4	5	1	0	2	0	1	9	4	0	8	2	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	30934	14706	8145	6592	7071	3999	2304	3036	1416	2276	1482	793	710	810	508	716	356	314	274	213	213	147	139	107	92	77	86	67	61	47	78	53	41	26	22	39	24	12	35	18	6	12	15	9	10	3	6	4	2	2	9	2	2	10	3	8	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	10228	6130	1883	3596	5434	2559	657	2265	338	1867	1060	336	356	536	277	564	129	159	146	116	131	37	57	65	19	23	37	16	14	12	66	32	8	4	6	31	18	3	33	6	1	1	11	6	4	1	0	2	0	0	8	1	0	9	2	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	31405	15207	8131	6850	7617	4101	2270	3173	1423	2368	1521	798	734	828	532	807	329	295	298	209	203	148	147	151	81	78	89	64	56	43	94	52	38	28	25	49	23	9	54	15	8	9	14	14	7	3	5	6	2	2	8	5	1	10	2	2	0	2	0	0	1	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	11117	6766	2010	3953	6020	2707	665	2449	365	1959	1133	356	391	588	288	664	120	157	175	116	124	33	69	103	16	30	45	16	12	10	83	36	7	5	6	43	19	3	53	5	1	4	11	12	1	1	0	3	1	0	8	5	0	9	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	31778	15443	8112	7041	8058	4311	2252	3256	1426	2492	1625	802	758	916	570	812	333	310	308	233	215	149	155	166	86	67	91	75	50	49	105	59	38	26	23	47	25	6	58	12	6	9	23	17	6	1	6	9	8	3	0	6	2	23	1	2	0	2	0	0	1	0	1	0	0	0	0	1	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	12129	7214	2164	4300	6548	2897	712	2533	373	2095	1226	398	424	702	329	687	139	168	193	119	148	30	74	118	18	31	50	19	16	8	92	48	7	6	4	41	17	1	58	6	0	4	19	15	2	0	0	4	3	0	0	6	0	23	0	1	0	1	0	0	1	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	31871	15559	8104	7219	8072	4384	2233	3249	1393	2709	1736	848	747	939	592	821	322	323	296	259	200	154	170	164	84	69	73	76	47	54	107	53	33	30	20	42	28	5	40	10	5	10	17	20	10	5	4	8	10	1	2	5	2	21	1	1	0	2	2	1	0	0	1	0	0	0	0	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	12673	7392	2256	4470	6646	2975	738	2546	356	2315	1352	433	442	721	363	700	139	188	182	138	131	35	82	116	15	31	36	20	15	8	94	46	6	7	4	37	18	1	38	5	0	7	13	19	7	0	0	3	3	0	2	5	0	21	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	31915	15469	8195	7167	7930	4388	2305	3325	1347	2771	1791	887	794	927	592	761	352	323	280	258	222	155	167	168	96	66	76	64	46	48	101	54	36	28	22	34	29	13	29	11	8	8	14	14	9	6	2	5	11	2	3	6	3	19	1	3	0	5	2	1	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	12688	7291	2241	4421	6512	2991	771	2590	366	2385	1399	458	472	705	348	639	152	198	169	129	158	39	82	121	19	27	36	15	19	6	87	42	9	9	4	28	19	2	25	4	0	4	10	13	7	2	1	2	3	1	3	5	0	19	0	2	0	3	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_all	80	31914	15417	8298	7113	8267	4454	2336	3379	1368	2888	1827	909	821	889	587	809	344	318	287	257	222	150	151	163	100	71	84	56	49	40	112	37	30	34	22	27	32	14	27	11	13	10	7	12	9	6	1	3	7	1	3	1	1	17	2	2	0	5	2	3	1	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	12754	7296	2353	4398	6804	3073	764	2683	391	2505	1471	454	490	661	339	683	140	212	178	142	155	37	70	97	19	26	36	14	21	5	98	26	7	9	8	22	20	4	22	5	5	3	5	12	7	2	1	2	1	1	3	0	0	16	0	2	0	3	1	1	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_all	80	32038	15351	8270	7126	8518	4462	2427	3365	1362	2798	1757	867	833	900	536	858	342	323	279	226	231	143	137	179	93	79	85	54	53	38	108	42	33	38	24	36	36	18	23	12	14	6	8	15	2	7	3	2	4	3	6	4	1	3	1	8	1	4	1	3	1	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	12703	7235	2315	4384	7063	3084	800	2672	406	2394	1410	422	496	677	287	726	137	205	173	126	153	26	53	112	19	31	36	12	19	6	96	29	10	12	9	30	25	5	20	4	5	0	6	14	0	4	2	1	0	2	6	2	0	2	0	8	1	2	0	1	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_all	80	31111	15020	8382	6862	7129	3800	2362	2883	1480	2466	1521	848	765	773	516	682	304	304	274	241	215	136	151	144	124	81	85	55	43	35	72	52	27	24	23	70	28	18	15	7	18	16	15	13	9	5	5	5	4	4	10	11	4	2	0	5	2	9	0	1	2	2	7	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	10567	6195	1900	3883	5540	2407	662	2106	354	2045	1089	380	406	543	272	533	118	174	156	106	132	26	66	93	32	28	54	10	8	7	60	38	3	5	8	64	18	5	9	5	6	1	11	11	6	0	1	3	1	1	10	10	1	2	0	5	1	9	0	0	1	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	31138	14876	8215	6787	7084	3799	2368	2968	1483	2266	1518	813	766	755	518	685	331	301	282	238	214	146	142	149	116	85	76	63	46	39	62	45	33	27	24	70	26	13	14	12	15	12	8	10	11	3	5	3	4	4	5	13	5	0	0	4	1	10	0	0	3	2	6	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	10500	6162	1870	3831	5499	2413	675	2219	352	1839	1102	340	394	513	262	537	113	158	151	107	135	36	65	94	30	28	38	13	7	7	45	33	4	9	12	66	17	6	7	7	6	1	4	6	8	0	1	2	0	0	5	12	2	0	0	4	0	10	0	0	1	1	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	31288	14875	8148	6787	7050	3872	2368	2908	1488	2299	1462	812	739	796	507	663	352	290	280	237	236	145	138	139	100	91	57	63	42	41	61	48	27	27	19	58	13	21	12	10	10	14	9	9	5	3	5	4	5	3	7	8	4	0	0	3	1	3	2	0	4	1	5	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south33_active	80	10520	6267	1828	3888	5556	2475	677	2187	352	1827	1054	340	372	559	265	533	116	135	164	111	155	40	67	86	25	26	25	14	4	9	47	34	6	9	8	54	8	10	6	3	4	4	5	6	4	0	0	2	0	0	5	8	1	0	0	3	0	3	0	0	2	1	5	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south34_all	80	31131	15008	8182	6771	7154	3927	2371	2896	1475	2360	1548	776	735	797	523	738	359	297	291	206	245	150	158	125	91	81	67	64	47	44	36	52	32	24	26	61	19	22	16	11	8	15	5	7	5	6	3	3	5	2	3	11	3	2	1	4	0	4	2	0	2	0	2	1	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	10720	6520	1937	3882	5670	2543	715	2163	359	1872	1143	325	360	575	286	615	129	133	173	91	160	39	79	77	24	24	31	11	5	10	23	40	9	9	8	54	15	11	11	5	3	4	2	4	4	2	0	0	0	0	1	11	2	2	0	4	0	3	0	0	1	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	31177	15105	8239	7052	7321	4028	2333	2968	1426	2547	1515	831	753	810	518	837	362	311	276	201	258	140	162	135	85	76	65	58	47	48	60	58	27	19	27	43	19	21	17	14	4	17	8	7	4	5	2	4	4	4	4	9	3	2	1	4	0	4	2	0	2	0	1	0	0	2	0	0	1	2	1	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south35_active	80	11134	6665	2029	4047	5857	2659	738	2228	381	2067	1143	382	403	603	314	723	143	145	168	102	181	35	74	91	23	25	36	8	6	13	47	42	9	4	6	38	16	9	13	6	1	5	4	4	1	2	0	0	0	0	1	8	2	2	0	4	0	3	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0
