label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97
0.03	south32_all	80	2965	1130	487	495	318	439	214	176	130	146	110	188	81	46	98	55	49	37	42	23	21	24	65	29	17	20	10	33	29	9	8	10	5	19	8	5	5	5	8	4	15	3	2	7	2	3	1	1	0	0	0	0	0	1	4	0	4	4	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	1787	611	226	276	176	277	114	106	67	90	56	122	44	19	61	30	25	18	25	11	10	4	37	17	9	13	3	27	20	5	4	5	3	12	5	2	1	3	3	2	13	0	1	2	0	3	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	2941	1077	476	493	311	396	201	180	117	136	111	167	86	53	110	55	52	39	37	18	22	23	57	27	24	13	8	32	23	7	10	12	4	16	7	4	7	5	10	2	16	5	1	6	2	5	2	4	1	3	1	0	1	1	4	0	4	1	3	1	1	0	2	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south33_active	80	1765	595	217	273	170	251	108	103	56	80	53	105	49	20	71	33	24	15	21	7	11	4	40	15	10	7	3	26	15	3	5	7	3	9	4	2	2	3	5	1	13	1	0	2	0	3	0	3	0	2	0	0	0	0	4	0	1	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	2806	994	454	464	301	388	192	192	127	118	120	150	81	48	96	52	49	33	24	26	18	22	51	25	19	13	9	29	17	5	8	13	3	12	11	3	5	3	7	1	5	7	3	4	3	6	2	4	1	3	1	0	1	1	4	1	5	1	3	1	0	0	2	0	0	2	1	0	0	3	2	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south34_active	80	1649	556	193	261	159	250	99	101	57	62	56	94	49	20	61	33	20	14	11	10	10	5	38	13	8	8	3	25	12	2	2	7	3	7	9	2	1	2	4	1	2	3	0	1	1	3	0	3	0	2	0	0	0	0	4	1	2	0	2	0	0	0	2	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	2702	980	451	457	309	398	179	177	120	119	108	147	77	47	89	47	55	32	30	25	21	17	46	27	20	10	8	20	14	5	9	7	5	14	10	5	8	3	8	3	11	9	3	1	3	6	2	4	2	3	1	0	1	1	2	1	1	0	3	1	0	1	2	0	0	2	0	0	0	2	2	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	1535	552	198	259	161	257	90	83	53	62	50	90	48	22	57	33	23	17	16	11	12	6	36	16	9	6	4	16	11	2	4	4	3	10	8	3	5	2	4	1	5	5	0	0	2	2	0	4	1	2	0	0	0	1	2	1	1	0	2	0	0	1	2	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2845	1052	448	475	330	410	200	177	122	109	105	159	86	44	92	54	53	30	39	25	26	17	58	22	18	13	11	30	15	5	6	5	3	16	9	3	10	8	11	2	8	8	3	2	4	4	1	1	1	2	1	0	0	1	2	2	1	1	1	0	0	1	0	0	1	2	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	1648	625	207	278	174	265	106	78	55	62	55	92	59	24	62	39	26	13	15	10	14	7	43	14	10	5	4	24	10	2	2	3	1	12	8	2	7	4	5	0	4	4	1	1	3	0	0	1	1	2	0	0	0	1	2	1	1	1	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2987	1094	477	514	338	463	215	183	125	130	102	178	97	52	92	54	59	32	44	23	26	16	63	27	15	20	11	25	22	7	7	9	6	14	5	8	12	8	9	2	16	10	1	2	2	2	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1790	640	230	305	187	310	113	91	58	73	57	104	69	26	58	35	25	15	18	7	13	10	46	15	9	10	4	17	13	3	3	5	3	9	4	4	8	4	4	0	4	5	1	1	2	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3027	1173	494	524	349	485	209	185	126	131	94	171	92	47	103	50	58	42	44	21	29	18	65	21	17	19	15	24	26	8	8	11	7	15	4	8	11	7	8	0	16	7	1	2	6	3	3	1	2	1	0	0	1	1	3	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1849	691	232	319	203	314	109	95	57	72	51	87	63	25	69	28	29	21	19	8	14	10	42	11	10	11	5	16	16	4	4	7	5	8	2	3	8	4	3	0	5	3	1	2	5	2	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3049	1150	489	495	332	532	207	183	134	121	94	150	86	48	112	46	55	49	35	30	28	24	70	21	16	21	14	12	32	5	7	12	8	12	8	10	7	5	2	0	11	6	0	2	8	3	3	2	2	1	0	0	1	0	8	1	0	5	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1912	691	234	304	181	320	104	102	58	65	53	82	55	20	74	26	25	25	21	11	16	12	41	11	9	16	6	7	25	3	3	7	6	4	4	3	4	3	0	0	2	3	0	2	7	2	1	1	1	0	0	0	0	0	5	1	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3075	1150	467	493	310	536	201	174	130	132	96	130	81	48	113	53	69	53	30	26	28	25	61	15	22	19	17	14	25	6	6	9	7	15	8	7	2	4	1	1	11	4	0	3	9	3	2	2	5	0	0	1	1	0	8	1	0	6	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1899	686	222	308	179	314	101	88	60	75	53	65	50	20	72	27	33	29	18	11	17	13	31	10	11	14	7	8	23	4	3	5	5	4	4	0	1	2	0	1	2	3	0	2	6	3	1	1	3	0	0	0	0	0	5	1	0	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
