label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	north16_active	80	1354	2253	376	348	198	190	180	88	149	133	119	160	240	94	141	48	111	61	11	53	23	15	12	9	14	7	14	18	25	12	6	3	7	16	7	7	14	3	4	9	5	6	0	0	2	3	1	1	3	5	1	3	6	0	2	1	0	1	1	0	2	0	0	0	0	4	0	0	0	0	0	0	2	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north17_all	80	2879	3483	801	640	407	406	350	184	250	262	183	266	363	140	246	86	200	82	39	84	43	40	34	26	35	21	23	23	32	13	17	11	14	22	10	9	18	5	4	6	12	12	3	3	3	3	6	3	2	4	1	4	6	2	3	1	1	3	1	0	2	0	1	0	1	2	0	0	0	0	1	0	4	1	0	1	0	1	0	1	0	0	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1378	2271	376	334	192	200	188	82	145	153	123	158	232	94	172	49	122	56	17	61	24	14	15	13	16	8	9	17	16	7	6	3	7	15	8	8	15	2	1	6	6	5	1	0	2	2	0	2	1	3	1	3	6	0	2	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2864	3443	808	671	393	409	376	185	230	265	190	257	368	168	242	98	214	81	32	75	41	34	27	26	38	23	26	21	34	18	11	10	10	22	11	8	16	5	4	7	9	11	4	8	4	3	7	3	1	9	3	2	4	2	3	1	1	3	1	1	1	0	2	0	1	1	0	0	0	1	0	0	4	1	0	1	0	0	0	2	0	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1347	2252	394	369	203	216	200	76	132	154	110	158	238	112	176	58	147	56	14	50	23	12	10	14	21	5	12	14	20	10	4	3	5	15	8	6	13	2	1	7	5	4	2	3	2	2	2	1	0	1	1	2	4	0	2	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	2	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2907	3510	799	679	399	445	378	192	244	286	192	280	347	155	245	93	200	78	39	66	37	35	31	27	39	22	22	26	39	21	15	10	10	22	12	6	13	4	6	5	6	13	5	7	4	4	7	6	0	9	3	4	3	1	0	3	2	2	2	1	0	0	1	0	0	4	0	0	0	1	0	0	3	0	0	1	0	0	0	2	0	1	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1357	2291	409	368	207	243	206	80	134	170	115	176	261	96	198	58	135	49	18	46	19	12	11	15	23	5	10	19	21	8	6	3	7	15	9	4	10	2	4	3	4	8	2	3	3	3	2	3	0	1	1	2	3	0	0	3	1	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2851	3615	778	706	432	427	370	221	261	299	182	263	350	159	240	98	214	80	42	59	37	34	33	24	45	22	22	34	30	21	14	11	11	28	12	7	13	6	7	6	4	11	4	7	6	4	7	5	4	11	3	8	2	2	1	3	5	1	1	1	0	2	1	0	1	8	0	2	0	1	1	1	3	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1364	2323	396	386	239	223	207	93	145	176	104	172	265	102	182	57	151	46	21	36	19	13	9	13	28	8	10	22	21	9	8	2	9	21	8	3	10	1	5	4	2	8	2	3	3	2	4	3	4	3	1	6	2	1	0	2	4	1	0	1	0	2	0	0	0	4	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4874	3575	854	689	1206	365	839	315	341	255	165	171	283	91	164	101	90	89	144	45	34	56	47	38	40	24	23	36	28	12	18	16	7	8	13	7	9	10	10	9	4	7	10	4	1	6	5	9	3	2	8	3	7	2	2	0	1	2	0	0	0	6	3	0	0	1	1	0	0	0	1	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2951	2272	448	360	751	188	523	183	218	163	97	98	211	51	120	53	49	61	86	19	18	33	30	25	33	13	10	22	10	3	12	4	6	4	9	3	3	9	8	5	2	1	3	3	1	5	4	6	2	1	8	2	4	1	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4753	3752	847	657	1191	378	861	321	310	272	174	180	263	95	176	101	77	90	167	46	32	46	54	40	39	21	22	38	34	13	20	16	6	7	12	5	7	17	9	14	5	7	9	1	2	7	7	10	22	8	3	7	3	2	2	1	1	1	0	2	1	7	2	0	0	1	1	0	0	4	2	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2832	2391	451	348	756	192	552	192	179	184	98	104	190	52	130	49	44	57	105	18	13	24	34	24	30	11	8	22	17	2	13	7	5	3	9	3	4	9	6	9	3	1	2	0	1	6	6	7	21	1	3	6	1	1	1	0	0	0	0	1	1	2	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4716	3857	843	658	1165	361	914	316	307	293	188	177	245	102	143	93	73	97	146	47	30	45	51	37	40	27	17	33	30	20	19	21	7	7	12	10	15	17	8	12	2	7	3	1	6	6	12	6	21	8	2	7	3	2	3	1	0	0	1	2	1	8	2	0	1	0	1	0	0	4	2	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south23_active	80	2797	2482	433	350	736	183	586	192	171	183	106	110	180	59	98	51	40	57	97	20	15	22	34	22	29	16	4	19	23	4	11	11	6	3	8	7	9	9	6	7	2	2	2	0	5	5	8	4	21	0	1	6	2	1	2	0	0	0	1	1	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south24_all	80	4827	3883	852	664	1124	375	879	296	318	273	183	167	260	105	149	99	76	98	158	43	33	43	58	40	32	26	14	35	33	18	16	17	6	8	20	11	15	11	8	14	5	6	6	2	8	2	8	6	22	7	2	7	1	2	4	1	0	0	1	2	2	4	0	0	1	0	1	0	0	4	1	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0
0.03	south24_active	80	2907	2547	437	346	744	201	580	182	178	163	93	105	185	61	102	56	37	56	101	17	17	22	39	24	21	16	4	26	24	7	9	8	5	3	14	5	8	3	4	7	5	2	2	0	7	1	4	6	21	0	1	5	1	1	2	0	0	0	1	1	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south25_all	80	4975	3851	796	676	1134	371	836	290	319	250	163	182	264	109	144	106	71	84	135	45	34	45	52	39	36	22	12	39	30	16	19	20	9	8	15	19	12	6	8	13	5	9	7	3	8	5	6	3	11	10	4	4	1	2	3	0	1	0	2	1	2	4	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	2	0	0	1	0
0.03	south25_active	80	3044	2573	398	356	758	189	543	170	189	149	94	108	181	65	98	62	36	50	86	22	18	27	32	27	23	13	5	29	23	9	13	7	6	3	10	9	6	2	5	7	5	7	4	0	7	2	2	3	3	8	3	3	1	1	2	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south26_all	80	5033	3698	812	672	1117	366	799	268	352	247	170	192	311	99	139	107	67	65	137	39	32	53	53	33	37	19	11	37	30	17	24	21	12	7	17	16	7	9	9	10	13	9	8	3	10	7	5	3	11	9	6	4	1	1	4	0	1	1	1	1	3	3	0	0	1	1	1	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0
0.03	south26_active	80	3156	2446	413	360	768	193	522	145	218	152	94	113	206	55	95	64	38	33	83	17	16	34	33	23	26	12	7	28	22	10	16	8	9	3	13	7	4	3	5	6	6	6	5	1	9	4	2	3	3	8	4	2	1	0	2	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4990	3609	801	676	1119	350	809	257	340	222	162	193	304	101	121	115	74	62	154	34	29	52	56	34	38	17	15	36	30	13	27	17	14	6	17	15	3	12	18	9	11	11	6	6	17	10	5	4	11	10	5	5	2	3	3	0	2	1	1	1	3	2	0	0	0	1	1	0	4	0	0	0	1	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0
0.03	south27_active	80	3164	2417	406	349	758	177	540	139	210	137	92	115	204	56	73	71	44	30	104	14	16	33	35	22	28	11	8	26	25	6	22	7	9	2	11	7	1	5	15	7	2	6	6	2	16	7	3	4	4	8	4	3	1	1	1	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5042	3734	810	675	1123	367	873	248	360	267	174	185	293	103	141	95	73	69	143	30	27	53	49	36	42	18	16	26	33	14	23	14	13	7	17	6	6	16	20	4	11	7	6	8	18	8	5	7	21	2	3	4	2	3	2	0	2	1	1	1	3	2	0	1	0	1	1	0	6	0	0	0	1	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0
0.03	south28_active	80	3162	2468	411	366	753	179	552	135	223	162	109	114	193	54	90	55	44	36	92	14	14	35	28	20	35	13	6	11	27	4	14	7	9	2	12	4	4	7	14	2	2	2	6	4	17	6	3	6	8	0	1	2	1	1	1	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	5017	3877	825	664	1163	383	821	278	353	274	180	177	250	107	141	95	83	85	140	32	32	51	50	31	42	21	20	27	29	14	27	10	14	7	20	9	8	12	19	8	13	9	7	6	17	9	5	10	14	2	9	3	2	3	2	0	1	0	0	0	1	0	0	1	0	1	0	0	6	0	1	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
0.03	south29_active	80	3101	2468	401	356	759	195	516	165	222	177	118	98	156	56	87	55	46	41	96	15	15	30	28	15	35	13	6	10	22	5	15	5	8	3	13	5	6	7	13	4	5	2	7	3	17	8	2	8	6	1	8	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
