label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north15_active	80	2489	757	1207	667	130	182	90	132	220	121	31	67	13	47	20	3	14	8	6	8	3	1	3	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4377	1482	1859	1020	279	299	176	213	310	161	52	83	21	80	36	7	19	11	8	14	13	1	3	2	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	2481	751	1202	685	126	180	87	130	199	116	28	54	14	58	26	4	10	5	4	10	9	0	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4311	1430	1892	981	265	280	192	204	298	173	59	81	19	80	30	6	19	11	8	18	12	2	5	4	2	1	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north17_active	80	2408	740	1223	630	111	166	93	128	211	112	39	46	14	66	24	3	13	4	5	12	9	0	4	3	1	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	4362	1441	1903	937	254	286	179	192	261	142	58	89	26	79	33	4	26	9	6	19	9	5	2	3	2	2	3	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north18_active	80	2424	723	1240	580	101	173	85	114	169	81	37	44	17	56	27	3	17	2	3	14	8	2	1	2	1	1	2	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	4457	1447	1884	872	250	291	185	183	260	151	60	109	32	87	34	8	22	7	5	19	3	4	3	3	1	2	3	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north19_active	80	2471	737	1186	521	91	174	94	118	164	84	43	65	21	59	24	5	13	2	2	14	2	2	2	2	0	1	2	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	4476	1459	1850	881	273	294	180	189	273	136	63	126	37	76	37	10	19	5	6	18	0	3	1	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2502	752	1204	534	120	177	99	124	151	69	41	89	21	51	23	6	12	3	2	10	0	2	1	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4340	1568	1879	918	295	304	187	220	244	137	64	80	43	56	35	11	19	9	9	19	1	3	2	1	0	1	2	0	3	2	2	0	2	0	1	1	0	0	0	0	0	0	0
0.03	south21_active	80	2382	817	1218	578	122	189	93	147	156	90	36	50	28	36	22	6	10	6	3	15	0	0	1	1	0	1	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4312	1527	1829	863	276	302	177	197	269	139	52	90	37	81	38	11	16	9	9	19	1	3	2	1	0	1	3	0	2	4	0	0	1	0	1	1	0	0	0	0	0	0	0
0.03	south22_active	80	2337	792	1180	543	113	190	91	123	166	94	25	59	24	62	23	5	7	7	4	13	0	1	1	1	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4272	1515	1816	818	253	296	163	205	254	151	58	87	32	93	44	12	20	12	8	8	1	5	2	2	0	1	2	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	2279	800	1169	512	105	193	84	128	151	100	37	56	22	61	30	5	12	8	5	4	0	4	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4237	1478	1698	861	266	295	161	201	275	132	61	86	34	88	26	10	13	8	5	13	3	5	4	4	0	0	2	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	2289	745	1046	547	115	174	79	122	146	81	39	62	23	55	16	3	8	5	3	7	1	4	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4282	1512	1718	895	275	289	150	186	276	147	66	82	26	77	30	10	15	9	6	14	4	5	4	4	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south25_active	80	2379	776	1039	553	119	162	67	114	166	95	38	55	18	42	23	3	8	4	4	9	2	4	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4333	1491	1697	888	268	296	160	198	278	147	60	80	36	65	33	7	26	7	4	18	3	0	7	5	1	1	2	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1
0.03	south26_active	80	2399	779	1036	537	117	166	70	134	176	100	31	38	25	39	23	2	19	3	2	14	2	0	5	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	4344	1522	1804	894	273	293	180	209	260	128	64	89	35	86	45	7	26	8	6	24	3	1	8	4	2	3	1	1	2	0	0	0	0	1	0	1	0	0	1	0	0	0	1
0.03	south27_active	80	2402	789	1116	544	112	176	87	133	176	94	36	45	24	51	31	1	19	4	4	22	3	0	5	1	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	4418	1529	1857	906	256	293	185	210	227	128	64	91	36	88	50	7	23	10	7	24	3	2	6	3	4	2	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	2388	832	1165	552	111	178	88	146	139	84	40	53	24	54	34	2	18	6	5	21	2	0	3	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	4488	1532	1918	907	275	280	188	207	263	129	61	76	44	92	46	12	18	7	6	14	3	5	5	3	4	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2441	835	1236	567	134	167	95	135	167	82	39	50	31	56	24	5	13	5	3	11	2	1	2	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4490	1534	1935	893	265	273	180	201	258	138	68	85	40	74	28	12	11	8	8	12	3	6	0	1	3	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	2483	825	1244	561	133	144	101	132	168	94	42	40	29	52	14	6	9	4	2	4	2	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	4438	1490	1886	883	251	332	158	194	290	127	60	77	24	52	40	12	34	7	5	4	2	6	5	0	2	2	1	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2448	806	1256	575	113	188	82	116	187	76	34	46	14	41	26	8	24	2	3	2	2	3	3	0	1	2	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4457	1494	1895	927	257	316	172	189	299	136	59	68	22	60	40	13	38	8	6	7	2	4	5	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2428	811	1217	599	118	171	89	113	197	88	33	40	15	42	30	10	30	1	3	6	1	2	3	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4430	1482	1873	976	249	324	166	179	327	139	57	67	31	64	40	12	39	10	6	7	2	2	2	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2430	771	1210	626	109	191	83	113	210	90	31	44	14	35	28	9	32	3	3	6	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4394	1528	1848	993	249	305	154	173	296	127	63	64	27	68	32	15	23	11	8	10	4	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2378	770	1177	632	110	183	81	105	210	78	33	34	11	42	20	12	18	4	2	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4369	1549	1833	959	263	333	153	166	316	112	61	65	31	52	25	18	25	8	7	7	2	1	5	3	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2449	753	1194	611	116	207	84	88	214	69	36	32	12	32	11	7	18	3	1	5	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4334	1595	1853	1022	264	306	170	181	280	102	70	90	27	39	31	17	29	7	8	6	4	2	6	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2459	781	1192	623	122	181	100	84	192	58	41	47	11	31	11	7	21	3	3	3	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4297	1595	1797	1005	267	304	181	210	255	101	70	117	28	56	28	18	35	7	7	6	5	2	7	2	3	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	2420	794	1133	621	121	173	98	100	178	56	45	63	13	39	8	6	25	2	2	4	1	0	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	4340	1571	1848	1044	280	303	193	215	247	111	70	127	35	59	39	12	46	6	4	8	5	3	7	1	3	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_active	80	2434	804	1159	640	125	164	107	113	180	72	44	77	18	40	20	3	35	2	3	6	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	4377	1581	1863	1019	280	290	183	215	273	109	68	131	34	58	31	13	35	5	4	10	5	2	5	0	3	1	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0
0.03	south39_active	80	2442	810	1191	649	120	161	97	123	201	70	38	80	19	39	19	4	24	2	3	8	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	4384	1568	1894	924	290	314	183	189	287	109	66	110	38	58	36	13	33	3	4	9	4	2	5	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
0.03	south40_active	80	2481	813	1235	599	131	176	94	122	209	66	33	68	21	42	30	6	24	0	3	7	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
