label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	south24_active	80	5383	415	2090	154	95	341	785	46	88	323	16	25	21	6	37	15	42	0	7	2	6	6	0	2	3	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7682	1777	2667	637	370	501	897	144	128	358	57	53	39	21	50	25	42	9	13	4	8	5	2	3	0	0	3	1	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	5864	425	2281	179	92	381	835	47	82	335	23	23	17	10	45	19	36	2	8	2	4	4	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7905	1736	2675	616	367	465	853	143	123	313	59	55	31	21	80	19	29	9	6	5	5	12	3	4	0	0	5	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6021	418	2298	180	92	362	783	43	79	293	23	27	14	8	76	12	24	2	3	2	5	11	0	1	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7844	1735	2644	555	379	479	857	143	134	301	63	52	33	22	90	21	35	5	5	9	9	15	5	5	0	0	6	1	1	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0
0.03	south27_active	80	5923	411	2279	154	86	366	784	34	87	280	21	26	18	7	84	15	32	2	2	5	9	13	0	3	0	0	6	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south28_all	80	7994	1798	2690	547	401	445	913	148	134	283	57	48	37	23	101	15	35	5	4	8	8	18	6	4	1	0	5	0	0	0	1	1	0	0	0	1	0	0	3	0	0	0	0	0
0.03	south28_active	80	6095	444	2315	151	93	340	849	31	89	261	20	26	18	6	93	10	28	1	2	5	8	16	0	3	1	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south29_all	80	8062	1805	2635	535	394	475	920	156	145	292	59	45	39	25	96	19	36	5	5	6	9	22	5	5	1	0	3	1	0	1	1	0	0	0	0	1	0	0	3	0	0	1	0	0
0.03	south29_active	80	6110	443	2260	159	88	367	868	27	94	273	19	25	19	8	89	14	29	1	3	3	9	20	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
0.03	south30_all	80	8207	1804	2610	574	395	484	882	157	133	240	60	46	40	34	106	18	42	5	7	3	11	19	2	2	2	0	7	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	6265	454	2227	156	95	372	829	36	80	220	22	24	16	14	99	11	33	1	4	1	9	17	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_all	80	6204	1734	1675	625	379	388	512	139	101	175	40	57	34	31	51	20	14	13	6	6	8	5	4	11	11	1	0	2	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south31_active	80	4137	406	1243	129	85	252	437	26	53	148	11	29	20	7	41	15	9	4	4	4	7	5	1	7	10	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	6187	1802	1790	597	387	387	546	137	95	157	47	61	27	28	54	21	15	13	8	6	7	6	3	8	8	0	4	3	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	4108	406	1353	134	87	251	473	24	46	132	7	30	16	6	46	14	10	4	4	3	7	6	1	7	7	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	6825	1726	2081	570	412	459	641	142	96	205	56	55	34	28	80	29	21	13	14	3	3	12	3	5	8	0	4	3	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south33_active	80	4809	386	1645	141	88	333	579	29	55	178	9	29	16	9	74	24	17	4	12	0	3	12	1	4	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south34_all	80	7444	1760	2369	589	416	434	729	145	112	248	54	55	31	24	96	33	24	15	15	4	2	17	1	4	11	1	6	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south34_active	80	5470	422	1973	154	95	332	669	35	55	220	11	36	10	11	90	26	20	7	12	1	2	17	1	4	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south35_all	80	8050	1737	2619	547	406	493	882	145	124	317	50	55	41	17	104	31	29	9	12	6	4	17	2	3	5	1	4	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	6110	426	2234	150	91	394	830	37	64	290	12	40	16	8	98	25	28	5	9	3	4	17	1	3	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	8108	1749	2697	563	391	503	937	144	140	330	55	45	36	15	101	32	21	6	10	6	8	16	1	3	4	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	6181	425	2305	149	91	403	881	36	78	307	13	28	18	9	94	25	20	4	9	4	7	14	0	3	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7992	1746	2641	552	382	470	998	134	121	306	61	55	36	17	102	18	22	5	4	12	7	5	3	1	7	0	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	6094	412	2269	154	91	370	938	29	72	276	15	30	16	9	98	12	20	1	2	4	6	2	0	1	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7948	1758	2666	598	375	468	1020	141	114	289	56	51	32	19	110	12	19	8	8	9	9	14	3	1	6	1	3	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	6100	417	2278	172	86	363	959	40	74	258	12	27	13	12	106	5	17	2	4	2	7	11	1	1	6	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8004	1701	2568	594	383	446	977	152	113	266	47	55	34	23	125	8	32	14	8	10	6	23	4	1	6	1	4	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	6147	396	2200	178	91	335	913	41	68	240	13	32	17	12	121	3	26	2	2	3	5	21	1	0	6	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	7994	1726	2569	606	383	449	1022	152	124	278	39	54	32	25	118	10	34	14	7	6	7	22	3	1	4	1	14	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	6091	404	2205	178	93	343	962	39	70	257	12	27	18	14	113	7	29	3	3	2	5	21	2	0	4	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
