label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61
0.03	north8_active	80	26912	7750	1004	3939	533	711	1431	716	573	719	107	150	67	55	249	51	118	84	54	14	40	16	14	20	8	5	6	14	6	5	5	4	4	3	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	32098	10146	3367	4651	1569	1284	1745	999	772	810	334	287	199	142	287	133	165	120	72	47	63	41	31	42	16	24	13	22	12	6	14	5	7	4	3	4	2	4	7	0	3	0	3	0	1	0	1	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0
0.03	north9_active	80	27521	7764	981	3905	536	693	1443	702	571	677	107	150	62	45	237	53	112	88	51	17	39	17	14	26	6	5	6	13	3	3	9	5	6	1	1	1	1	1	1	0	2	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	32032	9951	3316	4610	1566	1317	1753	928	809	783	324	283	207	134	285	120	182	113	83	48	70	31	30	34	11	31	13	19	10	8	15	14	6	7	2	4	2	1	5	3	3	1	4	0	1	0	0	1	2	3	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north10_active	80	27566	7581	988	3858	527	715	1446	652	595	652	101	150	58	46	237	54	136	83	53	23	45	10	17	23	2	4	5	9	1	4	12	13	5	3	0	0	0	1	1	1	1	1	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	32695	9838	3372	4629	1539	1335	1897	941	836	839	333	306	192	170	314	126	141	109	113	55	54	29	30	31	16	20	19	15	12	10	6	12	7	16	5	3	2	2	5	0	1	4	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0
0.03	north11_active	80	28123	7456	996	3834	516	768	1579	668	632	709	114	178	54	52	261	54	109	76	82	30	32	12	15	18	5	4	6	8	6	6	2	11	4	15	0	0	0	2	3	0	1	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north12_all	80	32658	9766	3423	4647	1498	1347	1973	950	870	848	350	292	186	170	337	121	159	108	117	54	50	31	35	29	16	23	23	13	15	11	6	9	9	18	5	6	3	5	5	0	1	4	1	1	0	2	1	0	2	0	0	0	1	0	0	0	0	2	0	1	0	0
0.03	north12_active	80	28172	7411	1010	3829	494	758	1657	670	669	703	117	172	57	55	274	50	130	70	86	27	29	12	16	18	5	6	9	6	7	5	2	8	5	14	1	3	1	2	3	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north13_all	80	32887	9634	3459	4585	1517	1320	1884	934	818	906	343	287	179	176	333	125	170	91	122	51	60	38	44	25	25	20	20	12	17	9	9	7	9	14	4	6	3	7	5	0	1	1	2	1	3	3	1	0	3	1	0	0	1	0	0	0	0	2	0	0	0	0
0.03	north13_active	80	28374	7339	1019	3762	488	732	1573	655	633	753	104	166	54	62	278	53	138	58	83	22	37	13	20	14	7	6	11	4	7	4	4	6	5	10	2	3	1	3	3	0	1	0	1	0	3	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north14_all	80	32499	9672	3368	4588	1549	1347	1909	903	853	866	320	299	192	179	350	130	158	81	102	55	64	30	43	33	28	23	12	9	15	8	9	6	9	8	5	7	3	7	3	0	1	1	2	0	3	2	1	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	27942	7343	961	3782	501	761	1578	626	646	695	101	164	61	63	290	57	120	51	67	23	37	10	17	23	8	6	6	2	7	5	5	5	5	4	2	4	1	2	1	0	1	0	1	0	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	32196	9795	3359	4655	1586	1326	1916	869	840	845	290	284	193	181	339	132	160	82	88	56	68	34	41	25	33	23	9	15	9	12	11	5	10	7	6	4	4	5	4	0	0	1	2	0	4	1	0	1	4	4	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	27596	7450	985	3878	521	755	1592	607	628	688	95	151	62	61	284	63	115	54	56	22	42	11	22	18	8	7	5	5	5	7	8	4	6	5	2	2	1	3	0	0	0	0	1	0	4	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	31867	9840	3361	4727	1602	1361	1915	868	822	827	320	286	218	176	325	121	152	92	82	54	58	25	35	29	30	19	8	14	11	8	9	6	11	3	7	1	5	3	3	1	1	1	1	0	1	0	0	1	4	3	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north16_active	80	27257	7538	988	3979	544	770	1611	620	609	671	113	151	69	59	263	58	108	60	55	22	27	9	19	20	5	5	3	7	3	5	7	4	8	3	2	1	0	2	0	0	0	0	1	0	1	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	31639	9769	3348	4744	1523	1339	2025	901	804	875	335	276	230	177	326	99	142	102	82	52	50	37	37	31	26	16	11	12	13	7	7	9	13	3	6	1	5	1	2	1	2	1	1	0	2	1	2	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north17_active	80	27043	7453	996	3983	506	789	1724	645	601	724	128	129	72	57	265	48	104	67	54	22	19	8	20	20	5	4	5	7	4	3	5	5	9	3	2	0	0	1	0	0	0	0	0	0	2	1	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	31686	9637	3389	4679	1470	1322	1902	967	832	878	330	272	217	178	312	99	161	96	92	56	44	39	37	31	18	15	14	7	9	9	6	20	12	4	5	4	4	2	1	1	6	3	2	0	2	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north18_active	80	27139	7330	965	3926	481	769	1611	713	636	733	115	124	55	62	261	41	121	61	64	25	18	10	15	20	4	5	10	4	2	2	4	14	7	3	2	2	0	2	0	0	4	3	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	32220	9554	3339	4631	1542	1331	1891	1023	858	832	332	289	207	183	328	115	172	80	93	56	34	45	32	27	19	21	16	7	10	15	4	28	8	4	2	4	1	2	2	2	5	3	3	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	27607	7257	930	3851	495	776	1583	740	648	687	112	143	58	60	286	40	132	52	62	29	17	14	12	19	6	6	10	3	3	3	4	23	2	2	1	2	1	2	1	0	4	3	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	32325	9613	3354	4582	1562	1329	1811	1016	862	764	328	286	194	194	311	120	166	87	94	57	46	41	30	34	21	20	20	10	11	17	7	24	8	5	1	5	2	3	2	2	6	5	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north20_active	80	27680	7308	935	3796	516	758	1505	735	655	620	104	147	55	63	272	42	129	60	69	27	26	13	8	23	8	6	10	3	4	4	7	21	4	2	0	2	1	3	1	0	4	5	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	24739	7829	3392	3699	1517	1167	1424	888	687	611	289	295	189	167	219	116	94	112	73	48	57	31	37	27	24	16	11	12	13	11	9	11	6	6	3	5	3	1	3	1	2	4	1	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south21_active	80	19742	5275	920	2798	395	561	1065	553	446	474	77	137	49	51	166	25	68	68	42	17	39	4	14	13	7	6	3	5	4	3	8	10	3	6	1	2	1	1	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	25712	8151	3336	3698	1501	1167	1538	854	701	637	297	289	209	167	252	109	115	104	94	48	54	36	42	22	27	10	11	16	16	11	5	10	6	9	3	5	3	1	3	1	3	2	0	0	6	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	20778	5613	865	2808	410	582	1187	543	462	505	75	135	63	52	189	30	80	64	57	20	39	6	17	12	6	3	3	9	6	4	4	10	2	9	1	1	1	1	0	1	1	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	28034	8810	3289	4027	1525	1254	1639	877	774	714	307	275	196	173	317	110	169	111	94	59	53	52	44	26	22	14	9	18	14	11	3	11	8	10	4	5	2	2	3	1	4	2	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	23193	6348	902	3135	464	683	1314	585	549	578	82	132	60	63	249	36	129	74	61	27	38	17	17	17	7	5	2	8	7	4	3	11	3	9	1	1	1	1	0	1	3	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	30253	9313	3275	4345	1555	1278	1767	916	788	776	306	261	194	181	355	111	182	110	87	67	49	57	38	27	25	15	11	18	14	9	7	19	6	10	3	4	2	2	2	2	4	1	0	1	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	25536	6899	903	3490	488	724	1459	632	566	642	89	116	61	64	285	45	142	81	53	31	29	18	13	17	8	4	2	11	7	3	6	15	2	7	0	0	1	0	0	2	3	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	32452	9781	3332	4542	1591	1313	1870	989	883	825	318	281	211	177	370	110	185	115	90	67	49	51	34	31	27	21	15	16	12	9	8	20	9	11	5	2	2	2	0	2	3	1	0	1	1	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	27863	7462	963	3717	515	787	1555	720	653	690	107	125	69	67	314	53	151	77	56	31	31	18	12	21	8	4	4	9	7	3	5	14	3	7	0	0	1	0	0	2	2	0	0	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	32227	9676	3411	4619	1614	1315	1881	993	891	795	318	306	222	158	328	92	179	101	93	66	39	46	34	35	25	19	16	12	8	7	12	29	9	11	4	7	3	5	1	3	2	1	0	1	2	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	27639	7379	997	3816	515	770	1565	718	669	669	108	147	68	54	265	46	143	65	64	27	22	13	15	22	7	5	3	7	4	3	7	23	4	6	1	0	2	3	1	3	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	32013	9965	3404	4482	1593	1297	1800	1003	879	824	305	318	235	160	317	101	148	121	99	74	47	40	30	28	21	21	16	11	7	8	10	25	10	10	5	8	4	4	2	2	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	27494	7663	999	3672	522	740	1468	724	637	691	106	151	68	58	258	48	117	82	65	32	28	12	15	18	7	5	5	4	4	3	5	19	4	5	1	1	3	3	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	31887	9872	3427	4477	1631	1289	1833	974	869	815	327	304	211	170	333	111	130	121	91	60	40	41	35	25	22	19	19	14	12	7	6	21	12	5	3	7	6	5	2	2	2	0	1	0	2	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0
0.03	south28_active	80	27402	7601	1021	3690	525	741	1527	692	635	670	114	149	71	60	280	43	95	87	59	24	23	17	21	13	7	5	6	7	6	5	4	18	4	3	1	1	5	3	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
0.03	south29_all	80	32032	9773	3354	4540	1625	1252	1836	1014	832	829	343	298	195	165	271	118	132	122	88	65	52	40	37	26	24	17	20	17	8	10	2	17	7	4	2	4	4	7	2	2	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south29_active	80	27473	7490	996	3764	503	714	1547	713	595	682	120	161	76	61	232	46	96	90	48	30	28	22	21	11	7	3	8	9	5	3	2	15	3	3	1	1	4	4	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south30_all	80	32675	9723	3373	4601	1638	1282	1844	969	831	824	374	261	201	184	296	118	149	118	87	65	57	39	36	25	23	21	23	19	8	11	5	14	5	3	2	5	3	4	2	1	2	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
0.03	south30_active	80	28060	7453	979	3832	515	723	1548	699	596	671	131	139	78	74	262	51	110	86	47	32	35	21	19	12	8	5	10	10	4	5	5	12	2	2	1	2	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
0.03	south31_all	80	31965	9615	3404	4402	1526	1355	1902	913	819	772	310	298	168	170	258	126	163	129	93	62	53	42	52	34	18	17	12	12	12	9	15	10	6	10	6	3	2	3	2	3	5	1	1	1	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	27538	7372	1021	3573	498	757	1589	649	596	627	112	168	52	55	210	58	128	87	65	27	34	15	34	23	5	4	5	6	6	4	12	7	1	6	1	0	1	1	2	1	3	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	32225	9708	3404	4371	1544	1350	1839	911	792	774	325	284	190	167	270	125	191	138	90	57	66	43	52	33	21	14	13	14	15	9	14	8	5	10	6	5	4	3	2	2	6	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	27743	7471	998	3556	521	754	1538	632	568	637	118	160	68	55	222	53	148	95	63	25	43	18	32	19	7	4	6	9	6	4	13	5	0	5	1	2	2	2	2	1	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	32248	9699	3388	4511	1574	1302	1789	894	761	808	321	277	201	157	288	127	173	140	90	56	65	43	45	28	18	15	14	16	12	12	13	6	5	9	5	7	2	2	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	27742	7440	978	3685	550	736	1506	613	532	669	104	149	60	57	234	53	134	101	62	27	43	18	27	17	6	3	8	12	3	7	10	4	2	5	1	3	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	31936	9656	3389	4541	1579	1251	1779	864	758	831	299	288	224	162	307	120	174	138	98	56	56	42	29	20	19	13	15	17	13	15	9	9	5	7	3	8	2	4	0	1	2	2	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0
0.03	south34_active	80	27471	7444	972	3729	543	696	1501	595	535	688	99	147	78	53	257	51	134	99	65	29	40	17	13	12	7	4	7	12	2	8	5	5	3	4	1	4	1	3	0	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south35_all	80	32240	9525	3328	4398	1570	1265	1807	891	761	852	297	275	216	164	300	121	173	130	99	51	41	38	29	21	17	17	14	13	15	16	7	9	6	8	2	5	3	3	1	2	1	3	1	1	0	1	0	0	3	0	0	0	0	0	1	0	1	0	0	0	2	0
0.03	south35_active	80	27762	7212	977	3597	531	686	1523	607	542	702	98	141	68	56	246	53	141	94	61	29	23	13	13	12	7	4	4	8	5	8	3	6	4	7	0	2	2	3	1	2	0	3	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south36_all	80	32032	9551	3353	4484	1539	1290	1820	959	788	818	300	295	199	175	320	121	155	120	98	55	47	41	26	20	18	23	16	11	15	11	7	14	5	5	1	3	2	3	2	3	1	4	1	2	0	1	0	0	3	0	0	0	0	0	1	0	1	0	0	0	2	0
0.03	south36_active	80	27640	7262	1002	3671	520	706	1533	671	573	674	101	148	67	57	268	54	123	88	69	30	32	12	10	10	6	7	5	8	5	5	2	9	4	4	0	2	2	2	2	2	0	3	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south37_all	80	32095	9709	3349	4499	1504	1318	1816	934	821	771	295	285	199	177	309	128	171	123	86	57	51	36	33	22	18	22	14	13	13	11	10	15	3	10	2	3	4	1	2	3	0	2	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	27716	7434	971	3689	536	748	1513	644	610	634	102	142	71	64	256	57	134	95	61	24	27	11	9	11	4	6	2	9	5	2	8	11	3	9	0	3	3	0	2	1	0	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	31810	9808	3336	4586	1534	1270	1828	910	859	806	299	289	199	180	299	143	122	110	84	61	63	36	32	24	16	21	17	12	11	7	11	13	5	7	3	3	3	7	1	2	0	3	0	2	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	27424	7570	930	3772	540	747	1503	624	635	664	111	144	67	55	252	61	92	84	57	24	39	16	8	12	4	5	6	6	4	1	9	10	4	5	1	2	1	4	1	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	31981	9907	3295	4576	1535	1225	1869	906	842	778	298	291	190	169	288	138	130	124	91	56	66	37	33	27	14	16	18	15	8	9	12	11	8	11	6	2	3	7	0	1	2	3	1	1	3	0	0	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	27521	7644	936	3778	538	685	1551	613	636	632	106	147	62	51	240	61	92	91	60	21	42	19	10	18	4	2	6	8	3	2	10	9	6	10	1	1	1	4	0	0	1	1	0	1	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	32107	9726	3331	4615	1524	1289	1814	941	851	814	321	296	178	159	251	129	129	127	99	59	65	35	37	28	10	16	22	17	7	9	11	18	9	10	7	3	4	6	1	0	2	2	1	1	2	0	0	1	1	0	2	0	1	1	0	0	1	0	0	0	0	0
0.03	south40_active	80	27561	7464	940	3802	508	702	1513	638	636	666	112	154	57	51	206	57	91	93	64	26	44	18	16	19	3	4	9	5	4	1	8	14	6	8	1	2	1	4	0	0	1	1	0	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
