label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north12_active	80	11974	4468	854	636	696	850	232	211	293	258	101	169	231	51	55	69	93	29	59	18	23	22	9	15	3	9	3	18	2	2	2	7	6	0	4	3	2	2	0	1	1	0	2	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	18688	6977	1951	1387	1241	1352	498	456	505	413	229	276	371	114	104	113	152	46	75	34	35	27	12	24	9	12	4	25	6	6	5	8	5	3	5	7	2	2	1	2	0	1	3	1	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	11945	4358	883	657	689	866	221	227	319	260	104	165	248	56	56	69	95	26	52	19	24	17	7	16	4	3	2	14	2	3	2	5	4	1	4	5	2	2	0	1	0	0	2	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	18706	6918	1937	1361	1256	1400	493	471	497	418	226	273	325	100	113	107	150	51	73	30	31	31	15	21	18	12	10	27	3	5	3	6	4	5	5	9	1	2	2	3	2	4	0	2	0	1	3	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	11945	4287	873	654	719	885	212	238	302	249	100	176	216	46	65	64	93	30	43	14	19	19	9	10	10	4	4	13	1	3	0	2	3	2	4	6	1	2	0	1	2	3	0	1	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	18642	6944	1953	1374	1275	1435	481	441	487	440	197	281	309	99	106	104	124	45	81	27	35	30	12	22	31	15	10	18	2	5	5	6	2	4	7	10	1	1	2	2	2	3	0	2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north15_active	80	11976	4288	885	663	725	931	211	219	300	269	84	187	197	50	55	55	78	27	44	11	18	16	6	9	19	6	4	5	1	2	2	2	1	2	5	6	1	1	0	1	2	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	18469	7020	1960	1357	1242	1406	497	432	457	440	186	282	308	99	115	121	130	49	86	22	39	33	21	18	39	12	11	13	5	5	3	8	5	5	6	7	0	3	2	3	2	3	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	11904	4383	882	640	682	914	215	221	274	263	76	188	192	48	61	57	81	22	46	9	19	20	10	8	22	6	5	7	2	4	2	3	2	2	5	2	0	3	0	2	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	18321	7164	1997	1353	1150	1389	517	431	442	473	204	257	326	105	117	115	129	52	68	23	37	37	23	18	33	12	11	20	8	4	3	8	8	3	7	6	0	4	2	2	2	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	11845	4517	932	628	632	896	229	208	262	288	85	155	192	52	55	52	75	20	36	10	18	25	10	9	18	9	5	16	4	2	2	3	3	1	5	3	0	4	1	1	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	18497	7207	2008	1366	1156	1395	484	432	426	478	223	256	317	110	128	117	142	56	68	26	28	33	22	20	27	12	8	19	8	5	3	7	9	2	5	11	1	4	2	1	1	1	2	2	0	1	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	12029	4586	949	645	630	882	209	213	248	301	101	147	192	55	62	54	90	25	38	11	10	23	11	11	14	8	3	17	4	2	2	5	4	1	0	10	1	4	1	1	1	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	18728	7244	1960	1396	1204	1361	461	444	426	464	236	240	333	114	126	100	151	51	59	30	31	30	21	25	13	12	10	19	8	8	3	5	6	1	7	12	2	3	1	2	1	2	3	2	1	1	0	1	0	0	1	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	12215	4570	927	682	659	853	197	204	234	290	117	138	205	55	60	58	96	25	37	8	11	20	9	16	9	8	3	17	3	4	1	4	3	0	2	10	1	2	1	2	1	0	1	2	1	1	0	1	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	18736	7174	1982	1407	1267	1427	457	446	444	459	208	274	349	112	113	99	128	42	63	32	26	28	13	29	17	15	6	6	8	11	5	4	4	1	10	9	2	2	1	5	1	2	3	2	1	1	0	0	1	0	1	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	12134	4508	942	682	677	903	196	206	260	276	107	164	220	54	57	61	87	22	40	9	9	14	7	20	10	5	0	6	4	5	4	3	2	0	4	7	1	1	1	4	1	0	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	16789	6285	1957	1323	1116	1274	522	403	457	367	202	228	287	101	106	84	109	62	66	33	45	31	22	22	11	13	12	9	9	4	8	9	6	3	0	2	1	2	1	3	1	3	0	1	4	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	10706	3837	906	625	594	758	233	206	254	245	101	138	151	49	60	51	72	31	38	23	30	19	11	13	4	7	6	4	5	0	5	4	2	2	0	0	0	0	0	3	0	3	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	15713	6029	2016	1365	1104	1184	498	388	451	331	203	246	221	124	110	78	109	53	55	29	44	34	22	21	13	12	13	8	9	7	7	8	2	2	1	0	0	1	0	2	1	3	0	2	4	2	1	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	9967	3616	953	614	578	717	226	198	239	208	101	138	123	62	67	51	73	26	26	18	31	20	10	12	6	7	6	5	5	3	4	3	1	2	1	0	0	0	0	2	0	3	0	0	3	2	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	14966	5809	2018	1318	1088	1116	511	403	403	342	199	234	222	122	101	97	109	55	58	32	36	41	18	26	14	8	8	13	7	7	7	5	3	1	1	2	2	2	0	0	1	2	0	2	4	2	2	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	9350	3442	946	574	545	681	228	196	210	207	98	123	122	66	60	57	66	26	27	18	26	22	9	15	7	6	4	6	3	3	4	3	1	1	1	1	0	1	0	0	0	2	0	0	3	2	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	15129	5876	2018	1308	1087	1185	512	413	381	359	194	210	228	112	99	112	129	54	58	35	31	37	17	26	13	9	6	18	5	9	5	7	5	1	2	2	2	2	1	0	0	3	0	1	1	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9489	3530	938	581	542	724	208	204	197	197	86	108	138	58	56	64	86	27	31	18	21	21	7	15	6	4	2	8	2	5	1	1	3	1	2	1	0	1	1	0	0	3	0	0	1	2	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	15818	6061	2032	1315	1116	1238	522	431	380	404	212	216	241	111	92	123	143	52	67	37	32	36	11	29	10	9	10	19	6	11	6	5	5	0	3	2	3	2	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9896	3664	936	580	575	752	214	208	192	238	99	122	153	54	49	69	91	28	38	19	17	22	6	16	3	4	5	7	4	4	1	1	3	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	17204	6432	2030	1399	1144	1358	522	439	422	435	219	221	260	101	104	115	130	55	80	35	30	32	9	22	17	15	13	22	9	10	9	9	5	1	3	2	6	1	2	3	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	10935	3980	949	645	612	837	216	195	235	260	105	124	171	45	59	66	89	31	47	21	14	24	4	16	9	10	7	12	5	3	1	2	3	0	1	1	1	1	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	18116	6859	2078	1420	1145	1352	516	460	502	465	231	224	251	100	117	114	132	55	85	26	30	39	10	25	19	17	16	24	9	9	10	11	5	2	9	3	6	2	2	3	0	1	0	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	11597	4358	979	684	626	831	224	203	281	286	115	130	172	45	69	71	86	29	48	16	13	29	5	14	12	13	8	14	7	4	3	7	3	1	7	0	1	1	1	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	18916	7021	1970	1410	1221	1348	520	460	529	476	228	245	304	103	122	116	117	56	76	26	32	44	16	23	31	16	16	21	8	5	7	11	4	3	8	5	7	3	3	3	0	2	0	5	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	12258	4498	929	711	693	836	224	204	318	295	120	133	198	47	69	76	74	30	42	12	15	33	6	10	21	14	10	13	6	4	3	7	3	1	7	2	2	1	2	3	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	18773	7000	1951	1358	1198	1382	515	475	515	432	212	258	309	97	118	120	142	60	77	31	37	42	19	23	28	12	15	18	6	3	5	11	6	3	8	4	3	3	3	2	0	4	0	4	2	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south29_active	80	11990	4446	934	683	631	875	239	238	303	270	103	145	195	42	71	76	88	38	44	15	20	30	7	8	20	9	8	11	6	3	3	7	4	1	8	2	1	1	2	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	18782	6997	1929	1342	1224	1355	502	454	476	448	204	286	319	97	108	109	152	62	75	33	36	26	18	18	26	15	11	25	8	3	5	13	5	5	9	4	3	2	2	3	1	12	0	3	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south30_active	80	12027	4429	913	663	658	849	242	239	284	289	95	167	206	41	63	73	90	37	46	14	21	17	5	5	16	10	6	13	7	3	4	10	2	2	9	4	1	1	1	1	1	11	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	17528	6640	1945	1377	1153	1292	475	450	428	382	224	260	333	109	114	102	134	47	71	37	28	28	15	26	15	14	11	17	2	8	11	8	5	1	6	1	1	1	0	1	1	0	3	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	11325	4130	871	674	632	774	222	226	251	226	105	145	217	56	70	58	73	25	46	19	12	14	5	10	11	6	6	12	0	5	8	3	3	0	4	1	1	1	0	1	1	0	2	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	17221	6616	1973	1358	1117	1242	500	425	418	357	213	250	326	107	131	117	122	52	75	38	37	35	14	21	18	15	9	21	4	10	7	10	4	3	4	4	1	1	0	1	1	0	2	1	1	0	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	10966	4106	868	654	606	750	229	215	246	223	98	138	206	54	86	67	71	27	50	20	12	19	6	7	10	10	5	12	2	6	4	5	3	1	2	0	1	1	0	1	1	0	1	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	17292	6573	1994	1347	1158	1210	512	398	440	394	207	259	296	93	119	111	122	55	65	39	37	45	16	22	23	16	8	24	4	7	7	7	2	3	2	4	3	3	0	2	1	1	2	1	1	0	3	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	10918	4121	890	650	644	733	239	190	255	262	100	146	168	46	81	58	72	31	42	20	12	25	7	11	14	10	5	15	2	4	5	5	2	1	1	0	1	3	0	2	1	0	1	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	18519	6956	1962	1387	1216	1278	547	410	464	411	206	269	342	97	122	133	118	53	61	36	35	50	17	17	17	14	11	18	5	4	5	9	2	5	4	5	4	5	0	2	0	1	1	3	3	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	11898	4346	903	643	712	775	243	201	280	284	96	159	203	46	80	76	70	25	35	17	13	25	8	7	9	8	8	9	3	3	4	8	1	3	3	0	2	5	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	18786	7053	2002	1398	1251	1292	528	422	479	436	194	296	322	98	117	131	121	50	69	32	32	51	13	16	19	9	12	19	5	3	6	15	3	5	7	2	4	7	0	1	0	1	0	2	3	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	12056	4362	910	646	704	761	235	208	272	294	84	183	199	41	72	79	72	23	41	17	13	28	7	10	11	4	9	10	3	2	4	15	1	3	3	0	2	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	19164	7008	1964	1425	1240	1307	499	423	471	431	207	287	337	102	117	130	115	55	70	31	24	50	18	14	15	8	11	13	7	4	5	14	5	3	6	2	2	7	0	1	1	0	0	3	4	1	0	0	1	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1
0.03	south36_active	80	12387	4343	889	664	693	762	222	212	272	278	87	187	219	43	64	83	72	25	47	17	11	27	7	9	9	4	7	7	4	2	4	12	3	2	2	0	2	6	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1
0.03	south37_all	80	18894	6969	2007	1398	1206	1272	480	426	485	445	201	284	331	100	141	115	127	48	67	34	25	46	16	11	16	10	10	16	10	4	4	17	4	1	6	6	1	7	0	2	1	1	4	2	2	1	0	0	1	1	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1
0.03	south37_active	80	12095	4358	920	656	649	763	225	215	277	269	87	179	213	41	83	66	78	20	45	20	12	24	8	7	10	4	6	9	4	1	3	14	2	0	2	2	1	6	0	2	0	0	4	1	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1
0.03	south38_all	80	18961	6950	2045	1366	1208	1293	465	424	506	440	231	272	345	101	140	97	132	43	63	32	30	35	18	10	15	8	8	18	12	4	4	11	3	3	4	6	1	2	0	2	1	2	5	1	1	0	0	0	1	0	0	1	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south38_active	80	12220	4382	937	651	630	800	208	199	296	256	101	163	219	43	83	52	77	20	36	18	17	21	9	4	9	4	4	10	3	1	2	7	2	2	3	2	1	2	0	2	0	1	4	1	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	18799	6938	2007	1375	1207	1326	485	451	494	445	228	268	355	91	147	110	142	43	64	36	28	32	18	14	8	10	6	18	10	2	3	6	3	4	4	6	0	1	0	2	2	4	5	2	1	0	0	2	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	12127	4326	908	676	642	825	226	214	309	259	117	153	224	39	90	59	80	23	37	18	15	18	8	6	3	3	2	12	3	0	2	3	2	3	3	3	0	1	0	2	1	2	4	1	1	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	18815	7009	2020	1400	1181	1337	489	432	496	423	219	279	332	94	132	113	141	46	67	32	31	28	17	23	14	11	6	18	10	5	4	5	2	4	4	8	1	3	1	1	2	4	5	2	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	12096	4362	909	697	640	826	233	217	302	250	117	158	215	41	86	65	88	27	38	14	15	17	5	13	7	4	2	10	3	2	2	1	1	3	3	5	0	0	1	1	1	2	4	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
