label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71
0.03	north6_all	80	18387	4191	1684	1084	1110	622	659	1218	321	349	213	335	151	126	104	94	81	69	172	43	30	22	29	64	24	30	22	4	8	17	12	9	11	6	7	3	9	7	6	1	1	1	3	3	1	1	2	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north6_active	80	16198	2823	470	252	708	194	426	1073	150	259	91	262	71	64	49	25	51	30	149	19	8	6	11	53	12	26	12	1	5	13	6	3	7	5	4	0	7	3	2	1	0	0	2	3	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	18523	4200	1635	1113	1166	605	630	1236	337	397	215	329	140	141	99	88	81	58	181	38	35	26	32	56	26	33	17	2	7	31	14	7	7	2	4	2	14	6	4	1	0	0	4	3	1	1	2	2	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	16371	2891	467	266	756	206	417	1100	164	301	86	259	65	66	49	22	50	31	157	18	14	7	7	43	15	25	7	0	4	28	8	4	4	1	3	1	11	2	1	1	0	0	3	3	0	0	1	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	18474	4248	1627	1079	1182	626	618	1202	307	398	210	305	128	140	87	95	78	56	193	35	33	32	35	59	22	29	17	4	11	36	9	9	7	1	1	4	13	6	4	0	0	0	3	1	1	0	1	2	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	16337	2905	472	250	800	206	408	1078	156	295	91	232	63	65	46	27	47	29	171	17	15	10	8	44	16	20	6	1	4	32	5	7	3	1	1	2	12	4	2	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	18306	4290	1669	1101	1215	629	615	1302	317	395	213	266	131	139	89	93	83	62	173	34	39	35	39	57	25	21	10	11	10	36	10	7	8	5	1	5	13	3	1	3	2	0	3	1	1	1	1	2	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	16126	2920	493	270	828	186	416	1189	146	278	96	204	59	66	43	26	49	33	152	19	19	14	7	40	14	13	2	3	4	34	6	6	4	4	1	2	12	3	1	1	1	0	3	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	18209	4276	1695	1169	1197	627	595	1356	316	384	217	256	137	142	82	85	85	61	149	41	37	33	37	58	21	20	12	13	13	28	9	10	10	5	1	5	13	5	2	4	4	0	5	1	2	1	1	2	2	0	4	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north10_active	80	15984	2917	493	285	815	189	407	1248	140	263	99	193	61	82	43	26	50	35	133	22	14	12	7	40	11	14	4	4	4	26	5	7	7	4	1	2	12	5	1	1	3	0	1	0	0	0	0	2	2	0	4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	18585	4268	1650	1130	1083	590	619	1210	305	390	212	317	152	137	108	78	89	62	176	44	39	35	33	48	34	35	17	7	14	24	10	9	5	8	6	9	9	0	1	1	11	2	3	8	5	3	0	1	0	1	0	1	2	1	0	2	0	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0
0.03	north11_active	80	16400	2935	450	266	706	186	373	1078	135	275	84	246	71	92	66	31	52	18	157	24	16	13	9	36	18	27	6	3	2	17	7	7	3	8	5	1	7	0	1	0	11	2	1	8	5	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	north12_all	80	18326	4285	1677	1110	1077	574	642	1316	339	427	197	301	168	132	107	75	94	66	150	48	43	29	35	41	31	31	19	8	14	28	12	17	9	7	4	10	13	0	0	2	8	3	1	8	4	2	0	1	0	1	2	1	1	0	0	1	0	0	0	0	1	0	0	4	0	2	0	0	0	0	0	0
0.03	north12_active	80	16149	2865	446	252	695	180	387	1198	153	314	77	229	77	89	64	28	55	21	134	24	22	12	7	31	18	21	9	4	5	20	7	16	7	7	3	1	10	0	0	1	8	1	1	8	4	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0
0.03	north13_all	80	18324	4253	1722	1122	1083	564	636	1246	357	443	210	287	174	134	107	83	79	68	144	49	53	33	29	67	33	27	17	14	15	28	13	15	11	9	4	8	14	6	0	3	6	4	1	8	4	2	0	1	0	1	2	0	1	0	2	1	0	1	0	0	2	1	0	4	0	1	0	0	0	1	0	0
0.03	north13_active	80	16106	2831	449	251	715	172	389	1130	156	335	90	217	80	91	66	37	47	28	129	28	23	12	6	57	20	18	8	6	6	23	9	13	8	9	2	1	12	5	0	1	5	1	1	7	4	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0
0.03	north14_all	80	18394	4183	1717	1126	1091	561	651	1275	323	423	207	271	159	137	105	81	76	62	184	48	50	41	28	81	33	23	15	15	10	25	15	18	9	10	3	5	10	8	0	3	7	3	2	4	3	1	0	0	0	1	4	0	0	2	2	6	0	1	0	0	1	1	0	2	0	1	0	0	0	1	0	0
0.03	north14_active	80	16195	2809	457	262	722	162	410	1138	147	301	87	210	72	88	59	28	43	27	167	27	27	18	5	73	22	13	6	6	6	20	10	16	6	9	2	2	8	5	0	1	4	0	1	2	3	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
0.03	north15_all	80	18350	4072	1741	1147	1121	594	663	1255	324	396	230	274	143	141	97	79	61	57	185	59	44	36	27	72	31	19	16	16	12	33	13	11	6	10	5	3	10	10	1	3	5	1	2	3	0	0	0	5	5	0	2	0	0	2	2	5	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0
0.03	north15_active	80	16180	2750	469	275	744	164	413	1109	136	283	107	215	64	89	61	29	34	31	168	42	24	15	4	65	18	9	3	6	6	28	9	7	4	8	3	2	5	6	1	1	1	0	1	1	0	0	0	5	5	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	18108	4114	1724	1139	1175	615	652	1150	306	396	234	277	139	143	105	83	62	59	224	59	41	37	29	96	28	21	19	16	13	24	15	13	6	4	7	3	10	4	2	3	4	2	2	4	1	0	0	5	5	0	2	0	0	2	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	north16_active	80	15967	2794	477	263	793	183	407	992	135	304	109	224	65	85	65	31	35	29	205	39	24	15	4	88	18	13	4	5	4	17	9	10	3	2	4	1	6	1	2	1	0	1	1	1	0	0	0	5	5	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	18308	4127	1763	1136	1189	644	630	1178	330	378	220	274	142	157	102	82	66	59	176	63	36	19	27	75	26	20	15	13	14	30	11	8	7	9	6	2	18	3	4	3	3	1	3	2	1	0	0	7	5	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	16130	2796	506	260	787	180	379	1030	158	294	98	213	62	101	59	29	38	26	163	41	18	5	4	67	19	15	3	6	6	25	5	5	4	4	2	1	13	1	4	1	1	1	1	1	0	0	0	7	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	18459	4054	1815	1125	1182	661	614	1284	334	386	211	291	143	161	108	94	79	73	163	50	35	22	29	77	21	22	17	10	14	35	8	6	8	9	6	2	16	2	3	3	2	1	4	1	1	0	0	4	0	0	0	0	0	0	0	7	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	16262	2764	518	259	784	202	361	1148	166	298	93	219	71	106	60	37	46	31	148	30	11	6	5	68	16	16	7	6	6	31	3	4	4	4	2	1	14	0	3	1	1	1	2	0	0	0	0	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	18440	4096	1753	1142	1144	621	585	1343	336	389	200	298	136	139	123	93	91	73	120	45	38	19	26	59	16	26	14	14	11	36	9	9	7	12	5	3	16	2	2	1	2	0	4	0	2	1	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0
0.03	north19_active	80	16278	2776	498	269	768	190	335	1230	161	279	73	219	67	104	64	37	51	26	105	23	13	4	7	49	10	18	8	10	7	33	3	6	2	8	2	2	14	0	2	0	2	0	2	0	2	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	north20_all	80	18546	4065	1761	1122	1143	586	580	1302	340	381	215	292	127	123	123	88	88	68	143	54	32	22	29	61	20	24	14	15	11	27	12	8	6	13	5	2	9	2	1	2	1	0	3	2	2	2	0	1	0	1	3	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
0.03	north20_active	80	16328	2797	497	263	746	187	346	1194	161	273	97	216	64	80	61	34	52	23	129	32	11	6	11	51	12	15	8	10	4	23	5	5	2	11	2	2	7	1	1	0	1	0	1	1	2	1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south21_all	80	10786	3320	1663	1250	853	635	1214	361	379	399	324	156	470	369	173	79	77	74	44	38	151	31	56	18	57	19	19	21	11	13	10	9	8	14	2	2	12	4	7	0	2	0	2	2	1	11	3	3	0	6	0	0	1	1	1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	7977	1733	426	559	346	158	1036	116	219	265	237	39	419	337	141	39	23	54	18	18	138	10	38	3	51	3	10	17	6	8	3	4	4	13	2	1	10	3	7	0	0	0	2	2	1	2	3	3	0	6	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10036	3213	1695	1243	832	634	1093	369	349	353	300	176	396	360	150	85	67	72	55	40	138	30	45	13	49	15	13	18	13	11	6	7	9	18	3	2	10	6	3	0	1	1	2	3	1	3	2	3	0	0	1	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	7151	1616	427	516	337	133	909	100	191	238	212	40	342	331	109	39	23	47	22	18	127	9	30	3	45	3	6	15	9	5	2	1	3	17	3	2	10	5	3	0	0	0	2	2	1	2	2	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10069	3232	1739	1271	859	611	1050	367	373	391	275	184	387	334	163	82	64	65	45	35	126	33	30	10	44	13	11	18	16	14	7	7	8	11	3	1	0	5	3	1	2	1	1	2	1	5	1	2	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	7145	1613	418	548	368	130	867	90	210	273	197	43	331	302	113	35	19	43	17	14	114	9	20	2	38	3	5	15	10	5	1	2	2	9	3	1	0	4	3	0	0	0	1	1	0	2	1	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	10475	3242	1778	1250	873	591	1161	354	385	393	272	177	445	311	182	89	64	96	45	39	102	25	22	13	94	9	10	31	17	13	9	10	5	19	7	3	1	4	4	3	2	1	1	1	2	5	0	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	7689	1638	438	555	384	134	970	82	233	284	193	41	389	280	130	38	21	68	16	16	96	4	18	4	87	2	5	27	9	5	2	1	1	16	6	1	1	4	4	0	0	0	1	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	11169	3246	1789	1260	947	564	1296	350	420	404	281	178	478	350	213	98	71	101	37	48	128	24	22	13	125	13	14	38	16	16	7	8	3	24	10	5	6	3	5	3	1	1	1	0	2	2	0	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	8466	1693	435	575	406	162	1110	94	262	291	202	47	418	314	164	47	26	78	14	16	119	4	17	3	117	2	8	35	7	8	1	2	1	18	6	1	6	3	4	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	11547	3317	1752	1239	931	553	1363	349	419	378	270	162	494	398	201	87	78	118	45	48	129	25	29	17	116	11	18	37	16	12	7	10	1	30	11	5	7	3	5	2	2	1	1	0	1	0	1	2	2	4	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8927	1782	443	580	391	158	1179	100	263	273	201	45	438	359	165	45	30	92	17	18	122	6	24	5	112	1	6	34	5	8	1	2	1	20	7	0	6	3	4	0	1	1	1	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11409	3430	1752	1237	912	565	1377	393	420	388	303	163	477	414	202	77	77	99	55	53	145	23	40	17	95	11	18	34	17	11	5	7	1	20	6	6	8	3	9	3	2	1	0	1	1	1	1	2	4	4	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8832	1874	435	579	379	161	1194	122	268	278	223	49	427	373	162	45	31	75	20	20	136	5	34	4	89	0	5	32	8	6	0	4	1	10	2	1	7	3	4	0	1	1	0	0	0	1	0	2	3	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	11442	3464	1698	1262	869	603	1349	390	393	385	315	152	537	410	185	66	68	96	58	38	142	26	42	15	61	10	22	31	14	10	7	9	1	14	5	4	11	3	7	2	3	1	0	1	0	2	1	0	4	2	0	1	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south28_active	80	8839	1895	411	602	369	163	1179	112	251	289	237	45	491	364	144	36	26	72	21	14	132	6	34	3	54	2	5	29	7	4	1	4	0	6	3	1	8	3	3	0	2	1	0	0	0	2	0	0	3	2	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south29_all	80	11574	3439	1686	1290	880	614	1316	380	376	390	349	159	527	400	193	65	71	84	68	39	118	28	43	16	66	9	22	31	18	10	8	10	3	9	5	3	9	3	9	2	2	0	1	1	1	4	0	0	4	2	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0
0.03	south29_active	80	8916	1843	403	602	373	165	1142	108	244	283	259	49	483	352	147	31	25	58	24	16	110	8	31	1	59	3	6	29	12	5	3	3	2	7	3	2	5	2	5	0	1	0	1	0	0	4	0	0	3	2	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south30_all	80	11557	3363	1653	1312	910	616	1304	361	386	387	376	178	541	461	196	72	66	91	64	32	139	31	52	21	76	13	18	56	10	8	10	12	4	8	4	3	9	4	7	2	3	0	1	1	1	4	0	2	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0
0.03	south30_active	80	8855	1821	381	611	391	150	1145	103	234	279	278	52	487	408	154	32	18	63	25	14	130	10	38	2	70	5	7	53	8	4	4	5	2	8	2	1	4	3	6	0	2	0	1	0	0	4	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south31_all	80	9763	3267	1748	1237	853	635	987	349	369	330	310	139	371	344	184	86	62	95	42	47	109	29	42	20	74	13	13	48	9	10	8	9	9	18	3	3	3	5	1	1	1	3	5	2	0	0	0	2	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south31_active	80	6886	1586	456	530	337	151	812	108	220	226	219	42	335	303	144	34	14	74	8	12	97	9	27	7	68	3	2	39	4	8	4	3	0	16	1	1	3	4	1	1	0	1	4	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south32_all	80	9511	3192	1691	1255	862	618	1008	335	387	322	341	144	338	297	161	82	63	99	48	38	104	29	39	24	57	15	12	34	13	11	5	9	6	20	5	4	4	8	6	0	1	2	5	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south32_active	80	6585	1508	431	528	322	142	810	100	224	209	232	42	301	258	116	32	20	76	8	12	94	11	21	9	52	1	4	27	6	9	2	3	0	19	3	1	3	7	6	0	0	1	4	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south33_all	80	10036	3260	1620	1296	906	632	1170	351	381	346	358	148	362	292	171	72	75	94	46	45	102	31	33	21	46	16	12	28	14	10	6	11	6	23	4	3	6	6	7	0	1	1	4	1	1	2	4	1	0	23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south33_active	80	7212	1634	391	568	350	144	965	104	227	219	242	43	327	248	131	29	31	77	8	16	90	12	16	8	40	4	5	22	7	8	2	5	1	21	2	1	5	3	7	0	0	0	4	0	0	1	3	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south34_all	80	10677	3267	1629	1314	921	626	1213	368	395	413	378	134	413	329	174	64	73	99	48	53	155	36	39	20	42	18	12	25	11	8	8	17	8	15	4	2	10	6	7	0	2	0	2	0	1	2	4	1	0	21	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7945	1724	378	617	391	152	1035	113	237	285	265	38	378	290	141	26	28	79	14	21	144	16	28	8	36	5	7	21	4	5	4	10	3	13	3	0	9	4	7	0	1	0	2	0	0	1	3	0	0	21	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	11291	3389	1695	1269	890	642	1298	377	381	473	357	148	462	346	188	68	81	103	43	52	160	27	53	20	55	25	16	29	7	13	8	15	8	20	6	4	12	5	4	0	2	1	0	0	1	1	4	1	0	21	0	0	0	0	2	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	8618	1880	389	612	394	170	1124	123	241	357	265	42	421	313	160	31	31	79	18	21	147	11	39	4	48	8	9	27	2	4	4	9	4	17	3	1	12	2	2	0	1	0	0	0	0	0	3	0	0	21	0	0	0	0	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	11634	3469	1724	1291	915	642	1276	380	376	437	322	158	478	361	186	77	71	96	53	54	164	28	43	20	67	19	14	36	7	12	8	13	7	29	11	6	14	3	3	1	3	1	1	0	1	2	5	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8959	1937	412	631	404	179	1111	115	243	348	237	47	442	335	153	36	27	78	20	21	151	11	36	5	59	7	8	34	2	4	4	7	3	26	4	1	13	2	1	0	2	0	1	0	0	1	5	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11604	3538	1704	1312	922	674	1218	371	347	433	299	184	476	393	176	80	63	86	65	43	141	27	48	25	96	15	13	41	6	15	4	8	5	23	15	7	11	7	5	3	3	1	1	1	1	2	2	1	1	1	0	0	0	0	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8913	1970	427	616	392	191	1036	121	224	342	224	61	429	361	139	36	21	67	22	15	124	14	40	6	91	7	8	35	2	6	2	5	1	22	6	1	9	6	2	1	2	0	1	0	0	1	2	0	1	1	0	0	0	0	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11454	3468	1681	1332	898	651	1225	399	389	390	301	187	488	377	166	81	63	101	74	42	114	29	33	24	84	14	13	28	8	11	4	6	5	22	10	9	6	8	4	4	5	2	1	1	3	2	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8787	1929	399	623	395	180	1047	135	241	295	228	63	441	339	120	41	26	84	23	18	97	14	26	6	80	10	6	20	2	4	2	1	1	22	4	4	3	7	2	1	1	0	1	0	0	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11424	3421	1702	1313	849	642	1200	423	378	400	312	204	470	433	168	82	56	91	62	38	111	23	36	26	98	14	14	29	8	10	8	7	4	15	9	9	5	8	2	3	4	1	3	1	3	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8725	1919	400	618	366	187	1025	149	238	305	237	65	426	392	122	39	22	67	23	18	95	12	25	7	96	9	8	21	2	5	3	2	1	14	6	5	2	7	1	1	0	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11328	3349	1742	1308	842	608	1221	440	381	394	338	192	467	404	170	91	55	88	53	44	126	23	46	24	89	17	15	20	6	11	11	9	3	19	6	10	5	7	1	1	5	1	2	0	4	1	1	0	0	1	2	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	8670	1895	400	648	378	171	1056	157	240	296	254	58	422	361	129	49	24	66	23	19	114	11	30	6	86	10	8	15	2	4	4	5	1	18	4	6	2	5	0	0	2	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
