label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north9_all	80	7070	2478	1030	2193	891	442	705	438	180	166	188	160	146	63	61	64	37	82	44	36	25	17	18	15	26	8	12	6	6	13	7	10	4	3	15	6	3	3	7	1	2	0	1	0	0	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	4384	1348	457	1432	528	198	470	270	91	93	104	97	99	29	25	27	20	56	20	25	17	9	6	11	20	5	9	1	3	6	3	7	4	2	13	4	0	2	6	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	7095	2514	1038	2126	901	439	741	432	199	167	195	157	139	68	59	64	40	70	34	31	32	21	22	19	24	8	18	5	5	16	9	10	1	4	9	3	4	2	4	3	1	0	1	1	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	4374	1406	485	1384	509	210	485	262	98	90	107	98	85	36	27	30	20	46	16	21	18	11	8	14	16	5	16	2	3	10	3	9	1	1	8	2	0	2	3	2	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	7121	2570	988	2378	756	399	802	378	176	190	221	170	192	75	52	45	37	82	30	49	29	27	23	13	20	13	13	13	9	16	4	7	11	2	1	5	3	2	5	2	0	1	2	6	1	2	0	0	1	0	1	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	4393	1436	423	1587	460	189	526	222	81	108	124	115	118	31	26	24	14	43	17	29	19	17	9	8	10	8	7	7	7	15	0	3	9	1	0	5	2	1	5	1	0	1	1	6	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	7093	2514	976	2359	766	383	785	408	174	199	228	178	207	80	47	49	41	81	30	45	28	26	21	15	16	15	14	14	7	21	5	10	19	1	4	2	3	2	6	1	1	1	2	7	0	1	0	0	1	0	3	1	0	1	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	4422	1424	400	1602	455	181	533	243	74	117	131	108	136	35	19	26	19	49	17	28	18	15	10	7	9	8	6	8	6	16	1	5	18	0	3	1	1	1	6	1	0	1	1	7	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6976	2471	1051	2192	746	374	724	429	198	189	195	179	187	78	48	55	45	84	30	38	24	24	20	21	21	8	15	10	8	16	5	10	18	1	9	3	2	1	7	1	2	1	1	7	0	0	0	0	1	0	2	1	0	1	1	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	4312	1378	445	1477	448	185	492	262	96	102	108	114	127	41	17	31	22	48	15	25	15	14	8	8	9	4	10	3	7	10	1	5	16	0	7	1	0	1	6	1	0	0	1	7	0	0	0	0	1	0	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6707	2342	1027	2010	712	378	668	461	209	169	200	178	169	81	51	55	35	76	34	28	25	20	14	25	19	8	16	6	6	20	8	9	11	2	10	4	3	0	3	1	2	1	0	2	0	0	1	0	0	0	2	0	0	0	1	2	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	4123	1285	446	1329	425	183	452	280	102	89	120	116	109	47	21	34	15	44	19	14	14	11	5	12	9	4	9	2	4	13	5	3	10	1	7	2	1	0	1	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6316	2233	1068	1766	690	385	612	453	222	154	192	172	137	81	56	63	39	68	30	32	21	18	13	27	20	8	18	7	6	15	7	10	13	1	8	3	2	0	4	3	3	1	0	5	0	1	1	0	1	0	2	1	0	2	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	3834	1182	477	1128	415	190	395	281	106	86	114	111	94	45	25	46	13	33	16	17	12	10	5	13	13	4	11	2	3	9	5	3	11	1	5	2	1	0	2	1	0	0	0	3	0	0	1	0	1	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6062	2258	1001	1721	699	388	613	424	199	148	194	144	137	71	60	60	33	63	34	30	25	18	12	27	19	8	19	7	8	11	7	7	7	1	6	9	2	2	12	5	1	1	0	3	1	1	1	1	1	0	2	1	0	2	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	3669	1172	442	1086	384	195	403	261	96	77	112	93	87	31	29	40	11	31	16	15	16	12	8	17	15	2	8	1	3	9	5	3	6	1	3	6	1	1	9	2	0	0	0	1	0	0	1	1	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6267	2321	1023	1843	754	394	653	393	201	162	187	151	137	75	55	67	35	65	34	33	29	17	13	25	20	7	23	10	11	8	5	8	10	3	1	9	2	2	10	5	2	1	1	3	1	2	1	1	1	2	2	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3785	1223	477	1165	422	210	429	238	102	89	109	92	85	36	27	41	12	40	16	19	21	9	8	19	16	1	8	2	5	5	3	4	8	2	1	7	2	1	9	2	1	1	0	1	0	1	1	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6529	2431	995	2015	819	413	711	423	203	172	198	152	158	80	55	62	37	69	36	32	29	20	14	21	28	7	23	8	10	14	3	8	6	4	5	11	2	2	10	4	1	2	1	0	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3934	1310	466	1283	463	218	475	268	112	97	115	86	93	41	26	33	14	45	18	21	19	8	11	16	21	2	7	1	6	8	2	4	5	2	3	8	2	1	9	2	1	2	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6816	2483	1009	2171	840	388	717	445	207	171	219	184	160	82	49	57	36	72	34	38	25	22	19	21	32	10	16	11	7	20	4	7	7	5	9	9	2	4	8	3	1	2	1	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	4193	1367	493	1413	473	204	473	283	114	96	127	103	96	47	20	29	12	50	22	25	14	6	16	15	23	5	7	4	5	9	3	2	6	3	3	4	2	2	8	1	1	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6948	2495	1009	2202	857	376	717	485	198	167	237	199	171	76	62	56	40	79	42	38	24	22	22	18	27	11	18	7	7	30	4	8	6	4	11	9	1	3	1	1	1	1	0	4	1	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	4284	1405	469	1421	475	187	472	319	96	91	136	107	109	40	32	27	13	60	23	26	11	8	16	12	16	6	8	4	4	20	2	4	6	3	5	2	1	2	1	1	1	1	0	4	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6857	2491	1017	2160	741	384	803	438	194	179	223	154	154	90	69	56	44	57	41	36	26	14	26	21	15	12	10	5	8	25	6	10	3	2	5	10	2	0	7	2	2	3	1	1	1	0	1	0	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south21_active	80	4263	1363	480	1445	441	203	541	248	110	92	125	79	93	52	29	34	25	29	23	20	15	7	12	15	8	3	7	4	5	9	5	5	2	1	5	5	1	0	7	1	2	2	0	1	0	0	0	0	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south22_all	80	6909	2530	1041	2168	774	415	784	418	199	182	225	158	139	85	63	62	42	55	43	38	31	14	22	16	19	11	21	6	11	24	5	11	12	4	14	5	1	1	6	5	2	2	1	0	1	0	0	0	1	2	0	1	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south22_active	80	4267	1427	494	1452	460	226	498	237	109	96	140	80	84	46	34	34	26	27	22	25	18	8	12	11	8	2	18	3	5	21	4	8	9	1	9	1	0	1	6	4	2	2	0	0	0	0	0	0	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south23_all	80	6953	2503	1009	2363	806	423	798	392	184	194	225	157	153	78	68	65	33	70	43	40	31	15	22	19	27	10	21	8	12	26	6	8	14	3	10	8	1	1	1	4	2	1	1	0	0	0	0	0	0	2	0	1	2	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	3	0	0
0.03	south23_active	80	4247	1423	463	1565	471	213	481	224	82	110	147	79	99	37	39	32	18	41	23	28	18	10	13	9	15	3	18	2	5	19	6	5	9	1	5	4	0	1	0	3	2	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0
0.03	south24_all	80	7089	2521	1015	2384	828	426	788	426	179	171	231	154	144	73	67	70	28	70	42	39	37	14	16	16	28	9	22	7	10	28	5	6	12	4	10	7	1	1	1	4	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	1	1	0	3	0	0	0	0	3	0	0
0.03	south24_active	80	4246	1452	459	1607	494	200	467	262	76	96	152	78	93	32	38	33	17	44	23	26	19	10	8	7	17	4	17	1	6	21	4	5	7	1	5	3	0	1	0	3	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0
0.03	south25_all	80	7096	2444	1016	2326	803	427	746	450	179	173	253	150	156	76	69	74	34	78	37	47	36	18	17	16	25	9	21	7	10	19	6	3	3	4	6	6	1	0	1	1	3	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	0	0
0.03	south25_active	80	4236	1369	456	1563	478	201	452	302	82	95	166	87	107	34	31	43	18	56	21	33	18	14	9	5	14	5	14	2	7	9	5	2	0	2	2	4	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6749	2350	1007	2088	816	442	701	443	206	159	239	141	151	81	67	66	35	64	42	42	33	26	16	16	17	8	11	4	9	20	4	3	3	4	1	2	1	0	1	1	3	3	1	0	1	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	3	0	0
0.03	south26_active	80	4079	1319	448	1375	480	215	443	299	95	82	154	85	95	41	32	39	17	42	20	28	16	17	8	4	10	4	5	4	7	10	2	2	1	1	1	1	0	0	0	0	3	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6452	2198	1014	1856	770	435	591	427	212	166	218	135	159	84	63	62	32	70	47	37	39	30	21	16	14	8	17	8	9	19	3	7	1	5	7	6	0	0	1	0	1	3	1	0	1	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	3899	1225	463	1204	444	205	388	276	94	87	136	84	95	44	26	35	15	51	21	24	20	17	14	6	9	4	6	6	7	9	1	6	1	2	1	5	0	0	1	0	1	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6003	2128	1010	1759	729	417	533	423	197	156	206	126	148	81	56	48	40	62	48	32	37	29	19	14	19	5	11	10	6	15	5	9	1	6	8	6	1	0	2	1	0	2	0	1	1	1	0	1	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	3549	1181	452	1148	413	194	342	257	89	78	127	84	90	42	25	22	18	34	26	18	23	14	13	8	16	2	3	5	5	9	1	8	1	2	2	4	0	0	2	1	0	2	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5773	2139	1018	1779	667	360	537	370	202	163	194	122	129	76	57	45	42	61	44	29	37	26	23	14	19	6	15	12	6	11	5	8	4	5	8	7	1	2	2	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	3322	1185	475	1138	382	168	346	209	102	77	111	78	74	39	24	20	16	33	25	11	24	12	12	9	15	3	4	4	5	5	1	8	4	1	2	5	0	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5799	2193	1015	1793	727	364	556	371	188	165	180	146	123	60	54	52	41	66	39	32	41	20	19	12	24	8	10	8	5	10	7	12	7	3	4	4	1	2	3	1	0	0	0	1	0	1	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	3375	1189	467	1158	418	177	353	226	96	75	102	86	71	28	26	23	17	39	23	17	26	9	10	9	18	4	3	0	3	5	1	9	7	0	2	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7175	2388	1003	2372	805	418	732	437	189	184	230	154	173	103	70	38	46	64	35	25	21	20	15	16	22	10	21	9	9	14	6	13	12	3	4	6	1	1	5	3	4	1	0	1	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2
0.03	south31_active	80	4456	1285	431	1598	491	206	448	297	97	86	134	86	122	60	29	15	17	40	20	15	8	12	5	11	8	6	15	7	3	12	3	6	4	1	2	5	1	0	4	3	2	0	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	7197	2394	1040	2292	785	396	752	434	184	175	223	158	202	95	61	39	42	71	32	31	24	17	19	19	18	13	18	5	5	15	5	7	9	5	11	7	1	1	4	2	3	1	0	1	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
0.03	south32_active	80	4503	1312	427	1549	479	194	491	302	97	72	114	92	137	49	27	14	14	41	18	21	11	9	7	12	5	7	10	3	1	11	2	5	3	2	3	6	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	7318	2439	1025	2241	806	387	743	442	187	159	219	174	224	75	53	42	42	73	39	31	19	17	25	15	19	14	11	6	5	22	6	9	11	4	13	3	0	1	4	3	2	1	0	2	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	4500	1351	432	1503	490	187	484	306	95	58	126	104	151	32	25	17	13	50	23	21	10	12	9	9	6	8	8	3	2	11	2	7	4	1	5	2	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7147	2464	1028	2133	793	385	763	493	172	172	227	187	215	62	54	48	41	82	44	32	21	23	27	12	15	14	14	4	6	25	4	6	16	5	12	3	0	1	9	3	0	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	4392	1401	433	1367	470	193	505	340	87	64	136	118	134	25	24	21	14	60	22	21	12	12	10	7	8	9	10	1	2	12	1	4	8	1	4	2	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7045	2502	1018	2168	817	436	715	459	176	168	226	191	181	72	52	50	37	64	45	41	28	16	23	13	20	10	19	7	7	19	3	7	23	2	10	2	0	1	11	1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	4272	1420	455	1367	457	216	494	296	89	72	155	122	108	34	20	25	13	45	24	28	16	7	7	7	14	5	15	5	3	6	0	3	19	0	7	1	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6888	2412	993	2091	796	419	701	452	198	167	236	183	167	67	55	48	30	49	48	43	36	21	19	10	24	7	18	8	10	13	5	6	25	3	10	2	0	1	9	2	1	0	0	0	4	1	1	1	0	1	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	4181	1336	448	1301	430	212	500	279	89	84	144	119	102	31	21	25	12	28	31	29	21	6	6	5	18	1	12	6	7	6	1	2	21	0	9	2	0	0	9	0	0	0	0	0	4	0	0	0	0	1	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6616	2334	998	2011	714	422	656	422	209	169	233	166	137	62	49	52	28	51	34	38	39	24	12	14	27	6	15	9	10	16	10	8	23	5	14	2	0	1	4	1	1	0	1	0	5	1	1	0	0	1	5	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3917	1277	446	1293	387	203	472	240	92	87	140	98	71	33	22	21	13	27	19	25	23	6	5	8	17	0	8	8	6	6	4	3	18	3	12	1	0	0	4	0	0	0	1	0	4	0	0	0	0	1	5	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6281	2271	1031	1897	722	405	632	407	217	165	220	160	146	69	52	54	26	49	29	28	34	21	10	16	22	8	8	8	10	9	9	8	23	6	8	12	2	0	1	3	2	2	2	0	5	1	0	0	0	1	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3700	1206	454	1229	394	200	441	235	98	81	117	96	68	31	27	22	13	23	18	11	19	6	5	11	10	1	3	5	7	2	4	3	19	3	7	11	1	0	1	2	1	2	2	0	4	0	0	0	0	1	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6242	2271	1057	1971	711	399	605	397	214	166	208	158	169	69	45	56	25	64	21	27	29	18	7	17	26	5	12	8	9	12	7	9	10	8	7	11	3	0	1	2	5	2	2	0	1	0	0	1	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south39_active	80	3649	1224	457	1324	396	192	400	234	107	81	115	89	88	35	21	23	14	37	13	10	18	8	4	10	17	1	4	5	6	4	4	7	8	4	6	10	2	0	0	2	5	2	2	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south40_all	80	6568	2394	1060	2105	758	385	707	449	216	165	211	162	171	69	51	56	35	61	28	38	31	16	18	17	22	6	16	9	11	15	9	7	11	8	2	10	3	2	2	2	7	2	2	0	1	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
0.03	south40_active	80	3916	1351	455	1413	414	186	471	253	113	91	124	99	94	34	27	24	20	34	15	20	20	11	6	7	16	2	8	4	8	7	2	7	10	3	1	10	2	1	1	2	6	2	2	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
