label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61
0.03	north8_active	80	835	319	288	137	166	203	65	56	64	155	51	36	20	9	9	10	21	25	5	7	10	6	24	3	1	10	1	0	3	0	9	4	0	0	6	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north9_all	80	1600	727	520	256	319	344	121	110	113	260	87	56	37	20	23	14	41	39	17	18	23	11	32	5	1	10	2	1	3	5	10	13	2	0	6	1	4	0	1	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	795	340	287	131	185	191	62	57	72	155	47	32	20	12	10	9	19	25	6	11	12	7	30	3	1	4	1	0	2	1	9	4	1	0	6	1	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	1613	703	530	293	328	340	116	116	108	203	79	53	20	22	19	14	37	50	11	19	26	6	21	6	2	8	3	5	2	7	14	14	2	1	6	2	4	0	8	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	807	341	317	148	199	201	58	61	72	128	46	29	9	15	10	8	16	36	4	9	16	3	20	5	1	5	3	4	1	1	8	5	1	1	6	1	2	0	7	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	1553	575	481	270	264	256	117	102	98	149	90	77	39	20	14	27	20	24	14	12	15	8	9	11	7	6	2	8	4	4	4	5	0	1	2	2	0	0	2	0	2	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north11_active	80	762	289	269	135	152	173	63	47	57	107	53	41	20	11	6	10	16	20	8	3	8	4	7	2	3	4	2	6	0	3	3	4	0	0	2	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_all	80	1623	604	516	275	276	283	135	88	94	185	92	92	47	26	16	28	24	28	12	20	18	7	12	7	9	3	3	9	3	2	6	5	1	1	1	1	0	1	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north12_active	80	802	320	299	148	172	182	74	49	58	139	50	53	28	12	6	12	16	18	7	9	7	3	7	2	7	1	3	4	0	1	5	5	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_all	80	1627	644	531	271	287	317	134	75	93	194	106	74	51	29	14	27	26	52	12	18	20	4	14	6	8	4	3	5	1	2	5	8	2	0	1	1	0	3	5	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	798	338	303	140	175	199	75	43	61	141	72	39	33	16	3	15	17	37	8	10	10	1	9	4	6	1	2	2	0	2	4	8	1	0	1	0	0	1	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_all	80	1651	694	533	249	304	340	123	80	101	181	106	75	63	32	19	22	32	62	10	23	25	4	19	6	8	3	6	5	2	2	11	11	2	0	0	0	0	4	3	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0
0.03	north14_active	80	821	355	293	134	191	198	63	46	68	124	74	49	44	18	5	13	22	43	3	17	16	1	14	3	7	1	5	2	0	2	3	11	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_all	80	1653	697	528	268	316	305	130	85	105	200	106	62	62	29	18	17	32	60	14	21	23	5	25	7	8	5	7	5	2	1	8	10	1	0	1	1	1	3	3	3	1	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	850	340	280	139	196	162	70	46	66	139	78	41	41	19	8	9	19	43	3	15	15	2	21	4	4	2	4	2	1	1	1	7	0	0	1	0	1	2	3	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_all	80	1636	724	497	288	319	288	133	104	99	192	107	83	61	24	21	17	34	56	18	28	30	5	22	6	7	6	5	6	3	1	8	11	2	0	1	1	6	2	0	3	1	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0
0.03	north16_active	80	848	333	259	149	192	163	65	52	61	134	69	54	41	13	13	9	19	44	7	20	22	3	18	3	1	3	3	3	1	1	1	8	1	0	1	0	6	2	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_all	80	1674	718	497	291	303	302	137	104	108	227	101	85	48	23	23	15	33	52	17	28	34	5	13	5	8	6	6	7	3	3	4	6	2	0	1	1	8	1	0	3	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_active	80	882	330	256	151	176	192	68	51	59	156	57	51	30	12	14	7	15	39	6	17	27	2	10	3	3	3	4	4	2	3	4	2	1	0	1	0	8	1	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1681	687	495	314	318	348	146	104	116	218	101	106	39	21	24	18	37	51	16	26	47	6	11	12	10	6	3	8	4	5	10	3	2	0	0	0	7	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	886	306	252	172	192	230	65	48	66	143	57	65	23	9	15	8	19	37	6	14	32	3	8	12	6	3	3	4	2	5	10	2	1	0	0	0	7	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1655	667	537	275	345	348	125	88	115	194	112	100	36	27	28	15	29	46	10	23	45	8	4	11	8	4	5	4	6	5	11	1	2	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	842	303	276	147	208	209	66	46	61	113	65	62	24	14	16	6	16	32	1	12	30	4	0	10	7	2	4	3	3	5	11	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1596	664	539	268	341	335	128	91	111	191	109	94	37	23	24	14	25	45	10	17	30	8	16	12	10	1	2	5	6	3	7	0	2	0	0	0	2	1	10	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	796	303	279	137	207	200	66	46	60	118	64	56	19	13	14	6	18	29	3	11	14	5	12	10	8	0	1	3	4	3	7	0	0	0	0	0	2	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2723	666	604	527	668	237	281	155	88	138	65	48	39	29	63	52	14	15	34	5	7	6	7	7	6	1	2	4	5	4	3	1	2	2	1	4	0	1	1	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	1649	314	359	334	428	112	175	105	45	80	38	29	23	18	40	37	10	12	24	2	2	3	2	3	1	0	1	4	1	1	3	1	2	0	1	3	0	0	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2703	690	592	509	638	218	300	142	97	140	60	50	40	23	52	45	16	16	34	7	12	8	6	5	6	3	2	6	7	2	2	1	2	0	1	3	0	1	1	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1624	319	368	306	424	106	180	95	50	91	31	30	23	12	31	27	12	12	21	3	5	3	2	2	1	1	1	4	3	0	2	1	2	0	1	3	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2657	717	556	550	662	206	289	158	94	108	55	52	39	22	49	47	22	18	32	8	14	6	8	7	15	3	2	3	4	3	3	1	1	1	3	3	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1597	355	341	331	455	114	182	102	52	77	27	29	21	13	28	31	14	12	21	5	5	2	4	2	10	1	1	1	2	1	2	1	1	0	1	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2649	713	545	570	611	204	316	187	84	105	53	57	37	34	40	39	24	25	25	6	13	9	7	8	13	3	2	3	6	2	1	1	1	4	3	0	1	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	1565	343	312	357	415	129	216	124	51	70	26	27	22	17	23	23	12	17	16	4	4	4	5	3	10	1	1	1	5	1	0	1	1	2	1	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_all	80	2594	704	568	597	661	211	329	180	77	118	51	47	32	39	31	56	21	31	21	6	6	6	7	9	17	3	3	0	6	4	1	1	1	4	3	0	1	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south25_active	80	1508	354	324	382	462	128	245	126	46	82	28	27	18	20	15	31	11	20	11	4	1	3	6	3	17	1	2	0	4	3	0	1	1	2	1	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_all	80	2558	696	565	579	649	193	328	174	67	140	53	48	27	38	29	53	16	36	23	6	6	7	7	12	16	2	6	0	12	5	1	2	1	3	2	0	1	0	0	1	1	0	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south26_active	80	1488	331	312	372	428	105	240	120	36	89	33	24	16	17	13	31	5	25	11	4	2	4	5	4	14	0	2	0	10	4	0	1	1	2	1	0	1	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_all	80	2613	700	555	555	623	186	316	180	77	132	45	45	29	38	32	49	19	37	41	3	8	6	9	15	14	5	7	2	13	5	3	3	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0
0.03	south27_active	80	1520	339	315	363	402	94	230	116	41	82	31	28	13	18	15	29	9	25	29	1	3	2	6	9	12	1	3	0	11	4	2	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_all	80	2573	694	555	550	632	198	330	181	76	135	49	55	36	30	40	49	22	30	41	5	15	8	10	12	8	7	8	3	15	4	3	3	0	0	2	0	1	0	0	1	2	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	1529	325	320	356	406	102	224	110	34	74	34	29	17	15	23	32	12	19	31	3	10	4	6	7	6	2	4	0	9	4	2	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2613	708	518	554	595	214	290	193	76	122	66	52	39	29	54	45	29	25	36	6	12	11	5	8	19	10	4	6	13	3	3	2	0	0	2	0	1	0	1	0	5	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1565	343	299	363	393	116	183	123	40	68	38	26	20	16	38	30	16	13	27	2	8	5	3	6	19	5	2	1	6	3	2	1	0	0	1	0	0	0	0	0	4	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2612	674	514	585	584	221	268	164	75	127	76	63	36	25	66	47	29	17	24	8	12	8	5	3	18	13	2	9	22	7	0	1	0	1	2	0	0	1	1	0	4	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1566	329	295	375	406	125	155	95	45	79	42	24	19	15	46	31	18	5	14	3	8	5	3	2	18	8	1	6	13	6	0	1	0	1	1	0	0	0	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2681	677	571	543	665	196	268	193	79	120	54	48	35	34	43	38	17	26	19	7	8	7	5	4	22	3	2	4	3	2	3	1	1	1	3	4	4	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	south31_active	80	1669	323	322	355	426	113	179	136	40	69	32	20	12	25	26	23	8	19	14	3	4	3	1	0	14	1	1	1	2	2	3	1	0	0	0	3	1	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	south32_all	80	2730	688	570	521	654	202	289	205	76	131	56	49	32	35	42	35	19	26	18	7	6	14	5	5	21	4	1	5	1	1	1	2	3	1	3	3	4	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	south32_active	80	1712	333	313	345	403	123	206	140	41	73	32	26	11	24	24	25	12	19	11	4	3	8	1	0	16	0	1	4	1	1	1	1	1	0	0	3	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	south33_all	80	2702	699	550	496	677	216	297	195	69	144	49	48	28	26	53	33	19	32	25	9	6	11	4	11	17	5	4	4	0	1	2	3	3	1	1	3	1	1	0	0	0	0	7	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	1691	341	311	323	446	142	202	126	36	83	27	31	10	17	28	23	13	22	13	6	2	8	1	7	14	0	2	3	0	1	0	1	1	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	2647	661	583	479	651	244	299	192	72	185	47	64	28	24	68	35	20	29	26	6	9	10	5	11	11	5	5	5	1	2	5	4	3	1	2	0	1	1	0	1	1	0	7	0	1	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	1627	318	330	304	441	160	200	121	34	105	26	44	11	15	35	21	10	15	14	4	5	7	2	8	7	1	1	4	1	2	2	2	1	1	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	2603	662	551	506	646	264	327	192	67	176	56	60	28	25	89	35	17	27	38	4	11	5	7	11	12	5	6	8	1	3	7	4	1	1	1	0	2	1	0	1	1	0	7	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1557	301	323	319	438	159	224	118	32	102	34	41	14	16	48	23	5	13	19	3	6	4	4	9	6	2	1	4	1	3	2	3	1	1	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2534	667	561	520	709	268	304	184	77	171	57	70	35	28	74	30	12	24	41	2	11	7	8	6	11	7	7	13	6	3	5	3	1	2	1	1	2	0	0	1	3	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1505	295	323	332	475	151	199	108	33	104	36	48	18	19	43	21	3	14	22	1	6	5	5	5	6	3	2	5	1	2	2	2	1	2	0	1	0	0	0	0	3	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2551	667	586	562	720	243	305	159	83	156	62	51	36	30	56	33	12	23	39	3	9	5	6	8	20	5	6	12	5	4	5	2	1	1	1	1	1	0	0	2	2	1	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1505	292	331	340	464	138	200	89	40	110	41	38	21	18	30	24	4	12	19	1	4	3	4	3	17	2	2	4	0	2	2	1	1	1	1	1	0	0	0	2	2	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2502	684	603	543	706	231	281	165	80	133	45	49	42	39	45	36	10	27	29	9	12	4	5	9	22	5	9	9	5	3	3	2	3	2	1	1	0	0	0	2	2	1	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1459	316	347	325	433	141	184	89	35	91	27	34	23	26	27	21	6	17	18	3	6	2	2	3	20	3	2	4	0	0	2	1	2	1	1	1	0	0	0	2	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2667	719	573	561	675	202	266	190	83	127	44	47	39	45	43	36	9	34	26	11	15	5	4	10	23	3	6	4	0	2	4	1	3	2	1	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1577	340	321	341	438	127	176	104	35	85	20	31	23	31	24	19	5	18	18	3	7	3	0	4	21	2	0	1	0	0	3	0	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2620	732	567	549	630	194	251	187	79	126	44	49	38	57	44	51	11	35	27	13	16	7	6	10	11	4	4	4	3	1	2	0	4	1	1	0	0	1	0	3	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1561	352	307	361	435	125	168	106	34	73	21	30	21	40	25	27	4	18	24	3	9	5	1	5	10	2	0	2	3	0	2	0	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
