label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61
0.03	north9_active	80	29278	1429	2124	3460	2520	1353	206	903	507	227	103	236	108	94	58	63	54	75	20	21	42	38	28	36	7	18	4	5	4	19	2	0	23	18	8	2	0	2	0	0	1	0	8	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north10_all	80	33601	5643	3880	4339	3130	1832	778	1132	725	422	280	363	200	192	131	106	111	92	66	48	70	55	63	50	19	25	5	22	9	20	5	3	22	23	6	6	0	1	1	1	1	1	9	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north10_active	80	29104	1459	2149	3479	2593	1424	198	888	530	226	101	264	100	92	53	58	63	63	20	23	55	49	54	38	8	20	2	12	2	19	1	0	19	22	3	2	0	1	0	0	1	0	8	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_all	80	31766	5584	3695	4036	2930	1850	838	1066	643	430	295	323	214	159	111	86	112	129	61	61	62	48	42	35	15	24	6	13	16	19	13	7	3	18	5	5	4	0	3	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	27265	1515	2051	3193	2369	1438	221	810	440	237	113	209	106	90	33	40	61	93	20	35	53	34	31	27	7	11	2	10	5	16	5	0	2	15	2	4	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	32409	5687	3760	4096	2892	1904	785	1096	630	438	305	299	219	192	123	92	95	114	57	59	70	48	36	32	14	25	5	9	14	14	8	7	4	7	2	4	3	1	2	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	27891	1497	2093	3215	2347	1494	199	841	437	250	124	194	112	109	40	45	54	87	20	35	59	32	27	22	8	12	2	5	5	11	3	0	2	5	0	3	2	1	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	32870	5686	3830	4135	3056	1929	771	1166	653	443	325	316	212	182	117	99	83	100	54	64	74	44	37	31	20	24	8	9	8	10	9	6	5	10	3	4	3	1	1	3	0	0	1	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north13_active	80	28359	1481	2144	3282	2529	1532	205	909	464	256	117	204	109	94	44	52	52	72	17	40	59	32	33	22	9	15	3	6	3	5	5	1	2	7	0	2	2	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north14_all	80	33055	5625	3833	4128	3120	1889	751	1174	706	444	332	337	201	178	122	123	78	92	52	52	70	35	48	32	25	27	9	9	6	11	6	5	3	8	3	2	2	1	0	2	0	0	2	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north14_active	80	28568	1433	2139	3291	2613	1508	179	939	504	263	115	220	110	89	51	65	48	66	12	31	54	24	40	25	14	24	5	6	2	7	3	1	0	7	0	1	1	1	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north15_all	80	33208	5650	3836	4230	3016	1970	777	1169	752	418	333	327	208	165	137	115	90	96	57	56	66	24	46	40	31	27	10	11	9	17	3	6	1	4	6	3	1	0	0	0	1	1	2	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north15_active	80	28781	1427	2148	3419	2492	1558	190	933	540	235	117	226	114	82	58	61	62	72	17	33	53	20	41	34	19	23	5	9	4	13	2	1	0	3	2	2	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north16_all	80	33297	5564	3833	4227	2995	2034	817	1147	719	408	294	339	192	186	122	127	97	96	57	59	54	38	45	43	27	31	14	10	8	16	8	7	1	5	5	2	1	0	1	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	28787	1413	2155	3429	2450	1618	185	902	503	228	111	233	103	92	48	68	60	74	19	37	49	33	39	40	17	28	7	9	3	11	6	3	1	4	2	2	0	0	1	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	33339	5650	3890	4287	3005	2014	826	1168	709	399	277	342	208	198	121	110	97	84	56	53	51	43	41	46	24	25	14	12	9	14	6	9	3	4	5	2	2	0	2	1	2	3	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	28804	1469	2155	3472	2440	1599	198	915	489	229	115	241	104	102	49	56	57	59	22	34	41	38	35	43	17	22	7	12	4	12	5	5	1	4	4	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	33222	5610	3805	4261	3177	1922	790	1185	692	434	271	327	185	208	121	116	101	76	69	51	62	50	41	44	22	29	11	10	7	10	7	7	9	3	5	1	1	2	2	2	2	3	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	28620	1460	2107	3418	2610	1530	181	927	471	243	103	230	97	109	47	58	59	57	22	31	46	42	33	37	13	24	5	10	5	9	6	5	4	3	5	0	0	2	1	1	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	33121	5605	3790	4271	3131	1897	780	1200	703	447	270	333	191	196	127	110	104	86	60	45	70	50	42	40	22	29	11	12	7	17	6	4	13	3	6	1	3	2	2	2	2	3	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	28592	1457	2093	3437	2582	1501	183	958	503	249	113	246	98	109	45	48	65	58	12	24	54	42	30	33	11	23	3	10	6	16	5	3	7	3	5	0	0	2	1	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	33464	5559	3795	4296	3006	1925	793	1184	704	445	284	335	191	162	124	107	107	120	63	46	78	44	41	36	22	23	9	10	10	16	3	3	11	2	5	1	4	3	0	2	2	2	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north20_active	80	28978	1427	2145	3490	2471	1526	178	951	506	252	111	239	107	90	45	50	75	84	14	25	62	33	26	25	11	17	1	5	6	15	2	1	7	1	4	1	1	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south21_all	80	29442	5777	3200	2423	1584	1313	1070	994	553	373	562	202	247	237	167	143	101	65	88	59	37	34	28	22	18	13	15	9	8	11	11	6	11	2	2	5	7	0	1	1	1	2	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	24677	2019	856	1168	689	719	717	735	261	150	424	60	178	181	118	100	62	26	59	32	14	17	10	10	6	6	4	5	2	10	9	2	8	2	1	4	7	0	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	27827	5772	3201	2387	1564	1210	985	952	535	401	530	204	237	225	180	142	102	59	80	55	41	29	22	20	18	13	16	12	5	11	12	6	11	5	2	2	1	0	1	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	22938	1905	788	1098	682	634	622	679	245	161	398	63	160	167	129	90	66	20	51	33	20	15	9	11	4	5	5	8	2	10	9	2	8	5	1	2	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	26830	5744	3196	2358	1557	1172	960	920	506	380	516	217	244	249	172	129	90	55	74	58	46	33	22	26	16	17	18	12	4	6	14	9	11	5	3	3	4	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	21912	1867	800	1063	626	594	595	627	216	146	392	63	162	184	126	75	51	18	45	38	21	10	9	16	4	11	5	8	3	5	10	3	9	5	1	3	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	28506	5699	3206	2357	1587	1179	999	971	520	389	524	229	271	242	185	157	98	51	75	62	44	30	21	25	13	20	13	18	7	6	12	8	10	5	3	1	5	1	1	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	23668	1898	863	1122	652	624	635	692	227	141	412	72	186	179	132	92	60	16	52	42	22	7	9	13	4	12	5	13	4	5	8	4	7	5	1	1	3	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	30211	5719	3250	2442	1667	1186	1107	1036	512	377	549	234	276	261	177	175	106	54	63	63	40	26	25	23	17	17	11	20	12	10	14	9	6	4	2	1	6	1	3	0	0	0	1	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	25556	2043	906	1208	709	651	724	766	228	160	443	67	193	197	130	120	68	20	45	41	19	5	15	12	6	11	4	14	5	7	10	5	1	3	1	1	4	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	31808	5699	3266	2437	1696	1220	1193	1130	511	376	613	225	309	299	184	185	107	60	75	72	36	34	29	29	17	9	12	21	13	7	14	8	9	4	2	3	4	1	3	0	0	0	2	0	2	2	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	27203	2151	948	1273	768	710	788	900	249	170	508	62	224	233	134	141	74	26	50	45	22	7	15	13	9	5	5	15	5	5	10	5	4	3	1	2	3	0	2	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	33285	5772	3268	2512	1696	1253	1223	1161	508	386	591	234	290	297	183	177	114	60	85	70	38	40	29	25	20	16	11	22	13	8	14	9	8	3	1	2	4	1	2	1	1	2	3	0	1	2	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	28736	2190	927	1308	813	765	823	935	263	187	501	65	208	237	135	142	82	29	61	48	20	14	17	9	9	8	4	17	2	5	9	5	4	1	1	1	4	1	2	0	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	33284	5777	3286	2456	1715	1336	1226	1142	504	371	653	203	300	261	197	169	105	66	90	61	35	40	26	29	22	13	11	16	11	11	14	8	10	2	0	5	2	1	3	1	1	2	2	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	28794	2216	911	1306	845	829	848	904	270	172	564	61	215	207	147	127	79	29	67	42	20	14	11	11	11	6	4	12	3	6	9	4	8	1	0	2	2	1	2	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	33565	5843	3268	2405	1721	1368	1181	1164	474	384	680	220	249	252	188	159	106	69	88	58	34	32	29	26	21	12	9	16	9	11	17	15	8	2	1	4	2	1	1	1	1	2	1	0	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	29043	2258	884	1253	843	849	837	911	246	173	582	66	168	204	142	121	83	25	67	41	17	14	9	9	11	5	5	15	3	8	13	11	7	1	1	2	2	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	33601	5861	3255	2453	1652	1333	1108	1154	523	368	706	231	283	265	188	153	103	71	91	48	32	31	28	30	19	14	15	14	6	12	14	13	7	4	1	4	3	3	2	1	1	1	2	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	29149	2293	869	1278	804	821	773	902	245	164	610	71	210	211	146	114	77	27	70	30	16	8	10	12	10	9	6	13	4	8	13	10	6	3	1	2	2	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	30880	5782	3264	2383	1560	1301	1097	1083	498	399	627	229	276	213	164	166	98	58	90	54	39	24	25	22	18	22	12	20	14	12	6	6	3	1	3	3	2	3	0	1	1	2	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south31_active	80	26158	2101	844	1152	671	707	732	824	224	161	492	61	175	153	115	118	53	23	62	30	18	4	10	11	4	16	8	15	4	11	5	3	2	1	1	1	2	2	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	30977	5856	3204	2398	1554	1263	1145	1045	489	394	609	229	283	237	192	167	104	49	89	61	39	27	24	30	17	17	13	19	7	20	7	6	3	1	3	4	1	5	0	0	1	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	26314	2106	855	1185	696	689	767	787	228	183	485	64	197	169	145	123	63	22	59	35	17	4	10	12	4	6	7	14	1	18	6	2	2	0	2	1	1	4	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	31246	5811	3170	2450	1589	1244	1110	1103	492	392	578	226	312	275	192	162	106	50	79	64	38	32	17	23	16	15	18	15	3	17	4	6	3	2	5	1	8	3	1	1	1	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	26592	2196	864	1230	698	694	727	832	227	179	464	59	237	202	147	113	68	25	52	38	16	5	8	7	3	6	6	11	0	15	4	2	2	1	3	0	8	2	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	33001	5869	3175	2516	1638	1227	1128	1157	506	388	652	224	292	308	219	163	100	61	91	61	31	36	26	24	14	13	21	19	4	21	10	7	5	2	8	2	10	4	3	3	2	2	1	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	28496	2303	889	1311	748	710	751	910	246	174	541	64	218	236	180	111	60	27	73	36	15	8	12	9	4	5	7	14	2	18	10	5	4	1	6	1	10	4	1	0	1	2	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	33654	5864	3264	2505	1642	1231	1108	1157	569	386	683	207	309	309	226	163	98	64	89	61	32	33	26	16	12	14	19	12	5	11	10	6	8	2	7	2	10	5	3	3	1	2	2	2	1	2	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	29154	2309	910	1309	778	727	726	900	281	173	566	59	234	247	190	120	56	27	70	34	15	8	14	7	4	8	8	8	3	9	9	4	7	2	5	1	9	4	1	0	1	2	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	33479	5834	3315	2482	1609	1254	1097	1180	592	385	708	205	290	308	234	163	100	68	89	51	34	33	27	19	12	17	15	15	8	14	16	5	12	2	5	3	10	3	3	2	1	2	3	2	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	28960	2277	915	1308	772	753	726	937	286	181	599	54	208	242	191	121	54	26	69	27	18	12	15	8	2	12	8	11	4	12	15	4	12	1	4	2	9	2	2	0	1	2	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	33165	5747	3352	2510	1647	1305	1071	1156	567	368	705	199	323	292	225	171	94	69	89	54	42	38	31	20	9	17	10	14	12	16	11	3	15	2	3	4	2	1	4	3	0	1	3	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	28680	2199	940	1320	792	773	703	908	294	181	608	52	237	235	178	136	57	33	70	34	21	20	15	8	2	12	6	11	7	13	10	1	13	1	3	2	1	0	4	0	0	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	33099	5841	3326	2566	1626	1304	1106	1162	540	369	681	199	310	258	207	157	104	67	80	45	41	32	28	26	10	18	4	13	11	15	13	3	15	2	2	5	2	2	3	1	1	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	28690	2223	937	1325	753	770	752	912	258	189	598	55	232	203	157	114	66	29	57	30	22	17	16	11	2	10	2	10	6	12	12	1	13	0	1	2	1	1	3	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	32647	5898	3319	2597	1690	1344	1104	1155	505	371	717	200	285	281	207	157	116	66	97	45	41	33	28	23	7	16	6	13	14	9	9	3	13	1	6	5	2	1	3	2	1	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	28199	2223	922	1347	761	796	755	901	237	188	626	59	195	219	154	119	77	25	79	32	22	19	15	11	1	6	1	9	6	5	8	1	11	0	4	1	1	1	3	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	32973	6008	3257	2491	1639	1318	1105	1092	525	371	714	217	258	255	202	164	108	72	98	58	41	29	25	29	8	16	8	18	13	8	8	5	5	1	6	4	3	1	2	3	1	2	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	28486	2269	911	1273	728	780	748	846	256	188	600	65	173	197	147	121	62	27	77	38	23	13	13	14	2	5	1	12	6	5	7	2	4	0	4	0	1	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
