label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north7_all	80	3282	1543	1139	666	464	761	278	483	140	273	97	60	46	114	31	41	27	36	15	52	17	12	5	29	6	3	8	5	5	2	3	0	1	3	1	0	1	1	3	1	2	4	0	0	1	0	0	1	1	0	0	0	0	0
0.03	north7_active	80	1507	758	604	343	228	488	148	341	57	178	50	25	14	81	18	19	15	21	11	38	10	6	1	22	2	3	4	4	4	2	3	0	0	2	0	0	1	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	3389	1558	1135	652	474	702	295	488	138	261	91	51	49	113	35	42	30	41	16	57	15	11	6	31	5	5	8	5	8	3	0	2	0	2	2	0	1	2	3	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north8_active	80	1515	759	599	336	227	454	168	350	57	170	47	22	15	78	21	21	16	28	10	44	10	8	2	26	2	2	3	4	7	3	0	1	0	1	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	3362	1571	1095	639	475	717	275	480	145	269	88	51	55	121	37	43	27	30	17	53	17	9	8	24	4	6	7	6	6	4	3	2	1	1	1	1	1	2	0	1	0	1	0	0	3	0	0	0	1	0	0	0	0	1
0.03	north9_active	80	1474	737	557	321	234	491	162	337	63	174	42	20	20	76	25	25	17	21	8	38	10	6	2	17	3	3	4	5	5	3	3	1	1	0	1	1	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
0.03	north10_all	80	3278	1502	1055	654	464	732	274	497	124	284	90	42	47	104	45	43	25	35	12	46	13	10	7	17	2	11	10	6	4	3	3	2	3	1	1	1	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	1401	720	522	338	241	494	154	335	53	190	48	17	21	63	27	26	14	24	4	39	9	6	3	9	1	6	5	4	4	2	3	1	2	0	1	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	3354	1488	1055	748	477	733	273	496	135	298	90	38	38	113	25	49	37	22	14	27	10	7	5	32	7	4	6	2	7	2	1	0	1	1	0	0	1	0	0	2	3	0	0	0	1	3	0	0	0	0	0	0	0	0
0.03	north11_active	80	1490	713	532	377	238	463	141	317	61	210	56	21	19	76	8	27	18	15	9	18	7	1	1	13	5	2	6	1	6	2	0	0	1	0	0	0	1	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north12_all	80	3358	1512	1061	704	487	713	265	482	117	335	81	40	38	113	24	57	36	30	13	25	9	8	9	31	4	5	7	2	4	3	5	2	2	1	0	0	1	0	0	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	1483	711	530	343	253	450	146	325	46	238	51	19	17	83	9	27	19	19	8	15	6	2	3	13	2	2	7	0	3	3	3	0	1	0	0	0	1	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	3361	1513	1053	714	485	751	268	452	109	306	84	47	43	110	24	54	32	31	14	31	8	7	8	31	5	3	5	2	2	3	5	2	2	0	0	1	2	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1486	684	538	359	243	462	156	320	50	209	47	20	18	81	9	26	15	19	9	17	4	3	4	13	2	1	5	0	2	2	3	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3272	1485	1101	665	469	742	257	507	105	269	103	50	49	114	26	53	29	33	13	30	10	4	12	20	6	3	6	1	2	2	5	2	1	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1454	691	585	353	245	463	137	372	45	180	50	18	23	64	8	26	15	21	7	17	6	2	4	14	2	2	6	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3274	1502	1139	650	465	774	270	527	113	268	99	51	47	95	18	53	26	29	16	28	11	3	8	10	6	5	5	1	3	1	2	0	0	1	0	1	2	0	0	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0
0.03	north15_active	80	1466	695	612	352	249	479	150	374	51	173	47	17	27	43	5	26	16	16	10	14	4	2	2	7	2	4	5	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north16_all	80	3269	1534	1098	646	444	745	250	506	113	227	100	56	39	91	28	47	26	28	14	43	14	6	8	15	7	6	5	3	3	1	2	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0
0.03	north16_active	80	1463	729	574	363	244	462	139	346	51	139	53	24	27	33	6	23	17	14	9	29	5	3	4	12	4	5	5	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north17_all	80	3272	1536	1067	681	434	734	286	475	118	248	96	50	39	87	30	42	24	32	16	54	15	10	5	14	6	7	1	3	2	1	2	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	3	1	0	0	0	0
0.03	north17_active	80	1450	741	550	367	242	471	176	314	49	159	57	22	23	50	9	26	17	17	11	42	4	5	3	8	3	6	1	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
0.03	north18_all	80	3309	1534	1057	712	421	736	285	425	109	269	105	43	36	84	33	36	35	28	17	59	14	14	7	19	4	6	1	4	0	2	2	2	1	0	0	1	1	0	1	1	0	2	0	0	0	0	0	0	3	1	0	0	0	0
0.03	north18_active	80	1490	708	544	375	232	511	175	258	48	180	62	20	16	52	10	24	24	12	9	45	7	6	4	14	3	5	1	2	0	1	2	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0
0.03	north19_all	80	3404	1539	1082	732	428	795	293	467	107	278	87	53	48	98	28	37	35	37	16	55	9	11	8	25	7	5	3	3	2	2	3	1	1	1	0	2	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	1520	708	545	383	230	561	188	307	47	194	47	21	21	62	10	28	23	21	8	44	5	5	5	16	4	4	2	2	1	2	3	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	3441	1581	1096	737	447	807	265	556	108	280	86	59	44	104	25	31	37	37	20	44	13	7	8	20	8	5	4	3	2	2	4	2	1	1	2	2	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	1510	713	585	395	222	555	161	375	56	191	44	24	20	64	11	17	25	22	11	35	7	2	4	12	5	3	3	3	1	2	3	2	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	4881	2055	1063	1742	404	573	431	272	152	127	135	132	49	37	61	68	27	16	16	13	10	18	17	10	5	12	7	7	2	0	0	2	2	3	4	0	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south21_active	80	2745	1152	537	1151	221	363	265	154	81	62	85	72	22	23	37	49	18	8	10	6	6	9	14	6	1	6	4	3	0	0	0	2	1	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south22_all	80	4870	1992	1053	1757	406	554	414	305	152	125	133	133	45	37	51	57	21	14	22	15	11	19	13	9	7	12	6	2	3	0	0	1	1	3	4	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2789	1111	526	1187	209	363	256	176	87	70	94	81	25	22	29	43	14	6	15	7	8	10	10	5	2	8	3	0	0	0	0	1	1	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4953	1994	1065	1810	397	568	421	301	153	115	147	132	47	39	74	58	14	14	22	11	9	13	25	11	6	12	4	2	4	1	1	0	2	1	3	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2854	1114	508	1237	201	369	263	168	83	63	95	86	25	22	41	37	13	5	15	6	6	8	8	5	3	6	2	0	1	1	1	0	2	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4902	2000	1071	1773	383	578	408	305	146	109	150	125	53	30	87	55	21	12	30	14	13	9	22	11	5	12	3	6	4	2	1	1	1	2	5	0	0	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2802	1121	514	1202	188	362	262	177	78	66	102	82	28	14	60	32	16	5	18	7	10	4	3	6	3	8	2	4	1	1	1	0	1	1	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4900	2045	1083	1672	388	619	396	289	142	103	139	111	50	33	101	49	23	10	25	9	15	10	28	10	4	10	3	7	1	2	4	1	2	3	3	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2811	1125	544	1098	185	383	265	172	70	59	87	67	25	21	67	24	14	4	15	5	11	4	5	5	2	4	1	5	1	1	3	0	1	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4949	2038	1050	1599	400	614	412	292	159	129	131	144	49	37	87	53	25	16	20	12	17	16	28	11	6	8	3	7	1	3	4	1	1	3	2	0	0	1	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2868	1134	533	1043	187	378	274	179	81	74	75	89	20	22	54	29	13	7	12	7	13	10	4	7	4	3	1	6	0	0	2	0	0	1	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4914	2031	1082	1570	404	653	414	260	148	140	122	150	52	46	87	55	20	20	13	17	12	18	11	11	6	8	5	3	2	4	4	1	1	2	3	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0
0.03	south27_active	80	2817	1167	540	990	181	431	269	157	77	78	63	94	21	27	50	35	8	10	10	12	9	11	5	10	5	5	2	3	0	1	2	1	0	1	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0
0.03	south28_all	80	4890	2027	1081	1557	409	592	452	263	152	140	132	154	59	54	91	52	20	20	11	18	10	27	16	12	7	4	4	8	6	4	1	1	1	1	2	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0
0.03	south28_active	80	2760	1153	554	965	197	389	288	157	81	75	73	99	28	28	54	34	9	11	7	10	6	18	11	11	5	3	2	7	3	1	0	1	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0
0.03	south29_all	80	4780	2000	1091	1626	432	611	452	233	143	134	144	122	58	50	107	67	28	14	10	17	14	26	9	14	7	5	3	6	5	3	0	2	2	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south29_active	80	2623	1129	561	1053	203	391	294	128	78	77	87	70	28	21	65	43	14	9	6	8	8	15	8	11	5	4	1	5	3	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south30_all	80	4862	1989	1073	1651	421	588	437	246	154	127	162	98	65	54	94	72	28	8	16	19	12	21	12	13	7	5	3	7	5	0	0	5	3	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2663	1109	582	1081	206	368	281	138	85	78	97	44	35	22	58	44	14	5	9	8	6	13	8	7	3	5	1	5	3	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4764	2041	1056	1679	402	591	416	253	157	120	130	121	56	49	97	69	18	14	22	12	10	12	20	14	7	20	1	5	1	0	1	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	2684	1121	542	1113	194	354	251	150	81	55	83	87	29	25	68	41	12	6	13	6	2	6	10	10	1	12	0	4	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4750	2093	1029	1732	394	557	384	221	161	121	145	134	62	46	83	80	22	15	34	14	8	15	12	12	7	10	2	6	2	1	1	3	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	2655	1152	539	1127	185	326	233	119	88	56	90	94	31	18	57	47	15	6	20	7	2	6	3	9	1	4	1	4	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4867	2056	1066	1775	433	575	408	236	163	122	121	136	55	53	88	65	27	19	37	18	7	16	13	11	5	9	2	8	3	2	1	1	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	2704	1134	561	1172	196	342	244	136	87	54	75	95	24	26	63	42	16	10	20	8	3	8	4	6	1	4	1	7	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4834	2058	1104	1724	438	539	374	249	154	118	126	148	56	53	78	58	28	13	35	18	4	19	21	13	4	3	4	8	2	5	3	3	0	1	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south34_active	80	2694	1146	593	1126	200	324	215	152	72	58	73	90	26	24	64	28	17	7	16	10	3	8	12	6	2	1	2	6	2	3	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4841	2015	1160	1734	456	564	368	270	153	122	140	126	55	59	110	51	25	13	21	17	7	16	21	18	2	7	4	8	1	4	4	3	1	1	0	1	2	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	2682	1102	645	1128	221	355	219	166	70	59	86	78	26	27	87	30	15	10	8	10	4	6	16	10	2	5	2	5	1	3	3	2	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4826	2051	1153	1785	426	570	379	316	144	121	138	115	56	57	124	56	20	18	19	11	12	14	24	16	3	5	6	5	1	4	5	3	1	2	0	1	4	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	2693	1125	627	1184	195	372	229	189	66	57	88	65	28	25	94	36	12	11	7	6	8	4	17	10	2	4	3	3	1	3	3	2	0	0	0	0	3	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4849	2083	1152	1877	397	560	431	333	151	125	137	104	63	56	125	52	18	14	18	12	10	7	22	12	3	4	5	13	2	2	3	2	2	1	0	0	3	1	0	1	0	1	0	3	0	0	0	0	0	0	0	1	0	2
0.03	south37_active	80	2676	1133	612	1251	175	366	276	192	76	65	84	68	32	23	85	33	10	9	10	8	6	3	15	8	1	4	2	7	2	2	2	1	1	0	0	0	3	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2
0.03	south38_all	80	4783	2086	1101	1880	394	597	432	309	148	127	150	96	59	42	125	66	20	11	21	9	11	7	14	13	6	6	6	10	3	3	2	2	2	4	0	0	3	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	2
0.03	south38_active	80	2655	1140	581	1291	172	378	274	180	75	68	94	60	29	17	95	49	11	6	14	4	8	4	8	6	3	6	3	6	2	2	1	0	1	3	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south39_all	80	4792	2110	1090	1836	386	592	416	305	164	124	135	102	49	30	113	58	29	11	23	13	7	5	11	15	6	5	4	16	2	4	2	2	3	5	3	0	2	1	2	0	0	2	1	0	0	0	0	0	0	0	0	1	0	2
0.03	south39_active	80	2699	1148	576	1225	182	358	263	182	77	75	74	57	25	14	87	39	15	6	12	4	5	2	6	8	3	4	2	7	1	2	1	0	2	5	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south40_all	80	4809	2029	1083	1822	375	597	395	325	171	122	135	99	48	32	114	67	30	9	25	13	8	11	12	16	5	5	4	10	2	3	4	2	3	6	4	0	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	2746	1104	588	1179	182	350	232	213	81	66	74	53	22	14	86	46	16	5	17	3	4	7	7	10	3	4	2	5	0	1	1	0	1	5	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
