label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	south34_active	80	779	2129	282	243	203	97	757	21	61	23	153	9	27	99	77	13	6	1	38	2	0	1	10	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3791	3013	848	574	404	213	985	115	101	67	158	33	37	113	122	30	18	7	46	7	2	3	11	2	3	0	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0
0.03	south35_active	80	782	2376	291	249	233	99	932	22	62	30	144	11	22	109	117	26	9	1	44	2	0	1	11	0	2	0	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0
0.03	south36_all	80	3784	3050	852	607	430	226	1026	107	103	65	166	40	30	140	145	43	13	8	47	6	4	2	7	2	6	0	5	0	1	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south36_active	80	771	2398	288	269	251	110	975	21	54	27	149	9	16	133	140	41	7	2	45	1	0	0	7	0	3	0	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south37_all	80	3708	2992	863	550	435	223	1136	111	100	71	168	35	25	131	148	64	16	7	24	2	4	5	11	1	6	0	5	0	0	0	0	0	0	1	2	5	0	0	0	0	0
0.03	south37_active	80	763	2347	284	252	254	102	1088	22	58	31	145	5	11	122	143	60	7	2	23	0	1	1	11	0	3	0	4	0	0	0	0	0	0	1	2	5	0	0	0	0	0
0.03	south38_all	80	3665	2926	847	561	396	235	1188	111	104	78	162	40	32	131	98	74	16	9	29	3	5	8	19	0	7	1	3	0	0	0	0	0	0	1	4	5	0	0	0	0	0
0.03	south38_active	80	761	2263	274	263	227	101	1142	21	63	37	138	7	17	120	95	70	7	3	23	0	1	2	18	0	3	1	2	0	0	0	0	0	0	1	4	5	0	0	0	0	0
0.03	south39_all	80	3639	2998	862	569	418	242	1190	108	94	81	208	33	35	150	84	72	17	7	28	2	6	7	33	0	4	1	2	0	0	0	0	0	0	1	2	17	1	0	0	0	0
0.03	south39_active	80	764	2344	281	280	233	98	1147	17	56	36	183	7	21	139	80	69	9	4	22	0	2	2	32	0	3	1	2	0	0	0	0	0	0	1	2	17	0	0	0	0	0
0.03	south40_all	80	3649	2795	813	573	402	245	1101	106	96	72	164	23	36	116	87	59	12	6	27	1	7	5	30	0	4	1	0	0	1	1	0	0	0	2	2	12	1	0	0	0	0
0.03	south40_active	80	775	2155	264	275	222	96	1062	17	48	35	152	9	20	109	84	57	9	3	20	0	2	2	29	0	3	1	0	0	1	1	0	0	0	2	2	12	0	0	0	0	0
