label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59
0.03	north6_active	80	19736	5258	3439	1099	5016	1472	450	528	423	1214	1176	104	390	379	234	69	62	50	120	15	58	39	97	9	10	15	7	3	4	2	30	5	10	3	2	1	1	0	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	38225	14622	8268	5191	6347	2833	1808	1348	1088	1547	1556	471	547	519	313	175	152	117	140	64	92	65	101	51	32	23	19	11	9	8	30	7	18	8	3	2	3	1	6	2	4	1	0	0	0	0	0	1	1	3	2	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	19597	5311	3430	1107	5037	1492	469	539	417	1247	1315	102	387	413	207	69	62	53	99	14	68	47	90	15	12	14	6	3	2	6	28	4	16	3	2	0	0	1	4	2	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	38055	14739	8267	5165	6598	2804	1799	1408	1103	1539	1561	464	541	571	347	173	155	110	135	63	86	61	106	45	27	16	17	14	11	13	16	6	18	7	5	2	3	1	5	1	2	1	1	0	1	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	19640	5381	3475	1070	5298	1473	459	574	434	1237	1340	94	380	446	236	78	71	49	88	14	59	43	93	14	11	9	5	4	2	8	15	2	16	1	4	0	0	1	4	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	38177	14631	8340	5234	6609	2867	1813	1419	1051	1596	1433	447	563	554	324	195	164	122	150	73	100	66	126	32	23	33	17	12	12	12	1	9	11	6	7	5	5	1	4	1	1	1	1	0	1	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	19712	5294	3457	1083	5374	1479	472	540	408	1326	1222	87	391	430	217	99	77	53	97	19	70	45	115	11	7	22	6	3	3	7	0	1	11	3	7	0	2	1	2	1	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	38198	14467	8248	5244	6757	2883	1769	1449	1044	1598	1410	446	525	518	323	199	200	128	145	75	112	61	133	32	17	33	21	10	19	17	17	8	2	3	8	4	5	2	2	1	0	1	1	0	3	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	19741	5255	3373	1101	5518	1492	481	548	416	1334	1211	86	354	393	221	92	98	51	100	20	79	40	121	8	4	21	7	2	6	11	15	0	2	2	6	0	4	2	0	0	0	0	0	0	1	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	38566	14495	8372	5034	7129	2782	1748	1386	1077	1545	1358	515	522	470	334	181	162	123	137	70	77	84	87	37	30	22	23	16	12	11	33	8	25	10	4	0	0	3	4	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	19867	5163	3351	1045	5813	1420	434	541	479	1236	1174	129	363	354	224	69	88	52	95	13	43	64	76	8	12	9	3	5	6	6	31	2	21	4	2	0	0	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	38540	14496	8321	5065	6968	2756	1712	1382	1057	1552	1507	500	520	477	323	176	171	126	127	72	90	95	77	39	30	27	23	13	12	14	43	7	2	10	4	1	0	3	5	2	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	19698	5213	3372	1086	5571	1387	434	545	456	1270	1308	116	366	361	216	73	88	58	88	19	58	79	63	10	14	14	5	3	8	9	40	1	1	4	2	0	0	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	38187	14321	8486	5013	6914	2785	1734	1379	1071	1564	1445	477	504	480	288	177	191	120	133	80	87	77	61	32	33	25	24	19	14	14	36	5	3	10	0	3	3	3	4	3	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0
0.03	north13_active	80	19548	5158	3539	1066	5542	1422	437	564	417	1281	1235	108	354	367	175	76	96	48	101	19	72	59	47	6	18	17	4	4	9	10	34	1	2	6	0	0	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north14_all	80	37874	14384	8472	5069	6718	2830	1715	1342	1074	1599	1389	486	531	503	303	183	183	125	125	88	108	68	106	33	32	25	21	23	18	14	13	4	12	9	1	3	22	3	2	2	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north14_active	80	19377	5239	3553	1109	5369	1444	429	518	420	1318	1181	90	352	385	189	74	91	47	99	22	90	52	92	5	17	17	5	7	12	8	11	2	10	8	1	0	21	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_all	80	38085	14245	8365	5088	6855	2860	1795	1364	1094	1565	1296	465	542	514	306	199	188	136	110	86	120	67	126	27	26	21	22	20	16	10	11	5	14	5	1	4	29	1	2	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	19738	5170	3479	1078	5542	1461	465	520	434	1296	1094	90	363	390	191	79	96	50	90	17	96	47	108	6	14	13	5	7	9	5	8	2	12	5	1	1	28	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_all	80	38228	14241	8269	5020	6828	2925	1762	1362	1064	1507	1278	467	502	533	317	201	184	115	105	78	115	50	139	25	32	19	26	14	10	14	10	7	19	5	7	6	27	1	1	0	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	19801	5129	3396	1085	5578	1482	472	530	418	1235	1078	89	333	410	212	77	88	44	76	16	92	31	121	7	20	6	7	8	5	8	7	2	17	5	6	1	25	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	38197	14097	8214	4954	6984	2885	1776	1425	1052	1459	1237	476	455	541	321	200	180	106	105	76	102	49	113	31	32	18	21	10	14	15	13	6	16	2	7	5	15	0	2	0	2	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	19699	5121	3345	1082	5703	1476	473	563	418	1188	1039	99	310	421	221	83	83	42	78	18	77	31	98	9	20	6	6	5	5	11	8	1	13	1	6	1	14	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	38449	14190	8291	4932	6788	2842	1834	1442	1077	1525	1281	472	455	502	297	192	173	109	133	76	84	66	92	28	32	29	19	11	13	14	16	6	17	2	7	5	21	0	3	0	1	2	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
0.03	north18_active	80	19747	5172	3354	1056	5559	1430	459	572	428	1248	1069	95	318	378	211	82	74	49	93	22	62	46	74	6	22	9	6	6	5	11	14	1	14	1	6	2	20	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	38169	14306	8417	4920	6942	2860	1791	1426	1050	1593	1372	486	523	503	305	216	182	117	148	72	66	78	83	29	36	32	13	13	15	11	14	6	13	3	7	5	14	1	3	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1
0.03	north19_active	80	19494	5199	3410	1037	5743	1454	439	560	420	1306	1146	91	367	380	215	97	78	55	100	23	47	58	64	4	23	12	5	5	6	9	11	2	11	0	6	1	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	37965	14269	8394	5005	6654	2845	1782	1390	1104	1642	1375	470	533	515	291	217	162	133	157	65	52	83	80	26	32	26	18	14	11	10	11	7	8	6	2	3	9	1	3	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1
0.03	north20_active	80	18873	5038	3268	1037	5360	1409	427	537	429	1370	1118	97	356	397	203	91	68	60	101	19	33	60	61	4	15	10	5	3	3	8	9	2	8	2	2	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	35876	14169	8050	5089	5766	2651	1825	1395	1019	1343	1138	475	516	491	298	170	144	115	111	73	89	108	106	41	15	22	24	15	10	13	24	5	15	2	6	6	5	1	0	1	4	2	1	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south21_active	80	15677	4191	2659	1071	4264	1103	355	441	380	1034	899	99	309	365	157	67	58	37	68	18	53	79	98	9	7	9	4	1	2	5	21	2	13	1	3	1	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	35444	13920	7989	5056	5609	2609	1851	1402	1002	1354	1099	456	497	506	272	155	147	114	108	80	87	84	121	33	23	23	24	14	13	15	21	7	8	2	8	6	3	1	0	1	4	2	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	15011	4070	2544	1078	4048	1054	353	437	358	1024	859	97	304	356	139	51	60	41	64	22	48	60	112	9	8	8	9	1	4	8	20	3	5	2	3	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	35406	13885	8054	5112	5526	2675	1839	1335	1059	1347	1062	460	487	461	292	162	156	106	135	80	80	84	138	41	22	26	18	16	11	21	23	4	5	2	8	4	4	1	0	3	5	2	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	14981	4111	2567	1057	4005	1117	340	422	374	1038	826	89	289	320	160	49	63	38	94	22	42	58	126	11	8	11	7	1	4	16	22	2	0	2	3	0	2	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	35075	13876	8027	5200	5520	2604	1771	1307	1019	1256	1073	440	460	478	278	173	147	112	149	80	70	67	161	33	27	20	23	14	12	20	13	6	6	3	5	3	9	2	0	4	1	1	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	14795	4144	2606	1064	3996	1090	338	404	338	947	832	87	260	338	156	61	65	41	104	25	41	45	149	11	10	8	8	2	5	16	10	3	2	2	2	0	7	2	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	35575	14031	8157	5171	5725	2641	1771	1281	1048	1329	1148	446	499	506	323	179	153	110	175	79	74	69	198	34	28	21	17	12	9	17	10	5	9	2	4	2	9	2	1	4	1	1	1	1	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	15779	4345	2767	1088	4284	1167	371	401	350	1026	920	95	301	383	198	67	75	39	128	23	40	38	185	9	10	12	3	4	3	15	7	2	5	1	3	1	7	1	0	3	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	36309	14131	8319	5180	6216	2668	1741	1360	1094	1433	1166	438	518	485	323	182	156	110	172	76	68	62	158	30	29	23	16	9	8	17	10	6	8	2	7	3	6	3	1	2	0	1	1	1	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south26_active	80	17061	4696	3025	1095	4850	1242	400	463	372	1100	952	97	323	377	198	73	80	41	123	18	40	31	145	8	11	12	4	4	2	15	8	2	7	1	6	1	5	1	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	37122	14270	8426	5075	6602	2759	1750	1373	1080	1520	1164	485	543	531	333	186	157	123	165	87	74	66	182	28	29	21	17	10	7	10	12	5	8	6	15	4	4	4	2	1	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	18424	5036	3165	1112	5278	1367	443	522	418	1210	969	112	351	417	212	79	77	50	106	18	43	35	169	6	13	12	4	4	2	7	11	1	7	3	13	1	3	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	37898	14436	8456	5074	6941	2745	1744	1360	1055	1627	1304	499	560	467	305	194	150	118	145	85	65	61	130	29	34	24	16	12	9	10	18	7	5	6	16	4	1	5	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	19401	5301	3325	1062	5611	1419	457	520	419	1320	1103	109	354	368	196	84	78	51	87	15	41	42	118	5	14	16	5	4	2	5	17	3	4	3	15	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	37878	14514	8335	5081	7138	2754	1779	1338	1078	1580	1314	501	526	501	293	193	142	125	132	87	67	72	120	29	34	31	19	13	10	10	17	6	13	9	18	3	3	3	1	2	1	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	19420	5279	3374	1063	5782	1437	469	522	449	1298	1107	106	341	383	190	85	64	55	79	18	45	53	109	5	14	23	6	3	4	5	16	2	12	3	16	1	3	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	38524	14593	8351	5071	7118	2771	1813	1362	1089	1518	1352	487	557	467	289	206	149	119	149	92	71	81	120	32	31	26	18	12	10	9	16	10	13	5	11	3	2	5	2	2	2	0	0	0	0	0	0	0	1	4	0	0	0	0	2	0	0	0	0	0
0.03	south30_active	80	19878	5282	3414	1083	5784	1440	480	516	442	1232	1153	105	385	349	185	88	68	54	95	19	53	61	111	4	11	20	5	3	4	2	15	4	13	2	8	1	2	2	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0
0.03	south31_all	80	35380	14072	8126	5012	5727	2658	1807	1282	1047	1190	1118	497	508	471	289	189	164	113	129	80	86	65	87	34	23	17	20	16	4	14	12	6	10	7	3	4	4	3	1	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	14840	4041	2698	1059	4143	1122	388	390	348	863	833	85	316	345	180	65	63	41	86	14	58	43	78	5	4	7	5	0	1	7	9	4	7	2	0	2	3	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	35442	14097	8147	4970	5542	2723	1740	1332	1064	1204	1128	510	496	459	300	193	179	111	129	79	86	59	95	32	31	20	22	20	6	15	18	5	17	13	5	4	5	2	3	2	4	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	14964	4104	2732	1029	4009	1143	338	399	357	896	825	94	316	323	188	60	74	38	84	13	54	31	86	7	8	8	7	1	1	6	16	2	13	3	0	1	4	0	1	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	35468	14131	8196	4998	5572	2782	1734	1347	1026	1250	1086	494	483	425	282	181	172	108	153	80	85	57	99	35	31	21	22	22	13	15	17	7	22	9	5	3	4	4	4	2	4	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
0.03	south33_active	80	15072	4121	2728	1040	4053	1178	329	413	341	941	807	84	286	298	159	57	69	33	99	15	53	24	86	4	7	8	7	1	2	7	16	2	19	2	1	0	4	0	2	1	4	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	36577	14252	8335	4992	5888	2769	1784	1359	1060	1322	1173	469	470	440	301	161	182	109	151	77	70	65	146	42	39	19	21	16	14	12	22	8	26	15	4	4	3	3	5	3	4	2	1	0	1	0	0	0	0	1	0	0	0	0	6	0	1	0	0	0
0.03	south34_active	80	16590	4448	2972	1049	4443	1265	358	460	373	991	928	81	285	325	172	44	81	43	96	16	39	35	132	5	12	7	6	4	4	4	21	2	23	7	1	0	3	0	3	1	4	0	1	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0
0.03	south35_all	80	37192	14430	8427	5023	6433	2767	1773	1363	1058	1398	1319	440	507	479	333	151	157	105	147	78	77	68	149	42	42	16	25	17	16	10	16	9	28	13	2	2	6	4	3	2	0	1	1	0	2	0	0	0	0	1	1	0	0	1	6	0	1	0	0	0
0.03	south35_active	80	17759	4786	3117	1030	5072	1360	404	487	392	1097	1088	84	325	348	215	48	69	47	90	21	47	46	135	7	16	7	9	6	5	2	15	2	24	7	1	0	5	2	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	6	0	0	0	0	0
0.03	south36_all	80	38053	14504	8396	5012	6598	2779	1770	1379	1091	1405	1414	430	517	523	352	152	161	104	135	82	77	74	141	41	38	22	24	17	13	15	20	6	14	7	4	3	6	4	2	3	0	1	1	0	2	0	0	0	4	0	1	0	0	1	6	0	1	0	0	0
0.03	south36_active	80	19153	5147	3355	1023	5282	1438	439	523	424	1100	1201	97	356	403	241	58	74	50	89	23	48	49	131	7	17	12	9	6	4	8	19	1	11	5	2	1	5	2	1	1	0	0	1	0	1	0	0	0	4	0	0	0	0	1	6	0	0	0	0	0
0.03	south37_all	80	38098	14512	8368	5048	6835	2830	1771	1370	1070	1487	1316	444	546	515	348	172	162	114	134	82	94	70	155	37	41	24	20	16	11	13	30	7	12	4	5	3	6	5	0	3	2	0	0	0	1	0	0	0	4	2	1	0	0	1	6	0	0	0	0	0
0.03	south37_active	80	19490	5246	3390	1041	5579	1493	452	532	428	1168	1101	99	391	396	240	64	84	56	92	18	56	43	143	7	22	14	8	5	4	7	29	1	10	1	2	1	5	2	0	1	2	0	0	0	1	0	0	0	4	2	0	0	0	1	6	0	0	0	0	0
0.03	south38_all	80	38170	14651	8386	5100	6607	2863	1748	1367	1076	1517	1234	417	565	483	343	198	171	125	146	68	87	59	120	34	31	33	19	13	10	17	29	6	13	4	5	3	2	5	0	2	2	0	1	0	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	19422	5391	3389	1089	5345	1482	472	543	420	1196	1040	88	391	381	238	74	91	59	104	13	51	26	109	5	18	21	5	0	2	8	29	1	11	2	3	1	0	2	0	1	2	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	38179	14653	8532	5011	6659	2886	1741	1378	1072	1591	1168	444	574	476	342	209	175	132	140	73	90	70	138	33	28	32	17	12	13	19	33	9	10	4	8	1	8	3	0	1	2	0	1	0	1	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	19475	5401	3453	1058	5386	1535	457	538	420	1293	980	87	397	366	216	75	94	62	97	19	51	37	130	4	15	21	6	0	3	9	32	4	8	2	6	0	6	1	0	1	2	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	38185	14718	8470	5010	6527	2840	1751	1393	1120	1573	1268	448	589	458	358	212	173	111	157	67	90	71	153	33	23	31	17	14	10	17	18	11	7	4	7	0	9	1	0	0	0	1	1	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	19498	5412	3406	1069	5178	1489	447	547	442	1305	1088	103	401	345	231	83	92	52	106	22	51	48	144	4	12	22	5	1	4	7	17	5	5	3	4	0	6	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
