label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62
0.03	north6_all	80	33291	32873	20104	8684	3696	5682	1853	3239	1056	899	611	612	608	449	358	187	252	101	76	188	115	182	42	70	31	32	15	17	10	12	7	8	4	4	7	3	9	0	2	1	0	1	2	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0
0.03	north6_active	80	8193	28284	17498	6567	1554	4852	793	2820	236	467	215	369	420	299	256	49	194	28	23	161	91	160	21	62	8	15	8	8	5	7	2	1	2	0	5	1	9	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	33154	32768	20354	8725	3754	5500	1897	3219	1026	938	615	652	549	472	377	184	247	117	83	153	117	172	36	91	40	35	12	16	11	8	8	10	6	4	3	3	5	1	3	1	1	0	3	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	8303	28176	17768	6568	1554	4679	829	2780	229	492	216	406	357	314	270	49	185	27	26	133	93	151	20	84	9	19	6	7	5	5	1	2	3	0	1	1	5	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	33239	32503	19970	8685	3698	5513	1907	3175	983	898	618	680	490	425	404	195	242	118	81	153	112	166	49	115	36	36	25	13	14	9	9	15	11	7	5	6	5	2	1	1	1	0	3	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	8340	27897	17415	6513	1563	4694	823	2752	210	478	228	416	317	286	308	44	183	28	22	133	90	151	28	107	8	19	15	7	6	4	1	4	4	0	3	4	5	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	33391	32578	19456	8566	3647	5360	1958	3169	956	897	577	685	425	424	393	192	263	122	96	124	98	113	60	111	26	27	27	14	11	7	8	13	9	7	4	5	5	2	1	1	1	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	8357	27854	16888	6381	1505	4593	806	2754	217	478	204	448	265	304	291	56	200	27	24	108	77	96	37	102	3	13	17	6	7	3	0	3	3	1	2	4	4	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	33616	30967	18311	8200	3693	5201	1962	3014	958	879	583	651	417	414	385	190	280	116	98	120	101	99	66	85	21	28	32	15	11	11	9	13	9	6	6	5	7	1	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	8345	25971	15617	5889	1435	4382	743	2565	225	438	189	419	244	280	272	45	221	30	20	95	70	77	40	76	2	13	20	5	6	6	1	2	3	1	3	4	5	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	33424	32799	19717	8647	3724	5864	1898	3331	1051	932	637	678	538	444	318	184	255	114	91	163	115	103	45	56	19	20	24	25	19	9	5	6	10	1	16	1	11	1	2	2	0	0	0	1	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	8321	28143	17147	6584	1528	5047	801	2902	220	466	227	433	335	309	211	38	202	25	23	140	93	85	22	47	3	6	11	9	9	4	2	1	2	0	16	1	8	0	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	33339	33010	20043	8800	3728	5861	1929	3434	1053	974	637	712	534	463	327	173	289	131	97	183	98	104	60	79	24	21	20	19	18	8	7	8	3	2	4	1	13	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	8365	28387	17466	6688	1554	4986	843	3005	231	493	242	475	339	337	207	39	237	32	21	163	75	85	40	67	7	8	9	5	13	5	2	2	1	1	4	1	10	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	33409	33297	20168	8575	3768	5798	1927	3463	1006	961	617	717	513	426	340	170	340	140	88	194	126	109	57	85	30	26	19	18	12	9	11	6	1	2	3	2	11	2	1	3	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north13_active	80	8414	28708	17625	6474	1554	4934	837	3030	247	504	220	482	330	316	231	47	285	35	18	174	100	88	39	74	11	11	11	6	9	1	3	1	1	1	3	0	9	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	33485	34176	20382	8661	3792	5563	1889	3296	1018	936	619	702	481	414	334	168	336	140	84	168	142	127	47	77	35	24	20	15	22	10	13	6	1	3	2	2	8	4	3	2	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north14_active	80	8287	29527	17891	6539	1577	4732	805	2850	217	497	215	467	313	290	222	49	277	36	15	146	118	109	36	66	9	12	14	5	16	3	4	1	0	2	2	0	8	1	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	33650	33923	20215	8303	3838	5454	1932	3389	999	913	618	666	460	364	375	179	297	114	86	181	142	122	43	100	35	27	25	10	21	10	12	7	2	4	10	3	2	4	4	1	3	3	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	8210	29258	17664	6232	1601	4612	801	2983	219	500	225	448	289	253	266	49	242	30	18	158	124	106	28	87	9	17	16	4	16	4	3	2	0	2	9	0	2	0	0	0	2	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	33702	33771	19893	8325	3679	5565	1934	3356	998	919	591	660	454	392	360	171	264	113	98	146	135	134	57	110	27	30	33	11	21	6	8	6	3	4	14	3	1	3	5	0	4	5	1	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	8179	29174	17321	6245	1527	4726	797	2956	196	468	223	450	286	260	240	45	210	30	19	122	116	119	41	93	5	20	22	4	14	3	1	2	0	1	13	0	0	0	0	0	2	5	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	33398	33258	19495	8554	3661	5608	1967	3370	996	911	571	628	492	400	352	186	250	108	106	166	102	142	56	112	24	32	24	12	13	3	6	7	4	5	14	1	2	3	3	1	4	4	1	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	8245	28625	16852	6401	1509	4794	804	2988	213	461	217	428	309	272	233	46	196	27	29	143	82	127	37	96	8	21	14	4	8	2	0	3	0	1	12	0	1	1	0	0	2	4	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	33181	31813	18730	8265	3570	5527	1994	3294	994	898	579	583	478	416	361	197	265	114	100	160	100	162	58	88	17	35	17	10	10	3	3	7	4	4	15	0	3	1	2	2	3	3	2	0	3	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	8101	27132	16044	6093	1410	4690	786	2867	235	432	202	380	292	286	228	48	215	35	29	136	79	142	39	72	6	23	9	2	3	1	0	3	1	1	14	0	2	1	0	0	1	2	1	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	33181	30097	17671	7934	3637	5150	1952	3111	1009	863	563	568	492	416	350	197	284	124	94	175	98	162	49	64	23	33	9	12	13	8	4	8	7	5	11	0	3	2	3	3	2	3	2	2	0	0	0	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	8030	25255	14919	5668	1342	4295	721	2672	254	404	181	359	282	280	234	50	224	33	27	145	73	135	34	48	6	21	4	3	6	4	1	2	2	1	10	0	3	1	0	0	1	2	1	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	33316	28972	17040	7673	3674	4933	1846	3010	998	826	602	520	484	402	350	185	297	119	90	172	102	178	45	68	26	31	13	19	15	9	6	7	5	4	13	2	4	3	3	4	2	1	1	2	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	8030	23975	14265	5340	1353	4021	649	2507	259	387	185	315	265	269	244	46	238	29	25	144	80	151	28	53	6	18	4	5	8	5	2	2	3	1	13	2	3	2	0	1	0	0	1	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	50598	15888	19809	5271	5012	4078	1947	1493	1672	863	728	631	505	304	398	370	194	149	114	114	68	60	58	66	26	24	22	19	17	22	10	4	10	3	14	3	5	5	1	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	36131	7433	17197	2062	3344	3003	861	677	1273	366	462	385	334	67	316	299	124	73	54	82	25	23	42	56	5	20	15	6	8	19	8	1	6	1	14	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	50489	15916	19863	5259	4914	4061	1901	1492	1619	853	729	632	476	284	395	392	181	163	120	111	77	56	69	63	27	29	17	15	19	19	10	6	6	5	13	6	5	9	1	4	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	36039	7483	17202	2048	3286	2993	854	682	1213	367	441	381	315	68	308	333	100	86	65	78	29	26	49	55	4	25	14	11	9	16	9	2	2	3	12	3	3	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	50724	15907	19636	5341	4992	4082	1985	1467	1685	871	719	630	448	278	387	402	183	165	108	93	74	52	71	76	31	34	16	17	13	25	9	7	2	5	9	11	4	7	2	3	0	3	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	36146	7489	17008	2103	3303	3006	882	669	1268	398	426	371	287	65	312	339	111	98	59	65	31	25	52	68	5	26	11	11	5	20	8	2	2	3	8	8	3	7	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	51093	15912	19394	5362	4897	3974	2013	1447	1670	845	767	628	444	282	381	421	211	153	111	108	70	49	65	81	35	29	15	19	8	31	8	8	3	5	13	14	5	5	3	3	1	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	36451	7533	16779	2095	3251	2924	900	663	1236	381	464	377	278	75	304	357	124	87	57	82	28	22	45	73	9	21	11	12	2	25	7	2	2	3	11	8	5	5	2	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	50757	15795	19400	5400	4998	4025	2081	1474	1692	848	770	629	455	289	353	405	212	149	108	112	70	49	62	94	41	31	11	19	11	24	8	8	5	5	6	13	4	4	2	2	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	36208	7458	16810	2065	3328	3013	931	728	1270	396	481	382	288	77	275	342	128	85	59	87	35	18	44	86	12	22	6	8	4	18	8	4	2	3	5	7	4	4	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	50708	15798	19193	5501	4950	4082	2002	1513	1681	874	803	634	476	292	391	408	232	151	105	108	70	57	50	76	36	42	13	25	10	37	7	6	7	2	15	8	5	1	1	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	36161	7554	16597	2085	3331	3097	882	747	1273	401	499	381	308	74	310	336	148	91	56	88	32	14	33	71	13	24	7	14	3	33	6	4	3	0	14	4	5	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	50119	15824	19454	5367	4922	4160	2004	1562	1734	853	797	643	477	296	427	387	226	159	112	115	66	63	44	95	36	39	10	27	9	24	6	6	9	1	12	5	2	2	4	2	0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	35398	7556	16860	2060	3315	3146	895	754	1331	414	514	376	311	71	327	319	151	97	61	89	30	17	31	88	16	24	3	19	3	22	5	4	4	0	12	1	2	0	4	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	50059	15927	19385	5342	4892	4112	1959	1566	1721	884	747	635	504	291	431	374	217	156	129	105	53	68	51	93	26	43	17	28	11	26	11	7	10	2	10	1	2	3	4	4	2	1	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	35413	7596	16804	2088	3309	3112	846	763	1330	422	472	371	317	73	337	305	157	91	66	69	21	18	38	84	11	29	7	22	4	25	10	2	2	0	10	1	2	1	4	1	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	49775	15862	19336	5388	4838	4254	2048	1571	1806	870	729	609	476	288	404	359	207	145	113	101	51	63	47	91	30	34	15	20	9	16	12	7	9	3	1	1	3	2	4	3	2	1	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0
0.03	south29_active	80	35193	7467	16757	2113	3253	3241	895	738	1402	418	442	375	297	77	312	289	150	73	55	66	19	19	30	80	15	25	8	16	4	14	11	1	2	0	1	1	3	1	4	1	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0
0.03	south30_all	80	49482	15820	19077	5351	4673	4082	1996	1535	1733	906	710	611	467	292	405	348	214	123	114	114	67	51	47	65	31	38	15	19	13	17	16	9	7	4	3	0	4	1	0	3	2	1	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0
0.03	south30_active	80	34780	7204	16452	2027	3062	3041	863	704	1313	419	403	383	280	82	322	284	151	59	54	79	25	13	29	53	12	28	8	13	4	14	12	5	2	0	2	0	4	1	0	1	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0
0.03	south31_all	80	51380	15965	19148	5454	4825	3939	2066	1488	1648	846	723	601	534	271	451	402	233	117	131	105	60	47	80	87	28	32	17	26	11	24	8	10	8	3	7	0	2	1	1	4	3	0	3	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	36744	7486	16611	2154	3232	2953	940	703	1226	392	404	346	357	64	361	331	178	71	54	78	27	13	66	80	4	24	5	19	4	16	3	4	5	2	7	0	0	1	0	3	3	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	51275	15897	19136	5452	4878	4031	2121	1480	1692	847	724	584	561	270	463	409	219	134	128	98	62	47	78	82	24	22	16	21	13	19	9	6	6	4	5	2	9	2	1	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	36638	7514	16577	2172	3270	3014	946	714	1270	408	411	346	365	67	367	344	171	77	50	75	34	15	60	74	3	18	2	13	5	13	5	4	3	3	5	2	7	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	51341	15888	19436	5472	4973	4085	2067	1506	1749	832	758	621	579	286	429	399	201	131	126	104	66	49	78	72	19	25	12	20	13	24	7	9	4	6	6	6	8	4	1	5	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	36819	7542	16822	2194	3348	3084	922	718	1310	399	446	399	386	65	335	329	159	76	49	81	33	17	51	56	3	13	3	13	4	19	5	7	2	4	6	6	7	3	0	5	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	51267	15897	19421	5421	5034	4209	1956	1466	1634	831	780	617	572	304	387	371	199	140	114	104	58	53	77	61	28	24	18	20	15	14	8	12	5	8	8	9	10	4	1	6	4	1	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	36688	7511	16830	2165	3379	3164	881	685	1212	395	464	391	368	69	306	305	146	77	51	71	31	22	52	45	9	12	12	17	5	12	7	7	2	3	7	9	9	3	0	5	3	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	51131	16102	19478	5398	5121	4020	1964	1479	1544	854	810	604	524	314	404	363	205	148	113	97	59	54	65	62	34	26	21	18	15	17	8	14	5	7	12	8	10	3	1	6	4	2	0	2	1	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	36582	7509	16830	2107	3470	3014	905	673	1146	398	496	380	336	79	318	301	138	72	55	64	25	25	45	43	15	10	13	16	7	13	6	6	3	2	10	8	9	3	0	4	3	2	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	51123	15975	19293	5388	4924	4021	1977	1492	1511	828	810	541	527	307	412	356	221	126	111	101	63	56	64	96	43	32	27	24	15	15	9	11	6	7	10	6	3	2	1	6	1	2	0	2	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	36527	7427	16711	2102	3296	3019	875	671	1115	381	494	324	349	79	322	294	145	56	57	64	30	22	43	80	23	19	16	21	7	11	8	4	4	1	8	6	2	2	0	4	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	50961	15823	19330	5402	4951	4011	1985	1502	1575	844	822	571	526	294	439	317	208	141	109	95	54	53	54	96	32	30	23	31	13	11	10	7	4	3	10	1	4	1	3	2	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	36273	7322	16702	2117	3369	3041	896	685	1174	403	512	333	358	81	349	253	140	69	51	68	19	20	38	85	16	18	11	19	9	7	9	1	2	1	9	1	4	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	50860	15803	19069	5367	4840	3944	1965	1500	1641	875	772	582	524	283	452	333	191	128	117	92	57	53	44	94	27	38	21	33	13	11	10	6	6	4	8	2	8	3	5	1	0	0	1	0	1	1	1	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	36328	7381	16466	2100	3280	3017	877	725	1222	404	477	343	357	74	360	270	125	63	66	63	27	16	27	84	11	25	11	19	8	8	8	2	4	1	8	1	7	1	4	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	50531	15770	19387	5354	4879	4117	1951	1521	1592	896	738	655	513	281	456	361	211	136	129	112	64	45	61	74	23	33	14	37	18	17	8	7	4	6	3	3	9	3	5	0	1	0	1	0	1	5	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	35980	7362	16812	2125	3283	3135	865	726	1194	426	463	407	338	73	366	293	143	72	76	75	28	16	40	61	7	22	10	23	9	15	6	4	2	2	3	2	7	1	4	0	1	0	1	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	50317	15888	19789	5337	4828	4098	1953	1527	1685	861	733	664	491	280	450	377	217	146	120	117	73	47	55	69	24	30	13	32	19	18	8	8	7	6	2	3	9	4	7	0	1	0	0	0	1	5	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	35774	7424	17218	2103	3191	3085	888	733	1259	418	455	417	298	70	354	300	150	78	70	80	31	17	34	59	4	20	10	27	9	16	5	4	2	1	2	2	7	2	4	0	1	0	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
