label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55
0.03	north13_active	80	2171	1011	761	2559	313	113	313	64	154	409	208	26	28	18	34	10	11	9	3	2	7	4	13	5	0	5	2	2	1	1	1	4	2	0	3	18	0	10	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north14_all	80	6371	2801	1694	3274	726	524	518	248	268	498	301	87	85	58	65	37	29	30	15	12	15	11	15	10	4	7	3	1	2	3	3	7	2	1	5	18	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0
0.03	north14_active	80	2287	1043	770	2895	331	111	329	72	173	445	244	32	35	24	39	19	13	6	4	2	7	6	9	3	0	6	2	1	1	1	2	4	1	0	5	18	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
0.03	north15_all	80	6452	2757	1681	3217	751	518	524	262	255	544	309	89	79	54	60	35	25	30	16	16	18	13	18	11	7	5	2	1	1	2	3	3	2	1	2	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	2321	997	757	2866	346	114	341	75	161	485	250	31	32	20	36	20	12	8	4	4	10	8	13	3	2	3	1	1	1	1	2	1	2	1	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	6422	2751	1636	3263	747	512	509	265	247	521	319	92	69	48	60	43	25	26	21	15	18	15	23	6	10	7	2	0	3	5	2	3	1	1	6	5	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	2287	1012	732	2920	328	112	322	74	145	463	262	29	28	18	35	27	10	12	6	4	10	9	16	2	2	5	1	0	1	1	1	1	1	1	6	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	6532	2746	1633	3262	754	487	519	254	266	551	300	96	67	49	58	39	23	24	24	16	18	17	20	6	15	6	5	0	5	4	5	2	1	4	5	6	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	2310	1015	750	2935	310	110	319	72	162	487	249	32	29	18	31	23	10	11	9	3	9	8	15	3	2	3	1	0	2	0	2	1	1	3	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_all	80	6542	2777	1649	3301	706	472	515	271	258	543	275	113	75	51	55	43	27	23	21	13	15	12	16	8	12	6	5	0	6	6	6	0	0	3	5	6	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	2311	1006	752	2968	307	103	329	64	155	472	229	36	28	20	31	24	11	11	8	2	5	5	11	5	2	3	1	0	2	2	2	0	0	2	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6490	2765	1658	3382	690	497	535	280	273	563	274	105	79	56	55	42	31	22	21	12	17	13	18	8	13	5	6	0	5	4	6	0	4	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
0.03	north19_active	80	2302	1035	783	3048	304	117	352	73	166	496	228	33	27	22	25	19	10	8	9	3	3	7	14	4	4	3	2	0	2	2	2	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north20_all	80	6444	2745	1680	3485	668	506	499	275	253	518	246	109	81	55	58	48	32	24	24	13	17	14	18	12	11	2	4	1	5	4	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
0.03	north20_active	80	2353	976	766	3147	319	121	331	71	160	452	201	35	27	21	28	23	9	7	5	5	5	9	15	3	4	1	1	1	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south21_all	80	6369	10575	1602	4251	666	987	350	348	226	210	130	145	83	56	135	238	69	27	12	42	35	13	28	6	4	7	9	8	22	2	3	1	2	0	0	10	0	2	1	1	0	7	0	0	0	1	0	0	1	0	1	0	0	0	0	0
0.03	south21_active	80	1916	9649	433	3877	239	792	57	194	112	131	42	102	35	21	115	228	54	6	7	37	31	5	25	1	1	2	2	4	21	0	1	1	1	0	0	10	0	0	0	1	0	7	0	0	0	1	0	0	1	0	1	0	0	0	0	0
0.03	south22_all	80	6332	10596	1575	4259	687	1048	356	356	217	222	124	139	94	56	133	213	70	28	16	30	32	11	30	7	6	9	6	8	17	2	2	2	0	0	0	10	0	2	0	1	0	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south22_active	80	1876	9681	429	3897	242	857	75	211	108	149	41	100	46	22	115	200	57	9	8	27	29	6	28	2	3	4	2	4	16	0	0	2	0	0	0	10	0	0	0	1	0	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south23_all	80	6376	9893	1582	3887	672	953	346	338	224	222	115	136	96	61	106	206	55	26	17	38	22	11	20	10	5	10	5	7	43	1	0	28	2	1	1	6	1	1	0	1	1	8	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south23_active	80	1778	8969	394	3541	219	762	84	197	115	143	36	104	41	22	86	189	41	6	7	34	20	5	19	1	3	5	2	5	42	0	0	27	2	0	1	6	0	0	0	1	1	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south24_all	80	6377	8994	1541	3468	653	905	348	317	217	199	108	136	80	55	135	161	54	30	18	34	24	9	15	12	5	11	5	8	39	3	0	32	2	1	1	6	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	1711	8071	373	3127	196	687	90	180	99	129	32	104	27	21	117	141	35	8	7	28	23	4	12	2	2	4	4	5	39	1	0	30	2	0	1	6	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	6445	8027	1578	2938	682	798	348	287	237	207	111	125	79	54	118	137	47	27	17	49	23	17	21	11	5	8	5	4	33	5	0	32	3	1	1	0	1	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1654	7058	351	2580	190	565	91	151	90	134	27	89	22	20	98	119	29	9	6	43	22	7	15	1	1	2	4	2	32	1	0	30	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6432	7693	1556	2956	660	735	364	263	234	215	111	119	65	47	123	127	45	23	18	43	20	11	29	7	5	7	5	7	30	5	0	8	3	2	0	2	2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1611	6705	349	2606	177	512	94	142	87	136	28	80	18	18	108	116	29	8	7	39	17	4	21	1	1	1	4	5	29	1	0	7	2	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6436	7645	1566	3000	690	722	374	285	220	222	124	128	74	51	99	102	42	20	28	50	25	14	27	4	5	3	4	6	3	3	0	11	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1632	6676	348	2640	182	523	92	148	79	133	35	84	27	23	83	90	27	8	14	46	23	4	21	0	1	0	3	4	2	0	0	11	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6406	7605	1549	3091	662	738	365	277	217	212	128	146	72	52	99	119	42	19	32	37	23	9	19	5	8	1	4	4	9	2	1	7	1	1	0	2	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1639	6647	353	2730	176	526	93	145	91	112	38	95	26	20	79	108	26	6	19	35	17	1	16	0	3	0	1	4	8	0	0	7	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6381	7714	1573	3013	670	769	362	267	225	220	123	148	78	57	83	100	45	19	36	21	20	11	15	6	8	0	5	4	10	3	1	6	1	0	0	4	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	1690	6781	353	2640	175	562	99	135	98	126	36	100	34	19	60	84	23	6	22	16	15	1	11	1	3	0	0	3	8	1	0	6	1	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	6317	7627	1542	2971	685	798	372	298	232	222	135	141	79	55	73	108	59	28	28	25	21	13	20	8	7	2	6	1	8	5	1	0	2	0	0	5	0	0	0	0	3	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
0.03	south30_active	80	1642	6693	360	2604	186	584	103	148	102	130	38	95	30	19	50	91	38	9	14	17	14	5	16	1	4	1	1	0	6	1	0	0	2	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_all	80	6475	10613	1520	4141	725	1010	371	336	244	239	112	229	80	79	123	230	66	34	25	47	28	11	31	13	1	7	4	10	25	2	3	15	3	0	2	4	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1926	9731	426	3831	260	791	81	187	123	165	29	185	30	27	103	221	50	14	14	39	17	3	27	2	1	2	1	6	24	0	0	15	3	0	2	4	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	6463	10230	1529	3832	700	989	379	332	245	236	126	208	69	76	119	238	61	29	31	44	33	11	38	14	4	5	3	9	16	2	1	9	3	0	1	4	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	1893	9330	435	3509	230	765	89	181	110	161	34	170	27	26	102	225	44	13	15	38	22	3	36	3	1	2	1	6	15	0	0	9	3	0	1	4	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	6473	9199	1518	3453	719	961	367	321	235	220	118	189	71	62	132	202	52	27	31	47	25	8	44	10	8	4	2	9	14	2	1	9	3	2	2	4	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	1825	8290	392	3124	223	739	86	164	91	152	30	143	24	21	111	189	33	9	17	40	18	2	42	2	3	1	0	7	13	0	0	9	3	1	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	6417	8152	1521	3136	720	897	361	293	255	202	107	152	63	62	115	199	54	22	24	34	30	11	35	8	8	6	3	7	5	2	2	2	1	2	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	1742	7220	380	2796	198	677	99	150	106	126	33	110	20	19	94	185	37	6	14	26	27	5	34	2	3	2	0	6	5	0	0	2	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	6398	7471	1521	3144	700	792	366	303	253	190	103	143	62	66	99	100	57	31	25	39	32	10	35	5	9	7	2	8	3	3	3	4	0	2	1	1	0	2	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south35_active	80	1675	6521	350	2809	186	590	95	156	102	113	39	102	19	22	73	88	42	9	15	30	28	5	33	1	5	3	0	5	3	2	0	4	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	6401	7483	1575	3021	705	760	386	310	228	192	118	143	57	72	102	147	64	32	18	46	26	10	29	7	5	5	3	7	11	2	2	4	2	1	1	1	0	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south36_active	80	1658	6499	362	2668	196	556	107	154	102	110	39	108	16	27	73	130	47	9	9	36	23	4	25	3	4	3	1	4	11	2	0	4	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	6411	7480	1598	3004	711	830	364	305	224	185	112	147	59	72	110	142	54	29	19	57	36	10	25	7	7	6	3	4	15	2	2	4	4	0	3	5	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	1645	6498	351	2629	202	628	89	151	94	104	33	114	18	30	81	126	43	11	7	47	31	3	20	3	3	3	1	2	15	2	1	4	2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6368	7536	1610	2886	729	835	369	287	212	193	116	153	68	72	110	141	54	33	15	40	32	11	21	8	9	7	4	3	19	1	2	2	4	0	5	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1626	6536	348	2517	209	635	84	146	99	98	28	111	21	32	86	128	40	15	3	33	27	5	16	3	2	3	1	2	18	1	1	2	2	0	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6372	7708	1609	3089	721	884	338	283	232	182	110	143	80	75	118	128	47	31	17	56	31	10	15	7	9	7	5	4	8	0	3	0	3	1	5	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1644	6725	350	2709	197	688	71	159	105	101	20	102	25	30	93	120	38	11	6	47	26	5	12	1	1	1	0	3	7	0	2	0	2	1	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6419	8651	1591	3577	701	884	364	274	230	221	121	139	76	76	123	150	58	34	21	51	29	11	13	8	13	7	4	5	8	1	3	0	3	1	5	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1793	7716	379	3228	196	689	88	163	116	133	30	97	21	26	104	142	51	9	11	43	26	8	11	3	2	1	0	3	7	0	1	0	2	1	4	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
