label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122
0.03	south21_active	80	7137	3686	7869	3442	1760	6546	596	3575	476	1977	283	567	294	443	234	1186	293	560	931	602	430	66	177	469	136	51	326	313	22	152	31	84	44	25	19	14	53	11	10	116	38	40	5	47	18	15	11	30	20	12	10	24	18	3	10	8	2	2	19	8	6	9	4	1	3	1	0	1	6	1	0	11	0	2	1	1	2	2	10	1	0	1	4	1	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	28044	13423	11609	6772	4532	7794	2674	4318	1722	2594	1227	1192	1001	913	663	1332	640	781	993	735	549	294	315	554	243	169	385	361	123	181	116	130	98	79	73	55	89	44	47	136	57	48	33	69	31	29	26	24	29	28	14	35	26	16	20	9	10	6	35	10	5	7	8	2	3	3	2	4	7	4	3	16	0	3	4	3	2	0	7	2	0	2	4	1	2	0	0	0	0	1	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	7142	3694	7664	3412	1767	6703	576	3583	511	1979	268	562	292	425	231	1130	301	604	868	603	413	68	190	481	146	55	336	308	21	142	28	82	45	30	19	12	48	11	9	117	41	40	6	63	23	22	9	20	17	22	9	26	22	2	14	6	1	2	32	6	3	6	7	0	2	0	0	1	6	1	0	14	0	1	2	1	2	0	7	1	0	2	4	1	2	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	28328	13451	11416	6711	4417	7760	2654	4325	1768	2549	1252	1188	1004	871	681	1323	652	737	986	723	574	301	350	522	229	169	388	341	129	190	114	133	92	85	65	53	97	50	42	128	49	45	33	99	39	31	22	21	28	35	15	32	22	14	14	12	11	5	36	7	7	8	11	3	3	4	2	3	8	2	2	13	0	3	6	3	2	0	2	2	2	3	4	7	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0
0.03	south23_active	80	7308	3652	7587	3367	1732	6626	538	3592	526	1944	285	568	298	422	233	1123	299	552	864	602	425	65	212	453	138	61	337	297	28	145	27	78	40	30	17	14	62	10	11	114	35	40	9	89	28	19	5	16	17	28	12	26	18	2	8	7	4	1	31	5	2	7	8	0	2	0	0	1	7	0	1	11	0	1	1	0	2	0	2	1	0	3	4	7	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south24_all	80	28404	13546	11342	6587	4373	7596	2717	4329	1785	2471	1257	1205	998	888	662	1324	660	740	1053	691	568	259	347	514	239	188	364	340	137	216	113	132	94	84	68	59	86	52	43	111	49	43	32	87	43	27	18	20	23	62	16	23	38	11	17	14	9	6	28	5	8	8	13	3	3	5	2	7	4	4	2	11	8	1	4	3	1	1	2	1	4	4	4	7	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0
0.03	south24_active	80	7375	3634	7480	3298	1747	6461	567	3634	510	1881	288	587	316	429	247	1122	298	573	926	565	439	58	213	441	136	75	308	301	25	157	27	73	34	32	19	14	59	14	11	96	35	39	11	75	32	17	6	16	10	56	9	17	35	3	11	5	5	2	24	4	2	5	10	0	2	1	0	3	3	2	1	10	8	0	1	0	0	1	2	1	0	3	4	7	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	28441	13453	11350	6610	4356	7371	2661	4190	1781	2471	1257	1208	981	913	657	1249	663	769	1102	666	572	254	324	509	242	175	363	318	136	246	103	123	83	97	75	58	77	56	46	119	50	72	29	66	45	22	19	29	18	54	14	23	41	15	23	14	6	8	11	4	15	11	13	6	2	4	2	7	9	7	2	4	8	0	5	1	2	1	1	0	5	4	0	7	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south25_active	80	7490	3649	7545	3325	1715	6270	581	3476	501	1908	305	595	305	479	240	1065	285	584	968	539	452	52	209	436	118	75	305	284	24	174	22	68	28	35	23	16	59	14	11	104	37	68	11	53	34	14	5	22	5	47	8	16	39	3	10	4	4	3	8	4	11	6	9	0	2	1	0	4	3	2	2	4	8	0	1	0	1	1	1	0	0	2	0	7	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	28263	13283	11452	6610	4418	7544	2685	4382	1776	2575	1246	1177	953	947	674	1201	619	772	1091	676	536	272	332	524	228	177	365	297	129	212	96	125	89	93	75	57	86	55	49	120	49	96	26	41	48	28	22	30	20	46	12	21	42	13	19	9	6	7	19	7	12	11	5	6	4	4	3	9	10	7	2	6	8	0	2	2	2	2	2	0	3	3	0	1	1	0	2	0	2	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south26_active	80	7419	3644	7597	3333	1751	6510	607	3620	505	1996	307	586	295	503	248	1011	256	607	947	545	426	54	206	458	106	70	307	250	20	147	18	64	30	36	21	17	62	12	9	110	40	91	12	31	35	19	8	21	5	41	6	14	39	3	6	1	2	3	17	6	9	6	2	0	4	1	0	7	4	2	1	6	8	0	1	2	1	2	2	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	28205	13300	11561	6617	4518	7439	2691	4447	1797	2747	1246	1170	944	951	689	1203	580	762	1128	755	500	288	286	516	237	176	349	279	128	203	96	119	95	87	75	64	78	55	44	119	46	92	28	48	39	33	25	26	22	28	8	19	36	14	20	6	8	10	24	11	13	10	5	9	6	2	4	8	7	5	3	3	6	0	3	2	3	1	1	0	2	2	1	1	1	1	2	0	2	3	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7281	3680	7669	3308	1814	6370	629	3660	516	2145	307	565	275	511	239	1014	265	599	986	616	392	65	177	457	119	68	295	230	23	147	16	56	35	31	19	17	54	15	7	107	32	83	9	39	29	23	11	18	9	22	6	12	34	3	3	0	1	5	23	10	10	6	2	1	5	0	0	5	2	1	1	3	6	0	1	2	1	1	1	0	0	0	1	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	28199	13357	11605	6630	4512	7390	2664	4546	1827	2675	1257	1172	946	879	693	1281	554	771	1065	766	541	286	283	604	252	178	317	305	117	192	104	111	85	81	68	60	86	45	43	110	44	71	28	61	43	39	24	31	21	22	13	20	9	13	20	6	9	7	18	13	12	7	4	8	4	1	5	8	8	6	3	4	0	2	2	2	2	2	1	0	3	1	1	1	1	1	2	0	2	3	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	7346	3706	7653	3342	1779	6352	623	3750	551	2072	317	561	280	467	233	1087	249	598	925	631	404	67	166	547	146	64	268	259	24	140	20	51	29	29	13	12	62	10	3	97	33	62	10	54	32	25	11	20	9	16	7	15	7	5	4	1	1	3	18	12	7	6	2	2	3	0	0	4	2	1	1	3	0	1	1	2	1	1	1	0	1	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	28270	13315	11607	6617	4460	7476	2624	4546	1806	2561	1241	1213	971	866	664	1298	570	755	1073	751	533	283	261	617	265	187	313	354	131	178	110	120	88	82	61	60	81	47	41	95	43	81	28	61	38	32	20	32	18	30	12	23	9	15	12	10	9	8	13	9	13	6	6	5	3	3	3	7	1	2	2	4	0	4	5	3	1	2	1	0	3	1	1	1	0	1	1	1	0	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	7296	3659	7696	3321	1756	6391	589	3769	524	1983	303	589	278	436	212	1099	246	562	938	617	393	59	155	546	158	68	264	304	28	133	21	61	25	31	8	13	63	11	3	78	28	73	8	52	25	20	10	26	10	26	6	13	6	6	2	3	1	6	11	8	8	3	5	2	2	0	0	3	0	1	0	3	0	3	2	2	0	1	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	28335	13336	11478	6656	4473	7513	2541	4444	1776	2507	1236	1237	989	887	683	1309	581	810	1105	700	600	284	288	585	280	180	323	346	125	179	105	120	89	79	57	66	94	44	42	110	47	106	24	59	38	22	20	35	16	37	13	21	11	17	9	13	8	6	11	11	16	10	9	3	2	3	2	6	2	1	2	1	1	4	4	1	2	2	0	0	2	1	0	0	0	1	1	1	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	7349	3630	7606	3421	1728	6445	599	3655	515	1935	297	587	287	438	225	1099	252	609	978	561	464	52	167	499	178	76	275	310	24	139	19	67	28	33	9	15	71	9	4	92	30	97	10	50	25	12	8	29	11	34	7	12	10	9	3	6	1	4	8	10	9	7	5	2	2	0	0	1	1	0	1	0	0	3	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	28382	13293	11761	6708	4399	7328	2695	4365	1716	2562	1264	1159	915	952	709	1254	571	771	1132	728	564	273	324	429	271	160	364	265	128	210	91	137	98	71	63	62	92	60	50	142	41	72	43	113	28	26	14	22	24	45	19	12	43	9	12	2	5	7	7	10	17	5	12	12	8	2	5	6	12	1	1	4	6	2	0	2	1	0	4	0	0	2	2	5	3	9	0	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	7301	3592	7894	3527	1705	6283	594	3617	485	1970	307	518	258	473	235	1064	243	580	1004	607	447	55	186	349	156	54	310	212	29	167	19	92	34	30	21	17	62	18	10	125	28	67	25	97	16	11	7	12	8	41	12	3	36	1	8	1	3	2	6	8	13	2	12	9	5	0	0	2	10	0	0	2	5	1	0	1	1	0	1	0	0	1	1	5	2	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	28487	13279	11597	6710	4385	7445	2655	4249	1741	2563	1279	1192	907	945	723	1252	561	778	1112	695	602	269	319	457	272	178	298	306	126	196	86	126	104	83	78	58	104	57	48	132	43	76	37	103	23	28	11	20	20	40	20	18	31	9	13	5	6	10	14	13	16	3	7	9	9	3	2	6	2	2	3	3	6	2	0	2	0	0	1	0	0	1	0	10	2	9	0	0	1	1	2	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7284	3515	7735	3494	1702	6392	563	3479	485	1971	311	537	271	459	236	1070	249	581	981	560	472	52	183	385	172	63	248	252	28	150	13	83	38	36	29	19	74	11	11	112	27	70	19	90	12	12	6	13	6	33	11	9	28	1	8	3	3	3	8	11	14	0	6	7	7	0	0	2	0	0	2	2	5	1	0	1	0	0	1	0	0	0	0	10	1	8	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	28495	13471	11599	6616	4514	7718	2681	4410	1754	2612	1221	1188	931	930	725	1283	551	775	1130	684	564	275	329	456	265	194	288	287	145	188	90	118	99	73	83	50	86	50	45	117	46	82	38	89	28	19	19	16	20	38	20	16	34	8	12	7	9	9	17	14	25	6	6	10	6	4	1	4	4	4	4	4	4	2	1	2	0	0	0	0	0	1	0	10	0	8	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	7304	3563	7746	3423	1751	6639	562	3623	495	2031	273	533	283	456	251	1106	264	572	1000	534	441	54	198	384	159	74	242	241	25	135	18	74	40	30	34	16	61	10	9	87	31	74	16	77	18	9	10	13	7	31	10	7	31	2	8	4	3	5	10	11	22	4	5	6	3	1	0	2	2	2	3	3	3	1	0	1	0	0	0	0	0	0	0	10	0	8	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	28387	13320	11555	6617	4532	7921	2717	4399	1777	2616	1202	1183	971	875	722	1281	566	810	1050	753	595	271	323	453	257	173	290	300	131	185	90	111	91	74	80	47	86	40	52	111	51	96	32	83	30	19	27	28	20	53	18	17	30	7	8	9	10	10	20	16	25	9	9	8	5	2	4	0	4	4	3	5	3	2	1	1	0	0	0	0	0	1	1	10	1	0	3	0	0	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7228	3549	7621	3360	1785	6825	586	3613	469	2035	265	530	293	429	257	1102	289	597	935	615	448	54	189	377	137	64	236	254	23	144	18	74	42	29	34	14	64	7	12	84	30	84	13	69	22	14	11	21	12	46	9	8	27	2	5	4	4	5	13	13	22	6	7	3	2	1	0	0	2	2	3	4	3	0	0	0	0	0	0	0	0	0	1	10	1	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	28254	13313	11462	6659	4512	7993	2727	4356	1825	2579	1182	1176	992	913	719	1345	573	750	1060	701	565	291	320	484	252	170	298	297	128	193	97	127	92	58	66	50	65	45	54	112	59	99	28	112	42	26	30	25	17	48	11	17	24	11	10	11	15	9	22	10	15	11	12	10	4	1	5	0	3	6	2	6	4	2	2	2	1	1	0	0	0	0	1	10	1	0	4	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	7312	3637	7572	3433	1765	6890	624	3611	503	1980	260	524	296	474	259	1151	275	555	948	584	416	62	190	404	128	64	239	254	19	154	20	82	46	18	25	16	50	9	15	94	32	85	7	102	36	19	12	19	10	43	6	11	19	5	7	4	5	4	16	8	12	8	11	4	2	1	1	0	2	4	1	5	4	0	1	0	1	0	0	0	0	0	1	10	1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	28187	13358	11307	6650	4495	8087	2745	4442	1835	2569	1207	1193	1014	934	756	1272	603	748	977	697	576	303	323	477	259	161	375	291	141	200	100	121	92	64	61	57	72	48	56	90	65	91	41	104	36	32	24	26	23	42	13	21	23	9	10	14	12	8	11	13	7	13	16	7	4	3	5	1	1	5	2	5	6	2	2	2	1	1	0	0	1	0	1	1	3	1	1	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	7392	3556	7420	3441	1747	7004	651	3724	521	1971	281	562	304	475	276	1074	293	557	848	570	439	62	171	391	144	54	321	246	26	156	23	71	43	17	20	15	55	10	14	76	30	79	16	98	32	25	10	18	15	34	8	11	17	3	6	3	4	2	9	11	5	10	14	3	1	2	1	1	0	2	1	5	5	0	1	0	1	0	0	0	0	0	1	1	2	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	28407	13175	11228	6645	4488	7898	2795	4546	1848	2565	1265	1183	1007	951	743	1301	607	734	1064	687	556	300	347	523	249	156	362	321	119	202	109	110	91	75	61	60	61	57	55	95	61	76	48	99	37	35	29	22	30	26	13	37	30	12	10	19	10	6	11	18	4	11	14	7	5	4	4	2	2	4	3	2	8	0	4	1	1	1	0	0	2	0	1	1	3	2	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	7488	3526	7376	3423	1720	6789	655	3837	536	1959	290	556	314	501	264	1083	282	556	928	555	443	58	191	442	144	59	314	266	31	160	19	58	40	18	18	12	47	11	17	77	31	67	22	92	28	26	11	15	15	20	9	26	26	6	7	4	2	1	9	15	4	8	13	5	1	2	1	1	0	2	0	1	6	0	2	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	28416	13285	11318	6669	4527	7732	2756	4485	1796	2650	1295	1173	990	916	698	1276	606	711	1089	721	560	293	348	509	218	176	366	328	129	178	115	98	90	86	61	66	76	54	54	95	62	58	50	111	43	34	26	19	33	27	12	42	66	12	10	16	12	4	21	15	5	7	36	9	9	6	4	5	2	2	2	2	6	1	4	0	1	1	1	0	2	0	0	1	3	2	1	0	0	0	1	2	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	7408	3563	7396	3444	1733	6669	625	3779	513	2043	299	569	325	485	251	1056	289	545	959	575	456	55	185	429	117	60	316	279	38	132	18	50	37	22	18	13	58	10	13	75	35	50	24	107	30	26	11	10	14	19	8	31	63	5	8	5	3	1	21	12	4	6	35	5	3	2	2	3	0	0	0	1	3	0	2	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	28549	13301	11445	6710	4529	7779	2661	4465	1818	2619	1339	1240	929	948	698	1240	603	720	1137	714	559	306	333	531	212	177	375	368	122	180	108	109	88	93	65	70	88	55	54	97	51	110	42	74	38	29	35	20	37	26	13	39	60	13	10	13	12	6	16	12	8	6	32	7	8	4	3	8	1	3	2	3	6	1	2	1	2	0	3	2	1	0	1	1	2	1	0	0	0	0	1	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	7339	3619	7525	3442	1792	6729	563	3716	522	1985	296	573	295	502	253	1011	291	548	1015	573	445	57	181	462	121	64	329	317	35	132	17	57	33	25	11	13	68	15	12	72	29	98	17	69	24	21	14	10	15	22	10	35	57	6	6	4	3	2	16	10	7	5	32	3	3	1	1	5	0	0	0	1	3	0	1	1	2	0	2	2	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	28517	13183	11804	6554	4475	7787	2640	4354	1791	2567	1310	1273	923	972	688	1239	589	777	1033	718	522	299	315	545	219	189	385	392	120	174	103	121	76	85	66	69	102	54	56	88	62	126	31	67	45	36	37	26	31	32	21	41	66	11	8	11	13	5	22	20	9	6	35	3	13	5	5	7	3	3	3	22	3	1	1	4	2	0	3	7	0	0	2	1	1	0	0	0	0	0	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south40_active	80	7318	3630	7839	3384	1720	6786	570	3611	499	1957	278	589	261	519	236	1021	280	589	903	596	391	62	169	456	126	57	340	341	31	129	17	69	28	30	12	12	76	18	9	70	39	108	10	58	26	21	16	17	12	27	15	34	62	4	4	3	4	2	20	17	7	5	35	0	10	2	1	4	3	0	0	21	2	0	1	2	2	0	2	5	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
