label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north12_active	80	4237	1724	626	222	220	2092	82	247	70	230	560	308	200	41	32	24	13	11	4	11	2	4	4	44	8	5	4	21	2	1	1	0	0	4	0	1	0	0	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north13_all	80	7139	2957	1513	882	628	2178	340	371	219	311	599	330	212	84	59	49	44	29	25	20	11	11	9	62	9	3	8	21	3	0	4	1	0	5	0	1	1	0	4	0	4	1	0	0	1	2	0	0	0	0	1	0	0	1
0.03	north13_active	80	4261	1770	653	218	220	2055	74	234	83	252	550	293	189	42	32	23	11	9	4	9	3	5	4	59	7	3	4	20	2	0	3	0	0	4	0	1	1	0	3	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
0.03	north14_all	80	7099	3041	1584	888	622	2272	332	362	237	328	675	274	195	80	58	39	43	34	26	18	11	9	13	46	7	5	10	32	3	1	4	2	1	2	0	0	1	0	6	1	3	1	0	0	1	2	0	0	0	0	1	0	0	1
0.03	north14_active	80	4259	1799	697	208	215	2148	68	238	86	275	630	243	167	45	34	21	13	14	6	8	3	3	6	42	6	3	5	31	2	0	3	0	0	1	0	0	1	0	6	1	3	1	0	0	0	2	0	0	0	0	0	0	0	1
0.03	north15_all	80	7139	2944	1581	931	613	2220	332	350	238	329	709	294	214	81	54	39	41	37	28	16	10	10	15	47	5	7	9	37	3	1	4	2	2	2	0	0	1	0	6	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north15_active	80	4317	1706	702	223	203	2099	68	233	83	268	667	257	180	43	33	22	12	18	8	11	4	3	8	44	3	2	4	36	2	0	3	0	0	0	0	0	1	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_all	80	7093	2974	1512	954	612	2223	341	362	225	355	691	287	238	87	53	47	26	32	28	12	15	10	14	24	2	11	10	27	2	3	5	2	3	2	0	0	1	0	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	4315	1694	673	245	205	2109	77	256	78	297	651	251	203	47	35	24	13	14	8	8	7	0	6	22	1	5	4	26	2	2	4	1	0	1	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_all	80	7168	2880	1520	918	631	2272	322	370	216	348	759	333	242	79	46	37	27	34	19	11	19	10	9	23	2	14	6	24	2	2	7	2	2	2	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_active	80	4351	1605	662	229	194	2147	71	253	73	284	724	299	214	37	29	15	8	18	7	8	11	1	4	21	0	8	1	24	2	2	6	1	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_all	80	7159	2940	1502	879	636	2221	301	376	197	336	681	321	253	78	46	39	29	37	14	12	20	15	7	19	3	11	5	6	3	2	6	2	1	2	1	0	1	1	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	4344	1667	644	222	201	2093	68	247	61	275	640	291	231	36	32	13	10	17	3	7	10	2	2	17	1	8	2	6	3	2	6	1	0	2	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	7177	2956	1509	837	625	2208	303	375	203	372	769	319	288	83	48	31	30	31	18	18	24	15	8	19	5	8	7	2	2	3	7	2	0	1	1	0	1	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	4341	1695	663	189	201	2063	66	232	64	301	734	288	267	40	33	12	7	16	6	10	12	3	2	16	1	5	2	2	1	3	7	0	0	1	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7180	2951	1487	848	597	2206	334	366	218	375	714	289	273	78	68	34	30	30	24	22	19	16	9	46	8	9	8	6	2	1	5	3	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	4334	1683	650	220	188	2044	73	226	75	305	683	249	255	38	46	18	8	14	8	12	4	2	2	41	4	3	2	5	1	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	7268	2482	1411	989	631	885	346	1319	182	163	130	182	72	63	73	44	70	154	33	45	21	14	7	33	8	15	6	7	7	20	4	3	2	3	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south21_active	80	4577	987	458	413	153	720	90	1227	40	56	49	133	21	14	56	20	56	148	18	34	7	5	0	28	5	13	5	3	1	18	3	2	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south22_all	80	7131	2483	1439	997	641	871	348	1388	178	163	133	182	77	61	88	48	68	136	36	43	20	12	11	32	8	9	7	7	8	26	1	2	0	3	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	4528	967	463	415	164	713	92	1296	35	54	43	138	21	13	72	17	53	131	20	31	7	5	2	28	5	7	6	4	1	25	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	7191	2461	1401	995	609	905	334	1446	176	173	140	179	67	61	93	45	67	148	33	49	20	10	19	28	7	11	8	9	6	17	1	3	5	1	0	2	2	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	4561	943	433	405	143	718	77	1368	31	64	45	130	19	13	72	15	54	139	19	37	6	3	6	23	3	10	6	6	1	17	0	2	5	1	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7175	2487	1407	948	654	874	332	1513	178	153	125	146	64	53	96	42	59	140	35	56	16	10	23	61	6	17	2	6	4	22	10	1	5	1	0	2	2	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	4487	943	475	387	162	686	81	1443	40	58	37	104	15	12	77	18	47	129	22	47	5	2	12	58	3	16	1	3	1	22	10	0	5	1	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7038	2500	1389	939	623	789	336	1337	185	148	119	146	68	53	100	38	57	125	29	60	17	10	21	58	9	20	2	5	1	12	10	1	10	2	1	0	2	0	5	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	4249	907	459	355	136	573	77	1261	45	56	29	103	19	16	73	19	47	112	19	51	6	2	12	54	5	19	1	3	1	11	10	0	9	1	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6692	2496	1453	928	640	689	341	1097	190	143	126	139	65	51	93	39	58	149	24	49	13	8	13	68	11	15	11	5	6	20	11	2	11	1	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	3768	845	451	341	146	483	80	1007	42	54	24	88	21	15	65	17	47	132	13	38	6	3	8	63	6	14	8	1	2	19	11	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6537	2505	1396	899	611	662	325	919	184	162	128	137	73	47	94	46	55	144	23	45	12	10	13	46	10	14	13	5	6	25	10	2	13	2	1	1	1	0	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south27_active	80	3502	800	408	319	142	461	73	820	40	62	28	84	22	16	65	14	42	131	10	35	4	5	9	42	5	13	10	1	2	24	9	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6781	2545	1380	913	623	765	333	979	210	162	130	149	71	54	79	45	63	134	20	48	12	12	13	39	10	8	14	5	7	23	10	2	9	1	1	2	0	0	2	0	2	0	1	0	2	0	0	0	1	1	0	0	0	0
0.03	south28_active	80	3791	856	406	350	146	572	88	887	47	62	31	99	18	16	54	13	47	124	8	37	4	5	8	36	6	7	10	1	3	23	9	0	7	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	7014	2544	1342	903	644	779	327	1213	216	161	131	170	74	50	86	40	48	153	24	46	11	11	14	35	10	11	8	6	6	15	14	1	3	3	4	3	2	1	0	0	0	0	1	3	3	0	0	0	1	1	0	0	0	0
0.03	south29_active	80	4180	904	430	376	156	600	91	1133	59	58	31	128	19	12	62	13	33	144	10	38	1	5	9	33	7	10	6	2	2	15	12	0	2	2	1	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	7248	2567	1363	950	654	842	324	1457	211	160	124	171	77	59	78	31	53	160	28	38	11	13	13	50	9	15	10	7	4	18	20	2	8	4	5	2	2	5	0	0	0	0	1	4	3	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	4536	943	460	430	152	675	87	1383	63	50	37	135	19	13	55	10	44	156	13	32	3	5	8	49	7	13	8	2	2	18	19	0	8	2	1	0	2	4	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7342	2489	1404	970	625	887	353	1558	192	139	113	135	76	75	78	43	54	135	29	55	17	18	11	41	14	13	5	10	6	0	15	2	10	1	1	0	1	0	3	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	4571	1004	479	436	162	721	97	1489	60	44	29	90	18	9	52	16	46	124	21	47	6	9	4	39	9	6	4	3	4	0	14	0	10	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	7246	2472	1407	982	625	936	369	1483	206	137	109	147	68	61	81	46	58	105	23	66	20	18	17	33	12	7	5	10	5	12	14	3	3	1	1	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_active	80	4509	969	492	432	156	781	106	1422	61	45	26	100	15	9	56	18	49	96	18	58	7	9	8	31	6	3	5	3	3	12	13	1	3	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	7133	2453	1454	1013	637	941	361	1428	208	158	112	158	62	55	74	49	65	112	33	70	21	18	19	29	10	6	5	10	4	12	15	4	5	1	0	1	0	0	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4478	958	516	435	151	780	100	1357	64	45	23	103	12	11	55	23	57	99	25	60	8	9	8	25	6	4	5	3	0	12	14	1	5	0	0	1	0	0	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7210	2460	1451	963	647	930	336	1365	201	155	94	193	69	49	79	50	80	128	29	65	21	15	18	49	5	4	8	6	4	30	17	4	5	0	0	1	1	0	3	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	4589	963	505	412	163	766	95	1291	61	51	22	132	12	10	58	21	64	120	20	58	8	8	10	45	2	3	8	1	0	30	16	1	5	0	0	1	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7135	2489	1431	952	668	927	315	1347	196	179	100	184	76	56	78	48	89	100	33	61	14	14	15	53	1	7	12	3	4	27	26	4	8	0	0	1	1	0	3	2	1	2	1	0	0	1	1	0	0	0	0	0	1	0
0.03	south35_active	80	4479	986	497	440	159	748	91	1272	58	60	23	137	17	11	62	20	72	93	21	57	6	5	6	49	1	7	12	0	1	27	24	1	7	0	0	1	0	0	3	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south36_all	80	7304	2512	1406	945	640	986	312	1410	207	179	102	171	72	52	82	39	83	123	38	65	9	15	14	60	4	7	13	3	3	33	19	5	18	0	1	0	1	0	3	2	1	1	1	0	0	1	1	0	0	0	0	0	1	0
0.03	south36_active	80	4611	1023	494	437	149	798	92	1328	63	66	23	133	19	9	60	17	63	117	18	62	3	6	7	58	3	6	12	0	1	32	17	1	17	0	1	0	0	0	3	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south37_all	80	7297	2474	1376	994	651	945	337	1529	204	171	119	166	74	62	84	38	81	118	32	62	9	14	13	51	4	11	10	3	2	26	11	3	13	0	1	1	1	7	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0
0.03	south37_active	80	4542	1022	483	460	150	747	94	1455	55	63	32	131	24	9	66	16	64	109	13	57	2	4	6	48	3	10	8	0	1	25	10	1	12	0	1	0	1	7	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south38_all	80	7384	2408	1407	972	647	916	346	1539	195	145	132	175	75	66	95	40	93	126	27	55	11	13	15	31	5	7	7	2	1	12	1	1	16	0	3	1	1	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south38_active	80	4605	979	490	448	144	723	83	1467	49	54	40	133	21	14	73	17	79	119	11	47	3	3	6	30	4	6	4	0	0	9	1	0	15	0	1	0	1	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south39_all	80	7430	2416	1396	951	648	921	348	1556	197	139	141	191	71	66	93	42	87	136	24	57	17	10	16	21	9	14	5	1	3	11	0	1	10	0	2	1	1	7	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south39_active	80	4657	988	499	434	148	728	81	1482	51	43	42	141	24	17	68	16	69	130	12	48	6	2	7	19	6	14	2	0	3	9	0	0	10	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south40_all	80	7474	2438	1402	930	638	946	330	1595	193	144	142	196	81	61	92	42	82	156	28	42	20	12	17	19	7	13	6	1	5	8	1	4	14	0	4	2	2	7	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south40_active	80	4668	963	498	408	149	761	84	1522	53	45	42	146	22	17	71	16	66	152	18	34	9	4	5	17	4	12	4	0	4	6	1	2	14	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
