label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	north20_all	80	13672	7346	1680	1481	644	462	287	574	448	122	188	83	45	93	48	25	45	12	39	14	7	5	4	4	3	1	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	10491	6270	387	1023	215	175	102	479	392	45	152	57	13	81	36	19	42	4	35	6	2	1	1	2	2	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	11925	3083	2327	933	626	1236	789	217	142	99	76	69	57	92	16	16	36	46	41	7	7	3	6	5	2	4	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	8431	947	1542	286	146	1095	659	75	42	27	32	17	30	86	8	8	33	41	38	5	4	3	6	4	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	12158	3093	2399	969	635	1301	842	229	147	100	85	78	70	88	21	23	37	36	44	7	5	2	8	8	4	5	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	8686	990	1626	294	155	1165	712	76	42	25	31	26	40	81	10	10	31	32	42	5	4	2	8	4	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	11684	3100	2341	973	635	1235	802	251	158	117	83	85	63	78	29	24	26	27	27	7	4	1	9	7	4	2	1	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	8295	978	1580	284	161	1079	666	78	48	23	26	26	40	68	11	11	20	21	24	4	3	1	8	3	2	2	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	11095	3068	2313	976	643	1156	727	238	157	116	75	83	66	70	29	26	29	15	36	6	2	0	7	8	6	7	0	4	2	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7669	890	1528	252	163	995	594	71	48	19	23	25	37	57	8	11	21	9	34	4	1	0	4	3	3	7	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10323	3021	2184	953	671	992	692	224	166	121	72	68	57	80	28	22	30	22	41	7	2	0	5	2	2	10	1	2	0	1	5	0	0	0	0	2	0	0	0	0	0	0
0.03	south25_active	80	6808	795	1379	232	169	818	569	63	48	21	19	18	28	67	7	8	23	14	37	3	1	0	2	0	1	10	1	2	0	1	4	0	0	0	0	2	0	0	0	0	0	0
0.03	south26_all	80	10378	3029	2195	944	671	999	627	212	153	109	75	61	54	66	23	24	32	31	41	9	5	0	8	2	2	9	3	1	0	1	5	0	0	0	0	2	0	0	0	0	0	0
0.03	south26_active	80	6787	805	1397	229	162	825	499	58	38	26	25	23	29	51	5	8	25	24	37	3	3	0	5	1	1	9	2	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0
0.03	south27_all	80	10991	3017	2259	951	668	1205	683	220	142	113	83	62	58	83	29	23	29	30	26	9	6	4	10	1	3	6	3	2	0	2	3	0	0	0	0	2	0	0	0	0	0	0
0.03	south27_active	80	7500	864	1495	260	162	1044	555	64	37	36	24	24	33	66	10	8	23	25	23	4	3	4	6	1	2	6	2	1	0	1	2	0	0	0	0	2	0	0	0	0	0	0
0.03	south28_all	80	11559	2986	2343	1019	644	1285	748	215	139	116	82	70	64	107	25	25	30	32	30	9	13	6	11	2	1	8	3	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8195	947	1582	285	143	1115	629	69	35	41	21	26	41	89	9	8	25	29	26	6	6	5	7	1	1	7	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	12037	2985	2425	1032	651	1383	806	211	123	122	90	71	62	111	33	22	37	26	39	7	12	8	11	3	3	7	2	2	0	6	0	1	4	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8826	1014	1677	303	139	1232	694	66	33	47	21	25	41	98	16	10	31	24	36	5	5	7	7	2	1	6	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	12194	3038	2478	1072	632	1287	780	200	148	115	96	77	75	115	31	20	42	26	43	15	8	7	6	2	3	7	1	1	0	10	0	1	4	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	8963	1038	1714	315	141	1125	686	59	46	43	26	28	50	101	17	8	38	26	39	9	3	6	3	1	0	6	1	0	0	10	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	12169	2981	2480	931	665	1402	828	247	154	131	88	69	74	113	33	26	17	68	50	10	5	5	3	3	2	7	1	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0
0.03	south31_active	80	8964	1025	1717	283	146	1245	729	71	39	47	33	25	43	102	12	11	11	64	47	8	4	5	3	1	1	7	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
0.03	south32_all	80	12136	2972	2478	936	654	1447	793	258	127	124	71	65	59	99	31	27	35	54	42	11	10	8	4	5	2	2	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south32_active	80	8914	1016	1685	288	145	1292	682	79	29	43	26	18	30	87	9	13	32	51	39	8	9	6	3	2	1	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south33_all	80	12353	3036	2434	966	641	1394	824	233	132	133	62	58	63	89	35	28	41	58	33	6	10	11	3	5	1	3	1	6	0	0	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south33_active	80	9118	999	1659	315	144	1242	721	71	32	44	19	16	35	77	13	13	37	55	28	3	8	8	2	3	1	3	0	6	0	0	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south34_all	80	12272	3037	2405	1041	631	1373	848	231	138	136	64	53	68	84	37	29	38	32	33	6	10	8	3	6	0	2	1	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	8978	1006	1648	341	135	1198	744	73	32	50	17	17	48	72	16	15	33	30	29	2	8	5	1	4	0	2	1	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	12019	3075	2259	1000	621	1230	817	232	148	132	78	43	62	80	37	20	33	36	37	8	9	9	2	4	0	2	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	8627	976	1534	318	142	1066	705	67	35	48	23	14	42	69	17	10	28	34	33	1	5	6	0	2	0	1	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	11142	3108	2161	965	626	1157	734	222	154	119	91	55	56	82	32	20	25	30	38	8	4	7	2	3	1	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	7682	925	1399	276	165	990	618	59	36	38	27	17	33	69	13	10	17	26	33	2	2	4	1	2	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	10419	3060	2064	973	645	1006	604	221	174	104	107	59	42	94	31	19	28	26	22	11	5	10	3	3	1	5	1	4	0	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	6841	849	1284	241	178	840	477	58	43	29	32	14	20	76	10	10	22	22	18	4	1	5	3	2	0	4	1	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	10470	3038	2091	966	634	1043	638	207	164	107	102	73	53	73	31	18	37	26	19	10	8	6	6	2	3	6	0	2	1	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	6944	884	1331	243	165	874	497	49	39	32	33	15	27	56	14	10	30	20	13	4	3	2	6	1	2	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	11311	3071	2249	1009	602	1139	704	206	165	114	98	73	60	88	27	17	38	21	17	6	5	7	6	2	5	8	0	6	1	3	2	1	0	0	0	0	0	1	0	0	1	1
0.03	south39_active	80	7838	967	1520	269	144	982	586	55	42	39	30	15	31	70	13	9	30	17	12	4	2	4	6	2	3	6	0	6	0	3	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	11934	3084	2307	998	607	1270	804	216	165	112	92	61	60	76	25	15	46	35	8	7	6	2	7	4	5	5	0	6	2	3	2	1	0	0	0	0	0	1	1	0	0	1
0.03	south40_active	80	8589	1032	1637	293	140	1124	700	64	41	36	38	14	35	60	15	7	40	32	5	4	5	2	5	2	3	3	0	6	1	3	1	0	0	0	0	0	0	0	0	0	0	0
