label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63
0.03	north11_active	80	1005	1177	314	219	273	94	89	118	68	129	47	112	26	82	71	42	21	34	10	21	13	27	2	6	6	3	7	5	5	0	1	3	0	0	0	0	1	5	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	2361	1870	694	482	470	222	184	181	118	253	100	222	53	106	136	67	25	47	15	42	16	44	8	12	5	3	12	9	5	2	3	2	2	2	2	2	1	5	1	1	0	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1031	1165	335	226	264	103	86	107	65	143	53	149	24	74	83	44	17	33	6	26	12	27	2	7	4	1	7	4	5	0	1	2	0	0	0	1	1	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	2338	1889	712	471	438	236	188	189	120	245	94	219	58	94	127	77	26	31	14	43	11	34	8	9	7	3	11	5	1	0	6	5	3	2	3	2	1	1	2	0	0	5	0	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1016	1150	340	228	264	115	86	110	68	154	53	153	28	56	85	53	15	17	2	27	7	14	2	5	5	1	8	2	1	0	4	1	0	0	0	1	1	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2293	1985	733	503	455	228	181	194	102	221	105	210	54	100	116	70	25	27	15	43	11	38	12	5	7	7	17	7	2	0	6	5	2	2	3	2	0	0	4	0	0	5	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	999	1208	375	252	283	123	87	116	54	148	62	152	28	64	79	45	14	16	3	28	6	24	6	3	5	5	14	7	1	0	5	1	0	0	0	1	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2281	2069	725	465	453	239	169	206	105	204	120	229	49	118	133	80	25	21	17	41	6	34	11	5	6	6	20	10	3	4	10	5	1	2	1	0	0	2	3	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1012	1290	358	233	275	119	83	129	48	127	70	165	25	59	96	45	12	12	3	33	4	25	7	2	4	6	17	9	0	2	7	1	0	0	0	0	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	2306	2040	730	451	458	238	171	218	114	236	116	223	39	126	135	80	20	30	17	42	9	30	10	6	2	9	23	12	4	4	9	0	1	2	0	0	1	2	2	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1017	1268	366	228	276	116	79	134	51	148	65	155	19	67	94	42	9	22	8	30	6	25	7	1	1	8	21	10	1	2	7	0	1	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2309	2046	719	446	474	235	183	219	115	252	115	210	38	106	133	92	21	27	15	48	10	26	10	7	5	11	17	12	5	5	6	1	1	1	0	0	2	5	1	6	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1025	1276	363	230	276	108	89	136	48	165	68	139	20	51	100	43	9	20	8	38	6	21	5	2	4	9	16	10	1	2	4	1	1	0	0	0	0	3	1	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2285	2013	751	461	456	221	183	216	111	246	87	186	39	129	133	84	23	30	14	40	10	20	9	9	8	8	11	13	5	2	7	3	1	1	0	1	2	3	0	6	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1033	1239	383	244	263	104	92	116	45	159	55	118	26	75	96	47	12	22	9	27	3	8	4	3	8	4	10	9	1	0	5	2	1	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2287	2038	773	452	443	219	169	197	124	234	96	198	40	152	121	100	23	26	20	37	15	17	8	4	10	6	4	15	5	3	6	6	3	0	2	2	2	3	0	5	3	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1039	1219	412	237	237	113	84	103	51	152	59	116	28	90	80	48	12	16	11	21	6	5	4	2	10	3	4	12	0	1	6	3	3	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2314	1996	752	453	435	202	172	198	130	194	94	222	43	140	115	80	25	23	17	30	16	22	9	5	10	10	6	13	7	2	8	6	3	1	2	2	2	1	0	3	3	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1039	1210	396	227	229	109	79	107	57	119	53	141	29	87	74	34	14	14	7	13	7	7	3	3	8	8	5	9	2	1	7	3	3	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2538	1395	1710	557	312	270	195	210	91	72	96	64	142	45	27	23	40	21	12	17	14	14	11	11	3	8	10	6	5	1	4	0	2	1	0	0	2	1	3	1	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1251	732	1131	296	131	132	98	117	38	31	58	38	100	25	10	9	24	5	8	8	8	6	8	3	0	6	9	2	2	0	2	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2485	1308	1585	529	306	262	177	208	101	77	98	58	109	40	33	31	34	24	14	18	14	14	11	8	6	9	7	5	4	1	4	3	3	0	0	2	0	1	3	1	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1211	675	1020	268	130	125	89	119	44	33	56	30	67	17	13	15	22	7	6	9	8	6	7	1	2	5	7	2	1	0	2	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2445	1210	1390	549	279	236	186	206	98	72	96	64	100	42	36	28	31	25	12	18	15	15	9	10	6	8	1	4	3	1	2	5	2	0	1	2	0	1	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1198	621	878	273	122	112	97	120	40	37	52	37	61	24	15	16	23	9	5	8	8	5	5	2	3	4	0	1	1	1	1	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2474	1184	1349	549	280	232	195	173	102	75	94	59	90	33	37	29	30	27	13	11	14	19	6	9	6	10	1	1	0	2	4	6	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south24_active	80	1192	609	847	282	132	116	89	94	44	39	50	32	56	16	16	15	22	13	4	4	7	8	3	3	3	5	0	0	0	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2491	1195	1318	543	270	227	173	168	92	76	94	58	89	34	44	25	36	24	8	11	17	16	5	7	2	7	4	0	0	2	5	4	3	0	2	2	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	1229	629	843	296	125	113	82	90	43	39	54	30	57	20	20	16	26	10	4	3	7	7	3	2	1	5	2	0	0	1	2	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2650	1243	1358	516	290	238	152	170	100	78	97	62	104	34	39	25	51	21	10	10	14	13	10	5	3	7	5	1	2	2	5	2	3	0	2	3	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1
0.03	south26_active	80	1272	666	874	294	137	114	71	87	46	37	59	28	67	17	17	16	37	7	3	2	6	6	6	3	0	3	4	0	1	1	1	1	2	0	1	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2635	1250	1496	535	302	255	149	179	110	82	96	70	100	26	41	28	62	22	12	10	15	16	17	6	4	13	7	2	3	3	5	0	5	0	2	4	1	0	0	1	0	0	0	1	3	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1270	676	935	306	143	128	69	94	47	40	53	31	61	16	19	16	44	8	6	2	8	10	14	5	0	5	5	1	1	1	1	0	3	0	1	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2680	1275	1600	537	311	267	169	201	117	86	108	74	110	36	39	25	65	18	17	8	14	18	16	8	3	14	4	4	7	3	5	1	4	0	1	3	2	0	0	0	1	0	0	1	4	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1290	676	993	305	151	128	80	109	53	44	62	32	66	21	15	9	41	6	9	2	9	12	13	6	0	6	3	2	3	1	1	1	2	0	0	2	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2541	1248	1587	554	308	265	181	203	126	90	108	65	102	43	33	27	46	21	14	11	13	20	13	6	2	13	3	5	6	3	4	1	2	0	1	3	3	0	0	0	2	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1232	651	998	298	152	136	83	117	64	41	59	25	64	21	15	9	25	11	8	3	9	17	11	5	0	5	2	2	3	1	1	1	1	0	0	2	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2471	1243	1420	519	289	261	188	205	117	75	87	69	90	49	37	19	38	22	16	16	16	21	9	6	6	8	6	6	7	6	3	1	1	0	1	1	2	1	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	1182	648	888	262	138	126	93	123	64	36	46	27	59	27	17	5	22	13	8	6	6	15	6	4	3	5	4	4	5	3	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	2772	1423	1885	604	302	245	148	203	100	101	92	72	123	45	30	21	47	33	19	21	13	39	9	6	8	4	18	16	3	3	2	2	1	4	5	4	2	0	1	0	3	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south31_active	80	1395	801	1191	359	141	139	63	110	57	45	50	45	79	23	13	8	31	19	11	13	9	23	5	1	4	1	13	11	1	0	1	0	1	3	3	3	2	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south32_all	80	2642	1389	1791	589	304	241	141	199	97	89	91	84	102	46	25	21	43	28	20	20	14	34	8	3	6	5	11	15	3	4	2	1	1	2	5	1	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	1329	759	1132	360	142	129	65	118	51	36	53	48	70	23	9	8	22	17	12	12	7	17	6	1	2	1	9	12	1	0	2	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	2602	1359	1615	537	310	220	129	214	111	78	81	80	100	44	30	21	39	25	21	24	15	23	7	4	5	8	6	7	1	4	3	1	1	1	5	0	1	0	0	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	1232	730	1027	326	139	111	58	129	60	33	44	47	64	21	17	12	22	12	14	12	8	12	5	2	3	2	3	4	1	0	2	0	0	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	2506	1322	1366	516	314	211	145	214	112	79	76	63	82	50	31	21	36	22	20	15	16	13	8	4	5	6	10	9	0	1	4	1	1	2	2	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	1159	690	866	293	142	107	66	119	55	34	43	35	49	23	17	14	16	9	11	4	6	5	6	3	3	2	7	5	0	0	1	0	0	1	2	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	2587	1348	1397	548	320	218	178	195	113	74	86	56	102	44	31	27	37	17	19	15	16	14	14	8	5	8	6	8	1	0	3	0	2	3	2	0	1	0	2	2	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1213	723	911	285	149	105	85	104	53	37	51	31	65	20	19	19	19	9	10	5	7	8	8	5	3	5	4	4	1	0	0	0	0	0	2	0	1	0	2	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2633	1380	1588	547	315	227	180	197	110	75	85	58	117	36	41	26	39	22	17	12	20	24	13	10	4	5	10	6	2	0	2	1	2	4	2	0	1	1	4	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1253	742	1023	286	151	115	82	122	46	41	51	29	72	19	25	19	24	12	7	6	8	17	7	6	3	5	9	3	2	0	0	0	1	1	2	0	1	0	3	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2695	1424	1754	554	309	253	182	204	124	91	86	58	145	34	43	20	49	16	20	10	17	18	13	10	4	6	11	6	3	0	2	2	2	4	3	0	1	1	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1329	760	1174	294	152	127	80	115	49	49	56	26	97	18	25	14	30	8	8	6	7	14	5	5	3	6	9	3	2	0	0	0	1	1	2	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2714	1415	1838	568	278	269	168	222	116	86	87	56	131	41	41	25	53	19	16	10	24	23	9	8	2	6	10	5	2	3	1	4	4	4	2	0	0	1	2	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_active	80	1350	789	1185	315	129	147	74	129	42	45	57	29	87	15	22	17	38	12	6	5	16	16	3	5	2	5	7	5	1	1	0	2	3	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south39_all	80	2655	1373	1931	583	286	263	168	219	117	107	92	56	107	49	37	29	49	13	16	10	23	17	9	9	0	6	8	3	3	3	2	3	2	5	2	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south39_active	80	1320	754	1246	329	125	152	71	119	54	54	61	31	73	18	19	15	36	8	7	4	16	10	3	4	0	2	5	3	1	1	0	2	2	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south40_all	80	2571	1379	1912	646	281	267	164	203	109	104	102	57	110	49	29	33	49	20	13	9	22	24	11	9	4	5	11	3	3	3	2	3	2	4	3	1	0	0	1	2	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0
0.03	south40_active	80	1280	760	1245	358	120	158	70	106	53	54	64	33	73	16	11	14	37	12	11	3	16	17	5	5	2	1	7	2	0	1	0	2	2	1	1	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
