label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north13_active	80	1997	1988	1437	1740	716	698	627	168	115	35	26	8	17	20	7	4	46	21	14	10	1	5	20	8	2	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6261	3304	2082	2086	928	874	734	272	175	118	89	56	38	34	31	14	51	21	17	9	5	7	15	6	3	2	2	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1954	1971	1442	1765	694	697	638	176	111	39	27	8	12	23	13	2	46	16	13	8	2	4	15	5	2	1	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6322	3336	2106	2052	913	813	730	268	180	94	91	64	45	34	37	13	61	32	14	14	5	7	15	43	3	2	1	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1976	2008	1482	1734	670	655	634	173	106	31	25	9	14	22	12	3	53	29	11	12	1	3	15	42	1	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6445	3303	2220	2180	899	824	780	277	189	93	92	58	42	35	36	15	81	57	11	20	6	5	20	41	4	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2031	1938	1552	1865	664	666	684	175	111	33	26	10	11	19	12	6	73	52	6	19	2	1	20	40	3	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6517	3298	2293	2133	942	808	815	275	180	94	83	55	39	43	22	18	79	54	7	20	8	2	11	45	6	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2063	1959	1608	1828	677	649	732	171	96	29	24	9	9	25	5	5	74	48	2	18	1	0	11	44	5	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6513	3322	2269	2066	969	811	864	250	175	114	86	45	39	60	22	21	80	45	8	20	8	2	7	24	7	0	2	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2066	1996	1594	1776	714	656	780	158	94	34	25	8	7	40	7	5	76	39	4	16	2	0	7	23	6	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6445	3290	2262	2047	963	804	879	257	173	129	74	55	39	59	25	24	68	37	7	14	4	1	5	18	8	1	2	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2013	1997	1576	1731	691	645	780	159	92	42	21	10	8	39	9	6	63	30	5	10	1	1	5	18	8	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6414	3328	2286	2101	965	793	802	260	169	124	78	53	50	63	28	24	43	39	6	10	1	5	4	36	13	1	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2043	2019	1588	1802	702	626	716	161	87	34	21	9	12	36	13	9	37	32	5	4	1	5	4	36	12	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6408	3247	2055	1949	955	790	842	267	175	107	85	59	41	39	24	21	49	47	18	22	4	8	15	28	13	2	3	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2029	1958	1378	1618	718	646	738	184	99	28	17	13	13	22	9	5	35	42	14	19	0	4	14	26	13	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	6420	3268	2059	2062	973	809	884	243	171	105	87	64	37	42	21	22	59	46	17	16	4	8	13	30	1	2	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2053	1939	1402	1734	736	647	782	170	95	24	16	18	13	29	11	4	45	42	13	12	1	5	11	29	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6447	3271	2126	2119	948	793	882	243	177	110	88	61	36	44	18	18	39	39	13	10	4	4	14	34	6	5	4	3	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0
0.03	south23_active	80	2032	1887	1473	1794	709	623	788	169	100	23	16	14	17	29	11	3	34	33	8	6	1	2	11	33	6	1	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6394	3190	2066	1986	868	697	815	245	169	85	91	63	38	48	19	20	39	31	9	4	5	3	7	15	7	4	2	4	1	1	0	2	2	0	1	1	1	0	0	1	0	0	0
0.03	south24_active	80	1894	1747	1355	1633	641	540	716	162	87	17	23	13	16	32	10	5	34	27	5	2	2	3	4	14	7	0	0	2	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	6280	3080	1963	1786	821	671	676	245	161	96	86	56	45	44	23	24	38	20	12	8	7	3	8	11	9	4	2	4	1	1	0	1	2	0	1	1	1	0	1	1	0	0	0
0.03	south25_active	80	1753	1614	1219	1409	561	500	565	149	74	18	23	10	14	26	7	3	33	16	7	4	3	3	5	10	9	0	1	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	6400	3070	1896	1641	854	609	649	251	164	96	78	56	41	46	25	29	42	18	12	9	4	4	5	17	5	5	2	3	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0
0.03	south26_active	80	1779	1624	1160	1267	563	448	544	150	75	22	23	12	11	26	7	4	37	16	7	4	2	3	3	15	5	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	6299	3108	1973	1772	872	642	737	260	178	114	75	51	39	46	27	29	67	23	13	10	5	5	4	16	9	2	1	4	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
0.03	south27_active	80	1847	1744	1255	1419	580	484	628	160	87	29	15	12	10	31	8	5	62	20	8	5	2	2	3	14	9	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	6365	3147	2089	2048	932	735	822	285	171	117	73	58	40	50	20	22	72	30	10	9	3	7	2	19	7	1	2	3	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1973	1871	1377	1705	648	591	725	186	89	37	15	11	12	36	8	5	65	27	7	5	1	3	2	18	7	0	0	3	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6342	3225	2137	2201	916	820	859	301	184	108	68	46	26	48	28	15	50	34	15	13	6	9	4	20	12	1	3	3	1	1	1	4	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	1983	1933	1432	1879	673	676	742	206	106	41	16	8	9	37	13	4	46	30	10	10	1	3	4	19	12	0	0	3	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	6419	3204	2042	2092	911	821	798	303	180	102	67	45	33	48	20	16	29	33	12	15	7	6	5	5	10	1	3	1	1	1	1	4	0	0	0	0	0	0	0	0	0	1	9
0.03	south30_active	80	1937	1831	1340	1773	660	653	676	212	108	28	16	5	11	31	10	3	22	31	9	10	1	2	5	5	10	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	1	9
0.03	south31_all	80	6311	3333	2121	2086	883	795	972	300	144	106	89	46	29	49	18	16	56	31	10	9	6	11	19	6	6	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2019	2000	1437	1749	647	651	875	191	78	36	30	12	17	32	11	2	53	27	8	6	1	7	18	6	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6470	3251	2053	1970	862	751	810	280	158	103	92	38	33	42	21	21	54	27	11	10	6	5	14	8	8	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1918	1888	1356	1576	628	598	698	170	83	32	30	10	13	27	6	4	50	22	9	6	1	4	13	8	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6444	3127	1977	1670	862	702	673	260	150	105	87	34	33	44	26	15	49	25	16	10	8	5	9	5	11	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1828	1710	1271	1294	586	541	572	156	80	22	33	9	5	26	6	3	45	21	12	7	1	4	9	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6411	2975	1886	1514	840	634	584	222	156	107	78	39	39	34	32	14	37	32	19	12	9	3	7	2	12	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1677	1537	1172	1145	533	473	479	129	76	24	24	8	8	15	6	4	32	29	13	7	1	1	7	2	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6339	2968	1890	1420	843	577	578	219	156	118	79	46	40	37	26	9	32	28	16	13	6	4	9	2	7	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1589	1510	1135	1071	548	411	464	117	75	23	27	16	11	17	7	3	28	24	9	7	0	1	7	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6236	2949	1875	1434	840	576	610	203	154	122	82	47	44	35	25	16	42	25	14	14	5	4	5	0	8	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1579	1545	1113	1077	555	412	498	105	65	30	20	15	14	18	7	3	36	20	7	8	2	1	3	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6237	3054	1924	1605	894	630	678	221	150	113	87	57	45	37	23	20	48	28	9	14	6	3	5	5	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1702	1637	1184	1255	628	477	560	127	74	30	22	18	18	18	8	5	40	24	4	9	4	0	3	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6308	3094	1919	1683	884	646	666	247	136	115	86	59	50	38	21	19	48	27	8	15	6	5	5	5	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1772	1675	1197	1308	615	478	559	161	64	30	19	17	14	20	7	4	40	22	3	10	4	3	5	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6279	3034	1916	1778	911	631	676	278	125	107	70	58	47	36	22	21	34	28	6	15	8	4	4	5	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1727	1637	1204	1411	640	467	569	183	57	24	13	17	12	18	4	5	27	25	2	9	5	3	4	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6385	2948	1866	1680	838	574	609	264	138	109	77	55	41	33	21	16	27	28	6	5	6	5	5	10	5	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1637	1539	1145	1303	555	397	490	171	53	24	14	19	8	13	5	4	20	23	1	2	2	3	4	10	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
