label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190	Otu191	Otu192	Otu193	Otu194	Otu195	Otu196	Otu197	Otu198	Otu199	Otu200	Otu201	Otu202	Otu203	Otu204	Otu205	Otu206	Otu207	Otu208	Otu209	Otu210	Otu211	Otu212	Otu213	Otu214	Otu215	Otu216	Otu217	Otu218	Otu219	Otu220	Otu221	Otu222	Otu223	Otu224	Otu225	Otu226	Otu227	Otu228	Otu229	Otu230	Otu231	Otu232	Otu233	Otu234	Otu235	Otu236	Otu237	Otu238	Otu239	Otu240	Otu241	Otu242	Otu243	Otu244	Otu245	Otu246	Otu247	Otu248	Otu249	Otu250	Otu251	Otu252	Otu253	Otu254	Otu255	Otu256	Otu257	Otu258	Otu259	Otu260	Otu261	Otu262	Otu263	Otu264	Otu265	Otu266	Otu267	Otu268	Otu269	Otu270	Otu271	Otu272	Otu273	Otu274	Otu275	Otu276	Otu277	Otu278	Otu279	Otu280	Otu281	Otu282	Otu283	Otu284	Otu285	Otu286	Otu287	Otu288	Otu289	Otu290	Otu291	Otu292	Otu293	Otu294	Otu295	Otu296	Otu297	Otu298	Otu299	Otu300	Otu301	Otu302	Otu303	Otu304	Otu305	Otu306	Otu307	Otu308	Otu309	Otu310	Otu311	Otu312	Otu313	Otu314	Otu315	Otu316	Otu317	Otu318	Otu319	Otu320	Otu321	Otu322	Otu323	Otu324	Otu325	Otu326	Otu327	Otu328	Otu329	Otu330	Otu331	Otu332	Otu333	Otu334	Otu335	Otu336	Otu337	Otu338	Otu339	Otu340	Otu341	Otu342	Otu343	Otu344	Otu345	Otu346	Otu347	Otu348	Otu349	Otu350	Otu351	Otu352	Otu353	Otu354	Otu355	Otu356	Otu357	Otu358	Otu359	Otu360	Otu361	Otu362	Otu363	Otu364	Otu365	Otu366	Otu367	Otu368	Otu369	Otu370	Otu371	Otu372	Otu373	Otu374	Otu375	Otu376	Otu377	Otu378	Otu379	Otu380	Otu381	Otu382	Otu383	Otu384	Otu385	Otu386	Otu387	Otu388	Otu389	Otu390	Otu391	Otu392	Otu393	Otu394	Otu395	Otu396	Otu397	Otu398	Otu399	Otu400	Otu401	Otu402	Otu403	Otu404	Otu405	Otu406	Otu407	Otu408	Otu409	Otu410	Otu411	Otu412	Otu413	Otu414	Otu415	Otu416	Otu417	Otu418	Otu419	Otu420	Otu421	Otu422	Otu423	Otu424	Otu425	Otu426	Otu427	Otu428	Otu429	Otu430	Otu431	Otu432	Otu433	Otu434	Otu435	Otu436	Otu437	Otu438	Otu439	Otu440	Otu441	Otu442	Otu443	Otu444	Otu445	Otu446	Otu447	Otu448	Otu449	Otu450	Otu451	Otu452	Otu453	Otu454	Otu455	Otu456	Otu457	Otu458	Otu459	Otu460	Otu461	Otu462	Otu463	Otu464	Otu465	Otu466	Otu467	Otu468	Otu469	Otu470	Otu471	Otu472	Otu473	Otu474	Otu475	Otu476	Otu477	Otu478	Otu479	Otu480	Otu481	Otu482	Otu483	Otu484	Otu485	Otu486	Otu487	Otu488	Otu489	Otu490	Otu491	Otu492	Otu493	Otu494	Otu495	Otu496	Otu497	Otu498	Otu499	Otu500	Otu501	Otu502	Otu503	Otu504	Otu505	Otu506	Otu507	Otu508	Otu509	Otu510	Otu511	Otu512	Otu513	Otu514	Otu515	Otu516	Otu517	Otu518	Otu519	Otu520	Otu521	Otu522	Otu523	Otu524	Otu525	Otu526	Otu527	Otu528	Otu529	Otu530	Otu531	Otu532	Otu533	Otu534	Otu535	Otu536	Otu537	Otu538	Otu539	Otu540	Otu541	Otu542	Otu543	Otu544	Otu545	Otu546	Otu547	Otu548	Otu549	Otu550	Otu551	Otu552	Otu553	Otu554	Otu555	Otu556	Otu557	Otu558	Otu559	Otu560	Otu561	Otu562	Otu563	Otu564	Otu565	Otu566	Otu567	Otu568	Otu569	Otu570	Otu571	Otu572	Otu573	Otu574	Otu575	Otu576	Otu577	Otu578	Otu579	Otu580	Otu581	Otu582	Otu583	Otu584	Otu585	Otu586	Otu587	Otu588	Otu589	Otu590	Otu591	Otu592	Otu593	Otu594	Otu595	Otu596	Otu597	Otu598	Otu599	Otu600	Otu601	Otu602	Otu603	Otu604	Otu605	Otu606	Otu607	Otu608	Otu609	Otu610	Otu611	Otu612	Otu613	Otu614	Otu615	Otu616	Otu617	Otu618	Otu619	Otu620	Otu621	Otu622	Otu623	Otu624	Otu625	Otu626	Otu627	Otu628	Otu629	Otu630	Otu631	Otu632	Otu633	Otu634	Otu635	Otu636	Otu637	Otu638	Otu639	Otu640	Otu641	Otu642	Otu643	Otu644	Otu645	Otu646	Otu647	Otu648	Otu649	Otu650	Otu651	Otu652	Otu653	Otu654	Otu655	Otu656	Otu657	Otu658	Otu659	Otu660	Otu661	Otu662	Otu663	Otu664	Otu665	Otu666	Otu667	Otu668	Otu669	Otu670	Otu671	Otu672	Otu673	Otu674	Otu675	Otu676	Otu677	Otu678	Otu679	Otu680	Otu681	Otu682	Otu683	Otu684	Otu685	Otu686	Otu687	Otu688	Otu689	Otu690	Otu691	Otu692	Otu693	Otu694	Otu695	Otu696	Otu697	Otu698	Otu699	Otu700	Otu701	Otu702	Otu703	Otu704	Otu705	Otu706	Otu707	Otu708	Otu709	Otu710	Otu711	Otu712	Otu713	Otu714	Otu715	Otu716	Otu717	Otu718	Otu719	Otu720	Otu721	Otu722	Otu723	Otu724	Otu725	Otu726	Otu727	Otu728	Otu729	Otu730	Otu731	Otu732	Otu733	Otu734	Otu735	Otu736	Otu737	Otu738	Otu739	Otu740	Otu741	Otu742	Otu743	Otu744	Otu745	Otu746	Otu747	Otu748	Otu749	Otu750	Otu751	Otu752	Otu753	Otu754	Otu755	Otu756	Otu757	Otu758	Otu759	Otu760	Otu761	Otu762	Otu763	Otu764	Otu765	Otu766	Otu767	Otu768	Otu769	Otu770	Otu771	Otu772	Otu773	Otu774	Otu775	Otu776	Otu777	Otu778	Otu779	Otu780	Otu781	Otu782	Otu783	Otu784	Otu785	Otu786	Otu787	Otu788	Otu789	Otu790	Otu791	Otu792	Otu793	Otu794	Otu795	Otu796	Otu797	Otu798	Otu799	Otu800	Otu801	Otu802	Otu803	Otu804	Otu805	Otu806	Otu807	Otu808	Otu809	Otu810	Otu811	Otu812	Otu813	Otu814	Otu815	Otu816	Otu817	Otu818	Otu819	Otu820	Otu821	Otu822	Otu823	Otu824	Otu825	Otu826	Otu827	Otu828	Otu829	Otu830	Otu831	Otu832	Otu833	Otu834	Otu835	Otu836	Otu837	Otu838	Otu839	Otu840	Otu841	Otu842	Otu843	Otu844	Otu845	Otu846	Otu847	Otu848	Otu849	Otu850	Otu851	Otu852	Otu853	Otu854	Otu855	Otu856	Otu857	Otu858	Otu859	Otu860	Otu861	Otu862	Otu863	Otu864	Otu865	Otu866	Otu867	Otu868	Otu869	Otu870	Otu871	Otu872	Otu873	Otu874	Otu875	Otu876	Otu877	Otu878	Otu879	Otu880	Otu881	Otu882
0.03	north1_all	80	5232	1204	997	720	636	770	348	357	549	193	175	238	155	150	268	214	108	106	175	220	86	124	114	101	98	95	101	95	74	54	58	73	60	53	67	60	73	28	40	30	51	35	62	49	59	75	84	59	59	30	27	72	26	59	48	29	32	27	35	24	33	15	45	15	30	34	27	37	25	23	30	13	33	55	22	18	45	15	33	14	19	29	17	17	33	46	17	12	35	36	17	22	24	17	17	15	14	14	36	24	13	34	17	9	21	19	20	12	14	20	32	14	8	16	17	12	11	8	16	12	12	13	12	27	8	13	15	6	14	8	20	9	5	23	5	13	10	34	4	14	11	8	15	5	5	8	9	8	9	6	10	9	10	12	6	6	5	4	7	6	6	12	0	2	3	2	2	10	6	1	13	9	8	10	16	5	9	3	4	5	12	7	3	4	7	4	5	7	3	10	15	6	2	6	5	7	6	8	4	4	4	1	4	2	2	2	5	9	9	3	4	2	3	5	7	14	7	5	4	5	4	7	5	4	4	8	1	4	3	4	2	4	3	4	5	4	4	3	3	1	3	5	11	3	0	2	3	2	1	3	1	4	2	3	3	2	3	0	3	4	2	8	1	0	2	0	4	3	1	4	1	0	4	1	1	6	3	0	3	4	0	0	1	3	0	0	0	0	2	2	1	2	2	1	3	4	3	7	4	0	3	4	1	4	1	3	3	2	2	0	1	0	1	1	0	1	0	2	1	2	0	1	2	0	0	0	2	1	3	1	0	2	1	6	9	2	3	0	2	1	0	2	2	0	1	2	1	2	0	0	2	3	0	3	1	3	3	2	2	0	1	0	0	4	1	1	1	2	1	0	1	1	1	4	0	0	1	1	1	1	2	0	0	0	0	1	3	0	0	1	1	3	1	0	0	0	1	0	1	1	2	4	1	0	0	1	3	0	0	1	0	0	1	1	0	0	2	0	2	1	0	0	0	1	1	5	1	1	1	0	0	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	1	0	1	1	1	1	0	0	0	0	3	2	2	0	1	1	0	1	1	0	0	0	0	0	0	0	2	3	0	3	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	4	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north1_active	80	3342	615	565	382	376	459	183	212	331	94	83	142	62	64	166	124	53	42	102	135	39	66	50	45	61	58	52	51	38	24	24	42	34	24	29	25	37	12	22	14	21	16	38	22	33	49	40	30	43	16	14	44	8	35	30	15	14	15	15	12	16	10	32	7	14	24	12	15	5	10	13	5	19	33	9	11	23	7	24	4	8	13	10	3	15	29	4	6	20	32	6	14	13	6	9	9	5	11	29	17	6	20	9	5	10	14	9	7	7	13	22	5	4	11	7	6	6	4	11	3	8	7	5	19	3	9	14	1	5	2	13	8	3	13	2	7	5	18	0	5	7	6	9	2	3	4	5	2	7	3	3	4	7	9	3	4	1	1	3	3	3	8	0	0	0	2	2	8	6	0	3	6	4	3	11	2	4	1	3	1	5	4	1	3	6	1	3	3	3	8	4	5	2	2	2	6	2	6	2	3	2	0	2	2	0	1	3	6	6	1	3	2	2	3	4	3	5	1	3	1	3	6	4	3	3	5	1	2	2	2	2	2	2	3	2	3	3	1	2	0	1	2	8	2	0	1	0	1	0	1	1	3	1	0	0	0	3	0	1	2	1	7	0	0	2	0	3	3	0	3	1	0	2	0	1	4	1	0	0	3	0	0	1	0	0	0	0	0	1	2	1	0	2	0	0	0	2	6	3	0	1	3	1	4	1	1	1	2	2	0	0	0	0	1	0	1	0	2	1	1	0	1	2	0	0	0	2	0	1	1	0	1	0	4	6	1	1	0	1	0	0	1	1	0	0	1	1	2	0	0	2	0	0	1	0	3	2	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	2	0	0	0	0	1	3	0	0	0	0	2	1	0	0	0	1	0	0	0	2	2	0	0	0	0	2	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	3	0	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	5322	1154	980	700	598	736	319	358	554	179	165	236	160	149	264	208	101	106	162	185	91	124	118	101	97	102	93	101	71	62	60	84	55	54	77	59	80	31	43	38	54	36	74	45	59	79	105	58	60	35	24	73	27	55	55	27	31	25	35	30	29	21	33	19	24	31	28	35	24	29	20	16	36	58	21	19	37	16	28	18	21	24	23	19	34	45	19	15	33	33	15	30	30	18	22	11	12	13	42	19	16	34	13	10	23	16	26	13	10	18	32	21	13	21	13	13	11	11	21	10	8	13	18	28	8	14	19	8	16	19	24	14	5	21	5	9	9	33	6	13	9	6	15	7	4	6	9	7	7	4	7	7	8	15	5	3	6	6	12	6	6	11	0	3	5	2	3	8	8	2	14	10	9	9	20	6	7	3	6	7	12	11	3	4	13	6	6	7	3	15	20	6	2	4	3	7	5	5	6	4	4	3	1	1	3	2	3	7	9	3	5	6	4	6	8	19	2	3	2	5	4	6	3	2	2	11	3	3	3	3	2	4	2	5	5	4	4	2	3	2	2	2	4	2	1	3	3	0	2	2	1	8	0	4	3	2	1	0	4	3	1	7	2	0	2	1	4	2	2	5	1	0	6	0	2	6	3	2	5	5	1	1	1	3	2	0	0	3	2	2	2	2	2	1	2	2	2	3	4	1	2	4	0	4	1	2	4	3	4	1	1	0	4	2	1	0	4	2	0	2	0	2	1	0	0	0	2	2	2	1	0	1	2	2	2	1	5	0	1	2	0	1	3	0	1	2	1	0	1	2	1	4	0	2	1	4	1	2	2	0	1	0	0	4	0	1	1	3	2	0	0	1	0	2	0	2	2	1	1	1	1	0	1	1	0	1	2	0	0	1	1	3	0	0	1	0	3	0	1	1	2	3	1	0	1	1	3	1	0	1	0	0	1	1	1	0	2	0	1	1	1	0	1	1	0	5	1	0	1	1	0	0	0	2	2	0	1	0	0	0	0	0	0	2	1	0	0	0	1	1	13	0	0	0	1	0	0	0	1	0	0	1	3	2	0	1	0	0	0	0	1	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	2	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	3430	598	554	366	354	433	171	218	335	84	80	139	63	63	166	120	50	45	95	124	41	72	59	45	56	62	54	50	33	31	26	48	29	22	35	30	42	12	21	15	24	20	47	22	34	55	57	29	39	21	12	42	8	33	35	10	14	13	17	13	16	13	23	10	11	19	12	14	6	13	10	6	23	37	11	9	23	9	16	6	8	11	12	3	18	29	7	8	20	29	7	19	20	5	14	3	4	11	33	12	4	25	5	6	14	11	17	6	7	11	22	10	8	16	5	7	3	7	16	3	6	8	11	23	2	7	13	4	7	11	14	12	3	13	3	5	5	11	0	5	7	5	10	1	2	4	5	1	5	1	1	4	6	12	3	3	1	2	8	3	4	7	0	1	1	1	3	6	7	1	8	5	5	3	15	3	4	1	4	2	6	8	1	2	6	1	3	2	2	5	7	5	2	1	2	4	3	3	4	3	3	1	0	1	1	2	2	4	5	1	3	5	3	2	6	6	2	0	1	1	3	5	1	2	2	5	2	1	1	1	2	3	1	4	2	3	3	0	2	1	1	1	4	1	1	2	0	0	1	0	1	4	0	0	1	0	1	0	1	2	1	5	1	0	2	0	3	2	0	3	1	0	4	0	2	4	1	0	2	3	0	0	1	0	1	0	0	1	1	2	1	0	2	0	0	0	1	2	3	0	1	3	0	4	1	1	2	2	4	1	0	0	1	2	1	0	3	2	0	2	0	1	1	0	0	0	2	0	1	1	0	0	1	2	0	0	2	0	0	0	0	1	2	0	0	1	1	0	0	2	0	1	0	1	0	3	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	2	0	1	0	1	0	1	1	0	0	0	0	1	2	0	0	0	0	2	0	0	1	0	3	0	0	0	1	2	0	0	1	0	2	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	5228	1141	960	716	577	790	317	394	507	185	176	243	162	138	247	220	111	98	168	172	82	121	117	110	93	115	92	108	70	65	53	93	51	58	80	62	76	38	47	45	51	35	74	42	63	73	101	58	47	43	26	73	28	60	43	25	28	20	39	29	34	20	31	23	16	26	21	37	21	24	17	19	37	53	20	19	31	20	29	21	21	26	25	24	23	34	19	19	32	24	14	34	31	18	21	17	14	18	37	22	15	33	13	8	21	15	23	10	11	13	37	23	13	20	7	11	11	13	16	9	7	14	20	31	9	15	20	11	9	20	15	12	7	29	6	11	10	28	7	15	18	5	7	13	5	4	9	8	11	5	7	7	5	16	2	3	4	5	11	7	6	12	0	2	6	6	2	10	7	2	14	9	7	8	14	4	6	4	6	7	14	10	4	6	12	5	12	6	5	15	17	10	1	4	4	8	4	4	6	4	7	2	1	2	4	3	2	8	9	5	5	4	4	7	10	17	0	3	4	5	4	5	3	2	4	11	3	4	5	2	0	3	1	5	4	6	6	2	1	2	5	1	5	2	1	3	2	0	2	6	1	8	1	5	6	0	0	2	2	3	1	5	3	0	2	1	5	2	1	2	1	1	5	1	2	8	2	3	6	4	3	2	1	2	2	0	1	3	3	1	2	1	3	0	2	5	1	1	4	2	1	5	2	4	1	3	3	4	5	1	0	0	4	2	1	1	4	0	0	1	0	1	0	0	1	0	2	2	1	1	0	1	2	2	1	1	4	2	2	2	0	1	3	0	1	1	2	0	1	3	1	2	0	3	0	1	6	2	1	0	1	0	0	2	0	1	1	2	2	1	0	1	0	0	1	2	2	1	0	1	2	0	1	1	1	1	2	0	0	1	1	1	1	0	1	0	3	0	1	0	1	2	0	0	1	0	3	1	1	1	1	0	1	0	1	0	2	2	1	1	1	2	1	1	0	2	1	0	0	1	0	0	0	1	2	0	0	1	2	0	0	0	0	1	1	1	0	0	0	0	13	0	0	1	1	0	1	0	0	0	0	1	2	2	0	1	0	0	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
