label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59
0.03	north8_all	80	1149	379	361	211	135	73	56	65	67	27	27	22	20	26	18	18	19	34	16	4	2	4	12	10	5	9	1	5	4	1	3	3	0	0	6	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	616	167	210	109	80	39	33	33	41	10	10	8	8	13	10	8	14	20	7	2	1	1	9	7	2	4	1	3	1	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	1113	386	341	208	134	71	52	55	67	33	36	23	16	23	17	25	18	34	14	5	4	5	10	7	2	6	1	5	7	0	2	3	0	0	4	3	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	582	176	198	118	82	33	27	26	45	15	13	9	5	15	10	14	11	21	6	2	2	1	7	5	1	2	0	1	3	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	1050	401	334	204	125	74	53	56	70	43	39	22	15	22	12	28	34	21	7	3	3	7	17	8	2	8	1	7	11	0	2	2	0	0	6	2	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	544	190	185	112	74	36	25	29	49	17	17	9	7	15	7	17	21	12	3	1	1	1	13	7	0	3	0	4	9	0	0	0	0	0	6	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	1026	413	339	205	159	85	48	79	80	36	29	19	20	22	10	15	24	15	6	3	3	5	12	10	7	9	5	0	15	1	2	0	5	1	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north11_active	80	535	183	196	102	93	46	19	50	50	13	12	8	8	13	4	8	21	5	3	1	2	2	7	7	5	9	3	0	14	0	1	0	3	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	1052	421	339	206	161	77	63	75	85	36	35	19	24	18	11	26	21	14	8	5	7	2	14	8	7	11	5	0	3	1	2	0	4	1	10	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	568	208	192	99	88	40	27	43	52	14	15	7	12	11	6	13	16	4	3	3	2	1	11	7	6	11	2	0	3	0	1	0	3	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	1021	413	378	207	149	71	66	70	79	35	36	23	22	21	17	33	24	15	9	4	7	4	17	9	8	6	4	0	4	1	1	1	2	1	5	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	544	211	208	104	77	32	30	38	49	16	15	5	11	15	9	16	15	5	4	2	3	1	14	7	6	5	1	0	4	0	1	0	2	0	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	1066	400	371	196	147	71	62	69	70	32	36	21	19	23	19	30	25	23	9	3	10	6	21	20	4	16	3	1	6	0	1	1	0	1	2	3	0	1	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	552	195	192	96	71	32	26	40	42	14	13	5	10	12	11	15	13	9	4	2	4	3	14	18	2	14	0	0	6	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	1055	399	361	187	130	79	53	82	67	32	31	29	17	25	18	32	31	27	7	2	7	7	18	24	2	17	1	2	4	2	0	2	2	1	3	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	527	189	196	94	64	34	19	50	37	11	14	9	8	15	10	18	16	13	3	1	5	3	9	18	0	13	0	0	4	2	0	1	2	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	1108	402	356	175	137	87	44	79	66	37	35	23	19	32	17	16	28	21	7	3	10	8	21	20	4	23	2	2	2	2	0	2	3	1	4	10	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0
0.03	north16_active	80	570	180	199	90	62	40	17	47	40	11	15	10	8	22	9	8	15	12	6	1	6	4	9	14	1	17	1	0	2	2	0	2	2	1	3	7	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_all	80	1136	425	321	180	135	86	57	83	67	41	41	21	21	28	17	16	30	25	16	2	7	7	19	13	4	14	2	1	2	2	0	2	8	1	3	10	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0
0.03	north17_active	80	589	198	193	86	66	42	22	50	43	12	17	10	10	23	7	8	16	20	14	1	4	3	8	7	1	8	1	0	0	2	0	2	7	1	2	7	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north18_all	80	1153	421	334	199	139	72	56	78	67	33	42	14	23	27	15	19	18	28	18	4	10	5	19	19	5	17	3	1	7	1	0	2	10	1	3	10	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	2	0	0	0
0.03	north18_active	80	612	194	207	97	67	29	26	43	39	12	20	5	12	23	6	12	12	22	15	2	6	2	10	12	2	13	1	0	4	0	0	2	8	1	0	7	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north19_all	80	1110	396	313	198	146	78	63	81	67	27	43	16	21	25	21	14	16	35	14	3	9	5	15	19	5	21	2	1	11	3	1	2	11	1	2	7	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	593	180	184	101	74	36	29	47	42	11	24	7	13	17	13	11	11	29	11	1	6	2	9	12	3	18	0	0	8	1	1	1	8	1	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1093	398	337	219	154	88	64	75	78	22	34	21	19	20	20	16	22	28	7	6	9	4	12	17	2	18	3	1	11	3	2	6	8	0	2	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	581	172	199	109	80	37	33	44	47	7	20	9	11	11	11	11	16	19	4	1	5	3	7	10	2	15	1	0	8	1	2	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1078	390	357	216	151	77	77	69	72	20	35	16	19	22	23	18	34	19	7	8	8	7	13	2	3	5	2	0	5	0	0	2	0	0	5	3	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	586	192	207	114	80	34	35	39	37	9	14	9	7	15	12	11	22	12	3	4	3	4	12	1	2	4	2	0	5	0	0	2	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	1110	421	343	231	129	67	69	72	62	23	37	17	21	22	22	14	33	18	7	9	7	8	13	3	3	11	3	0	4	0	0	1	1	0	3	1	1	0	0	2	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	595	209	189	125	69	23	33	36	37	8	18	7	8	14	15	11	20	11	3	3	2	5	9	2	2	10	2	0	3	0	0	1	0	0	3	0	1	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	1124	402	359	236	135	72	75	70	71	28	29	18	21	25	17	12	31	23	8	11	7	12	15	3	4	17	3	3	3	0	0	0	1	0	4	1	1	0	0	2	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	583	194	200	140	79	26	35	34	50	13	16	7	10	16	9	6	16	13	6	3	5	6	12	2	3	14	2	0	2	0	0	0	0	0	4	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1152	394	354	234	120	72	73	77	77	26	37	21	23	20	14	14	30	23	16	10	6	7	12	2	3	19	3	4	3	0	0	1	2	1	3	0	1	0	0	1	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	603	192	182	137	73	29	39	40	52	13	16	8	10	9	8	9	19	13	10	2	5	4	7	2	1	13	1	0	2	0	0	0	0	0	3	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1151	381	354	216	139	80	63	77	88	30	33	20	16	21	13	13	26	17	18	7	7	8	14	3	6	19	2	4	3	3	0	1	2	1	3	0	1	1	0	0	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	617	188	181	129	81	33	34	41	59	14	13	7	6	8	8	5	15	11	13	2	5	3	11	3	3	13	0	0	3	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1124	399	341	224	148	77	66	83	94	33	36	25	11	18	17	11	25	20	18	4	6	5	19	2	5	9	1	3	7	3	0	1	3	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	610	188	178	130	86	32	33	44	63	17	16	12	5	6	10	7	12	14	11	1	4	2	10	2	2	4	0	1	4	3	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1106	407	349	209	153	77	65	71	79	39	31	24	10	27	26	13	25	13	16	4	3	6	15	6	5	4	1	1	10	3	0	0	3	0	0	5	0	3	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	593	190	195	115	80	33	27	40	50	19	16	13	6	12	15	9	16	9	8	1	1	3	7	6	3	3	1	1	7	3	0	0	0	0	0	5	0	3	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	1083	403	356	213	139	73	66	75	78	31	32	23	13	26	23	11	27	12	10	1	7	4	14	10	3	4	1	1	11	1	0	0	2	0	0	7	0	3	0	0	0	3	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	586	187	197	113	77	31	25	45	51	16	16	10	8	14	11	6	16	8	6	0	2	3	8	6	2	3	1	1	8	1	0	0	0	0	0	7	0	3	0	0	0	3	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	1095	403	359	198	115	67	70	71	69	27	27	20	15	23	27	16	23	20	9	2	7	3	14	8	2	3	1	1	8	0	0	0	1	1	1	7	0	3	1	0	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	582	186	202	101	55	29	26	42	46	13	9	7	9	12	14	10	15	13	5	1	2	2	7	4	2	3	1	0	7	0	0	0	1	0	1	7	0	3	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	1022	377	331	205	112	69	66	64	54	25	23	21	15	16	18	17	18	19	11	4	8	3	8	8	1	5	0	1	3	0	0	1	1	1	1	2	0	3	1	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	525	174	180	93	56	32	32	37	34	15	7	9	7	9	10	7	9	12	6	2	2	3	7	4	1	4	0	0	3	0	0	1	1	0	1	2	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	1092	373	315	216	124	79	59	63	77	35	30	17	21	20	11	17	18	12	8	6	9	3	17	21	7	3	1	1	2	0	5	0	0	1	1	0	1	5	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	569	174	166	107	57	30	30	44	47	19	15	7	10	10	5	9	13	7	3	1	6	3	12	19	3	2	0	0	2	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1082	383	310	216	118	87	66	61	71	36	22	21	20	18	14	23	26	11	5	7	8	5	16	19	7	3	1	2	7	0	6	0	4	1	2	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	577	186	156	111	65	35	33	36	36	16	12	7	8	10	10	12	21	4	3	2	6	2	8	16	3	2	0	1	0	0	2	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1065	372	337	208	141	74	64	62	63	33	17	26	22	17	17	25	24	11	6	8	5	7	16	22	8	2	0	3	11	0	2	0	7	1	2	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	546	187	176	110	71	36	32	39	34	9	7	9	9	12	12	8	18	3	3	3	5	3	9	18	4	1	0	2	3	0	1	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	1057	367	336	209	145	66	71	65	73	37	20	22	22	14	21	20	23	16	9	9	3	5	20	13	6	2	3	2	11	0	2	1	7	0	2	0	0	9	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south34_active	80	544	178	181	112	74	38	40	37	43	15	7	6	10	12	15	8	19	7	5	3	3	1	12	8	3	1	1	2	3	0	2	1	5	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south35_all	80	1053	360	359	203	148	65	72	80	66	39	18	23	17	13	15	17	17	12	11	8	3	3	18	14	7	4	3	1	4	0	3	1	18	0	1	5	0	3	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
0.03	south35_active	80	552	164	196	110	76	35	40	45	38	18	8	9	5	7	11	6	12	6	7	2	2	1	15	10	3	4	1	1	3	0	3	1	16	0	0	5	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south36_all	80	1050	390	363	199	165	73	69	91	64	38	21	22	19	14	14	16	23	22	13	7	7	4	16	14	4	8	3	0	1	0	3	1	13	0	1	6	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south36_active	80	562	170	190	115	86	32	34	51	36	19	9	9	8	8	10	10	18	8	9	2	4	1	13	7	1	4	1	0	1	0	2	1	11	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	1088	429	360	195	152	83	65	80	47	36	22	17	16	18	11	20	28	24	9	3	6	4	9	6	3	9	1	0	2	0	3	2	15	0	2	6	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south37_active	80	581	189	191	118	87	32	24	40	20	15	12	10	5	10	6	10	22	10	7	1	3	2	7	2	1	4	1	0	2	0	2	2	15	0	2	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	1106	437	322	199	152	82	57	86	45	32	22	20	18	17	20	25	31	28	11	3	5	6	10	21	3	9	0	1	3	0	1	1	4	2	7	11	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	598	193	169	123	89	35	20	45	20	12	13	12	4	13	10	11	25	15	8	2	3	2	6	18	1	4	0	1	3	0	0	1	4	1	7	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	1090	415	307	205	121	84	60	65	49	27	27	27	21	23	18	30	36	28	9	4	3	5	12	22	2	5	1	1	7	1	1	1	5	2	8	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south39_active	80	563	189	175	122	74	43	22	36	23	11	16	18	8	12	8	16	29	16	6	1	1	1	7	18	1	4	0	1	6	1	0	1	5	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south40_all	80	1007	370	263	191	125	90	62	60	50	27	26	25	19	24	20	23	37	19	11	4	6	6	13	23	2	12	1	1	6	1	0	0	6	3	10	5	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south40_active	80	493	174	150	100	73	47	24	33	22	12	13	16	7	13	10	14	27	14	7	1	4	1	8	19	0	9	0	1	5	1	0	0	6	2	9	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
