label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163
0.03	north6_all	80	4335	2340	1286	1069	695	577	861	558	440	613	275	254	208	275	291	139	148	160	149	145	98	103	147	77	65	84	53	63	43	71	42	37	23	56	43	28	17	33	31	46	23	12	18	18	14	9	28	18	8	18	9	21	7	7	9	11	2	9	8	9	11	9	4	3	3	5	5	9	5	3	3	1	4	0	3	3	2	2	1	4	4	4	1	2	2	0	2	1	6	0	1	1	1	2	4	0	1	3	1	4	0	0	0	0	3	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north6_active	80	1037	1107	436	528	189	107	638	369	235	479	63	97	54	180	230	23	55	108	97	96	20	49	113	19	23	54	19	33	10	49	8	13	7	42	21	10	11	20	19	32	9	6	5	10	4	2	24	6	4	11	5	18	2	4	4	5	1	6	1	1	8	8	0	2	2	2	1	7	4	3	3	1	1	0	1	0	1	1	1	4	2	4	0	2	1	0	1	0	6	0	1	0	0	2	4	0	0	2	0	2	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_all	80	4254	2327	1285	1078	682	581	852	514	436	572	269	255	209	276	293	128	156	171	154	153	97	106	108	60	66	75	59	61	46	70	45	40	25	64	37	24	33	37	29	41	19	19	16	23	12	10	43	21	8	17	14	15	7	9	9	10	6	11	7	6	10	21	2	3	5	5	6	9	5	3	3	2	4	0	3	3	4	3	2	3	4	4	4	2	2	0	1	2	5	0	0	2	1	2	6	0	1	11	1	2	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1044	1100	425	521	183	102	630	337	224	437	70	88	48	185	233	26	57	108	100	105	18	47	78	16	24	49	21	32	10	48	10	18	7	52	19	7	25	25	17	31	8	12	5	14	3	4	37	7	3	13	5	12	2	6	3	4	1	4	2	1	9	19	0	2	2	1	2	8	5	3	3	2	1	0	1	0	1	1	2	3	2	4	2	1	1	0	1	0	5	0	0	0	0	2	6	0	1	10	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	4293	2316	1264	1078	727	577	841	536	415	551	257	247	198	257	306	127	148	178	147	143	89	94	123	60	62	67	50	59	49	70	48	39	26	61	34	28	41	35	35	31	15	25	18	22	11	16	52	16	5	14	15	14	7	8	10	8	10	9	5	9	10	25	1	5	7	5	5	8	3	3	4	3	4	0	0	2	4	4	2	3	3	2	5	2	1	0	1	3	4	1	0	2	0	3	3	0	1	11	2	2	0	0	0	0	1	4	1	2	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1051	1092	416	532	207	104	621	353	218	420	72	91	45	173	240	32	51	110	99	94	25	38	93	19	17	48	18	28	11	45	10	16	9	49	17	9	31	22	23	25	7	16	7	14	2	6	46	6	2	12	4	11	2	6	4	4	1	3	1	1	9	22	0	3	3	1	2	8	3	2	4	3	1	0	0	0	0	2	2	3	0	2	2	1	1	0	1	1	4	0	0	0	0	2	3	0	1	10	0	0	0	0	0	0	1	4	0	2	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	4360	2351	1285	1096	732	576	828	547	428	524	249	247	195	244	307	122	152	183	153	148	88	81	141	60	66	74	57	65	52	64	42	40	32	57	28	26	44	35	28	34	20	29	23	25	10	18	41	13	8	11	16	11	6	11	9	4	11	10	8	7	8	27	4	3	6	3	3	7	5	4	5	4	3	1	0	0	3	4	1	2	3	6	4	2	1	1	2	4	0	1	0	2	3	3	2	1	1	10	3	0	0	0	0	1	1	4	1	1	0	0	0	4	0	0	1	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1063	1090	426	564	227	106	607	365	241	403	67	92	48	169	241	30	53	126	100	102	30	32	113	18	19	54	14	29	13	35	12	14	9	46	12	8	32	20	12	30	10	16	9	18	2	9	36	4	2	9	5	9	1	9	3	0	1	2	2	1	5	24	1	1	2	0	1	7	4	2	5	3	1	1	0	0	0	2	1	0	2	5	2	0	1	1	1	1	0	0	0	0	2	2	2	0	1	9	0	0	0	0	0	0	1	4	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4368	2345	1332	1029	763	577	764	566	426	547	263	223	200	250	339	120	140	192	139	143	82	78	152	73	76	88	50	64	49	56	36	38	32	59	22	21	44	31	26	40	24	30	21	27	15	15	30	19	8	19	17	14	7	11	4	8	14	7	6	6	9	17	7	6	8	2	3	4	5	3	10	5	4	1	0	1	3	4	2	6	4	5	2	1	1	1	1	2	1	2	0	0	3	2	2	1	1	0	2	0	0	1	1	1	0	3	1	14	0	1	0	4	0	1	1	0	1	1	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north10_active	80	1069	1087	449	540	255	114	546	378	240	444	68	87	52	181	263	29	50	135	91	105	25	25	127	24	16	62	10	31	13	29	12	8	10	52	5	8	32	20	12	32	9	18	8	18	7	7	24	5	0	15	7	10	1	8	1	1	3	3	1	0	6	13	3	3	6	1	1	4	4	1	9	3	0	1	0	1	1	2	2	3	2	4	0	0	1	1	0	1	1	0	0	0	2	1	2	0	1	0	0	0	0	1	0	0	0	3	0	14	0	1	0	4	0	1	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north11_all	80	4470	2446	1355	1152	778	576	1102	658	451	808	282	279	191	307	344	164	137	209	177	183	84	89	243	77	72	111	43	70	57	92	41	32	40	76	30	39	54	26	26	51	20	18	15	22	27	11	27	10	10	20	13	24	11	18	7	11	13	11	1	8	12	10	5	6	5	5	2	5	14	4	27	3	1	6	3	4	3	4	4	5	2	4	0	0	1	2	2	0	1	1	0	5	0	1	1	0	1	4	2	2	1	0	4	1	0	1	0	0	1	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	974	1264	547	674	273	157	884	483	299	710	63	117	48	219	267	41	54	164	130	147	17	40	213	29	22	90	15	38	21	62	19	7	16	66	19	11	39	11	16	38	8	10	3	18	15	2	25	6	3	17	4	17	3	14	5	1	7	7	0	1	11	9	5	2	3	1	1	3	14	2	27	2	0	2	1	2	2	4	3	3	0	2	0	0	1	0	2	0	1	1	0	4	0	1	1	0	0	4	1	2	1	0	2	1	0	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	4424	2462	1351	1128	768	571	1131	661	460	746	288	272	189	311	379	152	124	227	161	178	96	83	216	74	67	118	49	71	62	74	35	37	39	97	32	45	47	27	31	51	17	18	15	26	27	14	26	13	9	30	14	19	7	17	9	8	11	12	3	6	14	10	6	7	4	6	2	4	16	5	11	3	1	4	0	6	2	5	2	7	1	1	1	0	0	3	2	0	0	1	1	1	0	0	1	0	1	7	2	3	1	0	3	0	0	1	0	0	3	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	986	1310	553	633	273	151	944	496	295	635	65	114	54	216	298	44	44	174	110	146	21	39	187	24	16	94	19	42	23	44	11	8	12	83	17	13	34	12	18	43	9	9	5	18	16	2	24	5	2	27	5	14	2	13	5	1	6	8	1	1	14	9	5	3	3	2	0	3	16	3	10	1	0	1	0	4	1	5	0	3	0	1	0	0	0	1	2	0	0	1	0	1	0	0	1	0	1	7	1	2	1	0	3	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4462	2432	1304	1109	782	573	1113	701	444	733	274	268	186	316	396	158	114	230	170	172	80	86	182	79	74	120	60	71	63	64	37	29	41	109	30	44	49	31	36	77	16	17	13	26	25	17	31	14	8	22	11	26	5	11	8	7	7	12	7	3	15	7	5	8	3	7	2	3	15	4	9	3	3	3	0	3	1	5	3	4	1	0	1	0	0	5	2	0	5	1	1	0	0	0	1	1	1	7	1	3	1	0	3	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	990	1319	521	632	274	153	929	534	287	623	59	119	58	214	322	38	43	183	120	128	15	45	153	22	20	90	24	43	21	40	12	8	14	95	16	12	29	13	23	69	10	8	4	20	17	5	27	3	3	21	6	22	0	5	2	0	4	6	1	0	12	6	3	3	2	2	0	2	14	3	8	1	1	1	0	2	1	4	1	1	0	0	0	0	0	1	2	0	3	1	0	0	0	0	1	0	1	7	1	2	1	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4413	2400	1300	1073	754	579	1108	673	456	705	290	268	181	331	365	155	118	250	151	178	75	78	150	68	59	128	69	68	63	60	42	28	40	115	35	33	58	36	47	76	12	15	15	26	21	17	33	19	8	25	10	25	6	9	8	5	3	11	7	3	12	8	7	6	4	8	6	6	6	3	8	2	2	1	1	3	1	3	2	4	2	0	2	0	0	4	0	0	5	0	3	0	0	3	2	1	2	7	0	3	1	0	1	1	0	1	0	0	2	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	957	1299	523	611	270	161	917	503	307	590	59	116	47	246	311	34	46	200	103	137	21	40	124	18	14	101	34	41	21	40	11	8	12	101	16	8	41	21	31	68	6	4	7	18	15	7	29	7	4	24	5	22	0	4	2	0	1	5	1	0	9	7	2	3	4	3	2	4	4	2	6	0	1	0	0	2	0	2	1	1	1	0	0	0	0	1	0	0	3	0	0	0	0	1	2	0	1	7	0	2	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4403	2333	1334	1090	749	585	1121	640	459	654	278	262	182	319	335	158	128	252	150	176	78	89	156	71	61	129	65	57	68	67	40	26	39	89	36	24	50	40	40	73	14	17	16	18	18	15	28	18	7	38	12	28	6	7	8	5	4	8	7	6	11	7	8	8	5	5	6	4	6	5	7	5	3	1	2	2	2	1	1	1	1	1	2	1	0	2	0	1	6	1	2	2	3	4	2	1	2	1	0	0	0	0	2	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	956	1220	513	634	279	151	904	472	301	550	56	113	50	237	283	35	47	203	107	133	19	45	128	18	15	100	34	31	23	47	11	5	12	78	21	4	34	23	26	66	5	5	5	12	12	7	23	6	3	37	7	27	1	3	0	2	0	2	1	1	8	6	4	4	4	2	3	3	4	2	4	2	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	3	1	0	2	3	2	2	0	1	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4376	2315	1335	1053	736	623	1049	604	460	601	283	248	199	308	291	164	126	224	148	142	90	79	162	59	64	136	60	50	68	74	41	34	43	87	38	19	42	32	38	58	18	18	15	15	19	19	23	13	6	43	10	30	8	4	8	9	5	5	6	6	8	9	6	6	8	3	7	7	6	3	10	5	2	1	5	4	3	1	0	3	1	3	2	1	0	0	0	1	5	1	2	2	4	4	1	1	2	2	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	960	1170	476	588	246	168	814	420	278	477	50	112	54	227	235	42	48	182	87	105	27	35	136	14	10	106	32	27	23	51	13	7	14	76	19	3	35	19	24	52	5	5	5	10	11	5	17	6	2	43	3	28	1	2	2	3	1	0	1	1	6	7	3	3	6	1	4	4	4	0	6	2	1	0	2	2	1	1	0	0	1	1	0	1	0	0	0	1	3	1	0	2	4	2	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4393	2344	1347	1061	723	643	962	582	456	553	276	225	217	306	285	150	132	196	165	125	95	84	160	66	74	104	52	49	53	59	37	37	44	73	37	17	47	22	23	41	20	19	10	20	19	17	21	12	6	53	14	23	8	3	9	10	7	5	3	6	8	8	4	7	8	1	10	5	5	4	8	5	3	2	4	4	3	1	1	3	2	3	1	6	0	1	3	2	1	1	4	2	4	2	0	1	2	4	0	0	0	0	1	1	1	1	0	1	1	2	0	0	0	1	1	0	2	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1017	1199	448	551	228	149	717	396	266	437	53	103	63	222	226	40	56	153	95	90	25	34	130	14	11	75	22	28	14	37	10	7	17	61	20	4	41	11	12	38	8	8	3	15	11	5	16	2	1	50	5	22	1	2	2	3	1	1	1	1	7	6	3	4	5	0	5	3	4	1	4	2	0	0	2	2	2	1	0	0	2	1	0	6	0	1	2	2	0	1	0	2	4	2	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4399	2372	1342	1067	722	658	837	562	470	517	262	220	218	306	269	147	127	181	186	120	82	75	154	63	78	91	54	45	45	56	32	38	34	75	37	26	41	19	20	44	21	14	8	25	21	16	17	14	7	51	16	11	14	6	8	10	9	10	3	4	8	14	3	5	8	2	10	5	18	2	24	2	3	1	7	4	4	2	1	3	1	3	1	5	1	1	3	2	2	0	2	0	3	0	0	1	1	8	1	0	0	1	1	1	0	1	0	3	1	2	0	0	0	1	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1077	1172	422	524	204	147	622	358	258	403	46	94	62	218	215	44	53	138	110	86	21	26	121	13	12	67	22	28	12	34	7	7	12	63	20	4	32	8	13	39	10	4	1	19	12	4	13	2	1	44	7	10	3	5	3	1	2	5	1	1	7	12	3	3	5	0	3	2	17	1	18	0	0	0	5	2	2	1	0	0	1	1	0	5	0	1	2	2	1	0	0	0	3	0	0	0	0	7	0	0	0	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
