label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167
0.03	north18_all	80	12803	3201	2398	1390	1316	1270	1429	1106	505	491	501	975	310	423	475	426	192	244	316	141	145	128	141	80	126	73	150	213	65	64	52	104	54	89	64	46	96	105	37	31	99	20	25	29	36	29	14	20	19	10	35	19	13	13	21	11	10	7	16	15	6	6	11	5	12	3	6	9	7	7	22	5	5	5	2	15	4	5	6	0	2	7	1	3	2	6	3	1	8	2	7	6	1	1	1	0	1	1	0	2	0	1	0	0	1	3	2	0	2	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	north18_active	80	10320	1181	1397	513	792	878	1129	860	132	275	338	855	141	311	384	347	85	168	243	41	59	24	35	21	88	14	108	182	29	28	13	86	22	69	40	10	86	86	13	14	87	5	15	20	32	15	4	18	5	0	15	5	5	6	15	3	3	3	15	13	3	5	6	3	10	1	5	9	2	1	19	5	0	4	0	12	2	2	3	0	0	7	0	3	1	5	1	0	7	1	7	3	0	0	1	0	1	1	0	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	north19_all	80	11675	3185	2305	1411	1329	1192	1315	1021	501	501	498	839	295	376	483	445	201	223	306	151	143	127	133	88	127	72	123	204	57	50	58	83	49	63	70	46	94	117	39	37	73	23	20	33	29	28	17	24	15	10	21	18	11	14	22	12	11	9	16	20	6	7	14	8	13	6	7	13	9	5	18	8	8	4	4	7	5	4	7	2	0	11	3	2	2	5	2	2	6	1	2	6	1	1	2	1	1	2	0	3	0	1	0	1	1	3	2	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	north19_active	80	9126	1101	1276	483	757	800	1005	770	142	261	295	700	136	262	379	358	79	142	234	40	59	24	33	25	83	14	85	174	25	20	12	72	20	49	38	15	85	95	8	18	62	6	10	21	24	10	2	19	3	1	10	6	4	6	16	5	5	4	14	19	3	4	6	3	9	1	7	11	5	1	16	7	1	3	1	5	2	2	2	1	0	11	2	2	1	4	1	1	5	0	1	4	0	0	1	0	1	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	north20_all	80	10505	3133	2180	1407	1326	1082	1218	953	486	536	481	742	281	344	468	405	195	210	290	149	133	120	121	93	127	87	120	176	57	52	54	99	47	56	73	40	90	124	36	43	72	30	34	24	41	25	20	20	15	18	17	17	16	13	19	9	13	9	20	14	13	9	13	12	11	7	6	14	9	3	7	8	9	3	2	7	3	4	7	2	2	10	6	1	3	2	3	2	5	1	1	4	0	1	1	2	1	2	0	5	0	2	1	2	1	3	3	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	7850	1022	1105	427	730	684	890	701	143	262	265	608	124	226	364	309	69	127	223	35	54	24	31	28	76	17	82	150	19	21	9	83	23	41	45	11	80	103	4	19	58	4	16	12	34	8	5	14	3	5	10	6	3	4	15	4	6	2	18	13	10	5	5	6	8	2	6	11	6	0	7	7	3	2	1	4	1	3	1	1	0	10	5	1	2	2	1	1	4	0	0	3	0	0	0	0	1	1	0	5	0	1	1	0	1	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	13275	3248	2567	1389	1444	1317	1484	1214	499	520	506	1032	355	481	465	502	227	273	433	142	145	135	110	104	134	91	146	247	64	85	69	170	63	110	53	59	80	84	41	41	77	33	42	27	101	15	18	19	14	13	19	24	8	15	25	8	10	5	16	19	6	6	3	9	27	4	4	15	5	5	2	7	2	9	3	9	5	2	4	3	1	6	3	7	5	2	3	1	6	1	5	4	2	2	2	1	3	1	2	2	1	6	2	2	2	1	0	0	1	0	1	0	2	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	10803	1207	1558	518	923	963	1213	980	110	293	336	914	177	362	386	399	89	213	392	42	73	31	30	38	91	27	114	219	20	63	27	148	31	87	42	15	69	71	13	23	72	10	35	15	95	3	6	12	1	8	14	9	0	6	13	3	8	3	14	16	3	2	0	7	22	3	3	10	5	2	2	4	0	9	1	8	1	1	0	1	0	6	2	7	4	2	0	0	5	0	4	4	1	0	1	0	0	1	1	2	1	5	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	12367	3202	2473	1321	1349	1290	1340	1204	490	487	490	868	339	451	402	482	226	271	408	147	151	130	117	96	144	95	140	215	61	68	64	122	68	110	65	55	82	79	42	38	67	35	45	26	64	17	21	18	10	11	17	17	11	19	21	12	12	5	20	21	8	9	5	14	26	3	9	23	4	3	1	7	2	8	5	8	4	1	3	3	3	6	1	5	4	4	2	3	6	1	4	4	2	2	2	1	3	0	2	2	2	3	2	2	2	0	0	0	2	0	1	0	3	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	9755	1139	1463	470	824	894	1064	959	118	264	315	743	161	328	315	375	80	198	369	37	69	30	32	25	103	30	106	188	18	47	22	100	35	84	48	12	75	67	14	19	61	13	37	16	55	5	7	11	2	6	13	6	1	8	13	7	7	4	18	19	5	2	0	12	22	1	7	19	4	1	1	4	1	8	2	7	0	0	0	1	2	6	1	5	3	2	0	0	5	0	4	4	1	0	1	0	0	0	1	2	2	3	0	0	1	0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	11284	3124	2388	1328	1318	1232	1222	1101	486	461	456	816	332	438	373	399	219	256	377	138	169	127	121	100	134	92	122	178	55	67	71	108	65	109	64	55	60	66	33	34	75	34	31	22	75	18	18	18	9	14	16	18	13	15	18	14	14	15	30	11	9	10	5	14	19	5	11	20	7	5	1	6	3	10	3	9	3	0	3	2	3	6	1	4	3	4	2	4	4	1	0	4	2	1	2	1	2	2	3	4	2	2	0	0	1	0	0	0	2	0	0	0	3	0	0	1	1	0	1	0	2	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	8619	1049	1373	449	770	808	950	856	129	222	276	679	158	309	274	305	81	168	329	43	70	37	28	23	91	25	90	152	22	44	17	85	30	87	42	12	48	55	9	13	66	11	26	12	64	7	5	10	3	4	11	8	1	6	13	7	7	10	25	8	5	2	1	11	15	1	8	14	7	1	1	3	2	10	2	8	0	0	0	0	2	5	1	4	3	2	0	0	3	0	0	4	1	0	0	0	0	2	2	4	2	2	0	0	1	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10793	3095	2276	1340	1335	1208	1223	1078	527	472	454	798	332	399	366	395	205	257	343	134	164	116	115	95	142	90	112	166	59	69	64	104	61	86	59	48	53	63	33	30	97	32	28	28	66	21	23	21	11	16	12	21	13	16	13	14	16	16	32	19	9	11	8	9	20	10	15	19	6	4	11	4	2	5	3	5	2	5	3	3	3	10	1	5	1	2	1	5	2	1	0	3	1	2	2	3	3	2	2	4	3	0	1	0	0	3	0	0	1	0	0	0	2	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	8108	1033	1259	427	788	749	916	822	142	213	280	656	155	279	269	302	68	167	299	43	55	37	23	20	95	27	80	142	22	41	14	82	26	68	36	10	42	52	8	13	84	8	23	15	54	8	9	13	3	3	9	7	2	8	8	7	8	11	27	14	6	1	1	8	16	6	10	14	6	0	11	1	2	4	2	3	0	3	0	0	2	7	1	5	1	0	0	0	1	0	0	3	0	0	0	1	1	2	2	4	2	0	0	0	0	3	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10681	3095	2269	1404	1373	1198	1261	1035	526	450	474	788	319	411	431	327	200	251	305	132	157	116	112	96	149	81	108	174	62	73	64	109	60	75	60	45	62	65	29	38	94	28	29	27	53	19	21	22	14	17	16	16	9	12	13	14	12	18	35	16	15	8	10	12	13	15	17	19	7	4	17	6	2	5	2	6	3	7	3	3	1	12	1	13	0	1	0	5	2	0	4	1	1	2	1	4	1	2	2	2	2	0	1	1	0	3	0	0	0	0	0	1	2	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8060	1055	1263	433	809	753	963	762	132	208	302	652	158	292	315	252	68	159	254	43	58	34	25	21	96	20	74	148	22	43	12	85	24	59	41	10	46	55	10	17	82	6	20	14	41	8	10	15	2	1	10	4	1	7	9	8	6	11	32	13	7	1	3	7	11	7	14	14	7	0	17	2	1	4	0	4	0	3	0	0	0	7	1	13	0	0	0	0	1	0	4	0	0	0	0	2	1	2	2	2	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10740	3179	2216	1390	1328	1162	1259	1037	536	462	493	747	330	381	464	341	180	248	296	126	143	124	111	91	141	67	116	169	67	81	60	98	54	62	58	42	62	79	29	46	95	27	33	27	46	29	18	19	20	14	15	17	10	15	13	16	10	11	24	14	13	11	10	15	12	15	17	13	11	3	19	5	1	3	2	6	3	7	3	2	2	9	1	13	0	1	0	5	1	0	4	1	1	2	0	4	1	0	2	0	1	0	1	2	0	3	0	0	0	1	0	2	1	0	0	1	0	0	0	0	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8124	1082	1251	426	750	734	959	781	124	214	309	626	148	264	347	271	66	161	245	32	53	27	28	21	95	11	79	142	23	52	14	77	26	49	39	12	47	68	13	19	81	6	21	16	38	15	7	13	3	2	10	4	3	6	7	8	5	6	21	12	7	3	3	10	10	8	15	9	10	0	18	2	0	1	0	4	1	3	0	0	0	5	1	13	0	0	0	2	1	0	4	0	0	0	0	2	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	10761	3224	2323	1407	1284	1152	1279	1057	525	490	529	724	325	409	479	356	178	230	278	128	121	129	101	106	135	67	118	165	67	71	63	102	57	60	63	41	75	92	30	47	84	29	42	22	44	30	21	22	19	13	17	13	9	17	10	17	11	11	21	16	11	7	8	14	8	18	14	9	6	3	15	6	4	3	3	8	3	3	2	3	2	14	0	9	3	2	1	3	2	0	4	1	1	1	0	3	1	2	0	1	0	1	0	3	0	3	1	0	0	2	0	2	0	0	1	1	0	1	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8176	1108	1308	429	704	752	980	790	113	243	329	603	154	285	372	281	57	150	230	22	50	25	20	26	89	14	81	134	21	44	13	84	25	42	41	12	59	77	13	18	77	8	21	15	36	14	8	10	4	3	10	4	3	4	5	10	4	6	19	13	5	3	3	9	8	9	14	7	4	1	13	3	0	1	0	7	2	1	0	0	0	10	0	9	1	0	0	2	2	0	4	0	0	0	0	1	1	1	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	10652	3223	2385	1387	1249	1058	1266	1038	519	501	521	740	314	397	458	361	193	230	290	136	126	125	117	100	124	69	110	162	56	68	68	107	56	71	51	39	78	91	32	41	82	25	38	26	48	28	20	23	20	12	15	14	10	18	10	18	11	9	23	15	5	6	8	9	8	12	10	2	8	3	6	4	4	4	4	6	5	2	1	2	3	7	0	1	4	3	3	4	1	0	0	0	0	1	1	3	2	2	0	3	0	1	0	3	0	2	1	0	0	2	1	2	1	1	1	1	0	1	0	0	0	1	0	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8055	1099	1331	412	700	679	944	772	117	265	310	616	151	288	364	279	59	151	238	24	54	22	25	23	81	14	76	134	15	39	10	90	25	51	27	9	63	75	11	16	72	6	20	19	36	15	7	7	5	3	8	6	4	2	6	9	3	6	20	11	4	3	1	7	6	5	10	2	6	1	4	3	0	1	0	6	3	0	1	0	0	5	0	1	1	1	1	2	1	0	0	0	0	0	0	1	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11005	3133	2429	1389	1289	1125	1299	1068	500	522	493	782	341	398	444	344	193	237	299	134	123	123	108	99	149	79	120	175	58	58	65	117	63	66	48	36	87	86	28	33	80	27	35	24	40	24	21	25	16	19	17	14	16	16	10	14	16	8	19	16	5	6	6	4	15	7	7	3	8	3	9	4	5	3	5	9	6	1	3	2	4	7	0	3	10	2	4	4	1	0	0	2	1	1	2	3	2	2	0	6	0	3	1	1	0	2	1	0	0	1	1	2	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	8365	1094	1339	419	722	702	976	794	112	287	294	665	160	296	348	266	52	150	247	22	51	31	19	24	94	16	85	143	17	32	10	99	30	46	25	9	73	72	8	15	69	6	20	17	30	13	5	7	3	7	10	5	6	2	7	4	4	5	16	12	4	4	1	4	12	4	7	3	5	1	8	3	0	1	0	9	4	0	1	0	1	6	0	3	7	1	2	1	1	0	0	2	0	0	0	0	2	1	0	4	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11124	3053	2428	1393	1302	1125	1250	1006	484	516	463	756	342	413	427	339	202	230	321	121	124	121	107	92	147	90	114	185	57	67	54	116	57	86	49	38	88	86	28	34	79	27	32	23	36	18	19	17	16	15	19	14	16	15	14	9	14	4	22	11	7	4	5	4	24	3	8	7	5	2	9	5	3	5	5	7	5	1	6	1	3	2	1	3	10	1	4	2	2	0	0	2	2	1	3	2	1	2	1	5	0	3	1	0	1	1	2	0	0	0	1	1	1	2	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	8411	1066	1348	437	727	699	906	734	113	278	283	639	161	311	311	259	58	145	265	24	53	33	21	28	92	21	78	156	14	35	6	96	27	58	27	15	76	76	8	15	69	7	20	15	29	12	4	5	3	6	12	6	4	1	10	3	2	2	18	8	6	2	0	4	20	2	7	6	2	0	8	2	0	3	0	6	2	0	2	1	1	2	0	3	7	1	2	0	2	0	0	2	1	0	0	0	1	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	13972	3217	2499	1498	1421	1518	1476	1282	498	523	543	1098	325	440	535	540	200	285	405	154	127	101	101	98	125	88	148	233	77	77	64	106	53	86	76	35	81	97	38	39	133	33	50	40	72	17	21	21	16	17	18	13	16	15	22	21	16	12	22	30	17	8	7	9	12	6	25	5	4	7	14	7	2	8	4	6	2	2	3	3	0	2	3	10	4	2	1	2	1	3	2	3	1	2	1	1	1	1	0	1	0	1	1	1	1	2	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	11519	1270	1599	571	894	1151	1216	1086	124	279	392	988	166	334	457	473	78	201	352	47	59	32	27	35	82	38	111	216	28	52	13	92	30	65	59	8	71	87	18	23	125	8	29	24	66	8	7	13	2	6	9	4	6	7	18	13	12	8	19	26	14	2	1	8	9	2	23	4	4	3	14	4	1	5	1	4	1	1	1	0	0	2	0	10	3	1	0	0	1	3	2	2	1	1	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	13135	3159	2447	1458	1382	1422	1332	1131	513	509	568	1067	330	433	490	505	193	291	352	148	135	108	105	94	124	83	132	210	80	81	47	104	52	76	75	32	83	93	38	38	102	24	48	38	74	17	20	20	18	16	21	12	13	14	23	19	18	11	16	30	17	6	4	7	11	7	25	9	3	5	13	8	5	5	6	9	2	2	3	8	0	5	3	11	5	3	2	2	1	3	3	1	3	3	0	0	1	1	0	1	2	1	1	0	1	0	0	2	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	10667	1221	1494	537	843	1039	1085	938	116	273	397	959	161	314	417	443	73	189	291	38	56	30	22	36	89	31	101	190	31	54	11	89	27	50	51	8	74	85	17	19	90	7	29	24	66	7	7	12	1	3	12	1	5	5	19	14	15	8	14	24	14	2	1	5	8	4	24	6	3	4	13	5	2	5	1	6	1	1	1	2	0	5	0	11	2	1	0	1	1	2	3	0	3	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	12053	3149	2331	1429	1300	1294	1214	1113	505	493	524	967	314	433	468	459	215	283	313	152	140	119	111	93	122	93	141	221	76	87	48	120	48	60	65	46	103	98	29	39	78	23	46	36	55	17	19	21	18	16	21	12	13	12	21	17	15	7	15	28	14	8	4	6	8	7	20	9	2	4	7	7	5	8	7	10	3	5	2	6	2	7	3	9	3	3	2	2	0	2	4	0	2	2	0	1	2	2	0	1	3	8	0	0	2	1	0	2	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	9586	1178	1356	498	766	902	967	901	112	260	346	842	152	319	377	388	86	181	249	38	50	30	23	30	88	35	97	197	28	55	8	105	28	39	38	11	92	85	12	19	66	6	28	25	48	8	7	10	2	4	11	1	5	5	16	11	12	4	12	21	13	2	2	4	6	3	19	5	2	3	6	4	2	8	1	7	2	2	1	2	1	7	0	9	1	0	0	1	0	1	4	0	2	0	0	0	0	0	0	1	2	7	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	11002	3158	2225	1416	1293	1202	1180	1101	473	474	509	886	336	425	455	423	211	295	298	128	147	123	116	85	135	96	131	173	76	86	45	118	51	61	55	52	108	92	30	28	53	18	45	31	47	20	12	17	22	14	21	13	19	16	18	13	7	10	13	14	12	5	5	8	8	7	7	8	4	5	3	4	7	6	8	11	2	5	3	5	2	8	3	1	3	2	2	2	0	1	4	0	3	1	1	1	1	2	1	2	3	8	0	1	2	1	0	2	0	0	1	0	0	0	0	0	1	0	2	0	1	1	0	2	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	8417	1120	1243	445	702	818	912	862	108	244	317	759	146	310	358	351	80	182	232	36	53	24	25	27	88	34	90	147	25	52	9	102	25	43	27	14	97	82	14	13	39	4	28	21	39	10	2	6	5	4	10	1	4	9	14	4	5	4	8	10	9	2	4	6	7	3	6	3	4	3	2	2	3	6	1	8	1	2	2	2	1	8	1	1	1	0	0	1	0	0	4	0	2	0	0	0	0	1	0	2	2	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10911	3152	2222	1380	1331	1141	1220	1097	457	462	480	797	336	425	416	408	202	292	304	127	134	127	118	88	131	100	150	173	74	74	47	107	64	51	58	48	110	89	36	30	57	22	44	32	53	22	15	23	21	16	17	13	21	15	10	13	6	9	18	19	11	6	5	9	5	10	6	8	7	5	4	4	6	9	6	7	2	6	3	2	2	10	3	7	4	3	0	3	0	0	4	0	2	0	2	1	1	3	1	4	2	8	0	2	1	1	0	2	0	1	3	0	0	0	0	0	1	0	2	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	8284	1090	1213	437	728	759	930	848	110	227	287	652	143	325	320	328	70	188	234	37	52	21	22	26	86	34	108	144	25	45	11	95	34	35	38	10	96	78	12	15	45	4	27	19	47	10	3	7	5	3	8	3	4	8	5	0	1	3	11	15	6	3	3	8	4	6	4	2	6	3	2	2	2	8	2	6	2	3	2	2	1	10	3	6	2	1	0	1	0	0	4	0	0	0	0	0	0	1	0	4	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10979	3123	2287	1419	1405	1141	1207	1040	496	485	516	786	348	422	423	412	211	286	315	119	139	128	112	95	125	96	125	165	82	73	58	98	59	64	52	43	105	84	39	31	60	26	39	26	46	22	18	24	23	13	20	13	21	14	14	18	5	10	21	16	11	4	7	11	5	5	6	8	9	3	8	6	5	12	7	5	2	5	3	2	2	7	3	7	4	6	0	1	1	0	10	0	2	0	2	0	1	4	3	4	2	4	0	2	0	0	1	0	0	1	3	0	0	1	0	0	0	0	1	0	1	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
