label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146
0.03	south27_all	80	39936	19259	6424	8238	3736	5462	3612	2274	1499	1571	2160	1070	1858	801	863	855	611	647	397	381	454	513	310	265	221	283	231	253	163	189	269	139	180	124	96	83	80	83	122	93	46	49	75	49	40	71	35	68	26	48	37	40	44	19	25	13	34	13	25	9	14	13	12	10	3	6	5	12	9	5	7	10	9	6	7	5	1	5	9	3	0	5	0	5	4	2	5	3	2	0	2	2	1	2	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	24207	11576	2900	4982	1772	3241	2125	1201	681	797	1286	508	1157	385	460	505	331	346	186	197	236	299	164	123	101	154	141	160	84	103	175	82	103	71	50	51	34	45	83	58	26	25	50	31	16	46	14	40	12	31	29	27	33	14	13	3	22	2	18	3	12	5	8	5	1	3	3	7	5	5	3	7	5	5	0	5	0	3	8	0	0	0	0	3	2	1	2	2	1	0	2	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	40303	19168	6389	8182	3673	5533	3687	2231	1482	1598	2120	1112	1883	792	864	859	598	646	382	418	451	484	295	253	215	283	233	236	178	181	260	136	181	124	105	79	70	85	129	112	45	56	73	57	45	65	26	61	31	39	69	36	66	22	33	16	30	12	18	8	19	17	26	10	7	6	6	10	9	3	10	8	10	6	4	5	2	4	1	3	3	0	0	6	4	1	6	2	2	0	1	1	1	1	2	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	24460	11624	2865	4951	1746	3304	2196	1182	680	790	1296	534	1149	394	487	513	314	334	166	219	229	294	161	120	97	162	137	141	90	98	174	73	102	75	48	46	24	48	82	67	30	26	49	34	25	48	11	38	17	22	37	18	31	17	16	7	19	3	13	3	17	4	16	7	0	4	4	7	5	3	7	7	6	4	0	5	0	2	0	0	2	0	0	3	2	0	3	2	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	40460	18847	6295	8242	3734	5639	3776	2222	1471	1558	2216	1098	1771	812	889	832	582	628	405	423	422	516	278	262	206	313	239	247	161	186	236	143	173	109	110	83	68	87	127	141	46	46	71	53	60	53	24	50	27	42	81	46	73	18	33	13	23	10	15	11	17	23	29	9	7	11	10	9	6	6	12	7	9	3	5	3	2	2	6	1	3	1	1	6	2	1	4	0	2	0	1	2	0	0	1	0	0	0	1	0	0	1	0	1	2	1	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	24616	11363	2798	4981	1750	3458	2265	1173	671	771	1372	523	1073	419	508	508	294	326	176	216	227	301	152	138	100	197	127	143	82	99	142	79	102	66	60	43	35	50	78	92	27	22	52	31	36	38	12	33	13	27	51	26	31	11	16	7	13	5	10	4	15	11	18	3	1	3	7	7	3	2	10	6	6	1	1	3	0	0	5	0	2	0	1	3	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	40612	18654	6284	8359	3751	5639	3749	2284	1494	1566	2239	1063	1894	797	886	893	551	675	417	427	420	503	265	271	192	343	237	219	175	193	218	143	161	129	113	93	66	91	133	130	37	39	73	50	78	45	28	44	28	38	84	41	60	18	23	14	14	11	15	11	16	19	27	11	9	10	13	10	5	8	14	6	6	2	4	1	1	1	6	3	4	1	1	5	3	1	3	0	1	0	1	1	0	0	1	0	0	1	4	0	0	0	2	0	1	1	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	24538	11349	2784	5050	1721	3535	2238	1195	693	794	1425	513	1163	407	502	539	299	355	187	212	234	288	141	147	99	225	122	118	86	101	115	72	105	72	61	44	31	56	90	85	20	16	45	26	48	31	14	30	12	26	50	25	23	9	8	7	8	9	11	5	13	11	15	4	3	2	10	7	3	3	10	4	4	1	2	1	0	0	6	2	2	0	1	3	1	0	3	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	39639	19513	6439	8132	3781	5504	3644	2189	1408	1539	2204	1074	1701	779	831	875	587	598	402	412	441	526	283	288	201	303	243	235	174	195	245	147	159	116	82	65	84	74	93	77	36	44	104	54	60	64	34	60	28	38	37	43	32	30	30	14	18	10	13	11	15	8	29	8	5	2	9	7	5	4	7	7	14	5	1	5	4	5	6	2	4	3	6	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	2	0	1	1	2	1	2	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	23944	11862	2836	4819	1743	3417	2113	1122	657	773	1294	538	1036	377	468	496	276	338	195	198	248	301	130	157	93	171	147	121	89	116	180	96	98	71	43	32	50	38	49	58	12	21	74	38	28	30	17	38	14	21	22	22	19	16	17	3	9	4	5	5	13	3	13	5	3	1	3	3	2	4	3	5	6	4	1	3	1	2	2	2	1	2	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	39934	19471	6443	8078	3734	5377	3614	2194	1435	1546	2136	1088	1769	809	838	852	574	600	425	386	436	554	297	268	198	300	239	225	190	182	267	131	181	108	81	74	89	86	74	72	26	55	101	45	56	61	43	70	24	37	38	33	28	30	26	16	16	9	15	8	15	11	23	5	4	4	11	8	6	4	4	5	11	6	2	4	2	3	3	2	5	4	6	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	24093	11753	2841	4761	1702	3293	2084	1097	669	795	1268	564	1092	412	451	478	275	303	203	191	245	305	132	139	90	153	133	121	92	110	186	78	111	61	36	36	52	43	41	52	10	26	67	35	30	32	27	37	10	20	26	22	18	18	15	4	8	4	5	4	11	3	14	3	3	3	5	4	1	4	2	3	6	5	1	2	1	1	3	2	1	3	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	39801	19308	6550	8123	3694	5457	3529	2221	1475	1519	2276	1065	1820	824	850	929	587	637	436	383	434	561	314	277	221	352	244	242	182	165	275	138	206	117	99	83	88	102	92	84	39	57	116	39	57	53	43	79	23	39	32	39	27	26	18	14	16	7	16	13	17	9	26	6	4	8	11	7	4	8	3	8	4	5	9	3	3	2	2	3	4	2	4	2	1	2	0	2	0	2	1	0	0	2	0	0	1	0	1	0	1	2	1	1	0	1	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	23942	11662	2985	4854	1676	3307	2039	1135	686	776	1385	536	1110	409	475	524	275	344	209	188	228	308	149	134	97	198	137	134	88	90	174	75	142	62	45	40	49	56	58	57	16	25	90	28	34	27	27	49	11	21	22	26	13	12	10	4	10	3	9	6	11	1	18	2	3	5	5	4	1	6	1	6	0	4	7	1	1	0	2	2	0	1	2	1	1	2	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	39925	19483	6480	8276	3648	5600	3472	2240	1477	1525	2285	1041	1764	807	835	942	567	658	435	400	420	586	311	273	224	369	240	251	174	165	267	139	216	102	98	84	75	101	95	85	46	48	98	33	68	51	45	64	26	44	28	29	28	27	13	12	14	9	19	11	19	12	20	13	7	14	10	5	4	6	6	7	3	7	8	5	8	2	3	4	2	2	4	2	4	2	0	4	0	2	1	0	0	3	0	0	1	0	0	0	2	1	1	0	0	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	23960	11821	2928	5010	1658	3419	1965	1161	671	785	1441	522	1094	416	454	531	262	334	199	194	221	330	151	133	98	212	144	139	90	84	179	77	149	49	54	44	38	52	62	55	22	24	77	18	39	31	29	35	8	27	16	20	10	16	7	3	6	4	10	4	9	4	13	9	4	10	5	1	1	3	4	7	2	6	6	3	5	2	3	2	0	1	3	1	4	2	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	40175	19560	6458	8169	3673	5757	3504	2221	1502	1514	2297	1043	1764	802	863	930	554	671	419	422	430	543	304	268	234	355	242	228	174	168	260	140	191	93	91	73	68	87	113	99	52	48	97	35	70	38	41	57	22	40	33	29	27	24	11	16	17	9	19	10	25	18	28	15	6	13	7	11	4	6	9	14	4	5	8	3	8	3	3	3	1	1	3	1	4	2	0	4	0	2	1	0	0	3	0	0	1	0	0	0	2	1	0	0	0	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	23919	11887	2875	4980	1704	3551	2000	1190	669	777	1471	528	1094	413	479	520	277	366	182	214	232	314	151	140	106	215	146	122	89	84	173	72	128	45	47	39	35	47	78	64	24	24	73	17	35	16	23	28	7	24	20	14	13	12	3	6	8	4	11	4	16	10	23	10	3	8	4	8	2	3	6	8	3	4	6	2	4	3	2	1	0	1	2	0	4	2	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	40129	19726	6373	8244	3730	5665	3486	2264	1525	1506	2251	1045	1753	769	827	877	583	666	404	421	411	547	296	273	216	352	252	234	174	200	232	152	210	109	94	69	66	88	97	101	46	54	83	39	73	41	48	66	19	43	35	40	32	23	16	11	23	7	15	12	20	14	27	14	7	12	3	13	5	5	9	16	8	4	5	5	8	3	3	2	3	0	2	2	3	2	1	3	0	2	0	0	0	3	0	1	1	1	2	2	8	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0
0.03	south36_active	80	23798	12045	2790	5115	1728	3515	2010	1206	676	766	1427	522	1132	391	442	487	308	357	182	204	217	357	148	140	101	198	156	131	96	112	154	82	127	52	51	37	33	47	55	65	24	22	62	22	38	19	24	29	6	25	20	20	23	11	3	4	11	3	10	4	13	10	23	10	4	6	3	9	2	1	6	8	7	3	4	3	4	3	2	1	1	0	1	0	3	2	0	2	0	1	0	0	0	2	0	1	0	0	0	2	6	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
0.03	south37_all	80	40164	19778	6357	8077	3788	5633	3589	2190	1513	1500	2241	1074	1839	769	839	855	619	703	410	404	379	515	272	283	215	339	265	229	168	199	239	148	206	132	99	91	68	87	110	99	45	57	62	54	61	38	49	72	21	39	31	44	24	21	22	13	25	5	10	12	19	14	32	11	8	14	3	14	6	6	5	21	5	6	9	3	3	2	2	1	3	0	1	1	9	0	2	2	0	5	0	0	2	1	0	1	0	1	2	2	7	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south37_active	80	23947	11967	2822	4969	1796	3437	2060	1151	669	769	1422	552	1204	388	449	467	334	404	185	198	206	330	133	146	101	188	149	124	82	111	155	87	120	75	49	44	32	40	67	63	20	28	34	38	29	20	22	29	8	25	19	21	19	15	5	8	13	2	5	5	15	9	24	6	4	4	3	10	4	2	3	13	5	5	8	1	1	2	0	0	1	0	0	0	5	0	0	1	0	3	0	0	1	1	0	1	0	0	0	2	6	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south38_all	80	39920	20011	6443	8197	3794	5461	3591	2259	1521	1493	2246	1082	1939	779	842	841	611	696	437	385	359	502	275	304	219	350	253	247	163	190	253	137	238	151	111	102	62	93	117	91	51	54	74	63	61	47	38	72	25	37	21	51	28	29	23	15	26	5	12	14	21	14	17	13	11	18	4	15	5	8	2	20	7	5	8	3	3	2	6	0	3	1	1	2	6	2	2	2	0	7	0	2	2	0	0	1	0	1	2	2	6	1	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south38_active	80	23925	12109	2838	5015	1790	3285	2133	1200	675	755	1404	559	1231	386	451	470	321	397	216	192	192	317	129	151	105	199	135	146	73	110	167	76	148	81	57	49	28	57	71	57	23	23	44	41	41	29	16	36	9	25	10	30	20	20	6	10	14	4	6	8	18	9	10	7	5	6	1	10	4	4	1	13	6	4	8	1	2	1	4	0	1	0	0	0	2	1	0	2	0	5	0	1	1	0	0	1	0	0	0	2	6	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south39_all	80	40033	19660	6480	8153	3736	5451	3729	2212	1551	1489	2264	1114	1922	796	861	859	569	673	436	380	382	474	279	311	214	303	226	244	160	159	259	148	223	139	115	110	62	101	113	101	57	46	83	64	59	55	32	62	27	37	39	61	27	27	20	23	17	12	12	20	21	18	17	11	12	15	4	8	4	12	8	13	4	7	9	2	5	1	5	0	0	1	1	2	6	2	3	2	1	5	0	3	2	0	0	2	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	24197	11840	2895	4896	1793	3273	2239	1168	713	760	1361	574	1208	385	463	499	282	390	216	185	207	270	141	149	101	196	118	146	69	91	184	87	152	77	52	59	32	57	72	66	26	24	50	43	38	28	15	39	10	24	26	40	13	20	7	12	8	9	4	11	20	12	11	5	4	6	1	3	3	5	7	9	3	6	8	0	3	0	4	0	0	0	0	1	2	1	1	2	0	4	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	40028	19576	6509	8163	3713	5541	3674	2285	1510	1563	2310	1127	1878	814	903	939	553	624	433	384	385	499	271	292	202	293	194	215	156	146	274	137	193	140	98	95	69	112	100	96	56	45	111	64	68	56	36	54	30	31	51	59	20	24	15	23	12	14	12	18	25	20	22	10	11	8	8	10	2	8	7	5	5	6	7	2	5	1	4	0	1	1	4	5	6	2	2	1	1	5	0	5	1	0	0	2	0	1	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	24321	11894	2896	4776	1785	3454	2215	1192	692	826	1429	588	1180	396	504	581	286	349	215	187	222	304	135	129	90	173	106	132	66	77	191	79	128	76	44	40	35	74	65	60	24	23	72	36	43	27	19	44	11	19	31	41	7	17	8	10	6	8	4	9	22	14	19	5	5	3	3	7	1	4	6	1	4	5	6	0	3	0	4	0	0	0	1	4	2	1	2	1	0	5	0	3	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
