label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142
0.03	south21_all	80	48819	16173	6648	5996	6296	5134	2066	2566	2329	1997	1306	922	1529	1349	714	623	726	592	749	328	351	322	387	289	352	283	252	328	226	194	113	101	122	123	157	181	66	73	67	99	101	64	69	113	47	38	71	38	49	36	25	14	15	30	22	19	22	30	13	21	11	7	12	10	5	5	13	9	6	6	3	10	4	7	8	4	2	4	4	5	2	0	1	1	2	3	1	0	2	2	1	3	0	0	0	4	1	0	1	0	0	3	0	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	30669	9155	3121	3176	3644	3076	898	1452	1317	1203	675	412	958	820	366	301	421	285	459	156	158	148	229	151	219	169	137	192	126	122	46	48	67	59	107	94	28	38	41	57	49	34	35	70	19	17	46	11	23	18	13	5	7	18	13	11	12	23	9	9	4	4	9	6	3	5	11	3	5	4	1	5	1	4	4	1	1	4	0	3	1	0	0	0	2	3	1	0	2	2	0	1	0	0	0	4	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	49588	16166	6545	5968	6448	5098	2137	2614	2305	1961	1310	940	1483	1334	710	618	758	616	769	329	330	308	406	291	357	274	244	362	211	179	115	112	119	129	156	161	67	69	68	101	115	82	67	104	44	37	73	29	51	35	26	14	14	29	18	21	24	30	14	21	12	5	11	12	5	8	14	7	4	6	3	5	5	9	7	5	10	3	2	4	3	3	4	2	3	3	4	0	2	0	0	2	1	0	0	3	1	1	1	0	0	0	0	2	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	31031	9220	3013	3198	3758	3035	936	1489	1342	1136	646	418	916	792	352	312	429	313	483	158	147	146	244	146	219	155	131	238	123	108	46	50	61	66	101	74	33	30	43	64	56	49	36	61	16	14	43	10	24	21	11	7	8	20	8	12	14	24	8	12	6	2	6	6	1	6	11	2	3	3	1	3	1	5	3	1	7	3	0	3	2	3	0	1	2	3	3	0	2	0	0	0	1	0	0	3	1	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	49840	16222	6573	6009	6443	5114	2174	2682	2282	1994	1334	1038	1479	1274	756	630	816	587	793	326	307	276	398	283	391	288	259	353	203	172	135	110	130	162	133	161	68	72	67	96	104	88	73	110	52	39	76	35	55	46	22	18	18	15	17	17	31	43	12	18	9	10	11	15	21	4	13	10	2	6	4	6	5	7	5	6	9	3	2	0	4	4	4	2	3	2	3	0	2	2	0	1	1	0	0	0	1	2	1	0	0	0	0	5	0	0	2	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	31178	9282	3086	3244	3831	3065	954	1530	1319	1184	676	469	912	774	386	307	476	301	483	140	128	133	232	146	237	154	130	213	115	107	57	45	74	74	77	81	37	35	41	60	49	57	44	64	18	10	42	10	35	31	7	7	11	11	8	11	17	34	3	9	5	5	5	7	3	2	11	3	0	3	2	3	1	3	2	2	6	3	1	0	2	3	0	1	2	2	2	0	2	2	0	0	1	0	0	0	1	0	1	0	0	0	0	5	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	49832	16480	6522	6121	6335	5180	2260	2676	2254	1967	1331	1043	1469	1286	781	622	808	570	784	342	318	292	367	274	432	278	262	358	194	155	136	113	131	187	130	176	69	75	69	68	107	90	65	85	46	35	58	37	33	39	15	21	21	18	19	18	20	45	14	13	11	9	13	17	21	7	7	12	5	6	4	5	5	5	3	2	9	2	3	1	3	6	4	1	7	1	5	1	1	2	1	0	2	0	0	1	1	3	1	0	1	0	0	4	0	1	2	0	1	3	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	31309	9417	3021	3313	3796	3135	978	1523	1324	1169	694	473	890	774	413	282	470	301	462	135	139	144	216	136	249	138	131	220	108	92	49	47	77	98	78	106	31	35	41	33	55	55	39	41	19	11	25	11	27	26	5	8	11	14	7	11	9	33	2	7	5	4	7	8	3	3	5	6	0	2	2	3	1	2	2	1	7	1	1	1	2	5	0	1	6	1	4	1	0	2	1	0	1	0	0	0	1	1	1	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	49395	16384	6577	6153	6308	5126	2226	2661	2321	1961	1344	1066	1403	1364	752	651	839	579	765	351	313	332	366	262	462	271	262	325	200	164	129	112	139	234	134	192	68	74	78	65	121	66	67	82	45	37	49	33	47	41	22	23	21	18	19	17	15	55	18	7	10	12	11	16	24	7	8	10	7	9	4	4	3	9	1	2	4	2	3	1	1	4	2	0	5	0	4	2	4	2	1	0	2	0	0	1	0	2	0	0	1	1	0	4	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	31151	9345	3014	3328	3767	3133	974	1510	1349	1177	698	503	830	830	401	285	482	311	442	131	135	159	206	131	268	144	125	188	120	86	48	48	73	135	82	109	29	40	47	37	71	37	41	50	15	16	24	11	29	25	7	10	9	12	10	8	6	33	4	3	4	4	7	8	7	4	7	7	0	4	2	2	3	5	1	1	1	1	1	1	0	3	0	0	5	0	2	2	3	2	1	0	1	0	0	0	0	1	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	49155	16245	6626	6111	6117	5188	2206	2677	2279	1967	1343	1057	1457	1398	767	659	806	574	760	342	315	349	358	261	490	291	242	288	221	186	128	96	131	247	151	192	68	69	85	76	117	54	66	77	41	38	50	41	39	25	28	26	19	22	14	19	8	34	23	11	11	12	6	13	22	9	6	10	8	10	3	4	3	8	2	2	12	2	3	2	1	3	1	1	5	1	3	2	4	1	1	0	1	0	0	1	0	2	0	0	2	1	5	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0
0.03	south26_active	80	31083	9285	3042	3245	3632	3212	966	1513	1306	1161	697	483	887	871	395	287	481	306	451	133	144	171	196	126	290	167	117	166	134	90	53	42	66	140	101	114	26	32	48	45	76	28	33	57	19	21	30	21	23	14	8	7	7	12	8	6	3	17	12	7	6	4	6	4	5	4	6	7	0	4	2	1	3	5	1	1	9	1	1	2	0	3	0	1	5	0	2	2	3	1	1	0	0	0	0	0	0	1	0	0	0	0	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	49319	16155	6699	6050	6143	5285	2127	2651	2283	1924	1280	1051	1440	1402	760	646	805	589	798	345	290	337	382	234	469	274	206	274	243	175	125	92	122	250	152	196	72	72	87	98	105	43	67	79	40	38	60	36	48	24	36	26	15	38	23	22	7	32	26	10	9	11	5	9	8	10	6	5	5	12	5	1	4	10	1	2	14	2	4	2	1	2	2	1	1	1	1	1	5	0	1	0	1	0	0	2	0	0	0	0	2	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0
0.03	south27_active	80	31184	9241	3063	3201	3692	3238	913	1490	1282	1107	651	491	877	858	394	307	452	327	483	143	132	169	224	107	301	161	110	166	148	84	56	38	55	148	94	121	30	39	47	57	68	19	37	57	24	18	38	24	27	11	11	13	6	25	14	10	2	15	17	7	6	4	3	3	6	7	5	3	0	4	4	0	3	8	0	1	9	0	1	2	1	2	1	1	1	0	0	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	49297	16308	6729	6174	6106	5279	2159	2665	2284	1990	1263	1060	1436	1410	757	607	830	591	835	361	287	306	413	248	500	287	201	253	247	200	123	107	121	213	140	201	72	74	75	103	101	48	65	87	39	33	60	39	46	38	36	25	13	42	29	18	9	21	27	15	7	10	7	9	5	12	6	4	4	9	4	1	5	9	2	3	13	9	5	1	4	1	2	1	0	5	2	1	2	0	2	0	1	0	0	1	0	0	1	0	2	1	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
0.03	south28_active	80	30953	9357	3133	3315	3663	3227	945	1468	1305	1143	637	505	914	863	372	299	479	317	487	164	130	156	257	119	317	182	111	158	147	108	58	40	62	115	84	140	34	43	35	60	61	28	30	57	24	13	36	27	35	28	13	14	4	22	20	10	4	13	18	11	6	5	4	2	2	6	3	2	0	2	4	0	4	8	0	2	9	7	1	1	4	1	2	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	49377	16218	6730	6080	6166	5224	2195	2641	2226	1949	1248	1072	1434	1346	728	581	792	574	868	346	289	307	413	254	467	265	212	285	217	176	117	116	122	220	118	216	64	77	86	97	94	53	68	90	41	29	53	51	45	39	28	21	10	36	42	12	20	24	17	19	7	12	10	12	7	13	11	7	4	7	5	2	6	6	1	4	5	9	7	2	4	0	3	2	0	5	1	3	3	1	2	0	1	1	0	1	1	0	2	0	1	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south29_active	80	31159	9317	3101	3243	3663	3180	989	1476	1267	1103	633	503	912	824	348	276	462	313	514	178	121	146	250	126	293	166	111	180	120	98	58	45	66	115	70	153	28	42	41	59	54	32	34	56	21	11	30	32	31	25	15	13	3	21	32	7	13	15	12	13	4	7	6	2	3	8	4	3	1	2	3	0	5	4	0	3	2	7	2	1	4	0	2	2	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south30_all	80	49236	16183	6653	6102	6241	5275	2224	2689	2283	1925	1257	1067	1413	1306	709	574	823	602	839	371	312	325	401	278	418	274	221	284	196	188	120	130	114	199	126	209	61	86	67	87	91	62	69	74	51	28	47	45	40	45	23	14	8	24	38	13	27	30	13	17	9	11	11	11	6	13	12	4	5	5	8	2	8	8	1	4	4	17	6	1	4	1	4	1	0	4	1	3	4	3	2	0	2	3	0	0	3	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south30_active	80	30827	9282	3013	3253	3726	3209	976	1514	1313	1109	651	519	898	754	344	263	508	321	499	192	131	152	229	139	234	173	107	172	106	111	62	47	68	121	82	148	30	50	32	52	51	41	33	46	18	14	25	26	27	27	15	8	1	8	30	8	19	19	9	10	4	6	8	1	2	6	6	1	3	2	4	1	7	6	0	3	0	9	2	0	3	0	2	1	0	0	0	1	1	1	2	0	1	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south31_all	80	49356	16271	6664	6046	6511	5330	2222	2666	2279	1974	1334	959	1504	1386	770	618	795	618	788	358	293	297	403	262	428	266	240	321	214	187	98	101	161	173	120	146	60	88	67	77	72	48	46	85	48	33	62	29	35	24	18	20	15	43	14	7	16	32	26	18	9	13	9	6	11	12	18	14	4	10	6	5	9	2	8	6	6	4	5	2	3	1	4	2	6	2	2	2	3	1	5	3	0	3	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	30987	9302	2963	3223	3889	3227	959	1510	1318	1135	661	456	947	879	412	309	470	340	482	165	137	146	227	129	279	152	114	221	125	110	41	38	95	100	77	88	27	48	39	45	36	20	26	46	27	16	40	15	19	9	7	11	6	28	9	4	9	13	16	12	3	8	3	2	7	6	9	6	1	2	2	2	4	0	1	3	4	1	1	1	1	0	3	2	2	2	0	2	2	1	3	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	49613	16259	6623	6031	6483	5363	2251	2631	2304	1899	1312	973	1546	1371	767	606	773	622	742	351	319	288	396	240	361	264	249	338	218	189	97	117	144	169	122	166	58	79	73	69	95	55	47	113	42	37	78	26	39	19	22	14	15	37	11	16	14	39	27	22	6	10	10	9	6	10	26	12	5	12	6	4	8	4	6	5	3	3	2	0	4	0	5	0	4	1	2	3	1	1	4	0	0	3	1	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	31127	9337	2965	3206	3855	3238	1001	1434	1327	1095	618	475	968	867	396	298	444	335	427	154	160	147	233	116	222	146	111	222	131	118	48	48	78	101	69	101	25	56	41	39	47	28	26	76	21	19	44	15	22	6	9	10	5	21	8	10	8	23	15	16	3	6	1	4	2	7	17	7	1	4	2	1	4	0	0	3	2	0	0	0	2	0	5	0	0	1	0	3	0	1	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	48882	16140	6568	5939	6456	5218	2197	2666	2260	1876	1303	981	1604	1324	742	605	820	610	780	377	290	307	409	251	396	282	258	299	210	185	97	121	124	139	117	177	64	84	74	70	101	63	55	114	43	37	69	22	50	32	15	15	15	32	15	15	11	38	17	17	6	5	10	7	5	7	23	9	3	7	1	3	7	2	3	4	5	3	1	0	5	1	4	1	2	1	2	3	2	2	3	0	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	30599	9242	2933	3135	3834	3094	973	1461	1262	1059	642	474	977	839	384	300	483	335	469	163	140	158	238	114	246	148	125	201	137	116	43	49	64	88	63	113	29	56	38	38	47	31	33	75	20	19	44	12	26	16	5	9	4	18	10	8	7	24	10	11	2	4	3	2	1	6	15	6	1	2	1	2	2	0	0	3	3	2	0	0	5	0	4	1	0	1	1	3	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	49290	16041	6509	5903	6598	5287	2133	2670	2348	1885	1304	971	1596	1325	761	594	809	593	782	356	319	324	392	251	400	279	241	284	222	180	106	114	114	164	141	175	54	84	80	81	106	56	56	114	41	38	62	28	60	45	15	13	14	25	14	19	21	26	15	20	7	3	11	9	7	11	13	5	4	7	0	3	3	5	2	4	4	5	0	2	5	2	4	1	1	2	2	2	1	1	4	1	0	1	2	3	1	0	0	0	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	30949	9282	2973	3118	3997	3152	958	1488	1317	1086	649	465	964	874	380	305	460	321	464	158	149	163	227	116	253	144	126	174	127	103	44	50	61	102	89	110	25	55	44	50	61	24	29	84	23	20	36	17	29	24	6	5	4	10	6	13	12	20	6	12	3	2	3	4	3	9	9	5	2	4	0	2	0	2	2	3	2	3	0	2	5	1	4	1	0	1	2	2	0	1	4	1	0	0	1	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	48865	15839	6586	5890	6530	5323	2165	2694	2358	1886	1315	982	1513	1329	765	583	840	611	809	350	325	348	403	260	438	272	220	268	231	171	111	104	100	147	164	179	67	92	71	82	99	60	73	94	49	31	55	29	71	47	17	15	13	16	14	20	20	23	16	21	7	4	10	6	10	12	10	3	4	7	2	5	3	6	2	3	4	5	0	3	4	2	7	1	2	2	2	3	1	1	2	3	0	0	2	1	2	1	0	0	5	1	0	1	0	1	0	0	3	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	30468	9104	3027	3135	3972	3115	958	1519	1352	1083	679	460	893	848	382	300	469	352	490	162	140	174	233	120	290	155	123	152	126	94	43	44	55	97	109	99	30	53	36	48	66	28	43	61	28	18	32	17	41	28	8	7	6	6	4	11	11	17	7	12	2	2	5	3	7	8	4	3	2	6	0	3	1	2	2	3	2	3	0	2	4	1	2	1	2	0	2	3	0	1	2	3	0	0	1	0	1	1	0	0	4	0	0	0	0	1	0	0	3	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	49230	15907	6538	5956	6489	5424	2153	2657	2351	1934	1347	936	1579	1326	782	620	807	637	805	336	320	330	390	261	471	281	227	264	226	167	113	88	118	175	182	191	60	86	63	75	92	59	81	95	44	32	52	36	57	39	24	21	15	17	16	23	18	22	13	16	9	6	9	6	13	21	8	6	7	8	2	6	5	5	4	4	4	2	1	3	2	2	8	1	3	2	1	2	1	1	2	3	1	0	2	1	3	3	0	0	5	1	0	1	0	2	0	0	3	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	30816	9023	2956	3214	3895	3178	977	1515	1391	1092	702	439	979	854	390	316	433	344	481	154	142	155	242	130	302	164	121	134	117	90	38	34	66	112	128	102	27	49	31	47	66	27	46	61	28	18	23	19	41	24	15	11	8	8	7	12	9	15	5	9	5	2	4	3	9	11	2	4	6	7	0	4	1	3	4	3	2	1	0	2	2	1	2	0	2	0	1	1	1	1	2	3	1	0	1	0	2	2	0	0	4	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	49005	15905	6514	5987	6394	5357	2158	2668	2329	1891	1343	926	1583	1286	779	626	862	670	812	352	336	353	392	263	445	285	223	302	225	158	111	92	130	164	164	189	66	77	65	100	102	63	81	101	43	27	60	37	51	40	23	16	15	21	19	22	16	35	14	17	13	8	9	5	12	21	12	5	8	8	3	4	7	4	3	4	6	0	3	3	0	0	9	1	4	3	0	3	1	0	0	2	1	0	2	1	2	3	1	0	1	1	0	0	0	2	0	0	4	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	30631	8931	2904	3259	3865	3210	958	1491	1364	1083	715	430	984	818	398	307	504	349	513	164	148	160	245	131	292	164	125	158	123	87	46	35	71	108	107	93	28	41	28	57	69	29	40	64	21	14	33	22	34	21	13	8	7	10	10	11	6	27	7	9	6	2	5	2	9	10	4	2	5	7	0	3	2	2	3	1	3	0	1	2	0	0	3	0	2	0	0	1	1	0	0	2	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	49291	16219	6559	6043	6283	5302	2132	2619	2263	1917	1340	956	1598	1320	778	617	861	649	845	378	336	363	407	287	453	283	236	284	213	153	114	91	127	186	157	194	68	66	65	91	114	63	70	91	39	30	88	31	41	40	24	18	20	22	27	16	11	27	18	15	13	6	10	6	12	17	13	8	8	6	3	3	8	5	6	3	8	0	6	2	0	2	2	1	3	2	1	3	1	0	0	0	1	0	2	2	2	4	3	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	30954	9213	2910	3308	3774	3244	946	1465	1281	1098	705	450	991	845	390	299	512	337	540	176	153	169	261	148	288	154	135	155	124	72	51	37	68	117	99	104	33	42	33	53	65	33	32	61	19	15	66	17	26	21	14	9	9	12	17	5	4	22	7	10	6	0	4	3	6	8	6	4	5	6	2	3	3	3	3	0	2	0	3	1	0	2	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	48904	16319	6541	6015	6287	5188	2145	2613	2286	1825	1357	969	1570	1292	771	616	860	595	850	374	344	366	431	294	463	249	238	318	198	153	121	108	104	213	139	177	64	67	73	102	135	66	58	89	47	30	79	24	32	40	26	15	19	21	29	17	15	29	20	17	14	8	8	7	12	11	13	6	9	5	6	3	6	4	6	5	11	1	8	2	0	4	2	1	4	2	1	2	1	0	0	0	0	0	2	3	0	1	4	0	0	0	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	30837	9335	2945	3229	3781	3247	940	1457	1267	1059	717	446	963	836	401	315	515	297	524	181	152	184	271	147	304	134	139	203	112	76	61	49	54	136	87	103	32	42	35	62	72	27	19	62	28	15	69	15	9	18	14	7	7	13	17	6	7	24	5	11	5	2	3	3	5	6	5	2	5	3	5	2	2	2	2	2	2	0	4	1	0	3	1	0	1	1	0	1	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	49102	16227	6524	6063	6296	5157	2175	2553	2242	1874	1347	1036	1510	1283	782	648	832	578	843	382	334	341	415	293	476	254	241	312	181	167	121	110	109	211	144	177	61	73	70	95	144	74	38	88	41	30	89	21	33	33	22	18	17	27	24	16	17	28	21	10	12	9	10	8	12	10	9	6	10	7	6	4	3	4	12	4	8	4	7	2	0	4	2	1	3	1	3	2	0	0	0	1	0	0	6	3	0	1	4	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	30885	9394	2945	3195	3822	3193	956	1438	1247	1102	712	480	910	816	408	338	483	307	536	186	147	170	258	149	295	153	131	195	96	89	60	50	55	137	84	102	34	51	36	58	75	36	12	55	27	18	77	12	12	14	14	8	5	20	17	7	7	21	6	5	5	3	3	4	5	5	5	2	7	3	5	2	2	3	5	2	0	3	5	1	0	3	2	0	2	1	0	1	0	0	0	1	0	0	6	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
