label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	north9_active	80	7100	6400	13475	10693	1496	997	1356	273	543	1430	223	104	608	523	43	71	22	17	20	24	18	4	15	9	11	1	4	2	0	0	2	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	33319	14513	16057	12053	3242	2162	1992	922	878	1581	406	319	686	573	113	129	74	59	40	41	34	23	32	18	8	3	10	4	1	4	4	4	0	4	4	2	1	0	0	0	0	1	0	0	1	0
0.03	north10_active	80	7042	6223	13373	10655	1476	1007	1346	251	523	1430	201	110	626	522	46	67	22	13	20	23	19	4	18	10	4	1	10	2	0	4	4	3	0	4	3	1	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	33829	14777	16424	12473	3332	2146	2008	1010	849	1404	459	302	588	563	147	133	70	71	41	61	34	19	41	8	24	8	9	12	4	5	7	3	3	1	2	5	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	7220	6521	13732	11078	1424	1035	1341	267	484	1250	213	107	528	512	46	93	16	24	15	38	13	4	34	2	16	3	8	8	2	1	7	2	3	1	2	5	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	33883	14830	16634	12117	3357	2212	2001	1055	872	1320	478	270	573	557	128	144	60	68	42	65	38	19	38	11	20	9	9	10	7	1	10	3	3	0	3	1	0	2	0	0	2	0	1	1	0	0
0.03	north12_active	80	7260	6460	13894	10779	1450	1033	1313	289	508	1170	234	104	521	508	37	100	13	21	18	45	15	3	33	6	13	3	6	8	4	1	10	2	3	0	2	1	0	0	0	0	2	0	1	1	0	0
0.03	north13_all	80	34018	14821	16428	12407	3358	2200	2046	1081	884	1385	452	290	654	606	127	141	56	60	37	50	36	22	35	11	17	9	9	6	6	1	5	4	3	0	2	0	0	2	0	0	2	0	1	1	0	0
0.03	north13_active	80	7252	6446	13677	11064	1460	1021	1321	277	532	1227	218	115	602	559	40	89	13	20	14	41	18	6	30	7	11	3	7	4	4	1	5	2	3	0	1	0	0	0	0	0	2	0	1	1	0	0
0.03	north14_all	80	34042	14970	16204	12607	3335	2246	2107	1058	904	1245	451	291	651	562	127	127	60	55	40	51	35	22	26	13	11	8	6	4	8	2	7	8	1	0	2	0	0	2	0	0	2	0	1	1	0	0
0.03	north14_active	80	7282	6501	13457	11272	1460	1036	1428	281	535	1100	216	102	600	514	41	74	8	21	17	39	17	5	21	8	7	2	4	1	6	2	5	7	1	0	1	0	0	0	0	0	2	0	1	1	0	0
0.03	north15_all	80	34190	15046	16044	12703	3285	2233	2068	1050	933	1325	453	298	623	552	124	121	70	55	39	42	30	22	34	10	8	6	12	4	7	1	5	6	1	0	2	0	0	1	0	0	2	0	0	0	0	0
0.03	north15_active	80	7292	6540	13314	11377	1449	1029	1402	269	575	1166	213	110	561	508	45	71	10	22	17	28	19	4	29	5	5	2	12	2	4	1	3	5	1	0	1	0	0	0	0	0	2	0	0	0	0	0
0.03	north16_all	80	34238	14972	15920	12554	3201	2194	2042	1036	919	1357	450	299	572	522	126	113	72	47	43	47	32	14	46	13	12	5	18	4	7	1	4	5	1	0	4	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	7283	6363	13118	11170	1396	970	1397	275	545	1210	204	103	507	479	46	72	7	16	19	32	19	0	43	4	8	3	18	2	5	1	1	5	1	0	4	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	34129	14789	15020	11672	3141	2112	1931	1044	926	1320	468	307	598	467	104	104	70	40	36	45	32	18	44	15	10	3	23	4	6	2	4	3	0	0	4	0	0	0	1	0	1	0	0	0	0	0
0.03	north17_active	80	6965	5874	12087	10184	1347	892	1238	244	525	1161	208	108	533	428	34	66	9	13	15	31	13	0	39	4	7	2	22	2	5	2	2	3	0	0	4	0	0	0	1	0	1	0	0	0	0	0
0.03	north18_all	80	34148	14770	14782	11410	3193	2133	1954	1027	900	1202	418	319	662	450	112	99	68	47	33	42	21	11	30	17	9	3	24	3	2	2	7	3	1	1	4	0	0	0	1	0	1	0	0	0	0	0
0.03	north18_active	80	6967	5832	11866	9867	1338	914	1212	232	493	1031	178	106	610	409	35	52	11	17	13	33	7	1	24	5	7	1	21	2	2	1	2	3	0	1	4	0	0	0	1	0	1	0	0	0	0	0
0.03	north19_all	80	34024	14593	15042	11367	3253	2240	1930	1009	954	1126	411	319	696	459	129	122	78	49	34	43	20	16	23	16	7	5	12	3	2	4	5	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	7035	5851	12212	9853	1324	976	1203	228	545	964	176	102	640	412	38	63	14	18	9	32	6	3	16	4	5	1	9	2	1	2	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	33701	14403	15643	11944	3316	2327	1989	974	966	1194	387	309	715	443	138	120	82	60	24	40	22	18	29	14	9	5	6	8	3	3	4	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	7182	6078	12899	10521	1408	1054	1300	241	570	1046	184	106	658	397	42	69	18	18	8	30	13	3	23	5	5	0	4	7	0	1	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	33819	14923	16110	12463	3178	2218	2039	954	935	1323	443	319	700	576	146	132	59	56	49	48	29	24	35	15	4	15	9	7	2	3	1	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	7157	6573	13407	11065	1425	1011	1337	218	558	1153	226	106	629	529	48	67	13	18	14	36	15	2	29	4	3	2	7	5	1	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	34025	15068	16136	12619	3245	2171	2113	1004	969	1279	445	321	644	567	142	116	62	56	45	56	37	18	38	10	4	12	9	5	4	6	2	9	0	2	0	0	1	0	0	1	0	0	0	0	0	1
0.03	south22_active	80	7140	6657	13425	11141	1456	997	1386	245	610	1106	217	110	574	524	39	63	8	16	14	40	16	4	34	5	4	2	6	4	1	5	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	33918	14962	16094	12884	3262	2235	2114	986	983	1317	436	307	611	622	124	107	78	56	44	61	42	24	32	10	6	8	27	6	11	5	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south23_active	80	7115	6474	13402	11390	1394	1046	1386	244	635	1131	194	104	546	573	40	62	9	19	15	48	21	4	29	2	3	0	24	5	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	33866	14946	16142	12786	3233	2281	2096	979	942	1320	417	317	642	589	128	107	86	60	39	63	37	29	38	11	6	7	25	6	9	6	1	0	2	2	0	0	1	0	1	0	0	0	0	0	0	1
0.03	south24_active	80	7095	6498	13363	11340	1435	1093	1404	254	584	1140	182	113	578	541	39	61	16	22	13	47	17	5	37	3	2	1	22	6	1	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	33874	14954	16259	12508	3252	2365	2136	960	978	1392	430	316	645	559	125	102	94	61	48	61	34	32	29	17	5	8	29	8	9	3	0	0	2	3	0	1	0	0	1	0	0	0	0	0	0	1
0.03	south25_active	80	7142	6517	13461	11125	1409	1159	1443	254	596	1190	197	118	588	502	42	57	19	26	16	45	18	4	28	3	0	1	25	7	2	2	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	34112	14941	16391	12657	3307	2314	2136	1016	942	1364	417	337	580	556	136	115	100	68	46	64	31	29	32	16	7	9	25	7	3	2	2	2	2	1	0	1	0	0	2	0	0	0	0	0	0	0
0.03	south26_active	80	7217	6568	13556	11274	1438	1096	1441	267	556	1167	197	126	527	507	40	65	22	28	14	44	16	4	30	3	0	4	21	6	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	34148	15100	16385	12615	3261	2230	2017	1011	980	1410	431	312	582	576	132	114	89	69	51	43	26	28	28	16	12	8	9	8	3	1	3	2	1	2	0	1	0	0	1	1	0	0	0	0	0	0
0.03	south27_active	80	7240	6631	13583	11224	1424	1036	1337	272	593	1215	214	118	523	522	47	67	21	30	17	25	13	5	25	3	4	3	6	7	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	34110	15014	16209	13033	3228	2218	2096	1009	966	1438	455	307	650	534	137	115	73	67	42	36	22	22	37	11	12	7	12	11	5	0	5	2	0	1	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south28_active	80	7291	6568	13445	11572	1446	1032	1408	250	576	1270	240	107	587	484	42	70	16	31	11	22	13	4	32	3	4	3	11	10	2	0	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	33919	15041	16426	12978	3173	2231	2059	990	986	1425	459	299	643	645	131	133	66	60	41	37	18	17	42	12	15	9	8	10	4	0	5	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	7249	6556	13675	11529	1403	1025	1376	237	582	1257	235	111	574	594	43	84	18	29	9	26	11	2	38	5	8	2	7	9	2	0	3	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	33608	14899	16082	12435	3180	2286	2038	970	945	1407	469	294	709	629	124	134	65	60	38	42	20	21	40	10	11	8	9	8	6	1	6	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	7138	6526	13433	10999	1415	1042	1354	254	554	1244	237	108	642	581	46	86	16	29	8	27	9	4	35	3	7	0	7	6	3	1	6	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	33025	14608	15773	12278	3173	2285	2017	956	860	1301	465	304	563	517	117	126	92	53	33	39	42	15	31	14	8	7	9	5	1	2	5	1	3	1	2	0	0	1	10	0	0	0	0	0	0	1
0.03	south31_active	80	7161	6385	13077	10896	1373	1092	1374	227	514	1139	211	110	501	459	44	70	27	20	14	27	23	1	24	3	3	1	5	4	1	2	5	0	3	1	1	0	0	1	10	0	0	0	0	0	0	1
0.03	south32_all	80	33034	14635	16085	12110	3169	2277	2020	977	859	1315	439	316	532	596	117	127	82	59	32	45	33	12	37	12	10	6	5	6	1	1	5	1	3	1	1	0	0	1	10	0	0	0	0	0	0	0
0.03	south32_active	80	7141	6354	13416	10740	1392	1086	1372	256	533	1139	204	107	464	538	52	70	28	25	13	34	14	0	27	3	4	1	2	4	1	1	4	0	3	1	1	0	0	1	10	0	0	0	0	0	0	0
0.03	south33_all	80	32815	14715	15914	12240	3232	2148	1990	996	891	1262	425	336	505	577	117	112	90	65	35	55	27	18	33	9	8	7	5	12	2	1	3	1	3	2	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	7116	6400	13350	10830	1430	1008	1318	266	556	1090	190	106	441	518	45	63	27	22	15	45	10	2	23	1	3	1	3	8	2	1	2	0	3	2	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	33075	14763	15907	12049	3217	2186	2038	1050	918	1268	422	323	496	565	130	111	77	74	34	65	16	19	39	10	6	9	8	13	1	2	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7288	6405	13287	10632	1432	1000	1336	294	573	1106	188	98	435	520	44	55	22	22	14	51	7	3	30	3	4	4	7	10	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	33409	14703	16135	12223	3214	2216	2075	1041	926	1359	464	295	490	561	134	113	75	75	37	62	19	21	40	16	6	10	7	19	2	4	2	1	1	2	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	7258	6342	13566	10772	1440	1005	1364	295	545	1209	211	93	432	512	32	57	16	24	16	47	11	4	33	5	4	4	6	13	1	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	33578	14676	16347	12247	3159	2277	2059	1018	932	1303	448	295	600	563	141	115	69	65	37	54	24	20	44	18	7	10	5	14	1	5	6	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	7222	6411	13730	10807	1444	1030	1351	278	560	1153	214	96	541	517	35	63	10	22	14	35	12	4	36	7	3	3	4	9	0	2	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	33501	14660	16147	12003	3208	2240	2055	1004	943	1330	461	283	672	644	138	125	62	62	32	53	26	20	53	26	13	8	0	14	4	4	8	2	2	1	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	7138	6387	13520	10587	1488	1041	1350	264	565	1179	224	97	610	593	34	68	12	26	9	33	13	4	45	12	7	2	0	8	1	1	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	33256	14676	15970	12113	3271	2166	2097	1005	956	1404	457	289	739	567	129	115	55	55	39	46	34	23	38	21	14	5	2	13	5	3	6	2	3	0	0	4	2	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	7064	6310	13326	10731	1520	1033	1415	232	587	1253	229	102	676	521	35	63	12	24	11	25	18	5	32	10	7	0	2	7	1	1	3	1	3	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	33216	14524	15858	12176	3301	2217	2092	1030	958	1496	472	293	633	502	119	107	53	53	36	47	33	20	23	15	13	4	2	5	4	4	6	3	3	0	0	5	1	0	0	0	0	0	1	1	0	0
0.03	south39_active	80	7149	6269	13202	10806	1533	1064	1415	244	589	1344	231	115	573	454	38	54	13	20	9	26	14	5	18	6	7	0	2	4	1	2	3	1	3	0	0	2	1	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	32865	14370	15845	12067	3319	2199	2153	1020	935	1466	462	270	581	496	126	106	51	54	46	35	37	28	23	10	8	4	4	2	6	4	5	2	3	3	0	4	1	0	0	0	0	0	1	1	0	0
0.03	south40_active	80	7104	6260	13256	10707	1527	1023	1488	246	558	1314	226	94	533	451	42	58	16	14	14	17	17	7	16	4	4	0	3	1	4	2	3	0	3	3	0	1	1	0	0	0	0	0	1	0	0	0
