label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74
0.03	north6_all	80	4077	2398	1116	2894	979	755	291	266	254	460	148	97	187	73	285	156	81	177	40	31	25	30	100	22	10	12	37	14	11	9	29	12	7	5	2	8	6	0	3	0	4	9	1	0	0	2	1	2	2	0	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north6_active	80	1444	1472	293	2666	767	608	66	130	148	406	44	26	147	18	261	127	65	163	25	17	6	17	93	4	3	3	33	3	5	7	29	6	3	1	1	1	6	0	1	0	0	8	1	0	0	1	1	1	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_all	80	4015	2336	1121	3017	946	784	293	276	243	415	138	98	197	55	213	175	82	135	39	33	31	36	105	21	14	8	32	13	10	9	35	10	5	3	2	4	3	0	4	0	4	11	1	0	0	1	0	1	1	0	0	7	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1398	1434	288	2797	741	632	67	126	133	362	46	30	148	10	186	149	67	123	25	13	10	18	100	5	3	2	26	4	3	8	35	3	2	1	1	0	3	0	1	0	0	9	1	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	4120	2366	1137	3074	946	817	307	258	261	405	136	107	181	60	179	185	84	166	40	32	34	35	109	18	14	11	23	9	10	7	40	9	5	2	0	2	2	0	5	2	3	11	4	0	0	5	0	1	1	0	1	0	0	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1496	1464	293	2862	743	660	71	114	152	353	35	32	136	15	154	164	69	155	28	13	11	15	104	4	2	2	19	4	5	6	40	5	2	1	0	0	2	0	1	0	1	9	2	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	4019	2247	1077	3165	972	802	296	265	265	416	125	103	163	55	170	177	87	165	38	37	31	31	122	20	17	12	25	5	10	4	30	10	1	2	2	1	2	0	3	2	2	12	4	1	0	5	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1496	1354	280	2933	775	648	82	112	145	366	36	29	121	15	151	158	67	158	26	12	10	12	119	2	3	1	22	2	5	3	29	8	0	0	2	0	2	0	0	0	1	10	2	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4069	2242	1081	3101	949	786	306	255	274	412	120	102	183	64	140	200	77	194	35	34	26	23	139	18	14	15	17	4	11	2	33	6	6	6	2	1	1	3	2	2	3	2	5	2	1	8	0	1	5	0	1	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1535	1332	273	2872	744	642	82	110	162	361	30	32	149	20	120	176	58	186	25	12	4	8	135	3	2	2	11	0	8	1	32	5	2	1	2	0	0	2	0	0	2	2	3	0	0	7	0	1	5	0	1	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3911	2301	1069	2684	932	731	317	262	238	411	108	97	154	73	189	186	58	148	28	33	22	29	62	15	8	12	17	8	13	9	28	13	2	10	2	2	2	4	2	1	2	3	4	3	1	3	0	1	1	5	9	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1300	1381	261	2447	689	566	90	114	150	364	31	24	123	18	162	167	44	136	14	14	3	16	55	2	2	3	12	2	9	5	26	11	0	3	1	0	1	0	2	0	0	1	3	0	1	3	0	1	1	5	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	3940	2386	1090	3078	1000	775	299	242	233	466	95	104	157	71	247	212	61	163	26	28	19	22	85	13	4	10	9	9	11	10	40	10	3	10	2	2	3	3	3	1	3	2	4	2	1	14	0	3	2	7	6	1	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1394	1496	282	2855	782	614	88	118	151	418	28	30	122	24	221	199	44	152	11	10	4	12	78	2	2	3	7	2	7	4	37	8	1	3	1	0	1	1	3	0	0	1	4	0	1	14	0	3	2	7	5	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3832	2441	1081	2974	984	770	306	250	211	411	100	106	176	73	264	222	62	200	24	28	19	18	88	15	7	10	9	7	16	11	40	11	4	10	2	2	2	3	3	2	3	2	2	1	1	11	0	3	2	7	1	1	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north13_active	80	1368	1529	293	2754	760	611	87	120	129	358	24	28	141	26	239	206	45	188	11	10	5	7	83	5	4	1	7	3	9	6	37	10	1	3	1	1	1	1	3	1	0	1	2	0	1	11	0	3	2	7	1	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north14_all	80	3862	2359	1092	2991	955	777	302	249	208	419	109	101	179	72	263	197	74	211	36	27	13	25	89	21	10	9	4	11	16	6	37	7	2	6	2	3	2	2	2	2	4	6	3	0	0	11	1	3	2	2	0	3	1	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	1354	1462	308	2756	754	597	79	112	127	361	27	24	144	24	245	179	55	197	22	11	3	11	84	7	5	1	4	4	8	2	33	7	1	1	2	2	1	1	2	2	0	5	3	0	0	11	1	3	2	2	0	2	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	3886	2354	1097	2940	917	716	311	259	215	371	128	110	173	81	237	162	84	200	37	32	16	25	79	23	9	9	10	14	15	5	18	7	4	4	2	4	1	1	4	2	4	10	1	0	0	10	1	1	1	2	3	4	1	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	1370	1452	301	2700	709	539	93	120	125	318	34	26	144	23	225	146	57	187	24	13	3	12	72	9	4	2	5	4	6	4	16	6	2	2	1	3	1	0	2	2	0	8	1	0	0	10	1	1	1	2	3	2	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	3901	2338	1110	2833	948	723	315	265	229	350	129	110	162	83	248	137	87	178	37	36	15	30	94	24	11	10	15	12	9	8	13	2	4	3	3	5	0	2	3	2	3	10	1	1	1	1	1	0	1	2	4	3	0	0	3	0	0	1	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1365	1427	289	2583	713	537	84	116	124	300	37	25	131	29	235	117	62	164	25	13	3	18	85	9	5	1	6	4	3	6	10	1	2	2	1	2	0	0	1	2	1	7	1	0	0	1	1	0	0	2	4	1	0	0	3	0	0	0	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3886	2340	1055	2980	1004	716	301	283	223	342	133	107	179	89	256	165	104	182	34	29	22	33	126	20	11	11	17	12	7	6	16	6	7	5	2	5	0	1	4	0	3	7	2	1	1	4	0	0	2	2	4	1	0	0	0	2	0	1	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1364	1426	264	2726	774	549	80	116	120	290	35	29	148	31	241	139	77	167	19	8	3	18	115	6	3	1	6	3	1	4	12	5	4	2	0	1	0	0	1	0	1	4	2	0	0	4	0	0	0	2	4	0	0	0	0	1	0	0	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3869	2352	1039	2924	1035	830	302	268	224	410	139	107	197	89	288	216	95	184	33	31	23	39	131	19	12	8	11	13	4	7	17	5	7	4	3	4	0	4	5	0	2	6	4	1	1	3	0	0	2	1	1	1	0	0	0	2	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1360	1437	251	2664	802	647	74	108	114	365	45	31	163	32	250	187	72	164	17	9	4	22	119	4	3	0	4	5	1	3	15	5	5	1	1	0	0	1	1	0	1	4	4	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3913	2353	998	2962	1054	846	275	252	217	468	140	108	207	87	281	232	98	180	30	25	21	38	146	16	12	9	8	13	8	9	14	8	6	7	7	2	0	4	5	0	1	2	4	0	1	3	0	0	2	1	2	0	0	0	0	3	0	1	0	0	0	29	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	1362	1456	269	2706	819	657	67	98	111	418	45	24	167	25	242	202	76	161	14	9	5	18	136	4	3	0	3	4	3	4	13	6	5	2	4	0	0	1	1	0	0	2	4	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4018	2371	1043	3082	1048	862	294	267	211	529	143	107	174	82	256	228	77	198	33	23	22	30	133	15	14	11	12	11	11	11	20	10	5	8	6	0	3	4	7	0	1	5	9	1	0	3	0	1	0	1	3	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north20_active	80	1427	1486	272	2838	802	687	77	112	119	469	45	23	129	22	215	207	56	179	16	10	4	16	123	5	3	0	6	5	4	6	20	6	4	3	4	0	1	1	3	0	0	5	9	0	0	3	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5600	1771	1132	743	1378	405	821	219	183	195	131	97	99	105	196	192	58	60	42	68	32	43	17	16	38	63	10	15	8	7	7	9	14	8	4	0	3	4	4	0	1	2	2	1	0	0	0	1	6	0	0	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south21_active	80	3645	531	272	172	1154	88	689	96	73	92	28	23	26	61	185	174	32	43	15	51	21	34	4	8	34	57	2	9	3	5	2	6	12	7	3	0	1	0	4	0	1	0	0	1	0	0	0	0	6	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south22_all	80	5604	1791	1092	738	1420	398	863	229	177	180	129	102	89	95	165	213	60	52	47	64	25	41	18	15	72	34	14	16	7	4	4	8	11	11	4	2	4	3	5	0	2	2	2	1	0	0	0	0	5	0	0	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south22_active	80	3717	578	252	164	1172	92	731	92	71	88	28	26	23	52	150	198	28	38	20	47	17	30	8	6	66	32	6	10	1	3	0	4	8	10	3	1	1	0	5	0	1	1	0	1	0	0	0	0	5	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south23_all	80	5588	1813	1061	744	1342	402	850	226	185	171	144	107	85	92	195	196	57	65	48	58	35	40	23	20	80	28	10	12	11	2	1	10	9	8	5	3	5	3	5	0	3	2	1	2	1	1	0	1	5	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south23_active	80	3694	588	245	161	1078	96	718	85	83	97	31	28	27	57	173	177	31	45	25	41	24	33	9	9	73	27	5	6	3	2	0	5	4	7	4	1	1	1	5	0	1	1	0	1	0	1	0	0	5	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south24_all	80	5548	1871	1050	734	1329	395	770	238	203	169	150	105	84	87	205	195	54	58	43	48	41	42	24	18	87	24	12	11	10	5	3	9	11	9	2	3	4	2	5	1	2	2	1	1	1	2	0	1	5	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	3714	608	265	144	1085	90	642	87	95	102	32	33	29	56	178	162	28	32	20	33	26	33	11	7	79	22	7	8	3	4	2	6	6	8	1	1	1	1	5	0	0	1	0	0	0	1	0	0	5	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5372	1859	1061	743	1215	414	704	245	213	164	140	96	85	101	186	159	48	58	31	37	38	32	28	20	53	25	11	12	10	8	5	5	17	6	3	5	2	2	7	1	1	2	0	1	2	2	1	1	5	1	1	2	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	3428	552	270	146	996	93	571	90	97	85	33	25	31	70	148	126	27	29	11	27	21	28	8	10	49	22	5	7	2	4	2	3	13	5	1	1	1	1	7	0	0	1	0	0	0	1	0	0	5	1	1	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	5200	1810	1061	697	1152	438	695	266	208	154	128	95	88	93	186	157	45	46	27	39	35	30	33	15	40	30	13	15	10	9	5	3	19	6	5	5	3	1	4	2	3	1	0	0	2	2	1	1	0	1	1	2	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	3199	521	269	152	934	103	560	93	85	70	28	20	29	62	153	131	19	20	4	27	21	23	11	6	37	25	5	10	2	4	3	3	14	5	2	2	3	0	3	1	0	0	0	0	0	1	0	0	0	1	1	2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	5065	1712	1048	687	1057	421	716	248	203	144	122	98	88	101	152	158	52	47	28	43	38	36	34	13	50	47	14	11	7	6	6	4	18	4	4	4	4	1	9	1	3	1	1	0	1	1	1	0	0	1	0	3	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	3016	457	267	165	836	111	579	92	84	52	23	16	30	61	125	135	18	19	4	27	21	26	13	5	49	42	4	7	1	2	3	2	17	3	1	2	4	0	8	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	5160	1676	1038	688	1147	392	714	257	199	146	120	99	94	94	163	157	51	48	31	49	52	39	36	11	46	71	10	10	4	8	5	4	14	4	4	3	5	3	9	1	3	1	1	0	1	1	3	0	1	2	0	1	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3094	473	266	170	913	99	579	87	81	46	15	17	27	55	141	138	20	24	10	30	33	27	14	4	44	65	0	7	1	6	3	2	13	3	2	1	5	0	7	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5193	1703	1068	711	1098	363	666	242	183	148	124	112	99	89	185	165	53	54	23	34	43	42	34	15	61	72	7	7	4	7	5	4	20	6	2	1	3	3	9	1	1	0	2	0	2	2	2	1	1	2	0	1	1	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3173	492	261	174	853	94	543	93	73	55	20	20	25	52	161	140	17	31	9	20	24	30	12	5	60	69	1	4	1	6	2	1	20	5	1	0	3	0	7	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5134	1742	1071	693	1070	346	601	232	187	161	119	122	84	85	187	193	48	57	30	36	49	36	26	18	47	55	9	10	3	5	4	3	14	9	4	1	2	3	8	0	1	0	2	1	2	3	2	1	5	2	0	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3154	512	257	167	828	83	490	78	73	59	24	20	18	55	165	166	16	33	12	24	32	25	10	7	45	50	3	6	0	4	2	1	13	7	2	0	2	0	7	0	0	0	0	0	1	0	1	0	4	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5562	1786	1124	732	1308	384	834	248	204	175	123	103	90	102	257	178	43	56	28	55	28	61	24	18	68	54	12	18	9	11	6	6	24	5	6	4	1	4	2	2	1	2	0	0	1	1	1	2	8	0	1	1	2	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3665	599	240	159	1076	92	698	99	74	72	25	32	31	61	234	164	14	33	11	42	16	52	10	6	64	51	7	12	1	5	1	2	24	4	1	2	0	1	2	0	0	1	0	0	1	0	1	1	8	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5690	1784	1081	713	1269	405	841	249	202	172	137	85	101	115	234	168	51	45	32	41	30	52	20	21	63	43	8	21	7	11	5	6	22	6	6	3	1	2	1	2	1	2	1	1	1	1	1	4	8	0	1	6	1	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3795	607	227	154	1057	94	708	102	84	74	27	27	30	72	207	150	17	23	12	32	20	43	10	5	59	40	3	15	2	7	1	2	22	5	1	0	0	0	1	0	0	1	0	0	1	0	1	3	8	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5615	1828	1045	710	1231	418	842	252	202	172	142	97	103	111	195	162	53	39	32	50	26	50	18	23	39	63	8	21	6	12	5	5	11	5	5	3	5	2	3	1	2	2	1	1	2	1	3	4	3	1	2	6	0	8	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3749	608	227	142	1031	104	718	101	86	74	31	28	29	80	170	143	23	26	12	40	18	42	8	6	36	57	3	15	2	7	2	2	11	4	3	0	1	0	1	0	0	1	0	0	2	0	1	3	3	1	1	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5530	1857	1069	705	1166	391	893	263	196	179	146	110	94	81	182	186	46	32	26	61	33	50	14	26	45	62	9	17	5	11	5	1	13	3	4	3	5	2	3	1	1	2	1	2	3	1	3	3	0	1	2	5	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	3647	627	249	140	961	102	769	100	75	71	28	30	27	57	157	161	21	19	8	53	26	42	8	6	40	58	2	13	1	7	1	1	13	1	3	0	1	0	0	1	0	1	0	1	3	0	1	3	0	1	1	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5111	1843	1094	715	1038	416	763	265	203	184	140	116	92	82	155	153	41	37	27	68	32	40	15	26	34	71	8	11	7	5	7	4	13	4	4	4	5	2	5	2	2	1	0	1	4	1	3	2	1	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
0.03	south35_active	80	3152	557	279	172	829	112	619	91	64	65	27	31	25	52	130	128	21	22	5	57	23	30	7	5	27	61	1	7	3	2	1	4	12	3	3	1	1	0	1	1	0	1	0	1	3	0	1	2	1	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	4795	1828	1143	708	937	403	660	275	190	175	143	112	87	73	129	113	36	36	27	71	35	29	12	24	35	50	7	7	8	6	5	11	9	4	3	4	3	1	8	2	4	1	0	1	2	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1
0.03	south36_active	80	2645	507	295	194	706	116	516	96	49	60	31	30	18	38	105	93	15	20	5	56	23	19	5	6	28	43	2	2	2	3	0	8	7	2	2	1	1	0	4	1	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	4533	1800	1117	707	802	400	445	277	202	162	140	105	87	73	82	95	34	32	30	47	39	28	10	23	39	40	8	9	8	8	7	12	10	4	3	5	2	0	6	4	7	1	0	2	4	2	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	2290	429	289	225	568	104	304	91	50	54	40	27	14	36	55	73	13	16	7	35	25	14	3	5	32	30	2	3	2	4	1	9	7	2	1	1	1	0	4	2	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	4436	1792	1104	706	750	410	425	280	197	143	140	96	84	77	81	81	36	37	35	30	37	28	13	21	40	24	7	9	5	10	8	12	13	5	4	6	4	0	7	2	7	1	0	2	3	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2198	408	269	230	523	109	287	96	60	52	43	24	17	36	50	64	11	19	17	21	22	14	4	6	31	17	2	2	0	6	2	8	9	2	3	3	1	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4503	1807	1078	703	711	398	457	266	190	155	127	96	85	83	95	91	35	51	32	28	34	35	14	15	31	22	6	9	10	8	10	8	12	5	4	3	4	1	4	2	5	0	2	3	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	2264	399	273	234	501	106	314	91	69	58	38	19	17	38	58	71	11	25	18	18	22	19	4	5	24	15	0	3	2	5	2	5	7	2	2	2	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	4323	1749	1041	743	685	414	451	244	187	164	119	100	91	83	96	97	35	53	27	26	23	32	17	14	31	22	10	12	11	7	11	5	8	7	3	6	2	1	5	1	0	1	2	3	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	2185	373	268	246	474	109	303	77	68	59	35	24	12	34	55	76	10	25	16	15	13	17	5	8	25	13	2	6	3	6	3	3	5	4	2	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
