label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north10_all	80	3650	1942	1613	752	598	607	166	261	108	83	58	47	41	20	19	48	10	24	17	19	4	4	10	3	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1657	1028	945	425	365	382	74	164	57	37	31	25	18	11	6	25	6	14	9	13	1	3	8	3	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3907	2322	1762	769	722	632	180	325	121	102	52	38	32	27	29	51	15	34	25	24	8	12	1	2	0	0	0	1	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1841	1318	1067	441	470	426	83	201	57	53	28	19	9	10	11	37	7	27	17	18	6	9	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	3801	2218	1709	759	637	589	178	281	123	100	62	44	39	30	27	47	18	31	11	23	8	12	1	1	0	1	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1801	1254	1027	424	402	374	81	174	52	58	38	22	16	14	8	33	10	26	7	19	5	9	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3654	2122	1685	718	580	601	176	274	126	88	64	50	44	28	29	45	16	13	7	23	7	5	0	2	1	1	3	0	12	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1684	1180	991	389	362	383	81	168	55	49	40	25	14	15	10	30	11	8	4	21	5	3	0	0	0	1	0	0	11	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3478	2031	1578	666	526	533	172	236	114	88	63	54	46	31	26	38	18	15	10	16	6	1	1	2	2	2	3	0	18	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1560	1107	917	359	311	337	71	144	48	49	37	29	17	17	7	24	12	8	7	11	2	0	0	0	1	1	0	0	11	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3503	2032	1603	652	536	535	168	223	114	87	63	51	43	29	21	33	16	36	17	18	5	3	1	4	2	1	1	0	17	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1558	1107	933	349	297	351	73	128	52	48	35	28	22	13	5	18	7	26	10	13	2	1	0	1	1	0	0	0	10	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	3545	2090	1639	704	615	565	163	224	124	84	59	59	43	23	22	31	16	42	26	16	6	6	1	5	3	1	0	1	17	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1618	1121	975	401	340	374	73	142	59	46	32	33	24	10	7	17	5	32	20	8	3	5	0	1	2	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3676	2182	1743	755	673	607	174	230	118	88	51	51	45	20	25	33	12	46	23	30	5	6	1	5	4	5	1	3	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_active	80	1727	1209	1030	428	381	394	80	137	62	52	31	28	28	9	12	21	4	39	19	12	3	5	0	2	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3790	2247	1837	775	747	641	173	237	119	91	47	56	42	18	22	40	10	36	34	37	4	7	0	5	4	6	2	4	1	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	1811	1276	1126	466	451	439	78	143	55	55	28	31	26	9	13	27	4	31	28	11	3	5	0	3	3	5	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3842	2196	1787	801	709	695	177	252	121	88	51	48	36	19	25	36	9	30	25	59	3	6	0	6	7	7	2	3	2	2	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0
0.03	north19_active	80	1841	1257	1081	465	422	485	72	154	55	53	32	28	21	11	14	23	2	25	17	26	1	5	0	3	6	5	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	3861	2143	1819	782	694	694	174	247	115	93	56	53	35	24	19	42	7	20	29	48	3	4	0	5	8	3	2	2	2	2	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0
0.03	north20_active	80	1835	1217	1111	455	425	466	73	151	50	54	31	31	19	14	12	23	0	13	17	29	1	2	0	2	6	2	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	3895	2121	1841	826	665	731	185	257	87	90	73	49	34	28	18	53	11	27	23	12	5	13	2	2	1	0	0	2	3	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	1864	1214	1162	472	438	456	89	155	39	40	40	24	18	15	9	39	4	23	10	10	3	11	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3921	2132	1916	831	658	689	185	291	96	93	68	45	35	29	21	53	12	30	25	16	6	11	2	2	1	0	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	1820	1203	1221	477	435	440	90	172	43	45	36	22	18	17	9	38	5	25	16	12	3	10	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3848	2170	1952	792	642	707	185	315	107	92	72	47	33	26	20	51	11	25	23	19	5	11	1	3	3	2	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south23_active	80	1778	1213	1238	452	403	441	91	195	44	45	40	18	16	14	10	36	3	15	18	13	2	9	0	1	3	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3734	2200	1836	769	656	683	169	283	109	89	64	57	37	26	20	41	10	30	24	18	7	6	1	4	5	2	1	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1
0.03	south24_active	80	1723	1229	1155	438	403	443	75	170	44	44	38	24	23	10	10	26	3	17	20	14	3	4	0	1	3	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3704	2159	1764	711	650	627	164	265	108	89	54	59	33	22	23	44	13	29	30	13	6	5	1	4	5	2	2	1	5	0	1	1	1	1	2	1	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	1679	1196	1091	384	377	417	77	165	41	48	31	27	20	8	12	30	3	20	23	8	3	3	0	1	3	2	2	0	5	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3608	2112	1565	699	665	654	176	241	100	87	48	56	40	27	28	44	18	25	42	19	4	2	0	2	5	1	2	2	6	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	1627	1171	910	398	379	430	86	148	40	39	29	28	22	10	14	28	4	15	30	14	2	0	0	0	3	1	2	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3612	2059	1500	709	644	584	185	250	109	89	51	58	35	28	25	41	21	12	42	29	1	2	0	2	5	1	1	2	6	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	1677	1129	853	381	377	376	87	153	47	47	25	31	20	9	11	25	5	11	30	25	1	1	0	1	3	1	1	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3633	2082	1630	723	645	625	204	264	106	85	61	55	44	28	24	56	20	13	34	34	0	3	1	3	2	1	0	3	7	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	1707	1176	984	397	381	400	97	172	55	39	29	29	23	7	10	34	4	8	25	28	0	3	0	2	2	1	0	0	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3685	2130	1723	724	648	659	189	303	118	83	68	54	49	28	22	62	15	19	41	39	0	3	1	4	2	1	0	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	1776	1219	1044	387	383	445	85	189	64	48	31	28	28	7	8	35	3	14	31	30	0	3	0	2	2	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3715	2087	1775	713	636	645	172	289	118	77	74	52	44	29	25	55	12	24	26	32	1	6	1	3	0	2	0	1	2	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1778	1165	1097	387	374	449	75	183	71	42	35	22	25	12	10	34	3	13	21	24	0	5	0	1	0	0	0	0	1	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3748	2292	1809	782	676	723	178	350	103	96	54	47	30	33	25	46	13	32	35	38	8	7	3	3	4	2	0	0	9	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1792	1275	1154	424	433	481	79	236	55	49	29	18	14	15	13	30	3	29	11	19	5	1	0	3	2	1	0	0	6	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3808	2254	1802	760	692	676	180	353	98	87	57	61	29	24	25	60	12	37	35	44	9	7	5	1	5	2	1	0	4	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1837	1256	1150	400	425	442	88	241	45	45	31	24	18	11	13	37	3	30	11	21	6	3	2	1	2	1	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3853	2306	1867	774	717	700	193	311	109	99	54	50	31	21	22	56	13	37	28	55	6	7	3	1	2	1	2	0	3	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	1825	1289	1195	409	452	435	94	221	52	51	28	23	22	9	15	37	2	29	11	25	4	6	3	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	3819	2249	1790	738	663	667	201	271	102	97	60	36	26	20	20	50	17	30	28	45	4	8	3	0	1	1	4	0	2	1	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	1791	1212	1168	391	416	397	91	202	47	53	29	18	16	11	13	30	3	19	15	16	2	7	3	0	0	0	2	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	3738	2119	1642	742	626	650	199	262	104	99	63	28	25	26	16	44	15	42	27	34	4	5	6	0	2	1	3	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	1708	1109	1060	387	409	399	90	190	49	48	27	14	14	11	12	27	4	30	17	15	2	4	5	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	3735	1980	1560	718	550	577	205	252	113	90	54	32	24	20	15	23	9	36	29	25	7	7	6	0	3	1	3	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1684	1013	986	386	350	373	84	181	54	45	25	17	11	9	10	12	3	26	18	8	5	4	5	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3659	1976	1594	762	579	584	186	283	108	92	53	46	28	27	11	31	7	33	32	29	9	6	6	1	3	0	1	1	4	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south37_active	80	1675	1052	984	416	359	369	82	185	45	46	28	21	13	12	7	20	2	24	23	15	5	4	5	0	1	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south38_all	80	3701	2012	1743	813	595	631	197	294	107	95	54	44	40	26	18	30	4	34	30	31	9	10	4	8	4	1	0	1	4	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south38_active	80	1710	1119	1094	448	359	393	104	195	47	51	32	23	20	14	8	21	2	20	26	12	6	7	3	5	3	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south39_all	80	3742	2037	1842	821	624	631	187	307	115	98	61	45	41	22	20	35	7	40	34	20	6	9	2	9	2	2	0	1	3	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south39_active	80	1735	1117	1159	466	359	366	96	206	58	56	34	27	20	12	9	24	4	21	29	10	2	6	1	5	2	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south40_all	80	3870	2032	1829	812	660	636	184	294	116	90	64	44	47	17	20	30	9	41	30	14	5	7	5	9	2	4	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	5	0	0	0
0.03	south40_active	80	1810	1101	1139	447	390	379	93	200	62	50	36	29	25	11	10	19	6	23	25	4	2	5	0	5	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0
