label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north6_all	80	15766	11110	6095	2595	2949	893	658	439	447	686	214	415	108	96	64	44	51	54	27	43	10	13	12	19	15	1	8	4	3	1	5	1	1	2	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north6_active	80	9775	9153	5040	1775	2504	407	255	140	295	606	105	376	39	49	14	23	15	41	3	33	1	7	10	11	13	1	6	4	1	1	3	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	15762	10980	6062	2587	3036	920	632	443	456	730	214	465	102	112	65	57	47	44	27	38	11	13	20	19	12	0	11	4	4	5	4	1	1	0	1	6	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	9771	9040	5022	1781	2595	410	242	156	302	653	98	430	38	60	14	30	17	29	4	29	1	8	18	13	10	0	9	4	1	5	1	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	15839	11128	5977	2552	3029	913	600	449	459	679	182	441	97	110	66	59	41	47	26	34	13	9	18	21	9	0	7	12	3	5	2	1	2	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	9879	9166	4952	1753	2598	435	236	161	312	604	79	398	38	71	16	28	11	31	5	24	2	8	17	15	8	0	7	11	0	5	1	0	1	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	15970	11013	6041	2489	3018	954	598	446	444	692	184	451	89	106	64	64	40	48	25	26	16	7	22	19	5	3	5	10	3	5	2	1	2	0	1	3	2	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	9973	9136	4986	1717	2572	455	223	139	304	616	86	409	35	71	16	32	10	36	7	18	3	5	21	16	3	3	5	9	0	5	1	0	1	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	15834	10920	6044	2460	2948	928	591	493	448	598	180	390	95	108	72	53	38	54	22	32	13	8	27	16	5	3	3	11	3	5	0	1	2	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	9831	9097	4978	1681	2517	465	236	154	299	527	88	344	40	71	22	21	8	43	7	22	2	5	25	12	3	3	2	10	0	5	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	15667	10769	6039	2566	2795	798	572	451	465	673	217	386	101	142	59	52	46	74	25	33	14	22	30	15	3	6	5	2	4	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	9696	8938	5032	1751	2397	371	200	154	304	584	118	346	35	105	16	19	12	59	7	27	2	7	26	11	1	5	3	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	15695	10951	6003	2452	2774	843	578	440	477	720	208	352	102	149	59	51	44	72	19	47	14	22	44	15	6	5	4	3	3	0	1	1	3	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_active	80	9687	9105	4998	1669	2375	398	185	135	307	641	122	304	34	107	12	16	13	59	7	38	3	10	40	10	3	3	1	2	0	0	1	0	1	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	15650	11072	6092	2525	2738	848	570	437	446	711	197	373	105	129	59	51	36	75	19	47	15	19	37	15	5	4	2	3	3	1	2	1	3	4	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_active	80	9601	9244	5069	1705	2320	378	182	138	290	637	114	328	27	87	14	14	12	57	8	38	3	11	34	12	3	2	0	1	0	1	1	0	1	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	15823	11230	5938	2512	2863	893	614	442	415	693	182	361	106	137	52	55	38	58	18	54	19	15	38	22	6	5	4	4	3	3	1	1	2	3	3	1	0	2	0	0	0	1	0	1	0	0	0	0	0
0.03	north14_active	80	9764	9411	4965	1693	2439	412	213	137	275	619	100	314	29	91	14	19	10	47	9	41	5	9	35	19	5	1	1	1	0	3	0	0	1	3	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	15640	11260	6005	2531	2781	912	628	435	393	712	184	388	109	123	57	52	40	52	18	33	17	12	24	19	11	7	4	3	3	4	1	1	2	3	5	1	1	1	0	0	0	1	0	1	0	0	0	0	0
0.03	north15_active	80	9659	9394	4999	1715	2354	419	229	149	258	635	92	345	33	80	17	16	10	39	6	24	7	6	21	16	10	2	3	0	0	3	0	0	1	3	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	15818	11200	5865	2553	2724	909	618	453	391	642	186	435	114	121	59	60	42	69	24	23	20	6	20	26	11	7	6	1	1	8	1	2	2	3	3	1	2	0	0	1	0	1	0	1	0	0	0	0	0
0.03	north16_active	80	9833	9353	4869	1727	2299	438	237	148	262	563	100	384	49	79	16	23	7	50	6	17	8	3	15	24	11	3	4	0	0	6	1	0	1	3	3	1	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	15774	11004	5826	2577	2708	945	604	431	421	606	180	436	97	127	59	50	40	68	25	36	22	3	28	26	10	8	6	3	2	7	1	3	2	2	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	9885	9173	4787	1768	2264	454	238	148	273	534	99	392	47	89	15	23	10	51	4	31	9	1	24	24	10	5	4	0	0	5	1	1	1	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	15886	10956	5908	2632	2773	945	588	415	463	561	174	468	110	121	58	55	37	62	26	46	24	10	24	22	9	9	5	3	1	7	1	5	0	0	2	0	1	1	2	1	0	0	0	1	0	0	0	1	0
0.03	north18_active	80	9892	9102	4856	1752	2353	450	238	137	291	491	94	426	52	79	15	30	9	47	4	37	9	4	21	22	8	7	1	0	0	6	1	3	0	0	2	0	1	1	1	1	0	0	0	0	0	0	0	1	0
0.03	north19_all	80	15867	10867	5972	2656	2808	988	593	441	475	585	155	426	107	102	52	47	29	47	26	48	24	12	26	28	13	8	3	4	4	3	1	4	0	0	2	0	1	1	2	0	0	0	0	1	0	0	0	1	0
0.03	north19_active	80	9885	8961	4898	1795	2399	474	227	148	295	509	83	384	45	69	11	24	11	37	3	36	7	5	23	27	9	4	0	1	1	3	1	3	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0
0.03	north20_all	80	15775	10761	6090	2662	2800	944	637	450	473	602	161	430	113	99	62	54	28	43	24	42	24	14	26	21	19	6	2	6	5	9	2	2	0	0	2	1	0	1	2	0	0	0	0	0	1	0	0	1	0
0.03	north20_active	80	9805	8861	4976	1796	2380	446	253	144	307	521	78	386	36	65	12	26	8	35	4	24	7	6	23	19	14	2	0	5	1	9	0	2	0	0	2	1	0	1	1	0	0	0	0	0	1	0	0	1	0
0.03	south21_all	80	23786	5754	4128	1820	1565	1759	1219	674	331	386	216	178	169	91	80	57	116	32	23	22	26	10	19	4	5	6	12	6	4	7	2	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	18989	2911	2748	560	970	1474	981	512	76	282	92	95	112	42	28	33	100	19	13	8	22	2	16	2	2	4	8	5	2	6	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	23738	5847	4108	1814	1562	1803	1230	676	334	395	221	161	167	105	87	66	154	38	25	22	32	8	18	4	5	7	13	11	3	13	3	1	0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	18998	2996	2801	567	977	1498	994	515	83	301	87	80	110	49	32	40	141	26	12	10	28	1	16	2	2	4	9	7	2	12	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	23679	5858	4142	1806	1517	1820	1194	698	336	439	208	180	162	114	86	76	149	40	23	23	36	11	13	4	3	9	7	12	2	11	4	0	0	2	2	5	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	18986	3003	2856	561	920	1489	970	525	74	340	88	95	111	56	30	50	138	31	9	8	28	2	11	3	2	7	5	9	0	10	1	0	0	0	2	4	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	23951	5824	4160	1808	1513	1789	1226	700	338	441	213	157	143	119	66	76	167	39	21	16	37	13	14	4	5	6	3	12	2	12	4	0	1	3	2	5	0	0	5	0	2	0	0	0	0	0	0	0	0
0.03	south24_active	80	19269	2944	2908	579	932	1449	997	520	77	341	83	79	108	61	23	47	153	29	9	7	28	5	11	2	3	5	1	9	0	12	1	0	0	0	2	4	0	0	4	0	2	0	0	0	0	0	0	0	0
0.03	south25_all	80	24303	5821	4074	1827	1500	1785	1195	673	345	424	209	146	155	105	58	61	158	37	21	16	43	15	13	7	5	13	2	7	1	4	2	0	1	3	2	4	0	0	6	0	2	1	0	0	0	0	0	0	0
0.03	south25_active	80	19518	2972	2779	570	910	1426	964	486	86	323	84	69	121	52	18	35	144	29	11	6	37	7	12	3	3	11	0	6	0	4	0	0	0	0	2	4	0	0	5	0	2	1	0	0	0	0	0	0	0
0.03	south26_all	80	24598	5808	4035	1818	1500	1729	1215	701	348	397	203	143	178	91	50	51	137	40	17	18	37	13	16	8	6	10	3	6	1	3	1	0	3	1	6	2	0	0	1	0	2	1	0	0	0	2	0	0	0
0.03	south26_active	80	19820	3014	2682	575	891	1376	989	508	86	295	88	62	140	48	16	27	120	25	9	6	34	6	15	2	2	8	2	4	0	3	0	0	2	0	6	2	0	0	1	0	2	1	0	0	0	2	0	0	0
0.03	south27_all	80	24334	5770	4035	1861	1565	1794	1267	693	343	392	185	161	204	80	62	48	101	41	14	22	33	9	18	7	9	17	4	7	1	2	1	0	2	0	6	1	0	0	2	0	2	1	0	0	0	2	0	0	0
0.03	south27_active	80	19636	3004	2669	580	919	1419	1036	508	93	284	82	74	156	43	24	26	85	25	6	9	33	4	16	1	4	10	4	4	0	1	0	0	2	0	6	1	0	0	2	0	2	1	0	0	0	2	0	0	0
0.03	south28_all	80	23737	5675	4054	1846	1590	1780	1238	698	329	386	181	168	213	84	68	64	80	37	23	22	28	8	16	7	13	14	5	8	2	3	0	0	3	0	7	0	0	0	1	0	0	0	0	0	0	2	0	0	0
0.03	south28_active	80	19059	2854	2665	612	924	1396	1012	520	90	293	80	85	164	41	29	34	62	23	10	10	27	3	14	1	6	8	4	6	0	2	0	0	2	0	6	0	0	0	1	0	0	0	0	0	0	2	0	0	0
0.03	south29_all	80	21472	5563	3825	1800	1491	1599	1077	630	328	358	180	171	173	89	65	71	74	43	28	25	32	6	19	7	10	10	5	7	4	4	1	0	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	16511	2541	2426	584	820	1235	812	460	104	263	60	91	118	34	25	35	57	28	11	9	30	1	15	1	5	4	4	5	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	20255	5610	3754	1788	1400	1486	996	620	325	347	195	154	151	83	63	79	80	33	30	26	25	10	16	14	8	14	6	5	3	4	3	1	1	2	1	0	0	1	1	2	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	15112	2356	2382	583	753	1122	735	429	111	256	68	83	96	34	19	38	62	20	11	6	22	2	12	1	4	7	3	5	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	24097	5791	3881	1823	1510	1721	1273	655	340	357	213	171	166	108	63	66	103	45	27	14	26	13	13	6	11	3	7	2	2	2	4	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	19446	2990	2615	524	913	1415	1051	471	73	274	88	94	119	49	23	34	87	27	13	6	18	6	9	2	4	3	6	2	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	23868	5842	3939	1838	1529	1739	1312	664	320	374	223	177	165	110	60	57	106	50	31	23	22	14	18	8	12	8	6	2	3	1	3	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	19169	3033	2699	558	942	1449	1078	465	69	287	100	98	121	49	22	29	91	25	16	7	15	8	16	1	6	8	5	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	23812	5896	4047	1832	1527	1850	1264	682	326	387	216	172	158	111	67	54	109	53	27	24	33	12	19	9	13	12	8	2	2	4	3	0	4	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0
0.03	south33_active	80	19129	3065	2799	574	946	1532	1005	470	80	297	109	87	116	50	26	26	99	22	16	7	28	7	16	1	6	12	5	1	0	3	2	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	23517	5760	4123	1751	1521	1811	1283	685	334	363	212	153	177	110	75	68	116	53	28	27	42	8	16	9	12	13	9	2	2	6	4	0	5	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south34_active	80	18895	3008	2841	584	957	1494	1023	468	82	267	108	74	126	49	24	32	107	25	18	5	36	3	14	0	6	12	6	0	0	5	1	0	5	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	23933	5859	4209	1732	1510	1720	1238	696	342	380	220	137	171	112	72	76	134	41	29	26	41	11	21	10	7	8	11	1	3	5	4	1	5	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south35_active	80	19342	3056	2908	563	951	1407	991	492	82	280	109	67	127	54	26	40	125	22	17	6	39	3	18	0	3	7	7	0	0	4	1	0	5	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	23912	5826	4173	1784	1492	1660	1236	663	337	366	217	144	162	98	66	72	135	39	26	18	29	15	21	9	4	14	10	1	3	2	5	1	5	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	19371	2987	2825	568	944	1355	996	486	78	261	103	77	117	44	23	42	123	22	13	4	25	4	17	0	3	13	6	0	0	2	3	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	24173	5841	4211	1761	1484	1685	1225	695	332	351	198	154	171	83	65	71	132	40	29	18	17	18	20	7	4	8	9	1	4	1	4	2	1	2	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	19547	3009	2862	544	941	1400	991	524	72	266	84	91	122	35	26	45	119	27	19	4	15	5	15	1	3	7	4	1	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	24102	5834	4168	1760	1516	1717	1206	699	348	351	191	168	165	82	73	62	108	42	33	18	25	14	19	8	4	6	8	2	3	1	2	2	1	3	1	0	4	3	0	0	0	0	1	0	0	0	1	0	0
0.03	south38_active	80	19495	3008	2870	522	929	1401	976	540	89	271	82	95	115	35	29	40	92	23	20	6	21	4	14	1	4	6	4	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	24093	5812	4127	1753	1512	1756	1148	715	334	337	191	181	154	86	69	64	134	51	35	23	29	13	13	8	8	3	10	3	2	4	0	2	1	3	1	2	4	2	0	1	0	0	1	0	0	0	1	0	0
0.03	south39_active	80	19433	3019	2857	535	926	1418	940	551	85	255	79	93	104	37	30	44	116	29	21	9	27	4	10	3	7	3	5	2	2	4	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	24091	5863	4077	1726	1566	1827	1157	713	326	363	195	171	161	85	76	68	120	46	37	23	33	14	16	11	8	5	9	5	2	5	0	2	1	2	2	2	3	0	0	1	1	0	1	0	0	0	1	0	0
0.03	south40_active	80	19394	3057	2809	533	951	1471	956	560	92	272	87	91	108	37	30	39	104	23	23	8	31	3	11	4	5	5	5	2	1	4	0	0	0	0	2	2	2	0	0	1	1	0	0	0	0	0	1	0	0
