label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	south21_all	80	19747	5959	4709	2766	1237	1398	1068	459	538	496	206	154	118	190	107	87	43	35	32	16	32	8	8	8	5	9	8	1	2	2	1	3	1	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0
0.03	south21_active	80	14112	2661	3353	1902	303	1000	801	139	402	395	63	63	35	152	78	52	11	14	19	7	18	3	2	2	2	6	8	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	19818	5909	4795	2763	1228	1371	1051	452	590	535	217	160	118	169	109	85	50	41	36	15	39	10	8	5	4	7	8	3	4	2	2	1	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	14127	2678	3410	1892	297	983	765	134	443	437	64	65	41	124	82	45	12	13	18	5	24	5	2	2	2	3	7	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	20050	5918	4787	2727	1173	1285	1064	452	564	520	220	158	129	175	108	79	45	31	36	17	37	14	8	3	5	7	5	4	4	1	1	0	3	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	14321	2689	3436	1880	293	917	779	122	409	421	69	78	39	134	78	46	12	5	19	7	23	7	2	2	3	3	3	1	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	20725	5884	4827	2725	1194	1310	1127	447	562	542	212	163	138	201	125	84	39	32	25	19	39	15	6	6	4	6	9	3	4	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	15042	2732	3490	1882	302	955	841	126	398	452	75	88	43	162	95	48	11	5	13	10	28	6	1	2	2	4	7	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	22179	6003	5085	2890	1234	1471	1224	453	563	598	203	173	138	200	123	72	35	32	25	26	39	16	11	5	3	6	12	3	2	0	1	1	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south25_active	80	16645	2954	3809	2060	335	1115	951	130	414	517	79	101	37	167	96	44	11	9	15	17	37	6	2	2	2	5	10	2	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south26_all	80	23228	6139	5386	3033	1280	1581	1308	433	605	638	196	176	138	214	126	76	46	32	27	34	41	14	14	8	4	5	13	3	1	3	2	2	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south26_active	80	17929	3191	4177	2252	362	1204	1044	143	447	567	71	103	35	184	103	47	13	7	16	23	40	4	3	4	1	5	11	2	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south27_all	80	24431	6270	5734	3275	1298	1702	1289	430	657	723	197	184	128	215	122	78	53	31	32	27	47	11	15	9	8	3	10	3	1	4	2	2	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south27_active	80	19255	3340	4553	2500	385	1341	1048	145	509	640	76	111	22	186	98	50	12	8	16	16	47	4	3	8	2	2	7	1	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south28_all	80	24415	6367	5867	3385	1312	1646	1218	444	699	678	195	171	122	207	121	74	53	31	34	28	31	13	14	10	7	4	9	4	2	7	1	1	1	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
0.03	south28_active	80	19327	3411	4676	2607	398	1298	974	154	544	590	71	99	20	179	87	51	12	5	20	17	30	4	2	8	1	3	6	1	1	4	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
0.03	south29_all	80	24487	6336	5798	3380	1328	1715	1226	429	705	651	206	178	109	241	141	78	44	34	35	26	30	13	17	15	12	8	5	5	3	5	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	19484	3373	4624	2622	411	1411	989	152	546	552	76	104	22	210	97	52	13	6	17	17	29	5	1	9	5	4	2	2	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	24586	6335	5837	3431	1296	1742	1208	437	724	619	206	197	98	237	136	73	43	37	38	37	53	12	17	12	7	9	4	4	2	3	2	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	19530	3374	4652	2645	422	1426	968	146	568	529	78	121	24	202	94	45	13	6	20	24	49	4	4	6	4	5	3	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	19785	5954	4598	2848	1300	1413	936	474	586	512	174	157	114	161	101	95	38	34	27	27	20	14	16	10	8	7	3	6	7	4	3	1	0	3	0	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0
0.03	south31_active	80	14072	2686	3344	1957	325	1048	670	130	420	425	54	86	25	130	73	62	6	7	9	16	15	2	4	5	1	5	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south32_all	80	19955	5787	4594	2797	1272	1361	929	478	576	487	189	147	122	162	109	105	48	31	25	29	22	15	16	7	9	7	5	5	6	4	4	3	1	2	2	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0
0.03	south32_active	80	14284	2574	3354	1900	317	989	677	128	422	388	57	87	33	132	85	68	9	4	10	20	14	3	5	4	2	5	2	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
0.03	south33_all	80	19939	5744	4692	2698	1264	1413	998	466	550	475	189	151	123	149	112	81	50	36	27	27	28	10	15	5	9	6	5	3	5	4	2	4	2	4	3	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south33_active	80	14339	2524	3413	1851	310	1029	722	119	401	400	51	77	39	127	85	52	10	6	13	18	21	1	5	4	3	4	2	1	0	3	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	20434	5751	4785	2752	1235	1416	1058	427	543	548	205	151	123	169	102	78	53	41	24	29	31	7	8	6	8	8	6	2	6	3	2	3	4	4	3	0	1	2	0	1	0	1	0	0	0	0	0	0	1	0
0.03	south34_active	80	14787	2608	3506	1924	307	1034	766	105	397	474	55	78	37	141	80	52	12	6	13	17	24	1	3	4	3	5	3	0	1	3	0	0	3	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	21718	5969	5150	2961	1251	1600	1083	418	556	660	195	161	113	183	96	78	41	35	21	25	29	9	10	10	9	7	4	2	5	3	2	4	6	4	1	0	2	2	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south35_active	80	16287	2900	3877	2155	332	1230	794	108	419	585	58	87	28	151	72	52	10	6	12	14	26	1	2	6	3	4	1	1	1	3	0	1	5	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south36_all	80	23319	6218	5350	3199	1264	1657	1107	408	590	695	202	144	112	218	101	80	40	34	22	30	29	8	12	10	11	8	7	4	4	1	1	3	5	1	1	0	2	1	0	1	0	0	0	0	3	0	0	0	0	0
0.03	south36_active	80	18030	3237	4160	2404	357	1317	839	122	454	618	75	75	26	190	81	53	12	8	14	17	26	1	4	6	4	6	4	2	1	1	0	1	4	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0
0.03	south37_all	80	24540	6382	5692	3386	1269	1764	1168	423	620	651	210	141	116	207	88	75	44	28	25	29	28	9	14	11	8	11	7	8	6	1	1	3	5	0	0	1	1	1	0	1	0	0	0	0	3	0	0	0	0	0
0.03	south37_active	80	19494	3449	4530	2606	386	1446	905	126	487	572	76	74	31	179	70	49	12	7	14	19	26	1	4	8	3	9	4	3	2	1	0	1	4	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0
0.03	south38_all	80	24583	6382	5672	3259	1250	1730	1232	417	613	581	218	143	114	214	90	71	46	21	24	25	25	5	9	7	7	13	4	11	4	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	19664	3450	4558	2504	379	1418	976	122	501	515	78	79	31	188	70	44	17	8	15	14	24	0	3	5	3	11	3	4	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	24478	6384	5747	3156	1288	1701	1292	445	610	582	209	164	105	263	98	66	48	28	23	20	37	7	8	7	6	10	4	11	2	2	1	1	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	19528	3471	4608	2412	381	1373	1034	125	489	514	73	92	26	231	76	42	16	9	13	10	35	1	2	4	3	8	2	3	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	24316	6418	5721	3119	1291	1745	1319	449	593	664	202	166	115	244	110	74	45	41	21	25	26	9	6	8	6	10	4	8	1	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	19403	3459	4571	2387	380	1395	1056	140	481	592	70	95	24	215	84	54	12	11	12	15	23	2	1	3	2	7	1	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
