label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126
0.03	north6_all	80	2600	899	562	718	310	567	413	213	427	206	127	107	105	107	331	62	154	49	53	36	43	54	25	63	28	31	30	28	65	14	15	20	22	61	9	15	19	15	11	9	5	31	8	13	15	12	5	1	5	8	2	4	8	4	3	5	3	2	8	0	3	1	2	1	0	0	2	2	2	4	1	0	1	2	3	1	1	0	2	2	1	0	0	3	1	0	0	1	1	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	1395	415	255	417	139	391	262	111	238	114	63	47	55	56	225	26	101	29	23	14	26	26	8	39	13	15	12	14	45	8	7	12	18	36	3	12	11	9	5	3	3	18	6	8	13	4	3	1	2	6	1	1	4	2	0	1	2	0	7	0	2	1	0	0	0	0	0	1	0	3	0	0	1	1	3	1	1	0	1	1	1	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	2635	903	564	747	308	535	413	218	428	203	118	98	106	102	315	57	149	49	58	39	42	48	26	79	29	29	29	26	55	13	14	20	18	48	9	13	24	16	8	10	9	25	5	13	10	10	6	1	4	8	3	4	4	4	3	4	3	3	10	1	1	2	1	1	0	1	1	3	2	5	1	0	0	2	2	1	0	0	4	2	2	1	0	3	1	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1403	410	257	448	145	357	251	112	247	108	64	44	58	57	229	24	103	32	25	17	27	28	10	53	13	11	11	13	32	7	3	8	13	26	2	9	13	8	5	3	2	14	2	7	7	4	3	1	1	7	2	3	3	2	0	1	1	0	8	1	0	1	0	0	0	1	0	1	0	4	0	0	0	1	2	1	0	0	4	1	2	1	0	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	2616	945	547	693	312	526	416	220	470	188	99	96	100	91	287	53	146	51	57	36	42	54	21	89	33	36	22	22	46	16	17	19	17	61	7	9	16	14	7	13	7	30	6	8	11	14	5	8	2	8	4	5	6	4	4	3	3	2	9	1	1	2	1	1	0	3	0	2	3	4	1	0	2	2	2	1	0	0	3	1	2	1	0	4	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1401	446	263	392	142	342	251	113	279	102	45	50	54	54	201	26	94	29	22	18	28	26	9	60	17	15	10	9	25	6	5	8	10	32	1	6	9	9	3	6	1	20	2	4	6	8	2	7	1	7	2	2	5	2	1	1	1	0	7	1	0	1	0	0	0	3	0	0	1	4	1	0	1	1	2	1	0	0	3	1	2	1	0	4	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2584	949	560	752	302	504	400	203	488	191	100	93	106	91	267	62	150	55	56	38	42	59	21	82	29	31	25	22	30	19	21	23	18	56	10	8	9	9	10	12	6	45	8	10	14	13	2	15	2	6	5	5	4	7	4	4	1	4	2	1	2	2	1	1	0	3	0	1	2	2	1	0	2	1	0	1	0	0	3	0	1	1	0	2	3	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1398	451	279	436	132	311	240	100	323	112	46	48	58	53	184	30	104	33	23	18	31	30	8	60	14	15	15	10	14	6	9	10	10	38	5	3	3	5	3	6	0	35	3	5	6	7	0	10	1	4	3	2	4	5	1	1	0	1	1	1	1	1	0	1	0	3	0	0	1	1	1	0	1	0	0	1	0	0	3	0	1	1	0	2	3	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	2544	988	550	745	315	500	399	215	465	201	95	97	95	94	246	64	158	56	56	36	53	63	23	63	34	34	36	32	31	17	21	28	19	55	11	11	10	6	9	9	7	41	10	5	19	11	1	16	4	4	5	6	10	7	3	3	1	4	0	0	2	0	1	1	0	3	0	0	1	2	1	0	3	1	0	0	0	1	0	1	0	0	0	1	3	2	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1369	484	268	425	136	306	247	115	311	127	40	49	48	46	180	33	110	33	24	16	35	33	9	47	15	16	17	15	17	4	10	15	8	33	6	6	2	4	2	4	2	34	4	3	10	7	0	11	2	2	2	3	8	4	1	1	0	1	0	0	1	0	0	1	0	3	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	2639	989	607	723	313	586	366	218	448	227	123	65	130	120	293	53	176	42	47	30	57	62	31	52	37	36	29	11	52	14	19	19	28	63	15	28	12	12	12	16	7	14	10	10	13	23	8	13	4	3	0	8	12	4	2	2	6	4	6	0	2	2	2	0	1	0	1	1	3	4	1	0	0	0	3	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1459	455	303	441	136	366	227	118	287	123	51	30	63	70	206	20	118	18	27	17	28	41	12	25	21	10	16	4	30	6	9	11	22	50	7	18	5	6	5	8	4	2	2	7	10	19	5	5	3	1	0	7	10	4	0	2	4	0	5	0	2	2	2	0	1	0	0	1	2	3	1	0	0	0	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	2679	982	594	738	312	579	396	217	450	221	126	76	109	109	302	50	147	48	49	28	61	63	36	51	37	35	26	21	45	17	16	23	25	58	12	26	15	12	13	13	8	8	11	7	9	27	8	11	5	3	0	5	15	4	2	0	5	1	2	1	5	2	2	0	0	1	2	2	3	2	2	0	4	0	3	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1479	460	297	450	147	341	246	114	311	132	46	31	49	62	206	15	92	19	25	17	29	41	18	26	19	17	17	14	24	8	8	13	20	42	5	20	7	6	6	7	6	2	1	7	6	20	5	3	3	2	0	5	10	4	0	0	4	0	0	0	5	2	2	0	0	0	1	1	1	1	2	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	2673	944	581	691	329	605	404	232	400	209	130	85	95	108	299	50	139	49	49	35	59	61	30	46	32	30	27	25	43	15	14	29	22	41	11	27	14	12	12	11	11	10	6	7	9	21	7	8	6	5	1	1	16	4	4	1	5	0	2	1	4	4	2	0	0	2	2	9	3	1	2	1	4	1	3	0	1	3	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1456	433	289	411	158	343	263	116	276	123	56	31	44	65	192	18	105	21	28	22	24	38	15	20	15	14	15	18	26	11	6	16	14	26	4	19	7	5	5	5	8	1	0	6	5	14	4	2	3	3	1	1	10	4	3	1	2	0	0	0	4	4	2	0	0	1	1	7	1	1	2	1	4	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2616	957	574	697	340	579	421	226	393	215	125	85	89	107	310	54	139	46	47	45	58	58	32	45	25	30	22	35	45	9	15	30	28	54	12	26	23	10	11	9	7	13	8	7	10	24	4	7	6	7	2	2	10	2	7	1	5	0	2	1	3	5	2	0	1	5	1	9	3	0	2	1	4	1	3	0	1	3	0	1	2	0	2	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1408	421	279	425	164	337	281	104	286	122	58	35	38	56	195	22	100	21	24	25	30	36	14	23	9	18	10	25	28	6	6	17	19	28	5	22	16	3	6	7	6	0	2	6	7	19	2	3	3	5	1	0	4	1	5	1	1	0	0	0	3	4	2	0	1	3	1	7	1	0	2	1	4	1	3	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2608	921	557	734	322	565	392	218	410	211	116	92	87	103	237	54	147	41	51	48	60	51	26	48	25	33	26	33	59	14	13	28	31	52	10	25	25	11	16	7	8	32	6	10	10	25	2	6	6	5	5	3	8	3	8	1	3	1	1	0	2	3	0	1	3	4	1	8	4	2	0	1	0	1	3	1	1	1	0	1	2	1	2	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	1388	399	262	447	147	334	255	99	283	122	57	40	35	60	139	29	104	18	26	24	37	30	11	28	11	20	10	20	38	6	6	19	22	26	4	20	20	6	11	6	6	21	3	8	8	22	0	5	2	3	4	1	4	0	5	1	0	1	0	0	2	2	0	0	1	3	1	7	2	1	0	1	0	1	3	1	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	2603	927	568	733	320	548	383	209	455	214	111	97	105	102	226	57	153	39	43	44	59	52	27	62	32	35	31	26	49	12	9	21	28	58	7	21	19	11	14	8	7	36	7	8	11	26	5	5	5	6	7	6	6	3	6	0	1	2	1	0	3	2	3	1	4	3	1	5	3	3	0	4	1	0	6	1	1	2	0	0	1	1	3	4	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
0.03	north16_active	80	1412	419	266	438	154	342	241	98	312	119	57	44	53	57	146	29	109	24	19	20	35	32	13	39	14	23	17	14	31	2	5	13	21	31	4	17	15	6	11	7	3	24	5	6	8	22	1	5	2	4	6	4	3	0	3	0	0	1	1	0	2	1	2	0	1	2	0	4	2	2	0	4	0	0	5	1	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2584	908	598	734	310	548	393	193	468	173	109	106	107	97	196	55	143	42	47	36	47	62	24	71	29	29	28	23	47	12	11	18	23	43	10	22	11	13	15	5	7	40	6	8	16	19	8	7	5	4	6	6	9	4	7	4	0	2	2	0	4	1	3	2	3	2	1	0	3	3	0	6	2	0	9	1	1	1	0	0	1	1	1	2	0	0	0	0	0	0	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	1400	415	276	433	139	348	238	94	311	108	46	46	53	56	127	26	100	24	23	17	28	35	14	46	15	18	16	8	30	2	4	11	13	27	6	15	8	8	11	3	2	30	4	6	13	14	3	4	0	3	6	5	8	2	5	2	0	1	1	0	2	1	2	0	0	2	0	0	2	2	0	6	0	0	8	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2621	927	580	732	315	599	386	197	464	182	118	115	105	106	239	61	150	43	54	32	51	58	30	66	34	21	30	29	32	20	14	18	23	45	9	21	15	14	7	5	5	29	7	6	16	14	8	6	6	7	5	7	10	3	6	5	1	2	5	2	3	1	3	1	2	1	2	1	1	2	1	7	2	0	6	0	1	1	2	0	1	1	1	2	0	1	0	0	0	1	1	2	0	0	2	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	1
0.03	north18_active	80	1415	448	264	456	147	383	232	104	309	106	49	49	55	70	142	26	98	27	28	16	35	33	14	43	17	11	18	11	16	3	6	14	13	28	6	15	5	9	5	2	1	16	5	5	12	9	5	3	0	2	5	6	10	2	4	3	1	1	3	1	1	1	2	0	0	1	0	0	0	2	0	6	0	0	5	0	0	0	2	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0
0.03	north19_all	80	2571	908	604	755	330	547	369	211	470	189	121	123	113	113	270	53	142	55	54	40	50	52	33	64	34	19	26	32	38	20	16	18	21	52	9	20	13	13	10	6	5	31	3	5	14	13	9	7	5	7	3	8	11	3	7	9	1	0	5	2	3	4	2	1	1	1	1	1	1	1	1	3	1	0	5	0	0	0	2	0	1	1	0	0	0	1	0	0	0	1	0	2	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0
0.03	north19_active	80	1381	422	276	486	151	342	228	115	303	115	52	50	57	65	160	21	77	29	26	21	33	25	17	45	19	10	16	18	20	5	6	13	9	30	6	11	4	12	7	2	2	16	3	5	9	5	6	2	0	2	3	6	11	2	5	6	1	0	2	1	2	4	2	0	0	1	0	0	0	1	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	north20_all	80	2597	897	596	760	317	555	351	218	475	205	119	122	103	122	288	50	162	62	56	40	51	39	32	56	36	22	32	36	35	25	19	24	16	49	6	21	18	17	10	6	8	31	6	7	6	19	6	6	3	9	5	9	16	1	5	7	1	4	4	2	1	3	0	0	2	1	1	2	1	1	1	1	1	0	2	0	0	0	2	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0	0
0.03	north20_active	80	1373	413	290	487	148	340	224	118	314	116	51	47	49	77	182	17	92	32	27	19	36	21	13	42	19	13	19	22	21	9	6	16	7	21	5	8	6	12	5	4	5	16	5	5	2	12	5	4	0	4	5	8	13	0	2	6	1	4	2	1	1	3	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south21_all	80	2588	954	648	725	317	547	381	220	428	194	112	90	94	103	284	82	135	44	45	48	44	40	34	58	30	25	34	27	56	11	13	14	23	37	13	19	12	15	8	7	6	31	7	10	15	16	2	6	4	5	5	2	5	0	4	2	1	1	5	1	5	3	3	3	0	0	2	0	0	2	1	2	0	0	0	2	0	0	1	2	1	0	0	1	1	0	0	1	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	1380	461	270	411	165	332	211	100	280	120	57	43	46	58	172	41	62	22	22	25	25	31	13	37	17	14	15	15	39	3	7	8	16	25	6	11	5	12	7	2	3	28	3	6	10	15	1	2	1	4	3	1	1	0	3	0	0	1	3	0	3	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2466	908	646	657	320	506	329	207	340	181	110	89	95	99	206	79	123	41	47	44	38	36	32	46	31	24	24	26	35	15	14	18	24	44	11	20	12	11	7	9	7	18	6	5	10	9	3	4	4	6	4	2	6	3	4	2	1	2	4	1	5	3	2	1	0	0	2	0	1	2	0	2	0	0	0	3	0	0	0	2	2	0	0	1	1	0	0	1	1	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	1287	459	283	377	155	299	185	100	207	113	50	46	49	51	132	37	63	20	20	22	21	24	13	30	15	12	8	17	22	5	8	10	16	29	2	12	6	9	6	5	4	16	2	2	7	8	1	1	1	5	3	1	3	2	2	0	0	1	2	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2331	896	611	571	352	446	277	196	287	141	99	82	96	104	151	76	112	32	53	36	35	42	29	29	35	21	23	23	33	16	13	19	19	45	15	17	11	9	5	8	5	16	6	3	8	12	3	4	4	6	4	1	6	4	2	5	0	2	5	2	3	2	4	0	1	1	2	1	1	2	0	2	1	0	0	3	0	0	0	1	4	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1161	428	272	313	168	273	153	97	173	80	45	37	47	59	91	34	55	18	26	20	19	30	11	20	13	12	11	15	14	8	7	12	11	33	5	11	7	6	4	4	4	13	4	1	5	9	1	2	1	5	3	0	3	3	0	3	0	1	4	1	3	1	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2331	918	625	570	356	390	280	181	333	136	102	91	98	104	182	69	93	36	51	41	35	40	31	33	31	22	23	23	34	13	12	19	22	39	20	20	14	4	3	9	4	10	8	7	3	12	4	7	3	6	2	1	5	5	4	5	1	4	5	1	2	2	4	0	2	1	3	1	1	1	1	2	1	0	1	4	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
