label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125
0.03	south27_all	80	5632	5818	1914	1069	839	1342	542	529	379	354	274	410	215	185	159	314	112	205	114	256	92	253	125	146	63	47	81	57	52	55	36	31	86	27	71	19	22	26	12	21	26	26	13	15	5	8	9	12	26	10	5	4	3	8	3	5	20	8	3	1	3	5	0	0	2	2	4	1	5	2	1	1	2	7	2	0	0	4	2	2	1	1	1	0	0	1	3	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	2363	4849	1135	288	226	1068	119	268	118	84	104	307	85	49	70	269	33	130	30	227	35	218	94	126	38	12	67	23	33	41	23	16	75	16	62	9	13	12	1	7	19	19	3	7	2	5	7	9	26	0	1	2	1	7	2	3	18	5	2	0	0	1	0	0	2	2	3	1	4	2	1	1	1	7	0	0	0	4	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5650	5270	1922	1073	858	1245	552	538	351	328	266	367	216	197	159	305	116	184	103	229	94	216	139	154	66	45	74	48	51	48	38	33	54	29	69	14	25	24	14	21	24	27	13	12	2	9	11	15	27	12	4	7	4	5	6	7	19	8	2	2	2	4	2	0	1	3	5	1	4	2	1	1	2	7	2	0	0	4	2	2	1	2	0	1	0	1	2	0	1	1	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	2285	4304	1091	298	219	950	134	281	106	79	90	261	86	55	63	252	38	120	26	199	42	185	99	131	39	12	56	18	28	33	26	12	44	19	62	7	17	10	1	7	19	19	4	5	0	7	7	8	27	0	2	2	1	4	3	3	17	5	2	0	0	1	0	0	0	2	4	1	4	2	1	0	1	7	0	0	0	4	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5620	5130	1886	1119	864	1271	545	523	365	325	249	336	209	187	156	328	113	155	110	218	101	216	124	158	69	58	63	39	56	45	26	36	66	27	38	21	26	24	13	24	26	22	13	11	4	11	17	19	46	9	4	8	4	6	6	2	34	11	3	1	3	4	2	1	2	1	3	1	1	2	2	2	1	6	0	0	1	1	0	2	0	2	0	1	0	0	2	0	1	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south29_active	80	2257	4168	1026	293	211	961	133	271	105	75	83	247	82	44	60	264	38	97	32	188	46	182	88	135	38	12	44	15	27	27	20	12	56	17	33	10	17	11	2	9	20	15	4	4	1	6	13	11	46	0	2	2	0	5	3	0	32	7	2	0	0	1	0	1	0	0	2	1	0	1	1	1	0	6	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5748	5575	1939	1111	868	1379	553	511	366	317	270	394	197	157	148	335	112	166	106	200	95	235	122	141	71	57	65	36	54	51	32	38	73	29	42	19	28	17	14	24	31	12	19	12	7	13	18	19	45	4	4	8	4	5	7	5	30	7	5	1	1	4	2	2	4	1	2	0	1	1	3	2	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	3	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	2421	4645	1083	275	225	1070	142	283	112	82	91	298	74	31	61	272	39	101	33	174	52	207	79	115	38	14	49	10	28	35	22	17	64	22	34	10	19	10	3	6	26	7	10	6	3	9	14	9	44	0	2	3	0	3	3	1	30	5	3	0	0	3	0	1	1	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5625	6025	1962	1111	833	1458	532	499	354	337	272	426	228	172	170	339	140	144	111	218	93	257	116	108	65	46	72	36	43	59	43	37	54	28	76	20	14	16	14	13	16	23	12	14	11	14	7	16	52	8	8	9	5	7	6	0	10	12	4	3	3	3	2	2	7	3	6	4	2	0	1	5	3	1	1	3	2	0	1	0	0	0	0	0	1	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	2377	5063	1124	271	215	1222	144	279	112	100	114	322	88	38	76	285	57	93	27	178	49	229	82	86	37	8	50	12	27	44	23	17	40	16	62	9	9	9	3	5	10	13	8	11	6	6	5	12	52	2	1	6	0	5	1	0	10	11	2	0	0	1	1	0	4	3	6	2	2	0	0	4	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	5591	5432	1934	1111	819	1272	548	502	385	327	261	370	240	165	181	294	131	149	114	201	89	247	115	110	53	47	63	34	55	53	38	41	57	30	76	19	18	18	11	14	20	21	11	17	10	13	8	13	27	9	8	10	10	7	4	1	10	15	4	1	3	2	2	3	8	1	5	2	1	0	0	5	1	2	1	4	3	0	1	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2254	4433	1056	263	208	1012	135	251	119	94	104	268	88	39	82	241	45	96	30	161	37	222	83	87	35	11	39	11	34	38	20	20	47	19	64	6	14	9	5	5	13	12	6	10	8	5	6	9	26	3	1	7	1	4	1	1	10	14	3	0	0	1	1	1	4	1	2	0	1	0	0	4	0	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5556	5212	1870	1097	822	1349	543	490	406	312	242	360	223	166	173	256	137	153	107	183	92	275	111	117	55	56	66	36	51	62	32	39	54	25	61	22	22	15	16	13	22	20	8	17	8	12	6	6	26	9	8	4	7	3	5	3	8	17	3	1	3	2	2	6	9	1	6	0	1	1	1	2	1	1	1	2	3	0	0	0	1	0	1	1	0	0	1	0	0	3	1	0	0	1	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2194	4207	1020	259	192	1072	118	226	123	84	86	281	93	34	77	198	54	101	31	144	38	253	82	95	29	15	41	13	23	53	17	25	45	17	53	7	18	6	9	3	15	13	3	8	5	8	6	3	25	2	1	2	1	1	2	3	8	16	2	0	0	1	0	3	3	1	2	0	1	1	0	1	0	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5670	5814	1897	1087	844	1449	557	492	420	299	258	407	209	172	168	277	131	175	105	188	82	306	111	150	61	53	83	33	57	76	48	35	63	19	51	21	19	12	17	15	19	21	11	15	9	11	5	6	20	7	6	3	10	7	5	4	6	13	5	0	2	2	1	6	5	0	5	2	1	2	1	1	1	2	1	1	1	0	0	0	1	0	1	1	1	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2296	4857	1075	241	211	1155	123	237	145	81	93	313	89	46	77	218	46	129	36	152	36	283	80	127	39	14	56	11	28	61	33	23	56	12	44	6	16	6	12	5	13	18	4	5	4	7	5	4	18	2	1	2	3	5	2	4	6	12	3	0	0	1	0	3	1	0	1	1	1	2	0	1	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5679	6533	1888	1124	850	1584	546	500	398	304	277	464	206	181	148	320	146	188	117	193	91	313	101	173	72	55	90	30	59	79	47	30	76	23	51	17	14	17	18	13	17	20	10	16	8	8	6	8	19	7	7	3	7	5	3	3	7	10	2	0	3	2	1	5	4	1	2	2	4	2	1	2	0	1	1	2	0	0	0	0	0	1	1	1	2	0	4	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2372	5604	1105	242	226	1311	119	255	151	85	102	374	92	47	70	261	63	140	39	157	50	290	75	155	44	13	61	11	31	64	33	22	70	14	44	4	11	10	10	5	13	18	4	5	3	4	5	3	17	2	1	1	3	5	1	3	7	9	1	0	0	1	0	3	2	1	0	1	3	2	0	2	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5741	6944	1983	1138	850	1651	542	528	374	310	283	492	211	172	176	331	137	179	117	192	94	306	115	216	85	41	100	43	55	91	43	40	88	28	53	13	19	16	17	14	18	25	12	17	11	10	9	11	15	4	5	3	8	8	0	4	22	16	2	1	5	7	2	4	2	1	2	2	5	1	1	3	0	1	1	4	0	0	0	0	0	2	3	1	3	0	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2477	6074	1191	246	247	1384	135	300	152	86	111	401	94	42	85	279	60	135	36	154	52	284	87	197	56	14	67	15	32	70	31	25	83	15	45	3	15	9	9	6	11	23	5	9	4	5	7	5	13	1	0	0	3	8	0	2	21	15	1	0	0	3	1	3	2	1	1	1	4	1	0	3	0	1	0	3	0	0	0	0	0	1	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5686	6898	1973	1150	839	1566	522	554	391	329	289	428	212	173	164	317	142	185	110	222	103	266	107	232	85	49	101	46	38	66	33	39	101	40	67	17	22	18	17	14	20	21	14	18	11	8	18	13	52	1	8	4	8	6	1	8	17	9	2	3	3	9	2	3	2	2	1	1	5	1	1	3	1	1	1	4	1	0	0	0	0	2	3	0	3	1	3	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2458	6046	1183	251	242	1283	130	326	147	97	118	353	85	33	72	274	55	133	31	183	59	248	85	215	54	17	66	20	29	53	20	22	99	21	59	9	15	11	7	3	13	19	7	11	4	5	12	8	50	0	2	1	1	6	1	2	16	8	0	0	0	4	1	2	2	1	1	1	4	0	0	3	1	1	1	3	1	0	0	0	0	1	3	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5785	6765	1998	1142	849	1543	517	568	387	325	271	435	204	181	161	279	142	183	88	234	100	232	125	213	95	54	86	46	40	65	36	47	97	34	90	14	23	14	19	12	17	20	13	17	13	9	16	12	65	4	8	6	9	5	3	9	16	15	4	4	2	8	2	3	1	2	2	1	1	2	2	4	2	2	1	3	2	0	0	0	0	1	3	0	2	2	1	0	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2510	5929	1198	257	264	1272	133	335	145	91	118	361	87	43	65	237	50	132	26	194	57	211	96	197	62	21	58	18	32	49	23	24	92	15	82	8	14	7	8	3	11	18	5	10	5	6	11	7	65	1	4	5	0	5	2	1	15	12	1	1	0	3	1	3	0	0	2	1	1	0	1	3	2	1	1	3	1	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5722	6135	1943	1076	834	1387	529	529	379	332	259	406	203	185	140	256	148	175	95	223	105	210	129	156	76	59	67	39	47	44	40	40	83	40	73	25	19	12	18	13	17	16	11	13	12	9	21	10	69	6	10	7	9	2	3	9	19	8	5	4	0	4	2	5	1	3	2	3	0	2	1	2	3	2	1	0	3	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	4	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2384	5231	1095	239	251	1125	128	287	120	94	103	324	76	51	49	205	51	125	33	179	49	189	101	145	48	17	46	16	35	31	23	21	77	20	67	15	5	7	6	2	10	13	4	8	5	6	15	8	68	1	5	5	0	2	2	1	18	6	2	1	0	1	0	4	0	1	2	3	0	0	1	1	3	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5623	6052	1940	1081	831	1428	541	521	373	326	278	462	208	188	154	288	131	163	103	228	108	240	144	128	78	55	66	32	60	52	30	36	90	43	65	28	20	14	19	16	19	14	11	12	13	9	17	11	32	7	9	9	9	2	3	4	8	8	6	4	6	0	2	3	2	4	2	8	0	4	1	2	3	2	1	0	4	0	0	0	3	0	0	0	1	2	1	1	0	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2358	5150	1086	240	248	1175	131	284	120	80	112	360	86	55	56	231	44	108	35	189	49	221	108	117	52	14	52	12	47	38	17	17	83	26	60	16	9	8	4	3	13	11	5	5	7	4	13	9	29	1	6	8	1	2	2	0	5	6	2	2	2	0	0	2	1	3	1	7	0	2	1	1	3	1	1	0	2	0	0	0	3	0	0	0	0	1	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
