label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115
0.03	south22_all	80	3685	2031	1544	1081	850	534	413	756	331	267	352	405	165	138	108	116	239	94	96	70	64	135	45	97	32	69	44	25	31	48	29	23	20	27	25	14	13	8	12	14	13	25	14	12	11	14	8	10	4	3	6	17	8	10	3	2	5	6	2	1	0	4	2	3	1	0	4	2	1	1	0	1	1	1	0	1	0	7	1	2	0	2	0	1	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1750	1033	837	612	476	270	206	472	173	145	222	242	78	61	42	67	150	53	53	37	27	98	19	74	18	52	26	7	18	29	18	15	11	15	14	7	7	3	2	8	6	16	7	9	10	10	4	1	3	2	4	10	4	6	0	0	5	5	2	0	0	0	1	3	0	0	4	0	1	0	0	1	0	1	0	1	0	5	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3691	2014	1470	1048	798	511	404	694	321	241	339	374	143	139	110	100	214	90	112	64	67	95	46	103	37	60	51	31	28	50	26	24	17	19	22	14	11	10	11	13	17	15	10	10	12	13	6	7	5	1	3	13	8	7	4	0	6	4	1	1	1	4	3	5	1	0	4	1	1	2	1	1	1	1	0	1	0	2	1	1	0	1	1	1	0	2	0	1	1	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1713	1011	776	576	434	250	196	432	173	132	202	237	66	64	45	52	134	44	60	33	27	67	20	71	19	37	27	12	16	32	16	16	8	9	13	8	7	6	3	4	8	6	6	6	12	9	4	1	3	1	1	5	3	6	0	0	6	2	1	0	0	0	2	4	0	0	4	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3722	2006	1470	1045	775	542	403	641	339	232	350	375	142	118	110	94	213	77	130	60	67	97	42	92	33	63	47	31	32	41	28	23	18	21	28	11	15	14	15	13	13	8	12	4	14	17	6	6	3	2	1	9	8	2	2	0	4	4	3	1	1	5	5	4	0	0	6	2	0	3	1	1	0	1	0	1	0	2	0	0	0	1	1	0	0	2	4	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1725	1006	780	566	435	258	206	409	172	126	216	235	65	58	43	48	135	34	73	36	23	69	21	63	20	34	23	14	19	24	16	14	9	10	19	5	9	7	7	5	6	2	9	0	12	10	4	2	1	1	1	4	2	1	0	0	3	2	2	0	0	0	3	3	0	0	6	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3793	2041	1549	1073	808	541	430	689	365	227	399	424	133	119	113	96	234	80	133	66	60	109	40	110	45	85	57	34	38	42	23	22	14	16	28	13	16	14	15	15	12	15	15	4	8	23	4	2	4	3	0	8	5	4	3	1	9	4	2	4	1	4	4	2	2	3	7	4	0	2	2	1	0	1	0	0	0	1	0	0	0	0	1	0	2	1	4	1	1	0	1	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1759	1057	850	599	457	269	225	441	190	129	255	276	62	66	51	52	153	36	75	42	25	76	21	67	17	46	28	18	21	26	14	13	7	7	18	6	11	6	7	5	6	7	13	1	6	9	2	1	2	1	0	2	1	3	0	0	8	2	1	1	0	2	2	1	2	2	7	1	0	1	2	1	0	1	0	0	0	1	0	0	0	0	1	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3924	2078	1593	1111	873	534	420	728	375	255	411	412	155	131	100	107	276	78	120	65	52	121	39	104	49	90	57	30	38	52	24	21	16	20	37	15	17	10	11	14	9	19	13	7	10	23	4	3	3	5	2	7	4	5	4	2	12	4	4	4	2	3	4	0	3	3	5	4	0	1	1	0	0	5	0	0	0	0	0	0	0	0	2	0	2	3	4	0	1	0	1	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1885	1075	908	620	490	271	215	478	194	143	277	274	78	76	47	67	190	38	74	42	24	76	25	66	22	52	34	16	23	38	13	11	9	9	26	7	9	4	6	4	3	10	10	6	8	8	2	3	1	2	1	2	2	2	1	0	10	2	1	1	0	2	2	0	3	2	5	1	0	0	1	0	0	5	0	0	0	0	0	0	0	0	2	0	2	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3950	2126	1640	1177	897	539	447	733	378	265	399	427	151	132	106	115	290	81	92	80	49	141	40	131	54	89	52	23	43	54	22	23	14	27	33	14	17	9	14	12	10	17	11	11	12	20	6	4	3	4	4	4	4	5	4	4	13	2	3	10	1	2	3	2	4	4	5	3	0	1	1	3	1	5	0	0	2	1	0	0	0	0	1	0	3	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1892	1118	899	683	504	270	227	476	200	143	259	273	74	78	53	70	197	41	58	45	28	92	25	85	24	57	28	10	26	40	10	9	8	11	19	5	11	3	7	7	3	14	8	8	10	7	4	3	1	2	3	1	2	3	2	0	9	0	1	7	0	2	2	0	4	3	5	1	0	0	1	3	1	4	0	0	1	0	0	0	0	0	1	0	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3959	2109	1649	1165	892	565	446	764	376	270	407	479	149	135	96	122	303	76	82	80	51	132	48	141	55	77	60	18	32	67	25	27	16	31	30	15	17	10	11	16	8	14	16	11	12	17	5	6	7	5	4	9	4	3	3	4	11	3	2	9	2	2	2	3	4	2	3	2	1	0	0	4	1	5	0	1	2	1	0	0	0	1	1	1	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	1930	1085	917	657	484	287	234	498	207	142	250	321	79	76	49	76	222	36	53	43	28	78	28	86	26	47	38	7	19	52	10	9	8	14	17	6	10	5	7	8	4	10	13	9	9	6	4	3	2	3	3	7	4	1	3	0	7	1	0	7	0	2	2	0	4	1	3	1	0	0	0	4	1	4	0	0	1	0	0	0	0	1	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3914	2122	1633	1157	900	559	484	736	358	269	440	504	156	136	105	114	277	77	86	84	49	147	54	142	51	106	48	15	27	57	28	25	20	29	25	13	16	14	13	17	9	18	15	10	9	13	5	5	6	2	5	9	3	5	5	7	15	4	0	7	3	4	1	3	3	3	3	2	1	0	0	4	1	5	1	2	2	1	0	2	0	1	1	1	1	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	1890	1094	910	667	508	274	251	469	200	134	270	326	84	78	51	65	188	40	49	42	30	81	27	87	25	76	32	5	19	46	12	10	10	15	12	4	10	8	9	9	5	11	13	5	5	8	4	1	2	1	5	7	3	3	3	2	6	3	0	6	2	3	1	0	3	2	2	0	0	0	0	4	1	4	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3857	2088	1658	1162	902	563	464	726	342	262	455	550	159	135	109	117	277	81	96	75	60	143	52	123	44	115	43	14	28	58	26	29	17	22	29	12	20	16	17	15	11	27	18	8	6	11	2	4	6	3	6	14	3	4	6	6	14	5	0	6	3	4	11	2	2	7	3	2	1	0	0	1	1	1	1	2	0	0	0	3	0	1	0	1	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south30_active	80	1897	1084	913	659	510	286	241	469	177	132	294	355	89	73	48	65	179	41	57	38	32	79	25	70	19	84	32	5	18	44	12	14	6	13	19	4	13	11	9	5	6	14	15	5	3	5	0	1	3	1	5	9	2	2	3	4	6	5	0	6	2	3	11	0	2	6	2	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3704	1990	1564	1062	805	524	431	644	296	256	358	397	151	140	103	117	299	88	119	81	57	124	35	99	31	76	48	32	38	45	36	27	18	21	27	9	10	6	9	12	14	12	18	6	28	9	10	8	3	7	1	6	2	2	2	1	2	4	4	9	0	0	10	2	1	0	0	2	0	1	0	2	1	0	2	5	1	0	0	0	0	1	0	0	0	0	2	1	0	1	0	1	0	0	2	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1718	1013	893	607	435	265	207	397	160	141	217	274	73	65	48	63	180	44	79	31	23	88	19	62	15	46	31	14	14	24	20	10	10	10	13	7	3	2	3	5	10	11	5	3	22	4	7	4	1	4	0	5	1	1	0	0	1	4	0	8	0	0	8	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3714	1923	1534	1016	809	463	417	629	304	260	334	353	130	120	105	119	253	84	104	79	56	124	43	106	34	65	43	35	38	44	37	25	18	23	28	6	12	6	13	11	10	10	16	9	23	7	10	7	3	5	1	4	2	3	2	4	6	4	5	14	0	0	8	2	3	1	0	2	0	2	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	1700	954	867	576	416	223	197	388	158	141	189	251	70	52	45	59	158	46	66	36	18	89	21	64	13	37	28	16	13	25	21	11	9	9	14	4	5	2	6	7	8	7	9	5	17	4	4	4	2	4	0	4	1	1	0	2	5	4	0	12	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3721	1937	1532	976	842	493	398	623	316	232	355	351	130	123	105	114	246	79	100	83	51	130	48	82	34	68	44	34	30	47	34	24	19	17	31	7	11	6	15	10	7	10	16	8	18	4	11	8	3	3	2	6	3	3	3	4	5	3	5	12	0	1	10	2	2	1	0	1	0	1	1	0	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	1656	989	864	535	467	248	186	388	158	128	210	237	69	60	49	57	161	42	63	44	16	95	25	44	15	43	28	15	12	29	18	12	10	9	17	4	5	2	7	7	6	6	9	5	13	2	5	4	2	3	0	6	3	1	1	2	4	2	0	9	0	1	9	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3728	1910	1451	999	878	529	390	605	323	215	361	323	137	113	106	101	232	73	88	85	45	109	56	107	33	74	41	35	32	50	28	14	15	18	25	8	17	11	14	11	6	15	17	9	10	3	10	5	6	3	1	7	4	9	2	5	7	3	2	10	0	3	10	1	3	1	0	1	0	2	2	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1689	981	797	546	476	254	187	376	156	108	230	204	71	58	51	51	139	38	49	43	14	78	26	67	12	50	22	13	17	34	14	7	7	9	15	4	8	5	7	7	5	8	14	5	5	2	4	2	6	3	0	7	3	7	1	3	5	1	0	6	0	2	9	0	1	0	0	1	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3781	1940	1454	1034	891	551	362	604	314	219	376	361	137	136	106	101	271	61	100	81	46	108	52	100	36	61	41	33	34	48	22	20	12	19	31	10	15	9	16	14	6	20	18	6	11	4	5	5	7	2	4	10	4	8	2	2	3	9	3	10	2	5	4	2	1	2	0	1	0	1	2	0	1	2	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1744	975	763	551	490	282	185	375	149	106	243	222	72	65	51	58	179	26	50	39	14	78	22	65	10	46	23	11	20	28	8	10	7	9	20	5	7	5	10	8	4	15	12	4	5	1	3	2	5	2	2	9	2	7	1	1	1	7	0	6	0	3	3	1	0	1	0	1	0	1	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3790	2010	1505	1095	911	529	384	674	322	251	387	415	129	131	110	116	283	67	107	80	52	134	47	113	38	67	36	25	38	45	27	22	11	24	27	14	18	12	11	16	9	23	17	6	12	6	5	1	6	3	6	7	4	10	2	2	2	7	4	8	2	6	6	2	2	1	0	1	0	1	3	2	2	2	2	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	1767	1021	830	602	510	276	198	428	150	123	253	258	63	56	46	68	196	25	50	32	20	96	17	76	13	51	19	9	22	26	14	11	4	13	16	7	7	8	8	9	6	15	11	2	7	2	1	1	4	2	4	5	1	9	2	1	1	6	3	5	0	3	5	1	0	1	0	1	0	1	2	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3851	2045	1575	1146	918	541	401	769	320	267	393	479	119	140	111	116	307	69	110	68	62	138	45	128	40	83	45	31	34	55	28	26	11	23	29	13	17	11	18	14	10	22	18	14	20	12	12	2	9	2	7	9	4	7	5	4	2	6	4	7	3	9	2	2	1	3	0	0	1	2	2	2	1	4	1	1	1	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	1831	1034	858	654	539	286	204	512	159	144	230	311	54	57	47	67	207	26	59	35	25	100	16	80	15	65	28	14	17	35	13	13	3	13	22	7	5	8	12	8	6	13	9	7	13	7	5	1	2	1	4	4	0	6	4	2	0	6	3	4	1	5	2	1	0	1	0	0	1	2	0	1	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3846	2097	1677	1154	953	532	440	831	327	276	394	540	123	133	111	122	321	83	118	76	64	146	41	167	36	104	56	31	33	78	29	21	13	22	39	17	15	10	17	13	8	28	24	20	21	13	9	3	7	6	4	13	4	6	5	3	9	6	4	3	3	10	2	1	1	6	0	3	1	1	2	2	1	2	2	1	1	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	1849	1095	923	648	559	271	223	560	170	149	239	348	56	56	47	74	214	34	65	40	31	104	17	109	17	78	37	16	14	51	14	9	5	11	33	9	4	6	10	5	5	19	12	7	15	10	4	2	0	5	2	8	0	4	4	1	7	6	3	3	2	7	2	1	0	4	0	3	1	1	0	1	0	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3914	2143	1690	1142	917	533	442	792	329	257	397	535	139	130	111	112	314	83	102	72	68	148	36	163	38	93	63	33	34	84	31	18	20	11	42	14	12	12	19	11	8	22	21	21	25	13	9	3	7	10	4	10	3	6	6	3	10	1	1	1	2	12	0	0	0	6	0	3	2	1	2	0	0	2	2	0	1	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1897	1131	905	643	538	243	241	523	174	142	251	349	62	54	52	57	213	36	66	38	34	99	19	106	19	69	45	15	19	56	17	9	10	5	33	7	3	4	10	2	3	14	11	8	17	10	4	2	1	6	1	6	0	4	4	1	7	1	0	1	2	9	0	0	0	3	0	3	2	1	0	0	0	2	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3924	2176	1669	1123	898	540	464	733	330	242	412	556	158	146	109	121	295	91	115	80	61	148	38	154	35	89	66	32	44	80	30	20	24	12	50	14	13	9	17	8	10	24	16	17	24	12	6	4	5	12	6	10	5	4	5	3	10	1	5	1	1	7	0	0	0	12	0	4	1	1	1	0	0	0	2	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1923	1150	908	619	519	262	261	462	177	119	277	360	72	71	50	74	206	45	76	37	27	94	23	107	20	59	46	15	30	53	17	11	15	7	38	6	4	2	9	1	4	17	10	6	18	9	2	4	2	7	2	5	3	2	2	2	7	1	4	1	1	6	0	0	0	9	0	4	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
