label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north8_all	80	29768	15528	15311	9832	3181	1807	2312	1022	1426	1354	577	859	272	364	367	163	92	86	48	37	38	30	51	59	58	22	9	9	7	8	10	5	3	4	3	1	3	0	1	2	0	0	0	2	1	1	1	1	0	0	0	0	0	0
0.03	north8_active	80	14585	8549	9700	6255	1652	812	1379	502	857	864	294	542	144	214	247	73	44	39	21	16	17	15	28	36	40	12	2	3	3	4	9	3	3	3	1	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	29871	15574	15552	10060	3148	1732	2363	1052	1429	1351	589	905	269	387	375	135	96	87	56	40	41	24	49	68	48	32	10	12	7	5	8	4	4	4	3	2	2	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0
0.03	north9_active	80	14645	8481	9762	6355	1633	751	1398	505	849	857	304	562	143	224	264	65	53	36	28	19	20	14	28	41	38	20	3	5	2	2	7	2	2	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_all	80	29978	15559	15471	9959	3224	1830	2350	1046	1461	1353	581	897	253	379	397	145	89	78	57	43	40	26	51	55	53	37	8	15	6	9	6	8	3	4	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north10_active	80	14615	8359	9714	6286	1630	806	1416	479	850	886	296	600	120	216	272	73	47	35	23	22	19	14	29	30	42	21	3	13	3	5	6	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	29601	15332	14893	9301	3260	1858	2255	1001	1406	1292	495	934	245	365	370	168	105	93	74	52	44	31	39	83	42	16	9	12	12	4	11	9	1	8	4	1	0	0	1	2	0	0	0	0	0	2	2	1	0	1	0	0	0	0
0.03	north11_active	80	14352	8232	9459	5737	1698	837	1286	461	832	834	265	591	112	246	238	76	46	50	31	19	20	13	20	66	22	9	5	6	7	2	7	4	1	0	2	1	0	0	0	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0
0.03	north12_all	80	29747	15566	15080	9603	3307	1855	2342	1030	1391	1263	520	976	254	375	367	169	107	88	65	56	40	24	52	97	43	20	10	20	14	5	12	7	1	8	8	1	0	0	0	1	0	0	0	0	0	2	3	1	0	1	0	0	0	1
0.03	north12_active	80	14479	8430	9589	5934	1728	860	1326	472	825	828	277	634	102	259	230	82	47	39	28	20	20	6	30	70	20	13	6	12	8	3	2	3	1	0	6	1	0	0	0	1	0	0	0	0	0	2	1	1	0	1	0	0	0	1
0.03	north13_all	80	29270	15309	14667	9203	3187	1832	2231	1032	1327	1317	531	856	235	365	312	160	90	86	61	45	36	26	39	84	45	24	8	18	9	11	12	6	1	3	8	6	0	1	1	0	0	0	0	0	0	2	1	1	0	1	0	0	1	1
0.03	north13_active	80	14096	8250	9287	5687	1621	850	1259	477	771	856	270	535	85	242	200	81	43	34	29	13	18	8	29	56	19	18	5	12	3	6	3	3	1	0	7	1	0	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	1
0.03	north14_all	80	28642	14916	14465	8920	3117	1806	2160	1016	1307	1362	539	826	245	392	264	156	86	87	53	38	36	24	37	75	30	40	5	18	4	12	18	5	1	6	7	7	0	2	2	1	0	0	0	0	0	2	1	0	1	1	0	0	1	1
0.03	north14_active	80	13703	7867	9093	5601	1595	842	1202	449	719	880	254	538	91	249	169	86	41	33	23	13	17	6	29	52	18	35	4	11	2	6	7	3	1	3	5	1	0	2	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	1
0.03	north15_all	80	28524	14887	14547	9019	3107	1825	2146	996	1341	1343	524	791	245	422	300	150	89	75	51	46	43	32	36	68	36	38	6	11	6	10	12	2	1	7	4	7	1	2	2	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0
0.03	north15_active	80	13629	7987	8967	5649	1608	864	1228	461	786	899	246	484	87	265	206	80	40	29	23	22	17	9	27	59	23	31	5	7	3	4	7	1	1	5	3	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	29219	15413	15621	9556	3228	1891	2254	1054	1379	1394	530	835	234	428	329	162	82	77	49	52	47	35	48	71	47	69	5	15	7	3	12	4	2	8	6	3	1	1	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	14033	8320	9696	6038	1689	885	1313	494	801	909	264	547	89	260	209	82	36	39	17	28	16	8	27	59	36	34	4	10	5	1	8	4	2	5	4	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	29900	15631	16321	9539	3290	1900	2351	1083	1405	1399	523	898	248	418	405	182	84	71	51	60	41	37	66	73	44	55	9	24	7	3	6	10	5	4	6	1	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	14570	8541	9995	5950	1689	871	1407	518	840	921	258	588	97	265	242	95	29	36	22	28	12	14	42	57	32	21	7	20	5	1	3	7	4	2	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	29951	15787	16307	9753	3301	1931	2308	1100	1360	1432	546	922	256	402	421	174	84	71	51	52	41	37	56	60	67	54	11	31	10	2	2	13	6	3	7	0	4	2	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0
0.03	north18_active	80	14610	8594	10120	6086	1700	906	1366	511	796	923	283	621	106	266	228	88	34	41	22	23	16	16	35	45	39	22	7	25	6	1	1	8	4	1	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
0.03	north19_all	80	29632	15643	16058	9486	3230	1908	2376	1038	1360	1422	547	893	269	370	445	155	87	70	54	62	35	31	53	64	47	31	13	35	6	5	2	12	10	4	9	0	5	2	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north19_active	80	14535	8550	10084	5904	1664	896	1420	479	792	915	287	609	129	235	256	93	35	40	27	25	14	15	39	43	17	24	7	26	3	5	1	5	8	3	8	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north20_all	80	29693	15628	15793	9699	3259	1857	2374	1041	1395	1459	554	920	261	353	466	145	97	73	62	55	45	39	41	72	56	43	13	35	6	15	3	11	10	3	9	7	1	2	1	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north20_active	80	14473	8517	10001	6067	1662	867	1407	484	781	894	310	637	133	220	290	87	40	43	32	26	26	18	27	33	24	36	6	16	3	8	1	4	7	3	8	6	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south21_all	80	33399	11031	6118	6232	3005	1824	2919	1802	698	595	383	440	340	247	229	249	115	134	67	53	37	32	66	29	37	8	12	14	8	11	10	3	4	4	1	1	1	0	1	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	17255	4916	2708	3442	1456	794	1780	1049	310	257	169	251	191	124	145	150	50	85	24	30	20	10	38	12	22	6	6	4	4	4	1	3	0	4	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	33481	11126	6169	6164	3017	1838	2871	1790	695	568	420	461	368	240	229	242	122	112	65	46	39	49	55	25	46	11	13	7	7	12	18	4	0	5	2	4	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	17303	5013	2719	3450	1458	794	1772	1078	310	251	182	271	206	120	143	127	52	72	24	21	20	26	34	12	28	6	6	4	3	7	8	3	0	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	33357	11138	6249	5964	3042	1808	2826	1838	677	570	401	452	365	237	249	264	108	112	62	42	29	45	55	22	42	11	11	15	5	9	20	3	0	6	1	3	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	17167	5024	2765	3365	1476	765	1803	1110	313	249	178	256	206	125	155	132	48	66	27	21	9	28	33	10	26	5	6	10	1	3	10	1	0	4	0	1	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	33320	11072	6176	6115	3014	1798	2890	1849	679	548	408	436	360	235	255	284	113	117	60	42	33	48	49	20	42	13	10	14	7	16	12	3	4	6	2	3	2	4	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	17185	4932	2729	3496	1494	790	1830	1179	313	247	195	244	215	122	148	144	61	73	29	17	15	27	26	11	25	4	6	9	3	10	10	1	0	4	0	1	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	33218	10953	6247	6135	2976	1775	3155	1836	677	541	419	435	377	267	227	255	112	130	58	63	34	44	45	22	29	13	14	10	9	17	10	4	4	4	1	3	2	3	1	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	17260	4862	2816	3497	1474	766	2002	1125	309	244	206	239	215	141	123	146	62	86	28	28	15	20	23	12	23	6	10	6	4	13	8	2	0	2	0	1	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	33674	11012	6274	6312	3070	1784	3186	1911	685	546	405	439	411	265	253	225	120	145	68	71	39	44	45	24	27	12	13	2	12	24	6	4	4	2	3	2	2	2	1	2	1	0	1	1	3	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	17553	4888	2818	3596	1515	776	2001	1178	290	270	188	231	252	149	137	129	68	96	33	35	18	21	36	11	14	7	9	0	6	21	3	3	0	2	2	1	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	34598	11148	6329	6545	3154	1847	3379	2012	688	535	397	431	413	270	261	226	142	136	61	78	41	44	64	21	33	14	10	8	11	17	14	4	4	2	4	3	2	4	2	2	1	0	0	0	3	0	0	0	0	1	1	0	0	0
0.03	south27_active	80	18282	5026	2870	3789	1577	809	2140	1232	292	256	174	217	250	166	132	128	86	83	28	39	19	25	55	6	14	8	8	4	6	14	5	3	1	1	2	2	0	1	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	35497	11308	6389	6743	3198	1857	3380	2100	704	556	404	441	451	243	277	258	147	127	58	69	40	60	66	19	33	14	6	13	13	16	17	4	4	2	4	1	0	4	2	2	1	0	0	0	3	0	0	0	0	1	1	0	0	0
0.03	south28_active	80	18849	5161	2993	3963	1628	838	2153	1301	310	251	165	222	284	144	154	136	81	80	31	35	18	37	53	3	17	5	5	6	9	13	5	3	1	1	2	1	0	1	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	36057	11545	6355	6919	3245	1876	3431	2191	716	542	405	482	434	237	287	277	154	129	58	68	38	61	58	26	31	13	10	19	9	13	12	1	5	3	4	1	1	3	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	19406	5277	2950	4073	1642	854	2196	1366	317	224	168	237	272	129	161	155	86	75	30	39	17	39	32	10	19	3	6	12	6	9	2	1	1	0	2	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	36167	11572	6318	6623	3244	1903	3391	2146	746	543	380	506	428	233	262	276	146	133	58	59	32	65	78	23	31	14	11	14	10	6	19	2	3	4	2	1	1	3	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south30_active	80	19451	5261	2899	3886	1612	889	2097	1333	343	232	155	266	249	126	149	156	67	86	30	37	11	40	30	13	19	2	5	9	6	2	16	1	0	2	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	33527	10900	6191	5936	3031	1784	3076	1873	691	540	381	427	319	240	234	253	98	117	71	56	36	43	72	15	22	12	9	12	6	15	9	3	6	3	1	0	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	17438	4918	2776	3337	1508	805	1912	1121	302	236	179	223	188	116	142	168	49	71	41	24	19	17	33	6	7	5	5	4	4	7	6	2	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	33350	10935	6220	6045	3012	1811	3081	1897	678	538	392	443	320	233	226	259	119	111	67	63	37	47	58	15	32	12	11	15	13	10	4	2	0	4	1	1	1	5	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0
0.03	south32_active	80	17394	4935	2775	3421	1501	821	1892	1145	301	243	187	241	175	119	120	155	55	67	35	29	24	20	35	6	18	6	5	6	7	4	2	1	0	1	1	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	33277	10932	6239	6121	2999	1812	3045	1821	683	544	405	470	329	230	249	275	124	104	55	64	37	40	49	17	38	10	10	19	11	7	14	2	0	6	2	1	4	4	1	0	1	2	0	0	0	2	0	0	1	0	0	0	0	0
0.03	south33_active	80	17288	4953	2733	3379	1530	844	1844	1117	309	259	202	267	176	130	132	171	57	61	24	33	21	16	29	7	21	4	3	12	4	2	10	1	0	3	1	1	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	33982	11056	6193	6235	3013	1866	3225	1932	687	558	421	470	315	222	208	304	142	117	68	75	33	51	49	23	35	8	7	20	16	8	11	4	0	5	2	1	3	4	1	2	1	3	0	0	0	2	0	0	1	0	0	0	0	0
0.03	south34_active	80	17874	5062	2719	3505	1531	849	2001	1200	323	256	202	273	157	116	96	204	66	69	24	39	17	25	26	11	18	3	2	13	7	6	8	3	0	3	1	1	1	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	34812	11297	6155	6497	3091	1875	3444	2016	716	585	434	489	320	236	190	299	145	103	66	72	35	51	50	26	20	7	10	15	11	9	14	4	1	4	1	1	4	2	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	18529	5142	2712	3705	1576	861	2126	1256	338	274	203	270	160	125	94	196	74	60	19	44	15	26	33	14	7	5	5	10	5	6	8	2	0	4	0	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	35833	11515	6116	6697	3104	1920	3669	2044	750	595	431	485	338	247	221	276	146	104	69	64	35	49	62	28	33	9	8	17	8	8	8	5	3	1	0	6	3	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	19274	5211	2741	3860	1543	877	2335	1285	345	282	190	287	182	133	127	180	76	63	21	37	12	27	39	18	19	6	5	6	4	6	3	3	2	1	0	6	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	35984	11503	6128	6784	3190	1924	3556	2126	789	562	434	458	334	231	240	267	146	118	61	68	44	36	83	29	30	14	11	14	6	4	7	6	8	2	0	6	1	2	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	19340	5208	2771	3980	1585	916	2236	1326	349	257	185	270	177	129	137	165	76	73	25	41	17	23	47	18	21	9	6	4	5	2	2	2	2	2	0	6	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	36356	11571	6103	6857	3101	1894	3402	2192	796	563	434	468	328	232	273	236	128	110	66	72	42	44	91	29	34	16	8	14	6	16	6	6	9	1	2	6	0	2	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	19465	5285	2802	4011	1518	873	2200	1359	352	263	192	283	174	136	163	142	69	54	30	44	17	26	53	17	22	9	5	6	6	5	2	2	3	1	1	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	36284	11598	6225	6933	3157	1904	3352	2144	802	536	430	453	307	235	280	236	106	126	69	65	46	44	77	29	19	13	9	15	7	24	4	6	7	4	2	3	0	3	0	0	3	0	0	1	1	1	0	0	1	0	0	0	0	0
0.03	south39_active	80	19485	5281	2829	4103	1523	851	2104	1338	345	241	206	261	163	133	172	135	53	57	32	42	20	27	44	15	9	7	7	8	7	13	1	3	1	4	1	3	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	36180	11812	6119	6819	3155	1898	3302	2137	761	537	429	467	318	247	276	246	105	117	66	70	38	41	69	20	37	13	13	10	3	26	4	2	4	6	2	2	0	1	1	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south40_active	80	19494	5350	2763	4026	1534	814	2072	1294	344	241	207	264	167	136	174	129	53	48	28	40	18	25	44	10	26	5	9	7	3	15	1	1	1	6	1	2	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
