label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	north6_all	80	14074	8618	2954	1883	2760	950	1746	1325	719	396	362	463	474	289	250	160	213	113	141	91	86	64	67	66	75	54	62	47	33	32	27	26	34	22	35	15	11	16	26	29	16	10	4	9	7	8	6	2	8	7	3	2	7	3	1	2	1	1	2	1	0	1	1	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	8365	5470	1620	982	1779	448	1121	824	408	190	178	267	298	168	144	77	113	46	63	50	39	32	33	37	48	32	40	32	22	11	9	12	16	11	21	12	6	9	20	25	15	4	2	5	4	4	4	0	6	3	2	0	4	2	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	13897	8471	2971	1867	2886	926	1750	1335	742	382	375	465	468	290	244	153	200	110	141	89	84	65	77	66	72	56	60	52	31	28	31	30	32	28	34	15	11	17	35	26	23	8	9	9	6	9	2	6	10	6	2	1	7	5	2	3	1	3	2	1	0	1	1	0	0	1	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	8278	5369	1611	963	1856	452	1148	847	421	168	186	258	296	178	137	73	112	45	66	51	38	33	40	36	45	29	36	33	22	9	14	9	14	11	21	10	6	9	25	19	16	5	4	4	6	4	0	1	6	3	1	0	4	2	1	0	1	2	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	13744	8355	3040	1883	2869	891	1783	1283	741	394	394	464	487	300	253	139	202	105	154	91	96	80	75	70	70	59	54	60	30	30	24	25	27	30	40	15	15	13	38	14	28	9	12	10	5	6	2	5	7	6	2	3	9	3	3	5	1	5	2	2	1	0	2	0	0	0	2	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	8151	5276	1660	960	1805	436	1206	817	439	181	192	261	298	191	140	61	123	46	74	50	48	40	37	40	39	38	28	35	18	12	14	9	13	12	26	8	7	9	25	9	20	5	6	7	4	3	0	1	4	3	1	2	3	1	2	3	1	4	0	1	1	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	13805	8277	3076	1859	2931	880	1847	1330	746	409	405	444	501	274	256	131	169	108	131	91	101	82	68	63	68	62	47	57	34	18	22	25	29	24	43	14	13	15	27	15	31	11	9	11	6	5	1	7	6	4	2	2	12	2	4	6	0	6	0	1	1	1	3	0	0	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	8215	5218	1691	952	1836	418	1261	859	448	187	211	244	311	168	150	65	101	52	64	48	48	42	30	33	37	35	23	31	20	8	13	9	14	10	32	7	6	11	19	8	23	7	5	7	4	2	0	4	2	3	0	2	6	0	2	3	0	4	0	1	1	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	14136	8466	3089	1843	2928	905	1846	1297	758	387	382	450	506	265	264	148	177	109	140	94	91	84	72	60	67	54	42	46	37	22	15	21	23	15	35	17	14	14	21	13	22	9	8	12	5	4	3	5	5	3	4	3	8	0	3	5	0	5	1	1	1	1	5	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	8516	5364	1680	936	1870	410	1233	844	464	172	196	261	319	152	162	72	107	56	72	53	45	47	32	32	35	32	21	21	15	14	7	9	13	7	24	11	7	11	12	10	15	5	5	7	2	2	1	3	2	2	2	2	4	0	1	3	0	3	1	1	1	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	13661	8566	3036	1693	2939	911	1889	1258	766	376	372	408	437	328	299	161	181	121	143	89	83	91	70	64	74	60	60	44	33	33	31	19	27	19	39	15	11	17	24	20	17	9	6	8	3	4	1	2	3	3	4	2	4	1	3	4	2	0	1	1	0	1	1	1	0	2	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	1	4	0	0	1	0	1	0	0	1	0	0
0.03	north11_active	80	8152	5506	1653	860	1953	412	1220	810	442	187	176	266	264	185	185	57	96	45	76	40	43	51	40	38	42	32	34	24	15	14	16	9	17	11	29	7	4	9	15	6	14	5	4	5	1	1	0	1	0	1	3	1	3	0	1	2	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	4	0	0	0	0	1	0	0	1	0	0
0.03	north12_all	80	14178	8967	3094	1731	3042	896	1974	1289	744	390	367	434	447	312	286	155	218	116	154	96	84	103	68	67	87	58	53	47	35	28	31	19	26	21	30	14	13	11	16	22	17	10	5	8	4	4	0	2	3	2	11	3	7	1	2	3	1	0	1	1	0	2	2	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	1	4	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	8525	5778	1713	843	1970	415	1306	837	428	192	176	281	268	172	172	63	123	40	93	48	54	55	39	37	59	28	35	27	16	15	17	6	15	9	21	8	4	9	10	8	14	6	4	6	1	2	0	2	0	2	9	0	6	0	0	2	0	0	1	0	0	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	4	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	14100	8853	3061	1813	2996	875	1934	1277	753	377	355	486	434	312	304	164	212	125	161	105	81	99	66	63	87	55	61	40	36	32	27	27	28	22	25	17	12	10	11	26	11	8	4	4	2	6	1	2	3	3	7	2	7	2	1	4	2	0	2	1	1	4	1	1	1	1	1	1	1	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0
0.03	north13_active	80	8495	5704	1685	880	1965	404	1305	840	435	174	180	304	265	172	187	68	111	48	102	55	53	49	36	33	54	27	43	22	17	20	14	15	13	9	17	8	4	9	6	10	7	5	4	3	0	2	0	2	0	2	6	0	5	0	0	2	2	0	2	0	0	4	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0
0.03	north14_all	80	14188	9016	3087	1826	2895	908	1865	1301	702	389	361	477	480	291	283	167	210	130	152	96	84	110	52	56	81	56	57	44	35	28	30	29	24	24	21	19	12	13	13	25	8	11	5	6	3	4	2	3	4	3	7	2	8	2	0	2	2	0	3	1	1	4	2	1	1	0	1	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north14_active	80	8571	5783	1709	891	1843	425	1236	802	408	172	177	283	311	172	179	75	117	55	82	49	44	61	27	26	51	25	39	25	16	16	12	19	10	14	15	9	4	10	7	12	5	6	3	4	0	1	0	3	1	2	6	0	5	1	0	1	2	0	2	0	0	4	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north15_all	80	14191	8848	3092	1832	2803	907	1853	1376	739	379	371	463	536	300	265	186	209	127	157	89	88	108	57	54	78	52	57	46	34	28	31	37	23	21	27	17	8	18	17	17	12	10	6	8	4	3	4	2	5	3	4	3	4	2	1	1	3	0	3	2	1	2	1	0	1	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north15_active	80	8648	5701	1682	916	1798	429	1219	852	435	169	186	269	365	178	163	86	127	55	88	40	48	60	30	30	46	25	37	24	16	16	11	26	9	12	21	6	2	13	8	11	6	5	4	5	1	0	0	2	2	1	4	0	2	1	0	0	3	0	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north16_all	80	14101	8783	3022	1761	2716	922	1890	1350	730	392	360	429	547	283	290	186	206	116	138	99	90	115	52	58	77	69	57	39	40	26	27	33	40	17	33	19	6	23	19	19	14	8	10	13	7	2	5	2	5	4	1	3	4	2	1	0	1	1	4	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	8466	5635	1679	881	1710	448	1204	834	440	178	171	248	381	164	175	89	131	54	68	45	46	65	23	37	51	35	35	17	19	12	7	20	21	12	27	10	2	15	6	12	6	2	7	8	3	0	1	2	2	2	1	1	2	2	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	13922	8651	3033	1783	2731	912	1867	1287	735	386	381	399	537	308	279	169	203	102	127	98	80	109	60	53	75	59	62	41	35	28	19	37	37	18	34	22	4	22	16	26	22	7	11	13	9	3	4	2	3	5	3	5	1	3	1	0	1	1	4	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	8314	5591	1645	914	1771	438	1212	827	414	167	198	229	363	177	160	84	131	47	62	41	47	58	28	37	51	32	37	22	17	14	8	17	24	11	23	10	0	13	6	10	15	0	9	9	5	0	1	2	1	2	3	3	1	2	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	13831	8678	3015	1792	2780	897	1740	1222	771	433	354	413	474	312	266	170	182	100	133	95	77	102	61	50	72	60	57	40	37	29	24	37	44	17	39	26	6	17	19	27	17	7	11	13	9	3	3	1	4	7	4	6	4	4	1	0	0	1	3	1	0	1	1	1	0	0	1	0	0	2	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	8309	5639	1637	918	1828	440	1114	779	448	191	187	231	322	186	157	90	109	45	66	46	41	53	25	35	42	34	33	23	18	16	11	21	30	8	25	13	1	10	6	11	13	2	9	8	6	0	2	1	2	2	3	6	4	1	0	0	0	0	3	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	13830	8680	3044	1848	2737	874	1680	1216	765	421	363	426	459	332	260	168	205	111	137	95	77	105	70	52	72	57	58	47	36	25	21	28	45	20	35	25	10	13	21	37	26	6	10	9	7	4	6	6	4	5	6	6	10	4	1	0	0	0	2	0	1	0	1	1	0	1	1	0	0	4	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	8332	5546	1621	923	1772	417	1050	762	439	196	191	243	308	218	154	79	128	55	65	50	41	60	35	31	42	34	33	32	16	14	9	15	35	8	22	12	6	6	13	19	20	3	8	7	4	2	4	5	2	0	3	5	10	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	13859	8631	2962	1858	2728	884	1795	1182	762	439	329	407	461	325	247	173	207	118	169	93	71	108	76	52	70	61	54	49	41	26	25	25	31	15	42	21	13	9	22	26	22	5	9	9	9	3	9	7	5	7	3	8	12	3	2	1	1	0	2	0	1	2	1	2	0	3	1	1	1	4	0	1	2	2	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	8302	5473	1617	934	1738	426	1143	739	441	217	169	234	296	206	145	84	120	51	86	52	34	58	40	28	37	37	28	31	23	15	11	14	22	6	29	11	11	3	15	17	17	3	7	6	5	2	6	5	2	3	0	6	12	0	1	0	1	0	1	0	0	2	1	1	0	2	1	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	13624	8211	2950	1754	2642	883	1680	1231	728	418	301	440	518	313	271	177	208	108	146	83	78	96	80	49	80	66	51	40	41	18	24	28	20	20	21	20	16	11	19	18	10	6	7	4	13	3	5	4	5	8	1	2	5	1	4	3	2	0	0	1	1	2	1	1	1	1	2	0	0	3	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	8131	5239	1581	874	1672	421	1085	763	411	188	153	252	342	170	154	89	113	45	81	47	42	53	39	24	47	36	28	19	18	6	14	16	7	11	11	11	7	3	5	10	5	5	4	3	5	2	2	1	2	1	1	2	2	1	4	2	1	0	0	0	0	0	0	1	1	0	2	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	14016	8622	3002	1794	2879	900	1674	1264	771	405	296	464	490	306	290	167	216	109	153	77	81	103	73	61	85	65	50	51	39	21	20	27	19	25	32	20	20	11	16	23	9	5	5	5	13	3	5	0	5	7	3	2	2	2	1	4	2	0	0	1	1	1	2	2	1	0	0	0	0	5	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	8487	5535	1646	889	1862	431	1080	780	457	195	143	264	305	178	170	83	115	45	84	47	40	59	33	24	50	34	28	24	17	9	12	16	8	16	23	14	7	3	5	9	5	4	2	3	6	1	3	0	2	1	2	2	1	2	1	2	1	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_all	80	14105	8748	2986	1767	2933	874	1799	1265	780	388	329	479	482	292	299	162	196	95	137	73	85	98	76	62	82	62	56	51	33	17	17	32	17	26	27	19	15	7	25	31	12	7	11	6	12	4	6	1	5	3	2	1	3	2	0	3	2	0	0	1	0	0	1	2	1	0	1	0	0	2	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	8554	5628	1648	856	1892	390	1198	773	460	178	163	289	297	162	186	83	109	41	77	44	45	60	33	24	45	34	33	24	13	11	7	16	8	14	22	13	7	3	17	11	8	4	6	3	4	2	3	0	3	2	1	1	1	2	0	2	1	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	14083	8690	2972	1763	2778	893	1814	1251	764	384	382	496	490	298	287	152	173	107	139	78	79	91	75	63	68	48	64	48	28	26	20	27	16	24	29	19	16	9	28	35	24	5	15	5	10	5	5	2	6	2	2	4	2	3	1	3	0	2	0	0	0	0	2	1	2	0	1	0	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	8551	5550	1627	848	1769	399	1241	784	449	177	199	306	296	180	182	77	99	51	76	41	40	56	36	25	41	24	38	27	13	14	6	13	8	11	26	12	7	4	22	16	18	3	10	3	6	3	3	1	4	1	1	3	1	2	1	2	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	14070	8638	2953	1766	2691	922	1914	1243	736	384	425	508	467	286	257	169	196	114	140	90	82	84	76	60	71	60	55	41	33	32	26	31	14	29	22	19	13	13	33	28	32	11	18	6	8	6	9	2	5	4	0	3	5	3	2	1	0	3	0	0	0	0	7	0	2	1	1	0	1	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	8543	5561	1571	850	1731	403	1326	815	431	177	223	308	286	178	157	87	115	57	78	49	49	45	39	34	35	27	34	25	17	16	12	17	9	12	19	11	8	6	28	14	20	5	12	5	5	3	4	1	4	3	0	2	1	2	2	0	0	1	0	0	0	0	6	0	1	1	1	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_all	80	14038	8592	2978	1803	2719	943	1826	1237	765	385	417	486	469	298	254	190	209	112	150	100	97	98	73	60	65	63	50	34	31	36	29	32	20	22	26	18	12	14	32	26	26	12	15	4	7	4	10	1	5	5	2	6	12	3	4	0	0	3	0	0	0	0	11	1	3	1	1	0	1	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	8468	5560	1558	915	1763	427	1213	795	444	175	214	282	278	188	153	95	131	62	88	53	56	55	40	38	32	31	34	20	14	16	12	17	14	8	23	10	7	6	30	18	14	6	8	3	3	1	5	1	4	3	1	2	8	2	2	0	0	1	0	0	0	0	10	1	1	1	1	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_all	80	14035	8564	3016	1794	2760	958	1754	1225	756	400	376	489	517	282	262	193	218	121	161	98	98	93	68	64	71	57	40	44	30	35	32	28	23	15	34	17	13	19	23	22	21	10	12	7	4	6	8	2	2	5	4	5	14	1	5	1	0	2	0	0	1	0	11	1	2	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8439	5525	1572	914	1736	449	1128	773	442	182	191	269	330	171	155	102	138	69	87	51	51	55	33	40	33	27	27	26	13	17	16	13	16	8	29	9	10	10	16	13	7	6	5	6	1	2	4	0	1	2	3	1	11	1	2	0	0	1	0	0	1	0	10	1	1	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	14024	8677	3085	1770	2762	944	1760	1228	761	389	366	481	488	263	269	203	190	115	154	90	85	81	72	69	71	62	43	41	37	36	33	27	24	11	28	15	11	19	23	27	23	8	7	6	5	4	6	2	1	3	4	3	10	0	4	3	2	0	0	0	1	0	4	1	2	1	0	0	1	0	0	0	4	0	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8426	5569	1607	878	1719	457	1060	778	437	171	180	262	289	156	163	108	126	61	86	44	44	50	40	36	36	31	26	23	20	18	14	11	13	6	23	4	7	11	15	19	18	5	2	5	1	1	3	0	1	1	3	0	10	0	1	0	0	0	0	0	1	0	4	1	1	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	13908	8798	3148	1800	2786	931	1793	1260	724	400	336	488	468	257	260	179	185	117	152	97	78	82	68	62	65	67	55	40	33	30	33	18	25	16	38	14	10	20	18	26	27	8	5	6	6	5	4	3	1	5	3	1	6	0	3	4	2	0	2	0	1	0	4	1	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8255	5649	1632	861	1699	454	1082	768	412	166	169	292	278	151	162	91	117	63	88	42	39	50	37	34	33	37	36	26	19	13	16	5	10	7	29	4	6	13	7	23	23	4	2	4	3	1	2	0	1	3	3	0	3	0	2	0	0	0	2	0	1	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	13833	8849	3078	1826	2876	900	1889	1239	714	403	354	498	453	264	258	179	199	114	132	105	93	75	75	56	86	66	56	37	32	30	31	21	23	22	30	19	9	13	14	22	28	9	4	6	5	4	4	6	1	5	1	0	3	1	2	4	2	1	3	0	2	1	1	0	2	2	0	0	3	0	0	1	2	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
