label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north6_active	80	45328	6418	6212	10349	1017	795	550	378	825	626	120	82	58	144	80	150	58	81	62	13	6	4	22	11	13	2	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	62533	17164	10672	12025	3524	2387	1670	1157	1179	873	421	294	222	224	138	187	106	136	62	33	27	25	34	15	19	7	5	1	4	0	2	2	1	4	2	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	45379	6545	6037	10285	1013	788	566	395	827	616	128	78	64	149	74	156	71	90	49	17	8	5	24	12	15	3	4	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	62687	17254	10546	12061	3540	2340	1679	1136	1218	837	422	299	233	222	147	205	92	121	62	33	30	23	33	18	23	6	3	4	3	2	2	3	1	4	3	3	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	45665	6638	5887	10292	1034	770	568	379	863	574	127	79	64	135	67	166	62	88	46	12	9	3	25	13	20	3	3	4	3	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	62687	17251	10539	12147	3470	2264	1640	1152	1282	834	422	328	233	213	153	230	97	109	50	30	26	21	20	22	25	8	2	4	3	3	2	2	0	2	2	3	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	45564	6671	5893	10400	1026	746	553	373	899	563	115	81	67	125	69	195	64	71	29	12	7	5	16	16	21	4	1	4	2	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	62656	17107	10527	12243	3466	2270	1616	1124	1319	883	433	328	230	207	158	240	96	103	47	38	29	25	17	25	25	5	2	7	2	3	1	2	3	2	2	3	1	0	0	1	0	0	0	0	0
0.03	north10_active	80	45481	6561	5946	10437	1048	751	537	363	930	610	106	75	62	119	69	196	63	70	27	13	6	8	14	15	20	3	1	6	1	0	0	1	3	0	1	3	1	0	0	0	0	0	0	0	0
0.03	north11_all	80	62028	17061	10775	11787	3550	2363	1590	1151	1225	805	439	280	239	249	170	187	114	85	71	44	37	16	9	10	23	9	5	3	9	4	1	1	2	0	0	1	0	0	0	1	0	0	1	0	0
0.03	north11_active	80	44913	6565	5972	10030	989	786	518	394	872	547	132	75	68	155	100	153	81	67	48	19	9	5	5	5	19	3	4	1	6	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	61907	16999	10691	11922	3500	2301	1573	1124	1271	788	444	306	228	247	172	186	93	95	72	39	30	18	18	13	10	7	7	2	5	3	1	2	2	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	44937	6619	5981	10156	989	741	495	393	901	530	132	85	57	151	112	149	68	72	51	15	7	5	9	9	8	1	6	1	3	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	61881	17155	10733	12061	3457	2342	1569	1123	1270	830	428	352	217	225	165	175	78	88	72	34	29	21	18	14	11	7	4	3	3	3	0	2	1	2	0	1	0	0	0	0	0	0	1	0	0
0.03	north13_active	80	44898	6665	6000	10270	975	755	504	389	919	558	118	97	58	140	107	145	47	66	53	14	9	7	8	8	7	1	4	1	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	62449	17169	10534	12360	3416	2360	1564	1141	1315	810	428	349	228	198	161	176	89	87	64	43	26	23	17	13	22	7	4	6	4	4	0	2	0	2	1	3	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	45340	6709	5927	10566	936	775	500	385	975	545	121	98	65	135	94	140	55	57	48	17	6	9	7	7	17	1	2	4	0	2	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	62753	17309	10724	12310	3365	2415	1549	1161	1299	832	422	378	218	199	153	201	84	87	50	41	28	21	16	13	39	10	4	5	4	4	1	2	1	2	2	3	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	45427	6753	6020	10557	964	796	474	392	962	576	132	95	65	145	72	167	43	56	36	12	6	8	11	3	34	5	0	4	0	1	1	2	1	1	1	2	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	63017	17208	10628	12228	3436	2385	1553	1149	1220	834	437	348	239	190	146	207	92	97	57	52	22	16	15	12	39	15	7	5	2	5	1	3	6	2	2	3	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	45515	6761	5976	10430	984	786	469	347	899	610	132	76	70	135	64	174	50	67	43	23	3	6	13	4	36	6	2	5	0	1	1	3	6	1	1	1	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	63135	17238	10705	12023	3384	2377	1537	1140	1186	846	434	325	249	202	130	207	93	115	69	52	22	17	16	9	40	12	6	4	0	4	1	2	6	1	2	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	45766	6741	5973	10279	959	771	480	352	863	614	134	68	68	137	53	176	53	88	47	19	3	4	15	4	36	6	2	3	0	1	1	2	6	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	62898	17132	10552	12046	3427	2381	1528	1136	1188	813	416	301	257	210	134	194	90	117	67	52	18	19	13	17	13	11	7	5	2	5	0	2	5	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	45654	6616	5862	10308	965	793	509	347	870	584	118	63	67	135	59	162	53	98	45	24	3	3	10	12	12	4	3	3	2	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	63121	17167	10554	11981	3444	2445	1561	1129	1223	820	441	282	251	222	138	206	83	105	65	48	25	18	11	16	27	4	6	5	5	5	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	45865	6601	5890	10277	945	789	519	371	893	551	135	58	57	141	61	169	50	80	42	23	5	4	8	11	24	1	4	2	5	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	62572	17203	10540	12014	3474	2505	1555	1138	1303	793	442	295	244	260	127	237	73	104	58	36	24	15	15	16	22	8	7	6	10	3	1	0	0	4	1	6	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	45471	6547	5846	10261	987	793	510	400	957	532	139	55	60	170	64	199	39	83	37	19	5	2	9	11	18	4	5	3	9	0	1	0	0	4	0	6	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	74591	18805	16551	6603	4560	2818	2009	1974	807	598	432	282	264	169	145	198	91	63	33	46	26	13	16	21	16	9	10	8	3	6	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	59653	9426	13336	3927	2798	1658	1199	1592	207	256	158	85	85	74	53	160	35	19	12	31	10	8	3	16	12	2	6	2	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	74925	18867	16881	6462	4538	2920	1926	1936	780	617	437	289	232	170	149	174	81	64	41	57	26	13	18	18	14	11	10	13	7	7	2	2	2	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	59823	9453	13663	3778	2823	1735	1144	1554	186	273	162	92	74	84	57	137	31	15	15	44	8	6	5	12	10	3	7	3	3	5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	74572	18817	17057	6429	4531	2937	2011	1964	793	625	429	297	238	176	150	153	75	64	54	62	25	18	16	19	20	13	6	10	6	5	2	6	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	59328	9465	13809	3770	2766	1800	1217	1583	185	280	171	87	68	80	55	119	31	12	21	46	9	6	6	14	12	4	4	4	2	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	74090	18718	16909	6395	4583	2917	2013	2049	795	605	430	322	232	200	125	169	75	59	52	46	27	23	10	18	15	11	7	11	7	3	1	10	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	58927	9348	13679	3770	2798	1817	1230	1657	174	245	182	93	65	86	45	134	30	12	20	32	12	10	4	11	8	2	4	6	2	3	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	73857	18696	16941	6520	4631	2842	2025	1999	805	628	397	342	233	207	145	186	70	62	41	50	34	21	12	17	16	9	5	7	4	5	2	9	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south25_active	80	58774	9349	13699	3865	2848	1744	1229	1603	171	258	171	98	67	91	51	148	28	17	14	38	20	11	3	12	10	3	3	3	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	74327	18906	17140	6537	4638	2898	2067	2064	812	651	420	324	241	204	145	222	72	60	41	45	39	20	11	13	13	6	8	4	6	4	1	6	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south26_active	80	59268	9411	13892	3876	2884	1728	1286	1651	168	269	187	95	61	95	52	185	28	18	13	34	18	8	4	8	10	2	4	3	2	3	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	74860	18972	16872	6604	4545	2974	2043	2073	833	619	405	330	232	207	145	212	77	61	39	48	38	12	18	13	10	6	10	2	6	4	2	3	3	2	0	1	1	2	0	0	0	0	1	1	0
0.03	south27_active	80	59816	9473	13646	3916	2799	1786	1277	1673	163	259	167	97	58	104	52	180	28	19	13	38	19	5	7	8	9	3	5	1	2	3	0	0	3	1	0	1	1	0	0	0	0	0	1	0	0
0.03	south28_all	80	74749	18911	16993	6634	4569	2941	2002	2094	826	623	421	329	221	179	130	194	78	67	45	53	32	13	17	18	12	5	11	1	5	4	2	1	3	2	1	1	1	2	0	0	0	0	1	1	0
0.03	south28_active	80	59712	9393	13740	3973	2786	1758	1250	1681	181	260	172	95	51	96	48	170	29	20	15	42	14	6	7	14	10	2	6	1	2	4	1	0	3	1	1	1	1	0	0	0	0	0	1	0	0
0.03	south29_all	80	74334	18670	16628	6624	4502	2885	2033	2092	823	594	421	327	218	190	135	174	71	66	46	48	24	17	14	16	12	5	8	1	3	2	2	1	3	1	3	1	0	1	0	0	0	0	1	1	0
0.03	south29_active	80	59391	9250	13377	3901	2715	1707	1281	1683	200	254	172	100	50	92	56	145	25	20	12	33	10	5	6	12	9	2	5	0	2	2	1	1	3	0	1	1	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	73651	18467	16417	6575	4453	2888	2131	2076	813	581	435	322	224	192	143	199	67	65	46	52	26	22	15	15	23	5	8	2	3	1	3	1	1	1	4	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	58750	9125	13186	3864	2688	1693	1353	1652	205	234	183	92	52	90	67	164	26	18	15	31	10	7	7	13	19	1	5	1	2	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	74647	18457	16185	6539	4533	2972	2020	2094	845	632	459	341	213	191	134	170	79	56	44	51	25	21	20	20	13	3	15	4	5	6	1	3	0	0	0	1	4	1	2	0	0	0	1	0	1
0.03	south31_active	80	59650	9207	13102	3796	2847	1797	1240	1670	207	287	158	85	70	89	57	128	33	17	15	29	8	15	7	14	13	1	7	3	0	3	1	3	0	0	0	0	4	0	2	0	0	0	1	0	0
0.03	south32_all	80	74863	18581	16207	6519	4505	2991	2031	2026	856	587	461	361	216	200	145	166	76	55	43	48	25	19	15	24	15	4	17	2	4	5	0	1	1	0	0	1	2	1	2	0	1	0	1	0	1
0.03	south32_active	80	60031	9241	13057	3849	2804	1809	1256	1626	194	266	164	90	64	87	65	128	34	17	18	30	11	14	5	17	13	2	10	1	0	3	0	1	1	0	0	0	2	0	2	0	1	0	1	0	0
0.03	south33_all	80	74931	18520	16249	6676	4521	2997	2009	2017	850	553	436	337	243	204	137	184	72	54	38	45	27	25	12	23	16	8	15	2	3	3	0	1	1	0	0	0	1	1	2	0	1	0	1	0	0
0.03	south33_active	80	60061	9128	13037	3927	2773	1803	1256	1591	179	273	161	99	72	89	63	149	32	19	16	31	11	14	4	18	13	2	10	2	1	2	0	1	1	0	0	0	1	0	2	0	1	0	1	0	0
0.03	south34_all	80	74909	18717	16422	6709	4521	2929	2028	2052	859	575	449	322	245	233	144	164	67	54	42	45	29	27	13	21	20	11	9	2	3	2	0	1	3	0	1	0	1	1	0	0	1	0	0	0	0
0.03	south34_active	80	59893	9216	13167	4003	2754	1755	1284	1615	175	258	161	96	69	107	60	134	28	21	19	35	12	14	3	18	16	3	5	2	3	2	0	1	3	0	1	0	1	0	0	0	1	0	0	0	0
0.03	south35_all	80	75466	18798	16473	6557	4585	2951	2117	2084	849	611	440	316	247	239	145	220	68	67	43	54	31	26	12	18	16	11	5	6	3	1	2	1	3	0	2	1	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	60352	9305	13271	3859	2798	1768	1340	1628	178	266	158	98	70	122	54	187	32	23	13	42	9	11	3	15	12	4	1	4	3	1	2	1	3	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	74796	18828	16501	6610	4533	2871	2157	2078	825	634	442	312	241	224	136	213	69	65	44	51	30	24	10	24	12	8	4	5	3	3	2	1	2	0	2	1	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	59762	9417	13256	3920	2771	1716	1352	1620	166	268	157	91	69	121	46	184	31	20	14	39	10	12	2	22	10	4	1	3	2	1	2	1	2	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	74611	18835	16480	6540	4478	2922	2158	1961	804	643	427	307	228	219	138	231	81	69	47	54	32	20	7	33	11	6	7	6	4	2	2	2	2	1	1	1	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	59679	9420	13187	3854	2743	1744	1325	1536	172	269	168	95	62	114	44	193	38	18	12	44	7	8	1	28	8	5	3	4	2	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	73764	18619	16497	6600	4488	2980	2097	2035	787	611	440	308	234	215	137	198	83	71	47	50	36	20	12	30	12	9	5	3	2	2	2	2	0	1	1	1	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	58842	9287	13183	3896	2783	1806	1313	1642	161	251	175	91	68	108	51	164	33	14	12	38	13	8	3	27	9	6	3	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	73870	18650	16706	6555	4434	2898	1999	2075	789	619	421	326	212	222	143	186	87	71	52	46	33	25	17	26	19	12	10	3	2	1	0	2	1	2	2	0	0	1	0	0	0	0	1	0	0
0.03	south39_active	80	59022	9352	13374	3836	2745	1775	1226	1672	155	245	181	89	58	108	47	145	32	16	12	36	9	11	5	23	15	9	6	3	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	73535	18447	16860	6601	4423	2896	2012	2164	773	632	427	334	228	210	153	181	73	73	58	49	32	20	25	12	13	13	12	5	2	2	0	1	2	1	3	0	0	1	0	0	0	0	1	0	0
0.03	south40_active	80	58677	9239	13606	3851	2745	1744	1265	1743	165	273	194	85	65	99	58	139	28	19	19	36	12	9	11	11	12	8	8	4	0	2	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0
