label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	north6_all	80	53576	33938	14510	7158	3776	4479	1362	1004	1609	729	407	282	312	208	143	201	74	72	68	44	33	29	18	18	8	15	3	6	3	4	1	3	2	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	30627	21505	8913	4105	2035	2899	615	443	981	393	198	135	177	99	71	140	41	38	40	25	15	13	9	12	5	14	3	5	2	2	0	2	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	53517	33837	14317	7187	3718	4402	1355	976	1626	721	412	289	313	204	140	209	75	75	70	45	31	34	21	22	7	15	2	8	4	5	1	2	2	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	30702	21394	8669	4119	1977	2866	614	426	1012	407	199	149	191	103	63	147	35	40	42	31	13	16	12	14	2	14	2	7	2	2	0	1	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	54074	34038	14313	7041	3670	4528	1375	974	1655	739	388	277	308	196	135	207	75	65	69	40	32	32	19	25	7	17	2	6	3	2	3	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	30935	21444	8602	3996	1907	2924	606	433	1024	420	185	145	178	100	67	148	36	29	34	27	11	16	12	15	3	14	2	5	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	53970	34133	14245	7102	3740	4736	1395	993	1744	735	379	274	325	188	124	195	79	60	67	30	29	36	13	24	8	8	1	3	3	3	8	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	30752	21514	8580	4023	1947	3069	620	457	1131	422	184	129	199	90	62	140	37	28	37	18	12	21	10	16	3	5	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	54150	34178	14098	6994	3727	4776	1349	988	1687	692	358	298	333	177	125	180	76	72	57	33	27	33	17	17	10	7	2	5	2	2	9	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	30742	21640	8559	3988	1903	3104	610	462	1106	382	167	134	193	78	61	126	33	34	29	22	13	20	12	11	5	5	1	4	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	52094	32669	13848	7005	3819	4312	1389	937	1505	717	379	258	322	179	136	176	58	76	38	35	21	30	35	16	14	6	4	1	3	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	29344	20706	8225	3997	2064	2784	633	433	897	376	172	106	178	102	51	98	23	39	14	16	9	17	17	7	3	4	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	52252	32530	13754	6799	3667	4399	1351	963	1503	694	346	266	311	187	147	174	60	77	47	33	23	29	30	15	12	5	6	4	3	2	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	29449	20532	8344	3849	1938	2842	616	456	867	365	156	111	182	110	56	98	29	44	19	16	10	14	13	6	3	4	2	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	52398	32964	13939	6714	3712	4491	1387	1009	1550	678	352	272	331	166	158	201	71	74	45	30	22	31	29	11	10	4	9	10	4	2	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	29628	20783	8503	3910	1987	2884	650	483	922	387	156	118	198	99	68	120	37	50	22	14	12	15	12	5	4	3	3	8	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	53017	33452	14158	6866	3809	4645	1337	1019	1585	670	350	274	322	175	157	171	81	70	41	43	19	37	20	9	8	7	8	14	8	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	30195	21056	8655	3930	2046	3011	609	483	964	357	154	137	204	97	73	110	43	51	20	26	12	18	6	5	5	7	2	12	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	53547	34030	14171	7071	3864	4720	1350	1047	1630	695	371	294	316	161	143	180	78	64	32	48	17	27	22	12	7	7	8	15	8	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	30516	21496	8594	4131	2045	3000	610	481	1015	384	157	147	197	79	70	118	43	45	19	26	13	13	8	8	6	7	3	13	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	53687	34191	14113	7305	3894	4702	1339	1035	1668	682	367	315	327	184	126	196	66	56	33	48	17	22	22	16	9	11	4	14	8	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	30706	21774	8630	4226	2102	3022	610	470	1063	372	162	148	189	83	63	135	36	40	19	29	11	12	8	12	7	6	2	13	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	53663	34088	13901	7174	3864	4725	1380	1021	1597	707	379	313	320	186	137	202	70	56	34	37	13	16	23	16	8	21	6	6	2	3	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	30830	21719	8419	4164	2048	3020	641	463	988	408	160	143	177	78	67	134	38	35	17	19	9	11	8	10	3	14	3	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	53901	34407	13854	7032	3801	4718	1404	984	1544	746	368	306	341	179	132	205	66	77	44	36	15	22	19	18	10	25	5	3	6	2	4	3	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	31028	21889	8424	4060	2055	3003	662	437	981	434	173	135	180	75	60	137	33	52	26	18	11	13	7	11	4	18	2	3	3	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	53773	34403	13934	6898	3803	4653	1427	978	1557	748	366	304	323	173	145	199	65	90	49	42	15	26	24	10	9	25	5	4	5	2	3	3	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	30948	21995	8321	3973	2023	2892	670	434	1012	416	161	143	171	67	63	135	33	48	26	21	8	14	7	6	4	18	1	2	3	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	53615	34356	14087	6951	3801	4623	1419	1018	1538	732	342	295	317	172	139	168	62	90	52	48	15	27	17	15	8	10	4	4	7	1	4	4	0	0	1	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north20_active	80	30754	21958	8425	4036	2060	2928	649	468	974	406	145	152	170	66	58	112	29	49	26	23	10	13	7	9	4	7	1	2	4	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	37901	16363	12174	5244	3189	2230	1322	1113	770	732	446	307	233	174	104	112	62	57	54	54	18	16	13	13	11	6	6	3	5	3	2	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
0.03	south21_active	80	18395	8231	6994	2562	1488	1027	589	552	372	407	216	163	105	81	55	54	29	29	30	38	6	7	6	3	5	1	3	2	2	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	37318	16751	12711	5382	3144	2215	1311	1170	741	761	456	314	220	177	115	115	62	55	56	56	17	20	12	10	12	7	4	4	7	2	4	1	4	2	3	0	1	0	1	1	0	0	0	2	1	0	0	0	0	0
0.03	south22_active	80	17788	8540	7447	2707	1481	1051	605	590	336	420	225	166	96	80	58	53	32	29	32	40	10	8	6	4	7	2	3	3	4	1	2	0	1	2	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0
0.03	south23_all	80	36568	17472	13075	5495	3073	2194	1313	1192	746	836	494	304	217	188	113	100	59	56	55	65	21	15	11	14	6	9	8	5	8	2	5	1	5	2	3	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south23_active	80	17188	9027	7707	2779	1441	1047	628	609	349	469	248	161	96	95	53	50	30	28	24	45	13	5	5	7	4	3	6	5	5	2	3	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south24_all	80	35824	18051	13665	5564	2994	2127	1331	1196	731	869	486	332	205	195	124	106	57	61	66	51	29	15	12	13	10	9	8	8	5	4	4	1	4	3	4	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0
0.03	south24_active	80	16496	9400	8081	2914	1399	1018	628	596	340	494	251	170	87	91	70	56	25	33	30	32	20	6	4	10	5	3	6	6	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south25_all	80	35403	18236	13898	5612	2998	2074	1385	1187	712	856	502	336	201	196	126	127	59	61	54	51	41	15	23	11	11	8	12	10	3	6	1	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	16228	9503	8251	2937	1383	976	642	595	320	496	258	170	83	98	68	68	29	35	26	29	28	6	12	9	4	3	9	7	1	3	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	35429	18114	13880	5598	3010	2004	1421	1185	694	814	496	327	194	206	134	134	66	55	58	53	41	17	29	10	10	6	9	13	1	5	2	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	16233	9443	8169	2950	1395	952	658	609	312	467	240	165	72	98	75	69	30	30	34	35	30	6	15	7	5	2	7	9	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	35730	18326	14008	5661	2939	2020	1428	1184	699	780	513	305	203	202	135	143	68	49	59	66	38	22	35	6	10	7	10	9	4	4	1	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	16433	9504	8265	2936	1325	943	690	611	312	446	255	157	82	106	68	79	37	28	33	39	26	10	16	4	5	2	8	6	4	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	35804	18637	14184	5664	2979	2043	1439	1197	672	749	506	333	198	208	122	137	65	53	58	59	31	21	27	10	12	9	5	7	5	3	4	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	16418	9833	8454	2934	1355	949	677	647	304	430	259	168	88	115	66	80	34	30	33	38	22	11	10	5	7	2	3	5	5	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	35512	18689	14088	5590	2948	2052	1431	1219	682	737	521	340	199	184	116	112	62	64	56	58	47	17	21	15	10	10	7	4	4	1	6	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	16275	9886	8432	2923	1353	948	670	643	314	408	276	170	87	108	59	67	30	30	36	30	30	10	7	8	5	2	3	3	4	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	35340	19134	14856	5751	3005	2031	1487	1274	666	824	491	348	197	186	125	118	64	63	52	45	46	16	21	17	10	12	6	3	1	1	6	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	16175	10294	8992	3056	1377	925	694	669	313	479	268	174	89	109	69	70	34	32	37	25	25	7	8	9	4	2	2	2	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	37918	16525	12143	5243	3239	2218	1332	1080	807	711	410	336	213	185	123	103	50	50	59	47	34	22	18	14	11	9	4	7	4	5	3	0	0	0	3	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1
0.03	south31_active	80	18073	8328	7040	2586	1589	1055	607	508	419	361	206	159	99	90	64	48	23	16	26	24	17	9	11	9	4	5	1	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south32_all	80	37322	16950	12501	5341	3179	2127	1318	1111	765	767	465	346	224	179	121	113	57	52	74	47	31	27	23	10	9	13	3	8	5	3	3	0	1	0	2	1	1	0	0	1	0	2	0	0	0	0	0	0	0	1
0.03	south32_active	80	17645	8604	7296	2668	1531	985	607	542	385	416	230	165	108	88	63	55	23	27	33	24	11	10	13	7	5	9	0	6	1	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south33_all	80	36674	17458	13223	5539	3071	2046	1366	1124	688	784	456	365	201	177	119	112	57	56	80	54	31	26	22	11	11	14	3	5	6	2	2	1	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south33_active	80	17056	9015	7828	2831	1403	931	630	571	340	458	236	184	93	85	62	51	22	37	50	26	12	5	10	5	6	9	0	2	3	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south34_all	80	35760	18091	13736	5650	3029	1991	1385	1176	653	861	474	368	204	188	131	94	73	62	80	51	37	25	18	9	8	13	1	5	8	2	2	1	1	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south34_active	80	16292	9511	8304	2947	1348	899	658	606	318	507	252	190	90	94	59	44	28	44	57	29	18	6	7	3	5	10	0	1	4	2	2	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south35_all	80	35284	18186	13991	5700	2962	1963	1375	1159	669	896	452	362	188	171	132	113	79	69	79	44	39	22	23	7	10	6	2	4	4	2	2	1	4	0	3	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0
0.03	south35_active	80	15892	9535	8430	3004	1312	879	659	592	325	539	255	189	87	87	55	56	33	47	59	23	19	4	15	1	6	2	1	0	3	0	2	0	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_all	80	35341	18347	14216	5780	2964	1970	1389	1116	681	924	463	343	210	169	137	114	79	65	69	46	37	24	16	9	7	9	3	5	4	3	3	0	3	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	15885	9621	8531	3062	1346	885	678	549	321	538	239	184	89	91	54	61	33	41	43	30	23	7	13	2	5	7	1	1	3	1	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	35451	18451	14636	5955	2987	1912	1399	1156	715	900	472	348	226	172	132	124	85	56	79	57	29	26	17	10	7	16	8	3	3	4	3	1	3	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	15993	9734	8747	3117	1382	859	664	594	336	543	265	192	106	97	69	58	40	30	44	41	19	9	15	4	4	10	6	1	2	1	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	35637	18501	14565	5959	2931	1905	1413	1216	723	868	470	364	227	161	133	113	83	56	62	51	32	21	13	9	8	16	9	3	3	3	1	2	5	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	16075	9837	8722	3140	1358	873	660	632	323	500	258	199	104	88	72	57	40	28	32	39	21	7	10	5	3	10	7	3	1	1	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	35485	18568	14380	5930	2921	2004	1466	1196	716	857	483	361	212	190	123	121	82	43	64	58	26	21	11	6	7	17	8	8	4	1	0	3	4	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	16000	9985	8601	3107	1355	943	686	623	330	500	277	212	105	107	69	56	37	19	37	43	14	7	6	4	2	10	8	8	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	35439	18155	13972	5668	2903	2006	1462	1201	689	802	478	354	191	173	111	106	82	53	64	50	24	17	19	7	9	7	4	8	3	1	2	3	4	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	15830	9684	8350	2919	1319	964	657	616	314	465	262	193	91	99	53	52	36	21	44	34	12	5	11	5	4	3	3	7	0	1	2	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
