label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	south36_all	80	9919	9288	2639	3057	2473	1124	781	583	824	362	606	403	235	166	223	162	115	103	178	91	104	48	130	39	39	58	55	60	35	13	14	17	9	6	37	11	15	7	11	4	4	3	8	6	12	0	1	1	3	3	3	1	0	0	2	1	1	2	1	0	2	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	3753	7526	738	2354	1912	593	333	138	627	122	479	301	64	53	151	80	29	28	152	68	78	21	116	15	27	34	41	52	22	4	7	11	3	1	33	8	14	5	10	1	3	2	6	6	12	0	1	1	2	3	2	1	0	0	2	0	1	2	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9955	9104	2664	3069	2439	1150	780	589	786	374	565	391	234	186	220	166	119	100	220	81	96	38	133	46	52	60	44	59	31	13	17	20	6	8	43	11	18	7	12	6	5	8	6	4	11	0	2	0	4	3	3	0	0	1	0	0	0	4	1	0	2	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	3711	7346	749	2373	1924	612	306	131	590	134	448	289	69	59	142	80	28	29	191	58	78	14	120	16	38	37	31	46	20	4	5	11	3	2	37	8	15	5	12	2	4	7	5	4	11	0	2	0	3	3	2	0	0	1	0	0	0	4	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9963	9125	2679	3023	2428	1144	800	600	751	369	633	384	232	210	232	153	119	84	224	82	97	34	111	44	53	65	43	51	21	13	15	21	7	8	36	13	16	7	12	3	4	8	3	3	8	0	2	2	4	2	3	0	2	1	0	1	0	4	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	3751	7434	733	2299	1926	614	319	124	564	114	506	280	70	75	159	76	31	24	192	61	80	13	93	20	42	41	30	37	11	5	4	12	3	1	32	11	13	3	12	1	2	7	3	3	8	0	2	1	3	2	1	0	1	1	0	0	0	4	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9975	8982	2648	3046	2363	1112	812	593	777	375	691	403	235	206	230	153	120	84	217	98	81	40	122	40	50	59	42	42	24	10	13	14	9	11	26	16	15	6	7	5	3	7	15	1	1	1	1	2	5	0	5	0	2	1	0	1	0	4	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	3741	7355	734	2313	1867	611	320	132	588	103	563	308	70	80	157	75	28	22	184	77	56	15	102	18	39	39	31	29	11	2	5	8	2	3	22	14	12	3	7	2	2	6	15	0	1	0	1	1	3	0	3	0	1	1	0	0	0	4	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10071	8993	2594	3002	2387	1107	816	586	740	384	673	405	227	190	236	143	114	88	211	111	71	39	152	37	53	47	48	61	21	13	10	15	11	11	33	17	11	6	2	4	4	3	15	1	2	2	0	2	4	0	4	0	2	1	0	1	4	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	3848	7424	727	2269	1887	608	336	148	559	101	542	313	62	76	166	70	26	23	176	85	39	16	137	18	43	32	29	55	10	4	6	10	2	2	31	13	9	4	2	1	1	1	15	0	2	0	0	1	2	0	3	0	1	1	0	0	4	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
