label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75
0.03	north17_all	80	6508	3075	4475	1078	967	1779	709	416	422	253	354	384	133	213	134	177	99	78	68	124	63	35	23	28	52	37	25	17	15	25	22	10	5	3	9	4	7	5	4	6	0	3	0	8	2	3	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_active	80	3172	1601	2864	462	512	1205	424	211	241	140	214	242	60	130	74	115	58	41	41	91	39	19	10	18	31	23	14	5	11	12	14	6	3	2	2	3	5	2	4	4	0	0	0	7	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6476	3134	4264	1038	955	1782	720	429	408	262	376	358	134	238	133	188	106	82	78	118	59	37	25	27	49	43	28	16	16	25	22	7	3	2	9	3	7	3	4	6	0	5	0	4	4	2	1	0	1	1	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3193	1608	2701	463	508	1198	434	219	225	141	238	238	59	153	72	106	59	46	46	90	37	17	13	18	30	22	16	7	13	10	14	4	2	2	2	0	5	2	3	4	0	0	0	3	2	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6467	3130	4324	967	990	1708	725	426	425	280	359	354	140	270	135	174	120	71	81	93	60	36	23	21	47	35	25	10	17	19	18	10	1	5	9	5	8	4	5	3	3	5	0	10	3	2	2	0	1	1	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3187	1637	2787	433	546	1144	418	227	236	139	226	242	65	162	69	93	69	34	43	66	39	14	14	9	30	15	14	8	13	6	11	6	0	3	4	1	7	4	4	1	2	1	0	9	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6526	3105	4271	975	1025	1696	740	410	424	269	383	353	159	253	134	149	108	70	85	92	64	42	20	23	47	30	32	15	24	8	22	11	0	4	7	4	6	5	5	4	3	4	0	9	3	1	2	0	1	1	2	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3186	1588	2851	459	559	1138	425	220	228	135	243	228	86	154	76	78	73	37	42	63	33	15	10	11	33	11	19	11	16	2	14	5	0	2	4	1	6	4	4	2	2	1	0	8	2	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10744	5383	1756	1306	1222	593	500	358	389	212	306	154	130	123	99	103	61	115	62	55	48	21	35	21	21	15	38	31	14	11	6	8	9	13	13	1	2	16	7	2	3	2	6	5	2	3	1	2	0	0	1	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	6564	3320	872	698	671	284	226	177	198	108	172	77	68	63	49	59	28	76	31	35	30	11	15	9	6	6	22	20	12	6	4	3	5	8	6	1	0	16	6	0	2	1	0	5	2	2	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10782	5445	1734	1335	1191	617	516	387	357	227	309	161	147	117	99	96	61	114	63	54	53	22	41	20	24	16	35	24	12	12	8	6	15	13	17	2	3	15	8	6	1	2	5	4	2	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	6545	3374	834	752	663	303	242	193	177	121	176	82	79	62	52	50	27	72	35	34	31	13	21	9	10	7	20	11	11	6	5	2	9	5	13	2	1	13	7	4	1	2	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	11047	5536	1780	1341	1190	600	526	390	358	235	301	162	155	102	86	88	74	103	63	54	51	25	48	24	24	14	38	21	12	9	8	4	17	12	21	3	6	8	10	5	2	2	3	4	2	0	0	1	0	1	1	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6780	3403	850	752	675	292	251	188	182	117	176	83	78	54	41	48	34	62	34	29	30	13	24	15	12	6	23	9	12	5	4	0	10	6	17	2	1	6	8	4	1	2	0	4	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	11007	5565	1786	1383	1134	608	529	395	358	232	314	166	162	114	101	86	64	100	53	64	49	28	40	27	19	17	25	26	13	9	7	7	17	11	28	5	7	3	8	6	2	1	3	4	0	0	0	0	0	1	0	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	6693	3488	889	785	649	296	257	188	188	112	180	83	74	60	50	51	25	52	30	38	28	12	19	18	13	8	15	11	13	6	4	3	12	5	24	3	2	1	5	5	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	11016	5672	1787	1419	1167	614	538	410	358	221	303	147	177	115	89	83	72	117	60	57	45	37	33	32	22	17	22	34	16	11	5	10	16	17	20	4	5	0	7	7	2	0	1	4	1	1	0	0	0	3	0	1	0	1	0	0	0	1	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	6690	3601	906	788	695	304	253	208	187	109	176	69	91	52	43	56	33	63	31	30	21	14	15	22	13	7	11	20	13	6	3	6	10	11	16	2	2	0	4	5	0	0	0	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	10959	5590	1845	1474	1201	587	536	395	352	225	297	158	161	119	88	83	57	122	58	51	45	38	23	37	27	23	21	37	20	10	5	12	14	16	18	4	4	0	5	3	3	1	0	3	1	1	1	0	0	2	0	0	0	1	0	0	0	1	2	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	6672	3531	939	805	739	274	252	197	177	110	162	74	82	56	45	46	31	71	28	24	25	16	9	19	14	10	13	25	14	5	5	7	8	11	15	2	3	0	3	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	11129	5582	1807	1473	1191	634	514	400	327	212	302	167	148	120	98	96	53	108	64	50	51	35	27	33	32	21	22	47	18	7	6	16	14	16	13	5	4	2	2	3	1	2	0	1	2	1	1	1	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	6784	3486	914	816	737	299	249	203	158	102	177	75	74	56	42	53	32	63	32	24	28	19	16	16	16	10	14	33	10	3	4	8	9	10	11	3	3	2	1	1	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	11219	5366	1864	1445	1218	620	504	385	364	242	314	175	131	114	105	104	54	100	67	63	55	32	28	28	32	20	28	36	16	8	6	14	9	14	17	5	5	9	3	3	1	5	1	0	2	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0
0.03	south28_active	80	6834	3322	950	808	730	290	247	192	185	117	193	82	64	59	48	59	36	62	37	34	32	19	17	15	18	11	20	23	8	2	4	5	6	10	15	3	3	9	3	3	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	11188	5301	1790	1408	1237	655	488	410	348	238	323	168	133	113	113	105	63	91	61	68	58	34	35	25	25	17	24	26	10	8	6	12	7	15	12	5	3	12	2	3	3	5	2	1	2	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south29_active	80	6799	3250	899	796	729	320	236	200	167	111	208	76	64	60	52	64	37	52	37	37	34	19	21	17	13	9	15	16	6	3	2	4	5	11	9	3	1	9	2	3	0	0	0	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11237	5246	1768	1368	1263	626	462	408	370	231	300	171	153	115	113	125	68	90	61	64	53	33	34	20	20	11	32	19	16	11	7	9	4	17	9	4	2	12	3	3	2	4	2	4	2	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south30_active	80	6809	3191	898	746	740	307	225	195	186	105	187	74	75	58	53	69	35	48	33	33	25	15	17	14	10	7	20	12	12	3	3	3	2	12	7	2	0	8	2	2	0	0	0	1	2	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10831	5347	1808	1364	1182	571	497	359	344	215	306	159	169	138	96	107	52	73	65	53	34	25	31	29	34	15	23	34	15	8	12	11	14	10	9	7	9	5	4	7	3	6	2	7	1	1	2	0	0	4	0	0	1	1	1	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	6530	3310	887	743	677	284	211	181	181	95	183	70	86	66	43	61	28	41	39	30	15	14	14	8	17	4	11	22	9	4	8	8	8	6	3	3	6	4	2	5	1	3	2	5	0	0	2	0	0	2	0	0	1	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	10940	5295	1800	1361	1158	582	518	381	331	222	316	167	168	124	109	111	56	75	68	72	43	24	28	29	40	12	25	19	10	8	13	10	20	11	12	9	5	6	1	6	4	5	1	5	3	0	1	0	0	4	0	0	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south32_active	80	6689	3329	890	706	651	272	241	204	168	99	187	79	85	57	44	54	28	43	40	39	19	9	14	10	24	4	11	11	6	2	7	5	11	7	6	5	3	6	0	4	1	1	1	5	2	0	1	0	0	2	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	10941	5439	1848	1344	1137	587	516	394	326	225	313	167	161	120	112	125	63	86	58	77	40	24	25	25	37	16	31	19	7	9	12	8	24	12	14	8	6	9	2	5	4	6	1	5	2	1	0	0	0	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
0.03	south33_active	80	6741	3406	916	711	651	279	245	211	170	101	183	76	81	60	50	61	28	54	35	42	20	11	16	8	23	5	17	13	3	3	4	4	12	9	5	6	5	8	2	2	1	1	1	5	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	10812	5335	1817	1376	1176	590	509	398	313	243	320	152	151	100	103	109	73	85	60	77	45	23	34	19	36	13	32	18	6	10	7	10	28	12	10	8	6	10	2	5	3	2	1	2	3	1	0	1	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1
0.03	south34_active	80	6690	3361	900	718	702	286	239	218	158	116	187	67	71	54	47	56	32	53	40	44	23	12	15	11	25	5	17	13	2	3	0	4	16	9	6	8	5	7	2	2	1	0	0	2	3	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10907	5446	1853	1388	1223	600	515	409	315	237	283	135	143	110	109	128	78	92	62	60	41	26	34	16	21	14	28	26	10	7	7	12	18	6	22	6	6	9	3	3	1	2	2	2	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
0.03	south35_active	80	6714	3384	904	725	728	285	235	220	161	110	174	56	62	58	54	73	37	58	37	32	21	15	13	12	13	5	15	20	5	2	2	6	11	5	14	5	5	5	2	0	0	0	1	1	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10854	5364	1798	1414	1253	601	506	398	316	235	264	138	148	99	104	108	83	99	65	58	32	34	36	29	24	16	19	34	16	6	9	14	21	13	15	7	6	10	3	2	0	4	2	2	1	1	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0
0.03	south36_active	80	6659	3316	872	752	748	294	232	202	159	104	170	53	61	47	54	75	43	62	38	29	16	21	10	19	13	6	8	27	7	1	5	7	16	9	10	5	4	5	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	10940	5365	1790	1354	1267	613	525	393	311	245	271	156	146	126	105	101	70	92	75	53	27	32	29	28	28	18	20	35	18	5	14	13	13	14	18	6	9	9	3	2	0	5	1	2	2	1	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	2	0	0	0	0
0.03	south37_active	80	6672	3292	850	712	729	291	256	194	159	105	170	63	63	57	50	67	40	52	40	20	14	19	10	19	18	9	7	27	10	1	7	7	10	10	12	4	5	5	0	1	0	2	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0
0.03	south38_all	80	10979	5400	1788	1307	1255	599	541	416	323	240	309	161	137	116	102	91	68	99	64	50	29	28	19	27	22	23	31	27	16	7	13	15	16	13	18	5	10	10	3	2	0	6	0	2	2	3	4	2	2	1	0	0	1	1	1	0	0	0	1	0	0	2	1	0	0	0	0	5	0	0	1	2	0	0	0	0
0.03	south38_active	80	6573	3390	868	699	713	270	261	207	165	97	199	71	65	51	47	51	34	56	36	20	16	18	6	19	15	9	15	19	8	2	6	10	13	10	15	2	5	5	0	1	0	2	0	0	0	3	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	2	0	0	0	0
0.03	south39_all	80	10972	5416	1777	1327	1230	592	517	403	325	242	338	167	130	120	104	98	63	77	59	57	29	27	18	17	27	21	33	31	11	10	10	10	10	8	18	4	14	19	3	3	0	5	1	2	2	3	4	1	2	1	0	0	2	1	1	1	1	0	1	1	0	1	1	0	0	0	0	5	0	0	0	2	0	0	0	0
0.03	south39_active	80	6548	3399	872	720	715	255	246	199	166	97	217	76	66	52	56	57	28	37	32	30	15	17	10	13	17	7	15	24	6	6	3	6	8	6	17	1	8	15	0	1	0	2	0	0	0	3	0	1	1	1	0	0	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	2	0	0	0	0
0.03	south40_all	80	10840	5243	1843	1323	1172	582	503	398	324	227	340	159	135	106	100	89	68	71	51	64	34	31	16	23	25	23	35	27	12	12	6	10	8	8	15	2	10	17	4	1	2	2	2	2	0	3	3	1	2	1	0	0	1	2	0	1	1	0	1	2	0	1	1	0	1	0	0	1	0	1	0	2	0	0	0	0
