label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	north6_all	80	17831	7634	2404	2649	1177	1798	605	516	488	326	455	268	316	158	139	172	123	116	74	69	59	53	35	29	25	70	24	28	31	24	12	16	15	6	9	13	4	7	2	9	2	1	7	7	2	4	1	1	2	7	1	6	0	1	6	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north6_active	80	11408	4820	1131	1570	534	1107	288	237	242	164	259	139	181	77	79	86	65	63	38	33	31	28	16	13	12	51	11	16	23	11	2	9	11	2	3	9	1	4	2	8	2	1	4	5	1	3	1	0	1	2	0	3	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_all	80	17705	7626	2420	2624	1131	1816	623	519	469	326	455	260	326	159	151	160	122	129	74	72	58	57	32	33	25	67	26	27	30	26	11	18	15	5	9	11	6	8	2	10	2	3	4	7	3	3	4	0	4	6	1	5	0	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_active	80	11307	4813	1144	1520	508	1143	294	237	224	162	260	124	182	79	86	83	64	79	39	29	30	25	15	14	11	46	11	14	24	13	1	9	10	2	2	5	1	5	2	9	2	2	3	5	2	2	1	0	2	1	0	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north8_all	80	17749	7677	2443	2626	1135	1842	653	508	449	323	434	268	367	182	138	148	109	136	72	78	54	55	35	33	23	64	28	27	28	22	11	18	16	4	6	13	6	4	6	9	4	4	5	6	3	3	3	1	3	6	2	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	11319	4798	1123	1514	514	1166	314	229	203	156	259	137	190	81	79	79	51	75	36	36	25	28	16	13	8	46	14	13	21	13	3	11	9	1	3	3	2	4	4	8	3	3	2	3	2	2	0	0	2	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	17468	7704	2430	2679	1132	1716	687	480	451	317	388	267	345	200	143	143	103	112	81	80	54	45	31	28	25	62	27	27	26	20	12	20	13	5	5	11	3	3	4	11	7	4	2	4	4	2	4	2	8	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	10960	4830	1075	1596	510	1060	304	217	210	155	222	139	182	89	74	76	47	62	41	45	22	25	11	8	8	41	13	12	18	13	5	10	5	2	1	1	1	1	2	8	5	3	0	1	3	1	0	1	6	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	17547	7817	2386	2695	1157	1771	681	473	452	324	406	266	361	192	137	137	131	113	94	73	59	46	32	32	29	54	27	29	32	16	15	14	10	6	5	11	5	4	5	6	8	2	3	4	2	6	1	2	7	0	1	0	0	0	3	0	1	0	1	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	11020	4850	1062	1610	537	1086	311	217	215	158	230	145	212	83	65	79	62	52	44	45	26	27	12	10	10	34	11	13	22	11	7	7	1	3	1	1	2	1	2	2	5	2	0	1	2	5	0	1	6	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	17776	7774	2417	2693	1125	1845	653	471	499	316	452	256	312	167	162	145	121	108	76	72	61	50	40	34	30	62	20	29	14	26	17	12	21	7	10	10	7	5	6	6	3	2	1	3	2	3	3	0	5	6	0	9	2	0	2	2	5	1	0	0	0	2	1	0	2	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0
0.03	north11_active	80	11193	4792	1157	1625	529	1184	288	222	263	143	265	125	199	80	83	76	63	46	33	38	36	21	29	17	12	44	13	17	9	14	10	7	10	4	3	5	4	4	2	4	1	1	1	1	0	3	3	0	0	5	0	8	0	0	2	2	2	1	0	0	0	2	1	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0
0.03	north12_all	80	17695	7839	2384	2699	1138	1785	639	488	518	342	445	263	316	154	165	118	115	100	73	73	64	50	31	36	28	48	20	26	18	26	11	8	21	10	11	9	11	5	4	7	3	4	2	5	1	3	4	0	0	6	1	3	1	0	2	2	5	1	0	0	0	2	1	0	2	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0
0.03	north12_active	80	11170	4785	1138	1665	519	1134	282	235	274	162	242	142	207	78	86	65	59	50	29	35	33	16	18	23	18	28	12	16	10	12	5	3	12	6	6	6	6	3	2	4	1	2	2	1	0	3	3	0	0	5	1	1	0	0	2	2	2	1	0	0	0	2	1	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0
0.03	north13_all	80	17807	7816	2345	2697	1157	1842	651	502	509	333	437	247	334	162	172	120	107	87	74	76	70	45	26	32	25	46	19	27	23	14	12	13	17	10	9	10	11	3	7	9	5	5	2	5	1	2	5	0	0	5	5	5	0	0	0	0	4	2	0	0	1	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_active	80	11220	4812	1096	1635	522	1160	292	227	268	153	215	135	226	81	98	59	56	47	36	34	34	16	16	22	17	25	11	17	14	5	6	5	9	5	5	7	6	1	4	6	2	1	2	2	0	2	3	0	0	4	5	3	0	0	0	0	1	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_all	80	18009	7620	2333	2610	1158	1816	672	530	495	324	413	272	322	176	165	123	92	81	70	74	63	43	29	30	27	49	19	28	33	11	13	12	14	7	10	7	9	3	6	12	3	5	2	5	1	3	2	2	0	5	6	4	1	0	0	0	2	2	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	11238	4683	1098	1566	521	1151	305	229	267	155	212	150	209	90	99	55	46	49	29	32	30	17	15	22	20	22	12	15	20	2	6	5	7	3	5	5	4	1	3	5	1	1	1	1	0	2	0	0	0	4	5	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_all	80	18115	7525	2364	2592	1120	1847	658	511	472	318	392	273	334	165	165	127	108	100	77	76	61	38	33	30	24	64	19	31	35	14	16	16	14	7	9	8	3	2	5	15	4	3	1	6	1	2	1	3	3	0	6	2	1	1	0	2	1	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	11283	4670	1112	1539	512	1172	309	215	246	145	204	149	215	79	107	52	62	55	40	35	34	16	16	23	14	35	10	15	21	3	9	7	5	2	4	4	1	2	3	10	2	0	0	2	0	1	0	1	1	0	5	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_all	80	17967	7636	2348	2602	1117	1789	629	520	432	323	401	285	339	163	163	128	112	117	80	70	60	50	37	29	21	63	20	28	37	20	20	14	13	4	7	11	3	2	4	18	5	1	2	5	1	1	0	3	3	1	1	2	1	1	0	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_active	80	11324	4848	1119	1537	514	1139	290	225	218	154	226	135	204	69	94	59	68	66	43	38	35	24	15	20	11	39	9	13	23	6	14	5	7	1	5	7	3	2	1	13	4	0	0	2	0	0	0	1	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_all	80	17948	7704	2423	2631	1126	1800	619	536	428	352	400	265	338	168	166	136	123	129	80	72	59	49	40	28	19	67	25	30	34	16	18	15	13	6	6	10	3	5	6	13	5	0	2	5	0	2	1	2	4	1	2	2	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	11411	4881	1133	1553	543	1127	298	253	205	166	228	125	215	65	89	66	74	70	49	41	33	23	16	18	9	54	14	14	23	6	12	6	6	1	4	5	2	3	4	11	4	0	1	3	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	17827	7775	2389	2631	1161	1805	634	533	462	339	408	235	315	176	157	137	130	120	70	76	61	51	39	31	27	62	23	32	26	17	17	12	11	6	7	14	5	4	8	7	5	2	2	3	0	2	2	2	1	2	3	3	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	11290	4931	1110	1562	550	1154	288	256	216	160	240	117	186	74	78	76	75	66	40	43	30	23	18	19	10	51	12	18	16	7	10	5	5	2	5	9	3	1	5	4	4	2	1	2	0	1	1	0	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	17452	7842	2378	2557	1173	1897	650	528	471	363	431	268	334	175	160	152	128	121	66	68	56	52	44	33	27	60	21	27	28	16	18	16	12	7	9	14	5	4	8	7	5	3	2	4	0	2	3	2	1	3	3	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	11052	4919	1095	1525	542	1230	287	260	236	171	252	134	213	78	80	79	73	64	36	35	30	21	19	20	10	47	11	16	17	5	7	8	6	2	5	7	3	1	5	5	3	3	2	4	0	1	1	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	17567	7757	2385	2515	1176	1853	683	524	446	345	458	248	353	164	148	149	136	108	66	68	66	47	47	44	31	69	20	24	22	21	16	18	9	8	9	17	5	2	6	3	2	4	1	5	0	2	3	2	1	4	3	1	0	1	3	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	11181	4861	1101	1481	534	1209	312	252	225	153	275	140	214	75	73	75	72	62	36	33	34	25	20	26	11	55	8	16	15	10	9	9	5	1	6	11	4	1	2	2	1	3	1	3	0	1	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	18024	7731	2355	2696	1108	1717	643	504	450	335	411	244	372	162	157	148	151	123	62	56	48	47	42	28	29	75	28	26	21	19	15	9	14	8	12	21	6	5	3	8	6	5	4	3	3	0	5	2	7	0	1	2	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
0.03	south21_active	80	11399	4842	1063	1586	488	1067	288	210	236	146	240	112	218	79	77	94	83	65	25	20	30	18	18	9	12	43	12	13	15	7	8	4	4	5	4	10	3	3	1	5	3	1	2	1	1	0	4	1	1	0	0	2	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	17991	7696	2316	2706	1121	1702	669	520	458	339	416	259	366	171	153	136	146	125	75	62	51	40	38	37	30	69	28	27	21	17	18	6	9	7	11	20	8	2	4	8	8	4	2	6	3	4	3	2	7	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	11383	4829	1056	1618	507	1061	302	210	239	148	233	122	216	81	71	88	81	71	35	24	24	19	16	12	13	35	12	15	14	4	10	2	1	4	4	13	3	0	2	5	3	1	0	5	1	2	3	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	17929	7643	2281	2699	1132	1733	663	523	474	344	428	264	371	173	142	135	141	117	80	76	51	46	45	33	27	52	26	29	19	18	12	10	7	8	6	19	7	4	4	7	7	3	3	5	4	4	1	1	2	2	0	1	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	11300	4842	1051	1626	527	1084	296	223	247	155	225	130	227	79	67	79	82	73	36	32	25	22	16	11	11	23	12	16	12	4	7	5	1	4	3	14	4	2	2	5	2	1	2	5	2	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	18077	7506	2335	2679	1167	1747	658	527	482	342	422	259	365	182	139	128	136	117	98	84	60	43	43	35	29	43	26	27	22	19	16	10	7	7	5	9	10	5	3	6	6	2	3	6	3	5	1	3	1	2	0	2	1	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0
0.03	south24_active	80	11531	4713	1088	1589	543	1087	290	233	256	159	222	126	216	89	64	72	73	71	41	38	28	24	16	14	11	16	14	13	12	6	12	4	1	4	2	5	6	3	2	6	1	2	3	5	2	3	1	2	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
0.03	south25_all	80	17977	7547	2360	2694	1144	1750	663	521	467	361	429	240	375	177	142	142	132	123	87	91	68	46	38	37	32	48	29	27	31	16	15	12	8	8	7	6	10	8	2	9	11	3	4	7	2	1	0	2	1	3	2	1	2	0	2	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
0.03	south25_active	80	11371	4711	1092	1637	519	1081	291	244	243	165	235	117	229	86	69	83	72	79	32	47	37	24	14	20	13	26	15	10	18	6	9	5	1	4	2	3	6	3	1	7	7	2	4	4	1	1	0	2	1	2	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south26_all	80	18035	7546	2419	2659	1135	1740	664	533	439	353	438	269	349	162	142	146	126	118	84	82	64	45	37	44	34	58	29	25	36	16	21	11	15	4	7	14	8	9	2	10	10	5	3	4	1	3	0	2	3	4	2	1	2	0	2	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south26_active	80	11362	4736	1075	1629	500	1066	291	248	222	160	253	135	215	77	67	84	63	79	40	44	36	23	15	25	15	33	14	10	23	7	12	4	8	3	2	10	5	3	1	6	7	4	3	0	0	2	0	2	1	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south27_all	80	17910	7687	2425	2621	1155	1758	669	524	433	337	441	262	351	148	142	130	113	121	71	75	65	49	34	46	38	57	32	19	41	18	19	13	17	5	6	12	9	5	4	9	12	7	3	4	2	4	0	0	3	5	3	0	2	0	1	1	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	11202	4737	1085	1578	494	1067	308	248	221	139	253	132	225	70	70	70	56	77	38	40	38	26	16	25	19	38	17	7	21	11	10	6	9	2	2	10	6	0	2	4	8	4	2	0	1	3	0	0	1	2	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	17704	7784	2439	2643	1166	1717	642	529	450	313	476	259	334	161	139	134	108	103	69	68	51	61	38	45	42	46	23	25	40	24	17	15	15	5	7	16	7	5	4	9	10	6	4	4	2	4	2	0	4	5	2	1	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	11044	4811	1115	1577	507	1045	296	252	230	136	271	127	218	74	68	60	53	64	41	38	27	28	19	22	18	26	12	13	21	13	10	8	9	1	2	12	4	3	2	3	8	4	1	1	1	3	2	0	2	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	17580	7750	2414	2555	1177	1734	645	510	433	302	460	255	305	172	146	130	102	125	74	68	41	63	40	39	34	52	27	23	46	27	17	19	8	9	5	20	11	4	4	5	4	4	5	8	1	3	2	0	2	1	4	2	1	1	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	11008	4794	1117	1510	537	1093	303	244	214	140	262	127	187	78	79	58	53	77	38	32	19	26	21	18	16	27	13	10	26	15	11	11	4	4	2	17	8	3	3	2	3	2	1	6	1	2	2	0	2	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	17701	7837	2357	2520	1172	1777	665	501	453	323	425	239	302	184	154	144	100	118	81	94	49	61	51	34	32	58	23	21	41	22	15	19	10	10	5	21	10	3	2	3	6	2	5	11	3	4	2	1	2	3	3	2	1	1	3	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	11163	4825	1076	1456	531	1141	306	231	218	157	243	109	176	84	77	64	52	75	36	52	24	27	29	20	14	30	11	10	23	12	11	9	3	5	2	18	6	3	1	1	5	1	1	9	2	1	2	0	2	3	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	18199	7732	2333	2756	1106	1720	665	516	538	321	437	233	386	184	159	152	139	118	85	72	58	47	35	28	31	48	15	22	32	14	17	14	9	6	10	19	6	8	2	11	6	3	3	4	2	4	2	0	0	4	1	3	1	2	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	11487	4825	1143	1640	478	1055	316	232	271	156	265	115	248	102	81	83	78	80	51	30	25	24	14	11	18	26	6	16	21	8	7	9	1	3	3	9	1	3	1	10	1	1	0	4	1	2	2	0	0	4	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	18249	7509	2369	2728	1142	1750	654	510	509	338	437	262	353	173	160	140	146	110	93	70	56	49	40	31	31	46	21	24	29	15	13	10	12	10	13	10	8	6	3	3	2	4	2	1	5	6	2	1	1	4	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	11519	4629	1150	1640	511	1090	324	230	253	156	242	127	222	90	88	73	86	74	49	35	22	29	16	17	13	26	8	19	20	6	5	7	2	6	6	5	3	2	2	3	1	2	0	1	1	2	1	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	18036	7621	2374	2594	1157	1732	632	497	477	331	430	274	353	181	149	133	144	119	74	65	53	43	37	30	39	52	21	23	31	18	12	12	13	7	10	13	9	2	7	3	2	2	3	3	6	8	2	1	4	3	1	1	0	0	1	0	0	1	2	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	11355	4719	1098	1550	513	1112	289	221	221	159	227	135	213	83	78	62	81	72	30	31	27	24	15	16	21	28	11	15	18	9	4	7	4	5	5	10	4	1	4	3	1	1	1	2	0	4	1	0	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	17822	7601	2384	2607	1196	1755	638	508	464	325	425	289	371	161	154	135	142	131	71	63	48	40	30	32	34	63	21	20	32	20	14	11	12	7	10	12	9	2	10	4	2	3	3	6	5	5	4	1	4	3	4	1	0	0	1	0	0	0	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	11321	4682	1096	1574	544	1148	290	232	196	148	238	150	228	64	78	60	79	74	25	30	23	21	12	16	17	39	9	12	17	7	6	6	5	4	5	9	4	2	5	3	2	1	1	4	0	2	2	0	0	3	2	0	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	17841	7638	2356	2718	1214	1751	640	487	476	325	449	301	389	184	150	138	143	137	63	59	56	45	28	41	37	62	16	26	30	26	18	12	11	5	11	10	8	5	9	2	1	3	3	8	3	5	2	0	4	1	4	0	0	0	0	0	0	0	2	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	11273	4763	1067	1586	565	1098	276	224	208	148	257	159	231	79	70	59	77	74	19	32	26	23	15	19	19	42	8	15	15	10	13	8	7	3	4	8	4	4	5	1	1	1	2	6	0	2	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	17804	7686	2324	2708	1210	1789	655	498	466	336	452	299	378	183	145	136	133	139	70	74	57	52	29	39	25	64	15	29	31	31	21	11	9	3	13	9	8	7	5	9	3	5	2	8	1	7	2	2	2	1	3	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	11323	4831	1061	1615	570	1095	286	231	214	163	275	156	227	78	66	64	72	76	23	43	29	26	18	16	14	40	4	20	16	14	15	6	8	1	5	6	2	5	2	8	3	3	1	7	0	6	1	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	17920	7654	2349	2683	1180	1800	655	464	481	334	415	296	347	190	135	129	129	120	68	90	62	55	32	39	23	53	22	32	30	32	23	13	12	6	8	14	7	5	3	8	6	5	3	4	1	7	0	3	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	11308	4791	1066	1597	572	1139	285	215	242	169	247	157	197	86	56	70	73	63	26	59	29	32	21	16	12	32	6	20	16	17	18	5	9	3	3	10	2	3	0	8	5	5	2	4	0	6	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
