label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	north13_active	80	8682	15010	4387	4062	869	574	712	347	1392	1186	141	451	126	124	66	149	23	23	56	65	77	28	27	26	15	17	3	3	5	2	6	0	3	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north14_all	80	36829	22544	9631	6849	3588	2403	1948	1268	1840	1605	550	697	350	257	193	228	122	83	87	89	91	44	57	19	23	27	10	11	12	8	6	0	6	6	2	5	3	1	2	0	0	1	1	0	1	0	0	2	0	0	0
0.03	north14_active	80	8523	15355	4390	4093	864	559	750	341	1444	1351	148	520	137	122	66	150	23	21	40	66	72	27	38	9	15	19	2	3	3	3	4	0	3	0	2	2	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north15_all	80	36570	23663	9806	7201	3595	2425	1956	1258	1971	1688	548	695	354	269	192	223	103	86	81	105	98	37	51	44	22	26	10	11	6	14	7	0	6	5	7	4	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0
0.03	north15_active	80	8154	16634	4675	4516	815	586	803	375	1622	1458	143	517	146	139	63	151	24	33	40	81	79	18	31	35	16	21	3	2	0	2	4	0	1	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	36643	24515	9864	7479	3601	2474	1974	1268	2069	1748	555	717	353	268	182	229	100	89	91	105	101	45	60	66	20	26	11	10	5	13	9	0	6	2	7	4	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	7856	17790	4973	4839	790	649	880	409	1743	1530	157	546	160	153	58	151	27	38	43	82	87	19	45	59	16	23	5	3	0	1	6	0	1	0	5	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	36837	25596	10196	7865	3611	2482	1941	1314	2279	1885	547	710	364	281	181	230	98	83	94	132	103	42	48	69	24	25	13	9	3	11	15	0	7	3	6	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	7515	19154	5393	5237	718	710	885	458	1967	1658	168	563	170	174	56	166	25	35	44	113	88	20	38	67	17	22	5	3	1	1	13	0	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	36795	25867	10188	7832	3548	2509	1932	1334	2365	1845	550	703	347	287	193	216	110	82	100	125	114	37	54	66	32	17	10	8	5	5	16	3	4	2	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	7429	19482	5475	5240	693	723	873	472	2048	1611	177	564	153	164	65	162	31	30	44	106	108	19	44	62	22	15	4	3	3	1	15	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	36918	26005	10294	7729	3526	2529	1920	1362	2444	1900	569	715	367	295	183	250	112	85	93	139	93	44	46	43	30	32	12	11	7	8	13	4	6	5	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	7409	19589	5550	5211	702	746	869	485	2133	1667	200	579	154	165	68	201	34	23	49	118	84	22	39	38	15	27	4	3	6	4	12	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	36929	26050	10263	7777	3466	2510	1924	1395	2479	1779	542	786	346	325	198	235	103	93	103	126	108	41	61	53	31	37	15	12	10	11	5	6	4	3	1	0	1	2	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	7428	19714	5516	5229	660	760	878	480	2169	1550	196	643	136	182	78	184	32	33	65	105	96	21	50	47	16	34	4	3	8	4	4	1	1	1	1	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	37156	21649	9357	6726	3546	2405	1923	1269	1809	1522	567	597	335	304	185	244	86	85	97	60	91	26	30	72	22	15	13	9	10	6	19	3	6	4	2	4	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	8727	14198	4266	3926	907	546	745	345	1430	1254	147	426	117	149	58	170	21	24	50	38	75	12	19	62	14	11	5	1	7	0	16	1	2	1	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	37066	21610	9368	6666	3554	2413	1875	1249	1785	1488	550	629	330	318	194	247	85	79	93	58	108	36	49	71	25	20	12	11	6	7	10	7	4	4	2	2	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	8685	14109	4255	3894	898	547	750	332	1418	1217	148	468	103	152	65	180	24	21	43	34	93	15	33	61	13	9	6	1	3	1	8	2	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	36907	22811	9713	6987	3595	2405	1943	1265	2135	1596	540	698	369	316	191	259	105	81	90	82	130	36	54	53	28	14	13	9	7	7	15	7	3	3	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	8354	15555	4690	4228	845	576	819	359	1778	1320	161	528	137	151	65	196	30	22	38	58	115	14	37	49	14	5	4	1	2	2	15	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	36927	24381	10132	7337	3534	2390	2020	1256	2238	1759	548	738	383	307	172	236	115	86	88	98	138	42	64	50	35	17	16	9	10	7	27	6	5	1	6	0	4	1	0	0	1	1	1	0	0	2	0	0	0	0	0
0.03	south24_active	80	7957	17333	5189	4689	762	611	909	380	1904	1467	172	563	158	160	60	182	29	26	45	82	121	15	47	46	22	8	8	3	4	2	24	1	2	0	4	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	37158	25718	10342	7783	3523	2431	2044	1307	2325	1950	540	838	397	280	163	261	110	95	87	112	146	41	55	43	39	20	14	13	18	4	29	9	8	3	5	0	5	1	0	0	2	1	1	0	0	2	0	0	0	0	0
0.03	south25_active	80	7657	19090	5555	5222	713	666	973	429	2020	1672	174	663	185	155	59	204	25	32	47	96	131	15	42	37	23	14	6	3	11	1	25	0	5	1	3	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	37200	26281	10511	7701	3486	2447	2076	1346	2248	2024	562	921	393	294	180	271	112	102	86	115	112	41	59	63	38	19	14	9	19	4	29	7	8	3	5	0	5	1	0	0	2	1	1	0	0	2	0	0	0	0	0
0.03	south26_active	80	7424	19787	5762	5272	668	684	1005	467	1938	1752	183	758	173	178	70	210	27	33	52	97	98	15	45	55	23	14	7	3	12	0	25	0	5	1	3	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	37014	26023	10419	7672	3578	2507	2087	1374	2207	1957	554	938	375	304	173	284	117	106	81	113	118	36	45	74	23	20	16	12	18	6	8	6	6	4	1	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7334	19819	5743	5210	700	720	992	474	1905	1700	191	767	173	173	72	209	25	32	42	96	107	13	33	65	12	16	8	3	14	3	5	0	4	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	36939	25251	10342	7469	3547	2480	2025	1316	1993	1897	590	870	342	311	197	242	109	101	76	102	104	36	40	72	22	21	16	9	10	7	3	7	3	6	0	1	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	7633	18790	5504	4908	723	676	916	448	1699	1632	199	709	142	173	83	168	26	31	37	84	95	15	25	67	13	18	6	3	8	4	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	37074	23891	9943	7218	3578	2498	2016	1235	1899	1727	583	762	324	312	181	243	111	102	72	101	87	30	36	54	21	22	21	11	10	7	6	3	2	6	0	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	8027	17193	5067	4583	781	630	855	394	1593	1490	183	600	131	168	72	159	26	31	36	86	77	15	21	49	12	19	5	2	8	4	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	37142	23656	9955	7216	3532	2511	1973	1217	1871	1638	574	734	327	290	181	259	108	86	73	96	63	30	43	63	17	24	21	12	10	6	7	3	2	6	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1
0.03	south30_active	80	8166	16873	4972	4566	773	629	859	368	1590	1401	158	573	118	156	74	178	33	28	37	78	54	20	31	60	8	21	3	4	7	2	5	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	36857	21580	9628	6724	3505	2504	1911	1299	1828	1553	532	620	363	284	179	244	107	93	89	80	113	38	52	72	20	24	15	14	8	7	5	3	0	1	1	1	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south31_active	80	8733	14067	4325	3826	891	568	768	330	1456	1275	150	457	129	144	45	169	30	27	47	62	100	20	35	66	14	21	4	6	5	3	5	3	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south32_all	80	37161	21284	9520	6925	3540	2513	1945	1339	1835	1544	522	613	351	279	196	211	118	84	90	100	105	40	56	64	25	27	12	12	6	6	4	4	3	1	2	2	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0
0.03	south32_active	80	8819	13964	4287	3962	892	581	751	363	1468	1269	126	458	114	132	48	147	36	23	46	74	91	21	40	61	12	22	3	5	4	2	4	3	1	0	2	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0
0.03	south33_all	80	37204	22596	9809	7149	3554	2479	1986	1332	1992	1626	536	683	345	280	193	217	120	78	83	90	122	44	67	70	28	22	10	14	4	4	7	4	4	6	4	2	2	0	0	0	2	0	1	2	0	0	1	0	0	0	0
0.03	south33_active	80	8612	15608	4690	4268	828	617	784	378	1636	1356	128	536	117	133	56	141	34	25	45	64	109	23	52	68	14	19	3	7	2	1	6	3	1	3	2	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0
0.03	south34_all	80	37197	23759	10001	7252	3529	2508	1994	1276	2132	1689	524	773	333	281	195	231	120	73	83	90	102	45	66	65	31	29	13	13	3	1	4	2	6	7	4	1	2	1	0	0	3	0	1	2	0	0	1	4	1	0	0
0.03	south34_active	80	8181	17161	5057	4554	762	656	828	404	1829	1468	134	624	145	141	62	161	29	25	50	63	85	26	53	62	15	24	4	4	2	0	3	1	2	3	2	0	2	1	0	0	1	0	1	1	0	0	1	4	0	0	0
0.03	south35_all	80	37163	24975	10343	7470	3612	2476	2020	1241	2156	1745	530	841	333	304	206	252	114	87	76	92	107	42	73	93	17	21	14	11	3	1	16	1	6	6	4	0	2	2	3	0	3	0	1	0	0	0	1	4	1	0	0
0.03	south35_active	80	7739	18612	5446	4908	710	706	908	421	1887	1543	150	675	158	171	83	181	30	29	45	75	89	22	62	85	9	16	4	4	3	0	15	1	1	3	1	0	2	2	3	0	1	0	1	0	0	0	1	4	0	0	0
0.03	south36_all	80	36959	25700	10422	7520	3560	2559	2012	1266	2186	1742	541	888	338	304	222	257	124	97	91	110	111	35	69	80	21	21	13	8	3	0	16	1	3	1	5	0	4	2	3	3	1	0	1	0	0	0	0	4	1	0	0
0.03	south36_active	80	7511	19408	5634	5030	667	757	941	426	1892	1559	165	709	175	188	87	193	33	33	52	94	96	20	55	73	12	16	5	3	2	0	15	0	1	0	2	0	4	2	3	3	1	0	1	0	0	0	0	4	0	0	0
0.03	south37_all	80	36896	25183	10303	7524	3608	2525	1905	1301	2035	1712	562	830	333	324	216	230	115	99	81	111	104	37	59	73	24	16	14	9	8	2	15	1	2	2	6	1	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	7666	18675	5456	4970	699	723	841	430	1711	1519	174	648	160	203	82	166	33	35	42	94	87	16	49	64	12	13	4	5	2	0	14	0	1	0	2	0	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	36868	23983	9843	7172	3548	2528	1864	1302	1838	1685	556	760	328	295	199	238	118	89	84	123	115	33	43	49	22	27	12	7	12	4	3	2	1	2	6	1	2	1	0	3	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8126	17127	4958	4512	756	665	769	400	1488	1470	155	588	137	176	73	163	37	32	46	98	101	14	29	41	12	24	2	5	3	0	2	0	1	0	3	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	37043	22849	9507	6863	3618	2508	1887	1356	1658	1510	543	731	315	289	186	241	120	83	62	104	92	42	41	46	29	33	14	9	13	7	3	2	2	2	5	2	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8497	15756	4531	4126	873	598	745	399	1293	1286	135	573	118	163	56	172	36	31	33	78	80	16	28	41	15	28	3	5	4	0	2	0	1	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	37070	22492	9399	7003	3543	2521	1978	1339	1745	1455	547	712	330	292	181	246	115	86	59	110	115	43	46	56	22	38	10	11	10	7	2	3	1	2	6	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	8569	15254	4350	4216	870	587	778	385	1406	1227	137	549	125	156	55	179	29	27	33	84	103	18	30	50	9	31	4	4	4	0	2	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
