label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51
0.03	north15_all	80	49435	15672	16368	5652	3789	2657	2185	1727	1095	801	715	412	327	288	220	305	119	113	69	151	48	39	19	25	31	38	11	15	11	17	4	8	3	2	2	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	30626	4585	13222	2165	1351	1087	1338	1069	451	381	458	96	61	139	37	242	28	64	22	121	19	24	3	14	26	29	1	12	5	14	3	6	2	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	50296	15749	16981	5731	3760	2773	2326	1709	1079	800	719	401	310	283	217	290	114	125	54	175	56	52	22	28	43	33	10	14	9	13	5	6	5	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north16_active	80	32014	4774	13874	2313	1342	1177	1456	1085	447	410	469	105	56	129	38	239	26	76	17	147	23	39	2	14	40	21	2	12	4	10	3	6	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	50471	15930	17137	5693	3726	2757	2336	1705	1044	861	709	398	316	290	199	267	109	123	62	146	49	55	22	26	45	36	13	12	7	11	6	5	4	5	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0
0.03	north17_active	80	32249	4829	13991	2315	1370	1168	1530	1096	416	468	441	98	60	146	37	214	28	71	20	119	21	45	1	11	39	24	3	11	2	9	3	5	4	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0
0.03	north18_all	80	50233	15828	17290	5623	3778	2704	2413	1771	1002	882	715	424	321	289	188	259	122	108	65	138	37	52	27	21	34	27	13	15	5	8	5	5	2	5	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0
0.03	north18_active	80	32129	4758	14140	2280	1399	1173	1582	1166	391	468	432	101	64	147	39	190	30	57	21	114	17	41	6	7	27	16	5	14	1	7	2	5	2	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	50415	15594	17238	5716	3744	2651	2430	1723	1017	896	689	424	338	276	176	244	126	118	77	133	32	46	21	22	28	23	12	13	8	4	5	0	1	6	2	0	0	0	0	1	0	4	0	0	1	1	1	0	0	0	1	0
0.03	north19_active	80	32349	4624	14038	2309	1431	1125	1630	1103	401	460	427	107	64	150	36	175	29	65	29	116	17	31	6	6	22	16	4	12	0	3	1	0	0	2	1	0	0	0	0	1	0	4	0	0	0	1	1	0	0	0	0	0
0.03	north20_all	80	50226	15620	17155	5671	3743	2636	2430	1826	974	855	691	451	316	258	191	250	109	119	72	114	33	44	21	19	25	19	14	25	8	2	3	1	1	5	3	16	1	1	2	1	0	4	1	1	1	1	1	0	0	0	0	0
0.03	north20_active	80	32223	4593	13997	2273	1426	1088	1604	1167	362	442	435	108	57	130	32	188	23	67	23	102	18	26	7	1	23	14	7	24	1	2	0	1	0	3	1	16	1	0	2	1	0	4	0	1	0	1	1	0	0	0	0	0
0.03	south21_all	80	37529	18204	9514	6317	3725	4207	3361	2733	1015	771	658	1108	996	714	278	226	240	109	99	103	57	35	29	31	14	23	40	17	20	5	7	4	9	2	2	4	0	3	1	0	2	0	0	1	1	0	0	0	0	0	0	0
0.03	south21_active	80	10605	9667	4337	3210	1251	3190	2646	2288	438	324	345	984	908	639	181	142	186	62	64	80	28	8	8	18	5	17	39	15	19	4	5	2	8	2	1	4	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	37494	18141	9493	6280	3704	4070	3327	2730	1040	775	609	1209	1022	661	274	217	241	123	95	84	60	39	24	39	16	29	42	11	19	4	9	5	6	4	1	5	0	1	1	2	1	0	0	1	0	0	0	1	0	0	0	0
0.03	south22_active	80	10736	9626	4369	3193	1260	3068	2639	2292	451	340	336	1076	930	594	179	136	189	72	61	65	30	8	4	24	4	20	40	9	18	3	5	2	6	4	1	5	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south23_all	80	37345	18137	9482	6283	3653	4132	3356	2808	1009	778	652	1094	993	626	266	243	214	124	102	84	62	32	26	40	26	21	43	7	19	4	10	6	2	5	1	2	1	0	3	2	2	1	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	10824	9619	4488	3204	1242	3149	2724	2354	413	360	371	972	891	561	175	161	169	72	63	67	33	6	4	23	7	12	38	4	17	3	4	5	2	4	1	2	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	37405	18368	9508	6195	3612	4247	3366	2733	965	777	641	1056	1054	616	277	237	185	130	81	81	49	40	18	34	23	26	48	12	24	3	8	7	7	6	8	1	1	0	3	2	1	1	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	10782	9716	4487	3179	1210	3198	2718	2279	373	378	351	921	965	545	179	167	141	76	48	69	26	5	3	23	5	15	43	6	21	3	3	6	6	5	8	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	37868	18436	9542	6192	3641	4517	3426	2708	982	785	635	916	1038	572	288	238	172	129	86	82	49	37	26	31	24	25	34	14	23	3	11	9	7	4	8	1	1	0	6	2	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	10879	9796	4451	3203	1223	3420	2744	2237	379	380	351	774	938	500	197	175	124	70	54	68	22	6	6	22	6	14	29	9	20	3	4	9	6	3	8	1	1	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	37697	18481	9534	6167	3628	4601	3354	2792	975	798	620	885	1072	647	273	213	199	128	99	104	39	41	28	27	17	29	26	15	16	2	10	8	7	4	15	1	0	0	5	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	10739	9858	4340	3159	1198	3494	2655	2316	371	364	323	746	983	565	197	160	149	81	64	83	16	4	6	18	5	14	24	10	13	2	4	8	6	3	15	1	0	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	37606	17868	9383	6075	3611	4312	3178	2725	962	783	604	854	932	690	254	220	191	137	107	107	39	36	26	30	17	24	23	13	12	9	8	8	3	3	13	2	0	0	4	4	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	9926	9104	4042	2981	1152	3228	2454	2221	363	334	274	701	824	608	178	156	145	92	73	82	19	5	4	22	5	15	21	8	11	7	3	8	3	2	13	2	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	37334	17344	9212	5942	3632	4085	2980	2527	913	746	594	750	792	632	240	212	194	130	99	112	43	39	23	30	20	21	20	7	11	11	7	5	4	1	13	6	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	9089	8238	3704	2734	1024	2939	2223	2041	324	286	244	616	686	559	157	134	143	87	59	85	18	8	4	22	6	10	19	4	8	8	5	5	3	0	13	6	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	37245	17053	9178	5891	3553	3653	2852	2277	927	717	578	775	748	574	246	220	180	121	93	92	51	40	24	29	12	21	24	12	10	11	3	2	10	3	5	6	1	1	1	4	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	8201	7635	3498	2565	906	2447	2058	1787	299	262	212	630	630	505	150	123	122	80	49	68	21	11	4	18	3	12	23	5	7	7	2	2	6	1	5	6	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	37120	16924	9090	5819	3586	3559	2801	2193	953	726	571	731	711	464	266	220	144	105	82	84	55	39	32	21	9	15	20	8	11	10	7	3	8	2	3	5	2	2	1	4	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	8057	7403	3414	2464	903	2355	2002	1685	298	259	216	597	589	403	165	112	92	59	36	65	19	10	5	13	3	7	19	3	4	7	4	2	4	1	3	5	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	37544	18300	9477	6258	3746	4185	3349	2840	1001	788	679	1083	862	777	241	223	165	141	97	127	42	41	33	38	15	13	16	7	8	7	9	5	11	4	10	3	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	10699	9842	4475	3235	1272	3199	2698	2339	376	364	377	968	768	708	147	161	115	89	57	104	18	13	11	28	4	11	16	3	5	5	9	5	10	2	6	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	37398	18247	9495	6200	3692	4175	3398	2811	991	773	652	1125	903	706	241	203	145	124	110	134	51	45	34	37	12	16	21	13	11	8	6	6	5	2	3	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	10565	9753	4351	3186	1219	3152	2736	2316	368	340	343	1013	808	637	153	145	100	78	62	104	20	14	17	27	2	6	19	8	9	6	5	4	3	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37290	18052	9521	6183	3715	4101	3491	2703	1017	737	627	1122	824	680	255	192	168	101	102	142	48	37	36	56	14	21	22	13	8	11	6	6	3	1	0	0	1	2	0	0	1	2	0	2	0	0	0	0	1	0	0	0
0.03	south33_active	80	10360	9473	4217	3142	1189	3078	2806	2202	385	318	302	1004	728	607	165	135	107	62	61	116	17	10	16	44	3	9	18	9	7	8	4	1	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0
0.03	south34_all	80	37390	18128	9473	6189	3666	4206	3377	2819	1021	723	647	1061	799	693	267	201	193	103	103	124	43	38	33	50	10	32	35	10	10	4	5	8	2	4	1	2	0	2	0	0	1	0	0	7	0	1	0	0	1	0	0	0
0.03	south34_active	80	10446	9451	4221	3106	1190	3159	2661	2345	372	304	315	933	703	600	183	145	135	70	54	99	16	8	14	37	1	17	28	9	10	3	3	1	0	3	1	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south35_all	80	37495	18219	9420	6195	3681	4147	3501	2882	1016	766	629	1010	706	687	279	211	189	99	93	128	44	36	35	57	15	37	29	7	9	12	6	11	10	6	1	3	1	1	1	0	1	0	0	7	5	1	0	0	1	0	0	0
0.03	south35_active	80	10505	9497	4226	3043	1203	3107	2752	2421	370	324	315	878	618	599	192	147	132	62	48	106	20	7	14	43	2	23	21	5	6	8	4	3	8	4	1	3	0	0	0	0	0	0	0	2	5	0	0	0	1	0	0	0
0.03	south36_all	80	37526	18337	9443	6249	3715	4349	3494	2836	975	800	629	932	766	753	305	234	168	121	96	109	47	37	36	47	20	32	24	15	15	10	4	6	8	6	1	4	1	0	2	1	1	0	0	5	5	1	0	0	0	4	0	0
0.03	south36_active	80	10736	9776	4377	3111	1247	3376	2799	2421	344	330	337	809	676	656	218	168	122	88	53	82	22	7	10	37	8	21	18	10	11	6	3	2	8	4	1	4	0	0	1	0	0	0	0	0	5	0	0	0	0	4	0	0
0.03	south37_all	80	37399	18068	9431	6299	3707	4174	3469	2682	948	842	629	881	770	684	291	243	151	125	92	107	44	37	33	35	20	31	23	14	20	13	4	7	8	7	2	7	1	0	2	1	1	0	0	0	5	1	0	0	0	4	0	0
0.03	south37_active	80	10489	9556	4365	3157	1195	3192	2770	2262	341	371	337	762	680	608	205	172	107	83	57	77	21	7	10	29	7	15	16	9	9	7	3	5	8	6	2	7	0	0	1	0	0	0	0	0	5	0	0	0	0	4	0	0
0.03	south38_all	80	37383	17652	9228	6185	3703	3922	3137	2404	926	823	595	883	747	636	257	233	137	135	101	92	46	39	32	35	20	17	17	19	17	15	5	8	0	4	2	6	0	0	2	1	1	0	0	0	5	0	0	0	0	4	0	0
0.03	south38_active	80	9728	8846	3992	2992	1112	2873	2446	1943	333	358	311	754	639	558	176	163	91	82	58	65	22	7	8	26	9	7	14	10	8	6	4	7	0	3	2	6	0	0	1	0	0	0	0	0	5	0	0	0	0	4	0	0
0.03	south39_all	80	37199	17130	9090	6044	3673	3700	3015	2355	973	779	580	898	750	591	246	215	158	110	90	84	53	46	32	33	21	20	24	11	15	12	2	7	0	3	5	6	0	1	3	2	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	8964	8086	3684	2813	1006	2603	2280	1842	324	317	268	765	627	506	153	150	107	57	47	60	22	8	9	24	9	7	22	3	7	6	1	7	0	2	2	6	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	37257	16513	8980	5822	3696	3600	2820	2293	967	770	573	829	702	584	224	202	143	105	98	78	57	37	30	32	20	31	29	12	2	11	4	7	0	3	4	1	0	3	3	1	0	0	2	2	0	1	0	0	0	0	0	1
0.03	south40_active	80	8257	7342	3358	2503	956	2434	2050	1746	301	294	259	699	565	485	121	120	100	45	50	52	25	8	10	24	9	13	24	5	2	7	3	4	0	2	1	1	0	1	2	0	0	0	1	2	0	0	0	0	0	0	0	1
