label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57
0.03	south23_all	80	43310	21025	16905	6401	5376	2280	2283	1698	1187	1172	791	842	281	392	182	232	103	134	180	123	93	38	35	31	10	19	13	16	6	5	7	7	1	0	5	0	2	2	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	23367	12163	10553	3425	3177	1118	1279	956	689	710	492	553	115	208	81	146	49	69	123	88	62	20	16	18	7	8	7	9	4	3	5	5	0	0	5	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_all	80	42500	20156	16381	6063	5095	2253	2146	1668	1156	1128	780	737	296	359	184	253	103	132	147	121	66	38	35	30	13	16	10	9	8	3	7	4	2	4	5	1	1	1	1	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0
0.03	south24_active	80	22646	11472	10157	3175	2949	1078	1180	921	665	689	480	457	137	207	77	151	49	79	96	92	46	23	13	16	8	8	3	1	4	2	3	3	0	3	5	0	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_all	80	41849	19857	15853	5963	4973	2227	2066	1710	1090	1137	709	709	266	313	172	245	101	141	126	106	59	37	31	23	14	19	14	7	6	4	6	6	2	4	3	1	0	1	1	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	22231	11248	9918	3088	2861	1047	1095	945	594	689	411	428	116	190	76	146	50	79	69	81	41	19	14	11	8	8	4	1	1	3	2	4	0	3	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	42533	20485	16019	6076	5028	2314	2076	1767	1145	1182	736	765	257	328	150	268	111	121	127	110	68	33	29	29	18	13	17	8	7	4	8	4	2	6	3	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	22859	11589	10120	3227	2905	1104	1116	960	631	706	439	446	113	196	67	154	54	65	70	82	41	16	10	15	10	2	5	3	3	3	3	2	0	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	43785	21076	16690	6326	5128	2329	2232	1799	1154	1241	766	782	251	356	130	248	116	114	127	115	90	27	24	30	14	19	20	9	6	4	7	5	1	5	2	0	0	1	0	2	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	23775	11961	10537	3438	3028	1140	1226	993	659	767	474	449	103	207	62	137	53	61	75	69	51	11	10	18	9	7	6	4	3	3	2	3	0	3	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	44641	21554	17537	6501	5344	2377	2295	1760	1222	1358	826	850	278	414	131	270	109	105	114	134	101	26	22	31	14	20	20	13	14	3	12	3	1	4	2	2	1	1	0	2	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	24321	12313	11097	3546	3219	1154	1296	1012	724	847	523	503	119	245	63	162	53	52	63	79	58	14	9	20	8	7	8	4	9	2	8	2	1	3	1	2	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	45037	21958	18186	6491	5347	2411	2303	1697	1253	1325	880	864	288	416	142	283	107	138	118	153	115	26	28	38	14	19	13	8	13	6	13	5	3	4	3	4	2	1	1	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	24676	12716	11582	3521	3201	1159	1305	970	711	834	565	505	123	233	60	184	54	87	69	95	67	16	16	28	7	7	6	1	7	3	8	5	3	3	1	2	2	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	44619	22069	18328	6501	5605	2484	2235	1706	1239	1408	879	884	291	458	158	275	105	133	157	180	111	33	31	36	14	12	8	15	12	6	11	6	3	2	2	4	2	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	24371	12712	11640	3469	3317	1203	1267	1025	697	901	565	546	123	266	65	178	51	84	105	123	66	19	19	26	6	6	5	6	6	3	8	5	3	1	0	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	41260	19425	15322	5755	5015	2268	2227	1696	1210	1073	726	756	299	351	169	227	96	118	120	102	67	25	35	29	20	12	9	9	14	8	3	7	3	2	1	3	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	21896	10910	9478	3009	2887	1052	1257	947	678	652	418	482	140	203	66	125	42	60	75	67	29	11	15	15	12	5	7	4	7	3	1	3	2	2	1	3	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	41478	19597	15577	5924	4898	2316	2260	1706	1242	1141	743	703	320	367	171	221	89	115	145	92	69	28	24	25	23	10	10	11	11	8	6	4	4	3	2	2	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	22064	11027	9674	3165	2817	1065	1260	980	696	684	401	433	154	214	68	131	44	69	90	48	38	16	8	12	11	5	8	7	6	3	1	1	2	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	42415	20148	16152	6124	5002	2442	2249	1766	1225	1226	793	705	325	384	184	211	97	129	145	94	73	31	27	33	27	7	13	15	15	8	5	2	3	2	2	4	3	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	22696	11351	10171	3355	2905	1138	1248	1010	678	758	437	432	141	226	80	131	46	73	90	47	46	19	9	27	13	4	8	12	9	2	1	0	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	43628	20935	17039	6267	5162	2471	2263	1802	1291	1266	817	715	299	391	191	205	92	130	159	100	82	35	24	31	25	5	11	14	13	8	15	3	2	2	3	4	1	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	23618	11886	10864	3454	2979	1161	1249	1048	718	785	437	433	114	237	88	129	42	69	105	43	50	22	8	24	11	1	6	10	7	3	1	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	44541	21429	17358	6431	5260	2451	2240	1841	1295	1356	918	688	279	415	183	231	96	131	155	94	95	41	17	42	21	10	6	11	12	6	12	3	4	2	1	5	2	3	1	3	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	24421	12207	11179	3524	3043	1165	1246	1044	727	862	534	422	114	241	85	152	42	63	110	51	65	26	8	32	10	4	2	7	6	2	2	1	1	0	1	1	1	3	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	44849	21919	17701	6446	5374	2393	2300	1938	1329	1364	856	784	291	419	183	238	103	136	134	111	84	49	20	37	21	14	9	15	9	4	12	3	4	2	2	5	2	3	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	24670	12672	11387	3534	3134	1149	1285	1119	740	872	509	461	136	237	83	168	44	58	98	72	55	29	9	24	11	5	3	7	6	2	1	1	1	0	2	2	1	3	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	44746	22025	17394	6472	5442	2409	2351	1879	1349	1401	887	811	291	427	186	264	98	137	138	107	91	41	26	33	20	19	8	8	10	2	10	4	5	2	1	3	3	2	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south37_active	80	24596	12683	11043	3604	3239	1162	1342	1078	755	913	511	519	144	249	80	190	49	68	87	79	60	24	13	21	8	10	2	3	6	1	1	1	1	0	1	2	2	2	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south38_all	80	44727	21937	17657	6439	5398	2409	2339	1926	1319	1363	830	804	301	387	177	267	105	138	148	108	85	33	33	26	20	15	9	7	13	1	3	4	2	0	1	1	4	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	1
0.03	south38_active	80	24587	12712	11200	3586	3195	1161	1301	1111	737	850	465	510	137	230	77	189	52	75	98	82	57	16	17	19	11	9	1	3	10	1	0	3	1	0	1	1	2	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	1
0.03	south39_all	80	45024	21918	17362	6342	5415	2422	2293	1878	1283	1250	861	758	293	396	179	271	109	135	158	110	109	29	33	18	25	13	9	10	13	3	7	4	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0.03	south39_active	80	24819	12668	10953	3471	3191	1170	1273	1086	719	757	477	479	133	247	83	180	50	83	91	84	64	15	20	12	14	7	2	6	8	1	4	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0.03	south40_all	80	44769	21872	17800	6400	5448	2425	2279	1850	1246	1176	888	737	302	389	196	286	117	114	168	108	106	32	27	19	29	11	11	9	16	4	6	7	1	2	0	1	3	2	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	1
0.03	south40_active	80	24688	12673	11288	3532	3180	1152	1273	1087	687	680	525	432	125	235	99	171	47	68	106	78	69	16	17	12	17	7	5	7	10	2	4	4	1	1	0	1	2	2	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	1
