label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	north16_all	80	1798	1101	681	344	392	704	142	169	120	84	112	74	59	55	49	57	35	30	26	45	46	43	16	12	8	11	11	20	6	16	3	7	3	5	2	4	10	8	2	2	2	3	2	1	1	2	2	0	2	0	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	890	647	382	156	233	451	70	80	61	46	68	34	34	34	22	44	21	13	13	26	36	20	10	7	3	6	6	15	5	9	2	4	1	2	2	3	3	4	1	2	1	2	0	1	0	0	2	0	2	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1793	1103	705	326	407	693	140	155	137	90	101	72	57	50	36	65	37	36	33	43	53	41	14	18	8	11	9	18	8	16	5	7	6	5	4	3	10	7	2	2	2	3	2	2	0	2	2	0	0	2	2	3	1	1	0	0	0	3	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	872	665	410	150	234	439	61	69	69	51	61	34	32	36	16	52	25	15	17	29	42	23	10	11	2	5	4	14	4	8	2	5	2	3	3	3	1	4	1	2	2	2	0	2	0	0	2	0	0	2	1	2	1	1	0	0	0	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1790	1137	724	326	400	741	127	151	134	100	103	86	63	57	35	63	45	34	33	45	45	43	26	24	7	3	12	10	7	15	6	9	6	3	5	2	11	8	2	0	3	3	1	3	1	2	3	0	0	2	2	4	1	1	0	0	0	3	5	1	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	867	686	403	153	215	511	57	77	72	58	59	39	34	42	12	47	29	18	21	32	34	30	18	12	3	1	5	6	1	8	3	5	2	1	3	1	2	5	1	0	1	1	0	3	0	0	2	0	0	2	1	3	1	1	0	0	0	3	5	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	1795	1141	716	325	390	719	128	147	151	105	96	73	62	59	34	63	41	36	34	50	60	46	27	27	8	7	16	7	9	8	7	8	6	7	4	2	12	3	2	1	3	5	0	4	4	1	3	0	1	3	2	3	2	0	2	0	0	3	5	1	0	0	0	2	0	2	0	1	0	0	0	0	1	0	0	0	1	0	4	0
0.03	north19_active	80	858	696	406	160	224	533	54	78	92	60	50	37	35	43	16	42	30	20	20	33	48	34	18	15	3	4	7	5	3	3	4	4	2	4	2	1	3	1	1	1	1	2	0	4	3	0	2	0	0	2	1	2	1	0	2	0	0	3	5	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	4	0
0.03	north20_all	80	1797	1160	718	334	373	776	123	147	161	114	87	72	55	67	32	71	38	29	36	47	58	54	26	25	9	11	17	10	8	11	6	6	7	5	5	4	6	4	1	2	4	5	2	2	7	1	1	1	2	1	0	3	2	0	3	0	0	2	0	1	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	4	0
0.03	north20_active	80	856	686	411	160	221	552	54	84	87	67	44	32	33	45	14	39	26	16	18	32	45	42	17	14	2	6	8	3	5	6	5	3	3	4	2	3	5	2	0	2	1	2	1	2	3	0	0	1	0	0	0	2	1	0	3	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0
0.03	south21_all	80	1712	1130	613	322	349	504	139	120	127	84	110	66	46	54	41	45	38	27	30	28	23	39	29	18	9	3	5	17	6	8	10	3	10	2	9	3	4	4	1	1	2	4	0	1	1	0	7	3	2	1	0	1	0	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	788	632	342	144	195	341	71	63	61	36	55	33	22	27	19	30	22	11	17	15	8	27	16	14	3	1	3	10	4	5	4	1	6	1	8	1	4	0	1	0	2	2	0	1	0	0	6	2	1	0	0	0	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	1753	1171	658	298	344	598	142	130	142	82	105	71	55	66	40	55	45	31	28	30	28	48	26	12	9	7	5	17	7	9	7	6	9	3	7	0	3	4	1	2	4	4	0	1	1	0	8	2	1	1	0	1	1	3	4	1	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	830	644	371	139	193	401	69	76	75	34	50	30	31	35	14	29	28	13	15	17	13	35	10	8	2	4	1	9	5	4	2	2	7	2	6	0	3	0	0	1	3	2	0	1	0	0	7	2	1	0	0	0	0	1	4	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	1760	1134	681	311	367	673	150	138	130	84	111	69	49	64	39	56	41	30	24	32	22	55	24	16	10	9	8	19	6	15	8	5	11	1	10	0	7	2	2	2	5	2	1	1	1	0	5	1	1	0	0	1	1	1	3	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	868	619	395	134	208	447	70	75	74	36	62	28	33	33	13	28	26	16	14	20	15	32	13	10	4	6	3	10	4	10	3	1	6	1	5	0	5	0	0	2	3	2	1	1	0	0	4	1	1	0	0	0	0	1	3	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1653	1149	700	328	389	710	151	156	147	78	103	56	62	66	56	68	40	37	23	29	36	64	29	21	10	10	12	16	8	16	8	4	7	3	6	1	7	2	2	2	6	1	2	3	1	1	1	0	2	0	0	1	1	1	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	824	641	387	145	228	469	77	83	83	36	56	24	41	32	24	31	24	18	12	19	24	39	11	13	3	6	5	8	3	11	5	2	4	3	2	0	5	0	0	2	4	1	2	1	0	1	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1657	1085	675	340	395	761	157	169	140	74	91	48	52	71	53	65	35	42	26	26	42	53	24	21	10	8	12	17	9	17	11	5	8	3	11	4	7	2	2	2	2	1	3	3	6	2	0	1	2	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	817	591	366	147	235	524	76	88	75	36	55	21	29	39	28	31	18	20	14	14	28	34	12	12	4	5	4	8	1	13	8	4	4	3	7	1	4	0	1	1	1	0	3	1	5	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1665	1117	680	354	377	778	157	171	142	71	88	51	56	69	52	74	35	39	31	34	40	43	29	24	10	10	10	12	10	20	13	6	7	3	9	5	3	3	2	3	1	4	5	4	7	2	2	1	1	0	2	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	815	590	376	155	239	517	83	92	76	34	51	22	29	41	26	41	18	16	17	21	23	32	17	14	2	5	4	6	3	10	11	5	2	3	9	2	2	1	1	2	1	3	4	2	6	1	1	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1683	1101	682	343	384	751	163	169	120	78	97	55	53	67	41	82	32	41	32	41	42	40	26	18	9	12	3	15	13	18	8	6	4	2	10	5	5	5	1	4	1	4	5	2	7	2	2	1	0	0	2	3	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	824	580	384	145	234	491	78	97	60	34	52	24	22	44	21	54	17	21	19	23	22	26	18	12	1	8	1	11	5	7	7	4	1	2	9	2	4	3	1	3	1	3	4	2	7	1	1	0	0	0	2	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	1717	1145	693	323	386	687	155	158	126	76	106	65	59	61	47	70	36	40	30	38	37	43	23	14	8	14	4	10	10	16	5	8	2	0	10	2	6	9	3	3	0	5	6	1	4	2	2	1	1	0	3	4	0	7	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	855	639	406	134	232	424	70	88	71	34	52	30	24	37	23	50	18	24	19	23	21	27	16	10	4	7	3	7	4	6	3	5	0	0	9	1	4	5	2	3	0	4	3	1	3	1	1	0	1	0	2	1	0	4	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	1704	1145	699	320	378	692	143	159	121	75	120	63	56	58	46	62	32	42	31	37	38	36	18	15	6	10	7	9	11	11	4	6	4	2	9	2	8	8	2	2	2	2	2	1	3	1	0	2	1	0	1	1	0	5	2	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	829	661	417	131	220	434	68	82	68	34	66	30	23	28	22	38	15	27	21	21	20	22	13	11	3	5	6	7	5	4	2	3	0	0	7	1	4	5	1	1	0	2	0	0	2	1	0	0	1	0	0	1	0	3	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	1667	1130	720	305	368	680	143	165	138	74	123	57	67	64	49	55	33	48	28	42	35	44	16	22	7	5	9	8	9	3	3	8	5	5	8	4	8	11	3	1	2	7	2	1	2	0	0	4	1	0	1	1	0	5	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
0.03	south30_active	80	813	680	430	130	205	430	64	90	85	31	73	28	28	32	29	39	18	30	20	27	22	24	12	17	4	1	6	5	4	2	1	3	0	2	5	1	3	9	1	0	0	7	0	0	1	0	0	2	1	0	0	1	0	3	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	1607	968	577	283	390	523	151	145	109	78	62	59	60	63	42	68	39	29	26	32	31	40	20	9	3	11	9	21	18	11	10	4	3	4	5	3	9	8	3	5	1	3	1	1	1	1	1	3	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	1
0.03	south31_active	80	714	518	271	133	204	337	65	78	49	37	32	24	24	31	22	42	20	15	10	24	20	26	5	5	0	7	4	7	15	5	7	2	2	2	4	1	4	3	1	3	0	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	1586	962	565	285	380	473	145	145	102	95	70	49	50	65	44	55	28	31	27	39	32	42	20	12	6	11	9	25	17	7	11	3	4	5	4	3	10	5	3	4	2	4	0	1	0	0	1	3	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south32_active	80	698	522	276	138	205	289	58	75	44	44	32	17	23	32	22	29	14	15	13	31	24	24	6	5	2	8	3	9	12	3	8	3	2	3	4	1	5	1	1	2	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1612	1022	554	298	394	487	155	151	109	102	85	55	59	50	36	62	29	34	19	31	36	56	26	16	9	14	3	16	11	6	12	4	6	6	4	2	13	8	3	3	3	2	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	721	555	291	136	216	297	63	80	54	45	46	18	30	24	16	37	13	15	11	23	23	29	10	6	4	11	0	10	8	2	9	3	3	4	4	1	8	4	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1649	1084	615	316	375	567	152	139	117	100	98	64	57	50	41	59	38	38	25	24	44	55	27	17	9	10	3	17	9	3	6	6	4	5	3	2	9	10	2	2	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	756	580	339	141	202	351	63	63	65	46	56	25	34	30	16	34	23	19	14	18	27	28	12	6	4	7	1	12	4	0	4	5	2	4	2	1	9	4	1	1	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1740	1140	620	318	367	595	155	141	127	98	108	64	56	58	35	67	51	37	31	23	49	65	20	13	11	9	1	15	6	2	5	4	3	4	6	2	14	7	1	2	4	0	4	3	1	3	1	1	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	838	625	358	139	195	364	70	65	76	48	63	25	27	37	10	43	22	17	15	14	23	41	12	6	6	5	1	12	3	0	3	2	2	3	4	1	12	3	1	1	2	0	3	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1719	1155	690	305	375	652	149	148	133	95	97	76	66	56	35	75	59	28	34	28	56	65	17	5	11	7	3	8	8	8	5	3	2	3	9	3	11	6	1	3	3	0	5	3	7	4	1	2	0	0	1	0	0	0	0	0	2	1	1	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south36_active	80	825	643	405	128	197	431	68	69	81	45	51	31	36	36	13	46	31	14	16	15	28	39	11	2	6	3	3	7	5	5	2	2	2	2	5	2	9	3	1	3	1	0	3	1	7	3	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	1666	1167	693	312	372	686	138	138	144	96	102	66	55	58	35	65	49	31	33	37	52	49	16	7	14	8	3	15	7	15	7	1	5	3	8	3	8	0	2	3	1	5	6	3	8	4	2	1	0	0	1	0	0	0	0	0	3	1	1	0	2	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south37_active	80	792	674	380	129	207	459	61	64	88	42	59	29	25	32	20	42	21	17	12	22	34	36	13	2	8	6	2	7	6	7	2	0	4	2	5	2	6	0	1	3	1	3	4	1	8	3	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	1596	1114	700	321	391	652	146	136	140	86	99	72	57	58	41	68	46	33	31	34	45	61	18	15	12	10	6	16	5	18	9	4	6	1	6	4	4	1	2	5	1	5	3	3	9	2	2	3	0	1	0	0	0	1	0	0	3	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south38_active	80	757	660	380	126	228	434	62	64	84	39	52	36	27	34	24	40	24	19	12	20	36	48	13	9	6	8	4	5	5	10	5	3	3	1	4	3	3	1	1	3	1	3	1	1	9	1	2	2	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
