label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137
0.03	south22_active	80	2849	3683	507	2779	2538	502	281	285	161	135	86	442	89	82	491	50	120	168	165	68	73	24	96	111	166	31	21	13	25	13	27	27	27	15	30	45	8	6	13	36	11	16	15	4	39	12	30	6	8	15	2	2	6	5	5	24	13	3	11	5	6	5	0	0	1	1	1	1	7	9	0	2	0	2	2	1	1	0	0	2	2	0	1	0	1	0	0	1	0	9	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	7378	4845	2122	3116	2684	987	736	632	487	458	391	530	279	269	479	222	206	253	221	143	139	103	126	138	169	73	74	67	58	47	50	52	47	28	36	45	29	29	24	44	30	22	19	19	51	21	25	17	14	23	8	9	10	10	8	17	13	9	6	10	10	4	6	3	6	2	2	4	15	3	1	2	2	1	4	1	2	3	0	1	2	0	4	0	1	0	1	0	0	9	1	3	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2678	3361	494	2519	2261	495	261	270	146	133	93	386	99	89	416	44	111	168	159	58	73	23	85	94	141	28	20	12	26	13	36	27	22	14	27	31	9	8	13	39	14	15	12	4	49	14	21	5	5	15	2	3	7	4	5	14	9	6	5	6	6	2	0	0	5	0	1	1	13	2	0	1	0	1	3	1	1	0	0	1	2	0	1	0	1	0	0	0	0	9	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7508	5171	2134	3385	2959	1045	767	657	497	448	417	528	278	272	503	218	214	275	205	145	129	103	186	147	188	68	76	66	61	57	62	44	38	34	38	53	32	22	27	57	29	36	28	18	46	25	17	7	8	19	5	12	12	4	7	19	14	11	12	5	7	6	8	0	9	4	3	4	16	5	1	0	2	0	5	2	3	3	1	1	1	0	3	0	1	1	1	2	1	9	0	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2907	3738	502	2803	2567	566	287	313	162	126	110	383	102	91	434	46	123	205	142	62	62	24	143	111	158	24	16	13	31	18	47	20	19	16	25	42	13	7	14	51	15	31	18	1	45	15	13	0	2	12	0	4	7	1	3	15	10	8	12	3	3	2	1	0	6	1	1	1	14	3	0	0	0	0	3	1	1	0	0	1	1	0	0	0	1	1	0	1	0	9	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7476	5543	2124	3601	3328	1078	764	674	489	438	417	577	292	281	596	209	225	317	223	141	140	111	185	151	189	70	75	72	65	62	70	56	31	40	36	56	38	27	33	58	25	38	35	11	43	27	17	7	14	25	5	16	10	5	7	27	12	14	9	4	7	5	7	1	9	4	4	4	8	12	1	2	2	5	5	2	2	2	4	0	2	1	1	0	0	5	0	2	2	7	0	2	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3084	4116	554	3045	2946	581	303	323	173	114	106	432	127	102	519	50	137	237	156	60	64	30	141	124	157	32	15	11	34	18	56	25	19	16	24	45	19	9	22	53	14	30	21	2	41	16	14	3	6	15	0	8	5	3	2	24	8	10	9	3	3	2	1	0	6	1	1	2	8	9	0	2	0	5	3	1	0	0	2	0	2	0	0	0	0	4	0	1	1	7	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7570	5864	2091	3838	3648	1130	744	664	521	410	389	639	300	272	732	204	239	304	223	142	124	110	218	170	204	72	72	68	65	63	77	59	35	46	40	70	36	29	30	51	27	52	37	13	46	28	19	10	15	27	2	14	12	8	7	28	13	12	25	4	8	7	7	5	5	4	6	5	3	9	7	3	2	7	5	1	1	0	5	0	3	1	0	1	0	5	0	3	2	3	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3299	4474	577	3280	3289	617	302	341	189	97	107	486	133	99	652	61	150	231	160	72	58	32	173	142	176	34	15	14	38	19	63	28	20	17	29	64	20	10	23	46	18	45	24	2	41	20	18	3	7	19	0	7	6	5	1	26	11	8	21	3	7	5	1	2	2	1	1	2	2	7	5	3	1	7	1	0	0	0	2	0	3	0	0	0	0	4	0	2	1	3	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7566	6170	2100	3943	3825	1055	756	660	507	418	404	614	310	273	803	211	234	308	246	154	142	117	211	169	230	77	64	66	71	62	92	71	37	44	43	70	32	24	37	54	27	43	36	13	63	28	18	12	15	25	6	13	11	11	7	31	16	12	22	3	7	14	5	9	2	3	5	6	4	7	6	3	3	7	5	0	1	0	7	0	3	1	0	1	1	5	0	1	1	8	0	1	1	2	0	1	3	0	0	0	1	1	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	3337	4759	615	3409	3471	578	298	323	195	90	97	477	144	105	727	64	147	227	181	88	78	33	175	140	206	40	17	15	38	16	69	37	15	15	32	60	17	6	30	48	19	34	24	2	57	22	17	4	8	16	0	6	7	8	1	28	16	8	18	2	6	13	1	5	1	0	1	2	1	6	5	3	1	7	1	0	0	0	4	0	3	0	0	0	0	4	0	1	1	8	0	1	0	1	0	1	3	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7459	6011	2116	3957	3513	1074	729	657	512	414	409	595	315	257	740	210	264	256	240	148	134	106	191	171	259	86	63	59	69	61	72	67	43	41	40	71	28	25	32	53	25	46	35	14	65	21	30	13	17	21	8	12	15	12	7	41	10	10	29	5	10	14	5	10	1	4	3	7	4	1	6	2	3	3	6	0	2	0	4	0	5	0	2	1	1	6	0	1	0	16	0	1	1	2	0	0	3	0	0	0	1	1	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south28_active	80	3261	4595	636	3418	3168	606	281	325	201	86	101	459	139	91	682	62	160	184	175	88	78	32	149	133	229	44	17	13	36	16	52	36	19	16	29	58	12	3	28	45	17	37	28	2	58	17	24	4	9	16	0	5	11	9	1	37	10	8	23	4	9	14	2	7	0	0	0	1	1	1	5	2	1	2	1	0	0	0	2	0	5	0	1	0	0	4	0	1	0	16	0	1	0	1	0	0	3	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south29_all	80	7386	5798	2072	3646	3254	1028	744	665	517	399	406	550	320	254	617	217	254	247	238	152	133	106	182	161	256	87	60	53	80	57	69	58	40	34	35	67	28	22	35	54	19	44	35	15	55	16	28	12	14	21	9	14	18	10	2	26	13	7	21	3	5	13	3	8	1	3	1	5	6	1	2	1	5	2	2	0	5	0	3	2	4	0	2	0	1	2	1	1	0	13	0	1	0	1	0	0	4	0	0	0	0	1	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south29_active	80	3094	4352	606	3096	2887	580	283	307	204	89	96	405	130	86	560	54	147	166	174	84	73	33	144	116	219	39	14	16	40	11	50	33	16	11	24	55	14	2	30	45	12	33	27	3	50	11	20	6	8	15	0	5	13	7	0	21	11	6	18	2	5	13	2	5	1	0	0	1	4	1	0	1	2	1	0	0	3	0	2	2	4	0	1	0	0	1	1	0	0	13	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south30_all	80	7436	5484	2063	3391	3048	1039	729	662	523	423	423	525	319	245	568	210	263	237	231	145	125	106	174	149	195	100	65	50	78	59	72	52	38	35	37	48	31	24	33	66	18	51	27	14	35	16	31	11	15	18	9	13	16	8	5	29	6	9	12	5	9	5	1	4	3	3	1	6	10	10	2	1	8	2	2	1	5	0	0	3	2	0	3	0	1	1	1	1	0	14	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south30_active	80	2969	4029	556	2815	2677	567	284	292	192	108	99	392	121	82	511	44	157	151	168	67	61	28	137	96	157	42	15	17	36	8	56	24	18	9	25	36	13	3	25	58	10	39	17	4	32	9	22	5	7	12	1	4	13	4	2	26	2	6	9	2	9	5	1	2	2	0	0	1	9	9	0	0	4	1	0	0	3	0	0	2	2	0	1	0	0	0	1	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south31_all	80	7566	6188	2071	4014	3707	1168	758	637	547	412	367	634	279	252	759	191	238	247	223	151	157	118	242	150	186	85	64	64	65	52	71	58	62	51	65	50	25	28	43	63	39	49	18	18	41	47	39	22	15	19	10	13	5	16	9	36	18	8	22	9	8	4	3	5	5	7	4	4	7	3	2	4	4	3	1	4	2	4	1	8	11	4	1	0	1	0	2	3	0	4	2	0	0	0	2	5	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3353	4848	598	3526	3329	698	296	306	198	114	99	490	123	84	682	62	145	181	157	62	90	36	191	114	164	44	17	20	33	17	46	34	35	19	51	36	9	6	31	57	22	36	13	4	37	35	29	9	6	17	1	7	2	6	3	32	15	5	18	6	8	2	2	0	4	1	2	2	6	1	1	0	3	3	0	1	0	4	0	8	10	4	0	0	0	0	2	3	0	4	0	0	0	0	0	5	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7408	6340	2095	4011	3608	1100	751	622	535	405	363	627	310	261	762	198	225	240	237	165	143	122	238	158	199	76	76	57	74	57	72	61	62	43	65	45	23	33	43	63	39	40	17	13	34	46	40	22	19	15	14	15	6	19	7	45	15	14	27	7	11	4	3	6	5	7	3	4	5	5	3	2	3	12	1	2	2	4	3	8	1	1	0	0	1	0	0	3	0	1	2	1	1	0	3	2	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	3317	4886	613	3486	3225	628	295	317	212	109	95	485	129	94	690	57	146	176	171	81	77	43	186	118	172	33	21	16	44	18	54	35	33	15	49	36	10	6	29	56	23	31	13	3	29	34	32	6	12	15	1	8	4	8	3	43	12	9	23	5	10	2	2	1	4	2	1	1	5	5	1	0	3	12	0	1	0	4	2	8	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	7359	6391	2124	4023	3606	1068	763	598	528	415	371	641	330	271	725	195	224	244	263	156	136	127	243	175	198	80	64	63	78	57	66	59	61	47	51	56	26	37	36	72	30	37	16	7	28	28	47	20	17	19	13	13	5	23	9	46	15	14	29	4	12	8	3	7	2	5	2	4	2	4	3	0	6	11	1	2	0	4	3	9	2	1	2	0	1	0	1	2	1	1	2	1	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	3333	4943	634	3508	3232	579	310	298	215	102	101	497	129	103	647	62	153	190	199	85	76	50	199	140	179	38	19	16	48	17	49	34	37	12	35	47	14	11	24	63	19	32	12	4	24	19	40	5	13	18	1	5	5	9	5	43	10	11	27	2	11	6	2	3	2	2	1	1	2	4	1	0	5	11	0	1	0	4	2	9	1	0	1	0	0	0	0	2	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	7334	6397	2134	3991	3543	1043	786	624	538	431	378	660	342	280	781	205	234	246	271	148	132	122	216	186	188	81	68	63	77	61	81	54	60	51	45	61	27	34	26	72	26	30	23	6	47	23	43	21	19	33	12	6	7	15	8	46	9	15	26	3	17	6	1	6	3	3	4	1	3	10	2	0	6	9	0	3	2	3	3	9	9	2	3	3	2	0	1	1	1	1	1	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
0.03	south34_active	80	3378	4909	631	3485	3168	564	346	322	214	89	103	521	139	115	702	62	156	196	215	82	74	45	184	152	169	44	23	23	46	20	64	29	36	16	31	53	14	9	18	64	16	26	19	2	41	16	38	6	16	30	2	1	4	6	5	45	4	12	24	1	16	6	1	3	3	1	1	0	3	10	1	0	5	9	0	1	1	3	2	9	9	0	2	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	7420	6310	2130	3971	3646	1049	793	611	558	435	404	643	328	258	780	195	222	246	266	145	131	119	228	180	204	81	69	67	74	52	76	53	58	48	44	74	32	39	26	81	24	29	25	12	49	20	37	19	12	28	11	7	12	12	12	11	10	10	23	4	13	12	4	5	3	2	2	0	7	10	2	0	6	0	1	2	3	5	2	2	9	1	3	4	1	1	2	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	3387	4865	617	3481	3277	557	340	305	209	97	123	503	138	114	698	61	132	192	206	76	81	43	194	150	180	47	25	21	42	17	63	26	28	18	30	65	17	9	19	73	17	25	17	3	41	15	34	5	8	23	2	3	6	3	7	8	7	8	21	1	11	12	2	4	3	0	0	0	5	10	1	0	5	0	0	0	1	5	1	2	9	0	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7485	6198	2108	3992	3647	1073	761	641	547	435	418	624	315	243	806	207	208	253	234	151	136	120	217	202	218	79	64	59	79	49	76	57	54	35	59	81	32	30	28	64	23	36	27	18	77	24	24	23	12	44	11	10	11	10	11	10	9	9	15	3	12	12	4	2	5	1	3	1	9	7	3	1	0	0	1	1	3	6	2	2	12	1	1	4	1	3	2	13	1	0	0	1	1	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	3359	4814	629	3508	3266	595	331	307	191	100	114	488	134	97	722	69	122	187	170	77	82	37	184	172	188	48	24	21	42	16	66	30	24	15	45	74	12	8	20	52	14	27	20	3	67	19	19	8	6	36	1	5	4	4	6	6	7	7	13	2	11	12	2	2	5	0	0	0	6	7	3	0	0	0	0	0	1	6	1	2	11	0	1	1	1	3	0	13	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7531	6180	2142	3747	3616	1114	766	691	543	432	414	628	326	253	836	216	225	238	208	161	141	117	220	183	255	76	62	58	70	45	70	60	49	29	72	78	27	33	36	64	20	42	21	21	80	17	25	23	13	36	10	13	11	5	11	10	10	6	9	5	11	10	6	2	4	2	2	3	11	9	2	2	2	0	1	1	2	6	1	2	3	0	1	1	0	3	1	13	0	0	0	1	1	0	0	0	0	2	0	2	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south37_active	80	3332	4851	652	3244	3229	631	330	336	185	99	120	485	142	99	753	70	133	169	147	83	81	32	185	154	222	46	25	14	33	11	55	33	19	10	55	68	9	11	24	54	12	26	13	4	68	14	21	7	8	29	1	6	4	2	7	6	9	4	8	3	10	10	2	2	4	0	0	0	8	8	2	0	2	0	0	0	0	6	1	2	2	0	1	1	0	3	0	13	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7648	6098	2123	3779	3802	1132	775	707	578	453	412	622	302	257	821	200	248	231	215	147	162	112	226	184	254	74	67	63	64	39	73	60	41	32	64	79	29	37	28	58	20	46	22	19	72	19	21	18	12	38	14	13	11	3	13	14	15	8	8	6	8	7	5	3	8	2	1	3	8	2	4	3	2	0	2	0	1	3	1	18	4	0	1	1	0	8	0	14	0	0	1	0	1	0	0	0	1	2	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	3378	4804	636	3266	3431	649	332	355	231	106	114	483	131	101	743	66	156	164	157	78	90	32	184	156	225	44	26	16	33	7	55	33	13	11	49	68	6	15	18	48	12	26	17	5	61	14	15	6	6	31	2	5	4	3	9	10	12	6	5	4	8	7	2	2	7	0	0	0	7	1	4	0	2	0	0	0	0	3	0	18	2	0	1	1	0	8	0	13	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7553	5896	2113	3589	3525	1093	767	695	586	448	402	607	322	264	767	205	242	238	210	157	162	107	224	150	237	84	65	64	71	47	81	62	38	38	56	76	31	31	25	71	24	43	26	15	57	16	21	14	17	26	11	9	6	4	10	13	15	7	8	7	6	9	6	5	7	5	0	3	7	7	5	4	2	1	3	0	1	2	3	17	3	0	1	0	0	6	0	2	0	2	1	0	2	1	0	1	2	2	0	2	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south39_active	80	3213	4581	603	3054	3155	613	314	349	239	111	118	463	132	94	688	53	151	158	160	80	85	34	181	122	212	44	22	16	39	11	51	34	15	13	37	62	10	11	13	61	16	26	20	5	46	9	15	5	8	21	3	4	3	3	5	10	10	6	5	3	6	9	0	3	6	1	0	0	6	6	4	0	2	0	2	0	0	0	2	17	1	0	1	0	0	6	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	7406	5637	2102	3436	3183	1066	760	653	583	473	403	567	321	246	688	192	242	252	215	138	161	104	191	146	211	85	64	66	67	48	74	63	38	41	52	66	31	30	24	68	27	35	22	18	44	19	21	10	13	29	10	6	10	5	12	15	17	11	10	7	5	9	6	8	6	5	1	2	10	7	3	3	0	1	4	0	1	3	3	17	8	2	2	0	0	5	1	4	0	2	1	0	2	1	0	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	3037	4232	549	2902	2806	571	285	304	240	131	113	402	123	78	612	46	150	166	156	64	90	32	143	114	185	39	14	19	40	9	46	34	17	13	33	52	12	8	12	60	15	26	17	4	37	11	14	4	5	23	3	2	5	3	5	12	12	9	5	2	5	8	0	6	5	1	0	0	10	5	2	0	0	0	2	0	0	0	2	17	7	2	1	0	0	5	0	3	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
