label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116
0.03	south21_all	80	2290	814	764	330	292	239	484	299	378	113	333	129	111	92	80	101	70	70	41	40	40	35	75	49	33	41	68	13	9	16	19	54	10	15	7	11	15	12	28	9	5	5	6	8	12	7	4	11	1	4	3	4	2	2	0	2	2	5	6	0	1	5	0	4	2	1	2	2	5	1	8	1	1	0	2	0	0	1	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	1210	366	472	128	140	98	300	169	255	41	204	73	69	56	44	71	35	34	24	17	20	8	47	29	23	21	44	5	4	9	13	38	2	7	4	9	7	9	24	1	1	2	1	6	8	4	4	4	0	2	2	1	1	2	0	0	0	1	4	0	1	3	0	1	2	0	1	2	2	0	6	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	2285	831	753	318	307	257	466	290	398	107	340	133	117	98	70	87	73	76	52	39	36	34	69	44	29	46	88	14	9	20	21	58	12	15	14	7	13	10	23	7	6	6	8	10	11	7	3	4	3	1	1	1	2	1	1	2	2	6	8	2	2	3	0	2	3	2	3	0	5	0	8	1	0	0	2	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	1211	373	468	133	146	121	289	152	286	45	227	80	80	54	35	61	39	41	33	20	20	12	40	33	21	24	58	5	1	14	13	32	4	8	5	4	6	6	17	1	3	2	2	6	7	4	3	3	1	0	0	0	1	1	1	1	0	1	6	1	1	1	0	2	2	0	2	0	2	0	6	0	0	0	2	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	2257	840	810	354	330	239	412	290	379	101	333	139	107	114	53	72	76	65	53	34	30	39	69	58	26	45	83	19	14	16	19	62	10	13	14	7	14	8	13	9	12	7	8	8	10	6	5	4	2	2	0	1	3	3	2	2	3	6	6	3	2	1	0	1	1	2	2	0	4	0	7	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	1198	380	494	157	158	121	260	164	271	47	223	77	69	51	25	47	43	38	35	18	21	14	44	47	16	27	56	6	5	10	9	36	5	5	4	4	8	6	8	3	7	3	3	4	5	3	3	3	1	0	0	0	2	1	1	1	2	1	5	1	1	0	0	1	0	1	1	0	2	0	6	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	2238	810	821	378	313	255	439	305	401	98	324	150	116	101	58	57	77	64	63	32	40	44	66	64	29	44	84	17	13	17	15	59	6	10	24	13	10	11	27	6	10	10	8	8	7	5	5	4	3	5	1	6	3	3	3	2	16	2	3	3	2	1	6	2	1	2	1	0	3	0	5	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1187	362	503	171	138	135	275	180	288	44	203	83	77	41	31	37	47	40	42	13	30	23	47	48	14	29	57	5	7	11	5	40	4	6	7	6	5	8	10	3	7	4	5	5	4	3	1	3	1	2	0	4	2	0	2	1	16	1	2	1	1	0	2	2	0	1	1	0	1	0	5	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2229	809	826	401	324	263	433	281	405	107	312	141	134	99	73	60	62	73	54	29	40	46	75	60	46	41	87	16	13	15	11	55	8	13	19	14	14	11	27	11	8	6	8	6	8	3	7	4	2	4	1	6	5	4	3	3	20	2	2	2	1	1	6	1	1	1	0	0	3	1	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1172	356	491	179	145	144	280	157	274	44	189	74	79	44	37	39	37	46	28	12	27	23	50	41	28	29	55	8	10	10	3	44	5	9	8	6	10	6	12	4	5	2	5	4	3	2	2	3	1	2	0	5	4	1	2	1	20	2	1	0	1	0	2	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2267	853	767	400	295	246	457	278	384	102	282	111	148	100	80	61	60	78	58	25	47	42	81	64	53	38	76	16	15	13	15	55	9	10	19	15	16	15	25	9	9	6	11	6	8	2	6	7	4	4	1	6	9	2	3	3	21	2	3	1	0	1	6	1	2	1	0	0	2	1	2	1	0	0	0	1	0	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1201	359	449	178	128	123	286	158	251	35	175	61	83	54	37	37	37	43	29	9	33	20	55	43	34	26	54	5	11	8	7	45	5	8	8	5	14	10	10	4	5	2	7	3	4	1	3	5	1	2	0	5	8	1	1	1	20	1	1	0	0	0	2	1	1	1	0	0	1	1	1	1	0	0	0	0	0	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
