label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51
0.03	south22_active	80	1704	1800	1866	668	531	244	338	140	56	55	64	19	23	18	20	12	6	8	1	6	13	0	1	4	1	1	2	1	1	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3770	2909	3069	1042	960	434	589	222	119	108	110	59	51	40	42	35	14	16	9	13	21	7	7	7	5	6	2	2	2	3	1	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1694	1763	2023	630	584	262	358	132	54	54	64	30	22	21	24	18	8	10	2	5	15	3	1	3	3	1	1	2	2	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3763	2984	3174	1052	953	424	569	262	112	110	101	62	42	38	36	39	16	17	12	11	17	9	4	6	5	3	1	2	3	2	3	0	2	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	1697	1795	2070	615	582	245	364	160	50	59	60	31	19	23	21	24	8	10	4	4	9	6	1	3	3	1	0	2	2	1	3	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	3809	2879	3088	1156	954	434	553	267	119	104	85	63	41	34	44	39	23	15	12	12	24	11	5	7	5	1	1	3	2	2	7	0	2	2	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0
0.03	south25_active	80	1699	1734	2051	651	597	266	357	155	54	56	42	34	18	19	30	25	11	6	6	7	15	7	2	4	3	0	0	2	1	1	3	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	3708	2852	3141	1264	913	405	535	276	128	111	68	67	41	36	39	32	21	16	15	8	20	11	3	11	1	4	5	2	1	2	7	0	4	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0
0.03	south26_active	80	1617	1679	2087	756	580	233	362	159	53	60	26	34	18	21	22	22	9	8	8	5	11	6	1	4	1	3	3	1	0	1	3	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	3681	2827	3109	1266	885	399	562	264	137	105	74	59	34	31	43	27	27	18	14	9	17	6	5	11	1	5	6	2	0	2	5	1	3	1	0	3	0	0	2	1	0	0	0	1	0	0	1	2	0	0	0	0
0.03	south27_active	80	1654	1655	2126	771	525	226	357	140	55	65	27	25	19	15	23	14	11	9	7	6	10	4	2	3	1	4	4	1	0	1	1	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south28_all	80	3773	2797	3167	1313	922	379	548	248	134	123	71	62	36	30	32	27	21	19	16	7	17	6	8	9	1	5	8	2	1	3	5	2	3	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south28_active	80	1694	1669	2133	827	571	207	351	134	48	69	28	25	21	18	16	13	7	8	7	3	12	4	4	1	1	5	5	2	0	3	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south29_all	80	3853	2837	3092	1278	935	383	537	220	116	126	78	60	41	31	23	30	20	19	12	11	15	8	13	5	5	4	10	1	4	3	2	3	12	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south29_active	80	1738	1722	2006	781	588	211	320	122	47	73	36	19	21	18	11	16	9	9	7	4	8	5	6	2	3	3	6	1	3	3	1	1	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south30_all	80	3849	2932	3027	1287	913	413	557	210	109	139	73	73	55	37	23	25	20	17	12	13	18	6	11	3	6	4	7	1	4	4	2	2	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0
0.03	south30_active	80	1697	1821	1973	787	584	240	354	120	49	73	33	30	28	22	12	17	10	7	6	6	10	4	6	2	2	3	4	1	3	4	1	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south31_all	80	3696	2988	3138	1152	886	478	497	255	130	131	81	65	53	34	41	31	22	18	16	6	38	7	5	8	3	4	5	3	5	2	1	0	2	2	1	0	1	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0
0.03	south31_active	80	1630	1824	2047	714	585	261	330	139	60	68	30	31	35	13	22	17	13	10	11	4	21	4	2	6	3	2	2	1	4	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0
0.03	south32_all	80	3700	3041	3165	1171	936	441	515	248	124	125	82	67	57	40	42	28	20	19	12	7	52	5	5	7	4	2	10	3	8	2	1	1	0	2	1	0	1	0	0	0	3	1	0	0	0	4	1	0	0	0	0	0
0.03	south32_active	80	1666	1839	2080	714	620	245	351	135	59	71	29	34	37	17	21	16	10	10	9	4	29	3	2	5	3	1	2	1	5	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0
0.03	south33_all	80	3679	2995	3128	1173	953	466	492	233	133	111	92	69	56	39	42	32	18	16	12	8	50	2	6	6	6	1	9	5	8	2	2	2	1	1	2	0	2	0	0	0	4	0	0	0	0	4	1	0	0	0	0	0
0.03	south33_active	80	1662	1799	2017	721	594	252	329	134	74	62	42	34	32	13	24	16	10	9	8	4	34	1	5	4	3	0	2	1	5	1	2	1	1	0	1	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0
0.03	south34_all	80	3760	2950	3092	1163	1012	454	484	247	125	110	86	67	62	31	41	38	23	19	12	9	53	8	6	8	6	0	6	6	4	1	2	3	1	0	2	0	2	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	1679	1747	1979	734	641	239	320	137	64	64	40	36	32	14	24	18	10	12	7	5	38	4	5	7	3	0	0	1	1	1	2	1	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3717	2984	3150	1179	998	436	462	259	140	112	89	74	57	29	37	34	21	18	14	11	36	10	6	10	7	3	5	6	6	0	2	3	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1664	1748	2038	755	643	229	315	143	72	62	44	37	25	14	25	13	9	11	8	6	26	4	5	8	3	1	1	1	3	0	2	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3727	2961	3271	1129	1002	449	482	246	124	110	90	66	67	25	28	26	20	19	12	10	30	12	6	9	4	4	6	5	3	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	1655	1729	2134	709	637	229	332	132	60	64	40	31	30	11	17	14	8	12	5	5	26	5	3	7	2	1	1	1	2	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	3661	2974	3332	1125	952	426	527	225	114	136	84	74	74	30	36	22	18	16	10	13	27	7	5	8	5	4	6	1	4	2	4	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	1653	1750	2145	727	583	216	360	121	52	82	39	30	36	14	22	14	11	10	3	5	22	1	3	7	1	1	1	0	3	0	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	3655	3036	3314	1124	933	423	519	186	114	139	86	74	69	32	43	20	11	14	13	13	26	7	5	4	8	4	5	0	4	2	4	1	4	0	1	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	south38_active	80	1661	1861	2183	707	558	222	337	98	51	81	40	36	33	15	24	16	7	6	5	2	21	2	3	3	2	3	1	0	1	0	3	1	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	3669	2987	3289	1135	916	438	521	212	116	144	69	80	59	38	46	27	13	12	12	13	42	8	9	8	6	3	4	1	5	2	5	2	2	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	1675	1825	2218	694	561	236	306	118	44	79	31	41	28	17	23	19	7	2	5	2	38	4	6	5	2	2	2	1	2	0	3	1	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3691	2897	3134	1135	912	438	520	225	124	125	73	76	58	35	48	26	15	17	12	7	40	12	8	7	5	3	4	1	4	2	1	2	1	0	1	3	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1
0.03	south40_active	80	1688	1731	2093	685	590	248	317	122	49	71	34	44	26	17	22	13	5	4	6	1	25	10	5	4	2	3	3	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
