label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55
0.03	north6_all	80	28104	4702	3337	1765	1241	1658	625	533	397	331	437	285	144	191	228	123	74	46	66	32	32	33	18	9	12	17	7	5	3	2	3	1	2	0	0	1	1	1	1	2	1	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0
0.03	north6_active	80	24330	1196	2056	649	330	1339	209	321	208	152	363	214	53	143	191	88	48	24	56	13	9	14	6	5	5	14	7	4	2	2	2	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	28214	4666	3366	1746	1259	1668	612	544	402	293	448	276	145	203	224	147	81	45	54	25	31	35	17	11	11	19	7	7	2	1	7	3	0	0	2	1	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north7_active	80	24442	1226	2055	646	344	1347	196	329	231	142	376	191	57	161	185	111	52	25	44	13	9	14	5	5	7	15	6	6	1	1	6	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	28093	4751	3386	1803	1204	1722	628	567	406	295	447	242	145	229	187	131	71	46	56	27	25	32	15	10	13	22	11	6	8	3	9	3	0	2	2	1	2	1	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
0.03	north8_active	80	24305	1251	2095	677	328	1402	202	350	225	146	375	163	63	192	149	108	39	22	48	18	9	13	4	3	9	18	9	4	4	2	8	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_all	80	28241	4765	3440	1775	1183	1826	642	561	407	305	455	220	156	240	164	136	64	59	57	27	24	28	19	13	18	19	10	18	7	4	10	5	1	2	2	0	3	2	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	24471	1242	2098	657	337	1477	221	330	223	151	376	144	75	197	130	115	37	27	46	16	12	10	5	5	11	16	8	16	3	3	9	2	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north10_all	80	27774	4691	3482	1770	1164	1761	603	589	410	304	461	224	161	226	171	144	60	56	62	24	24	24	17	12	13	21	10	21	8	4	7	5	1	2	3	2	4	2	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north10_active	80	24053	1225	2110	650	327	1433	185	337	212	137	388	149	78	191	143	117	39	23	48	13	11	8	5	6	8	17	8	19	4	3	6	1	1	2	1	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_all	80	29091	4650	3340	1825	1217	1685	637	560	404	288	467	211	164	209	203	129	81	48	75	35	19	21	17	12	6	20	8	26	4	3	10	2	4	3	3	4	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	25174	1166	2017	709	344	1352	197	297	209	128	382	151	89	169	172	105	44	21	56	16	9	5	6	3	3	17	6	19	2	3	8	1	1	2	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	28787	4687	3404	1788	1186	1670	644	554	389	320	467	224	146	196	220	129	72	41	78	35	15	21	15	9	13	26	8	25	3	4	9	2	3	4	3	5	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	24933	1197	2067	698	324	1349	191	309	194	146	380	155	81	162	184	112	44	14	57	15	7	5	5	4	9	23	5	20	1	3	7	1	1	3	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	28615	4772	3350	1786	1187	1723	631	534	400	317	496	239	147	201	207	121	70	43	78	37	18	25	15	10	15	21	7	25	7	3	11	2	0	6	6	2	5	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	24747	1240	2050	693	325	1417	181	299	204	140	397	163	76	166	180	107	44	14	61	17	8	10	4	6	10	19	4	20	1	2	7	1	0	3	5	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	28173	4736	3399	1733	1181	1698	610	557	409	321	505	279	137	205	170	112	72	44	63	33	23	24	10	13	19	19	10	20	5	3	9	2	1	7	5	3	5	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	24378	1216	2050	673	318	1389	169	315	204	141	412	189	73	166	142	95	43	13	45	18	12	10	1	8	14	17	9	17	0	2	5	1	0	3	4	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	27888	4741	3515	1763	1162	1710	637	552	418	294	477	263	150	198	144	125	64	48	57	29	27	20	13	8	9	17	11	19	6	5	11	3	2	4	3	2	3	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	24080	1238	2168	684	313	1389	183	332	231	134	393	166	86	157	120	102	34	17	45	14	16	11	5	5	6	16	9	16	1	2	8	1	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	27674	4662	3518	1722	1206	1651	632	571	444	294	455	267	146	191	137	121	71	53	50	24	28	20	14	7	14	15	10	18	4	3	6	3	3	3	0	3	4	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	23904	1192	2135	647	343	1334	176	326	258	136	388	182	80	153	107	93	40	23	38	7	16	9	4	3	10	14	8	16	1	1	5	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	28214	4713	3476	1744	1201	1684	628	567	404	290	461	277	142	180	150	126	70	42	64	25	29	17	15	8	13	16	18	18	2	4	8	4	5	1	1	2	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	24439	1224	2120	658	351	1363	196	321	230	140	392	198	76	144	115	98	40	17	52	8	13	6	5	1	9	16	15	15	2	1	8	1	2	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	28135	4693	3364	1773	1237	1728	641	574	412	278	477	286	147	176	169	130	76	34	62	30	29	21	17	14	14	18	19	14	2	4	6	3	4	7	1	2	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	24388	1236	2053	691	357	1406	198	315	231	127	395	205	76	147	137	104	48	15	52	12	14	7	5	4	9	18	18	12	1	2	5	1	2	6	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	28215	4684	3382	1789	1202	1705	650	557	432	298	503	283	143	188	185	121	79	34	58	28	29	19	13	16	13	20	19	10	4	2	8	4	5	8	1	2	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	24422	1246	2091	707	334	1378	204	310	243	140	410	209	77	158	147	94	47	14	47	12	15	9	5	6	8	19	18	8	1	1	7	2	2	6	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	28322	4696	3464	1833	1227	1735	650	557	443	294	509	261	138	198	200	114	74	41	52	28	23	24	15	18	11	17	14	7	5	2	10	5	4	7	0	2	2	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	north20_active	80	24507	1267	2164	717	328	1406	201	318	240	139	423	190	75	165	168	90	40	13	38	14	12	11	7	8	5	16	12	6	1	1	8	3	0	5	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	28552	4597	3338	1749	1156	1738	584	537	371	262	537	266	132	237	201	129	69	54	44	35	26	25	20	17	15	8	15	12	4	5	11	3	2	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	24769	1155	2027	665	311	1402	203	329	183	112	456	183	66	192	181	108	38	28	29	19	13	8	5	7	10	4	13	11	2	1	11	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	28880	4698	3323	1762	1228	1645	625	528	396	271	523	272	148	248	214	132	58	56	48	31	24	27	15	12	13	9	13	6	7	6	8	2	2	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	25079	1188	2012	675	330	1310	212	317	198	121	431	188	82	200	192	110	30	30	32	17	12	11	4	4	9	8	12	6	3	1	7	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	29207	4713	3260	1721	1258	1619	626	506	391	286	511	262	151	211	199	146	62	47	52	34	27	26	12	9	14	15	10	25	7	10	7	1	2	1	1	2	0	0	0	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	25381	1217	1977	669	351	1306	218	302	200	122	424	184	81	171	178	122	32	20	37	17	16	7	3	3	10	13	8	23	3	1	6	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	28824	4723	3301	1737	1237	1639	662	497	424	289	481	235	154	219	183	154	71	47	44	27	27	26	10	4	12	22	5	34	5	10	3	1	3	4	1	2	0	1	0	2	1	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	24945	1260	1977	696	328	1335	219	287	228	136	402	163	82	180	159	118	39	23	34	14	15	10	3	1	8	19	3	31	1	3	2	0	2	4	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	28317	4682	3357	1744	1231	1676	648	537	449	280	478	238	144	193	180	148	72	42	37	28	30	23	9	5	12	22	6	39	4	11	2	1	3	3	1	2	0	2	2	3	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	24476	1250	2037	710	325	1373	215	311	242	126	399	161	69	159	154	118	42	22	28	14	14	10	3	0	9	19	4	35	0	4	1	0	2	3	0	1	0	0	2	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	27726	4635	3468	1806	1177	1692	665	558	468	278	452	261	135	195	175	132	72	48	41	32	31	25	13	8	14	23	12	20	4	7	1	2	4	3	3	0	0	3	3	2	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	23899	1213	2126	743	305	1383	213	310	255	131	371	183	60	162	147	102	39	25	30	15	17	12	4	4	9	21	10	16	0	3	1	1	3	3	0	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	26979	4516	3307	1810	1178	1677	646	580	442	283	455	232	141	218	179	121	70	50	52	34	27	18	15	11	13	20	16	20	6	11	1	2	1	0	4	0	0	3	3	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south27_active	80	23180	1138	2014	737	303	1380	212	312	235	131	369	162	68	181	145	95	39	20	38	19	11	8	5	7	9	18	12	19	2	7	1	1	1	0	2	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	27115	4456	3296	1804	1159	1602	684	591	403	303	447	248	148	225	180	134	66	56	66	27	23	19	16	15	15	19	13	12	7	11	3	4	1	0	4	0	1	3	1	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	23233	1083	1994	718	308	1287	220	305	200	145	365	177	72	175	145	113	33	19	51	12	12	8	6	12	11	15	9	11	2	7	3	2	1	0	2	0	1	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	27008	4466	3221	1752	1180	1543	685	586	399	306	499	226	142	224	188	133	53	58	65	30	31	18	17	16	13	18	14	13	5	12	5	3	1	0	3	0	1	2	0	3	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	23060	1112	1906	669	333	1241	213	299	189	148	418	152	76	176	158	113	23	18	48	16	15	6	8	12	7	14	9	13	2	8	5	1	0	0	3	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	27462	4523	3282	1695	1158	1557	651	586	416	309	546	225	162	197	166	152	45	66	54	36	37	15	14	16	15	21	6	25	6	4	7	4	2	0	3	1	1	2	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	23566	1113	1947	638	323	1248	218	310	198	145	461	140	91	154	136	139	20	22	37	14	11	7	8	12	8	16	2	24	2	2	7	1	0	0	3	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	27501	4706	3350	1822	1176	1827	627	568	412	298	489	278	168	224	216	126	71	41	64	27	19	19	16	18	9	10	7	14	6	6	3	0	4	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south31_active	80	23673	1230	2025	658	295	1494	195	332	207	137	410	193	79	181	174	93	42	18	48	15	8	8	5	7	5	4	5	13	2	3	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	27508	4716	3306	1806	1174	1776	624	581	400	302	467	292	156	209	197	124	70	53	62	24	28	21	13	22	10	14	7	8	5	9	2	1	7	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south32_active	80	23716	1244	1977	671	291	1462	212	328	199	124	388	200	73	173	158	90	43	26	46	13	11	9	3	9	4	9	4	8	2	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	27537	4676	3391	1796	1232	1703	663	563	391	289	493	290	147	208	182	137	71	51	71	28	33	25	18	23	11	15	11	15	5	7	1	4	5	0	1	3	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
0.03	south33_active	80	23716	1201	2050	667	322	1382	223	308	198	113	414	183	71	188	151	100	48	25	53	20	13	12	3	7	7	11	5	15	3	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	28069	4697	3395	1828	1217	1602	678	550	393	293	503	258	143	211	169	141	67	53	75	28	32	23	21	20	14	13	11	13	5	9	3	4	3	1	1	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
0.03	south34_active	80	24345	1226	2061	690	319	1276	225	285	209	113	427	158	67	183	145	108	49	25	55	18	11	10	5	8	7	10	6	12	3	3	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	28470	4715	3441	1818	1213	1624	654	542	381	300	508	261	145	232	182	157	61	46	80	34	24	27	13	20	15	15	9	14	4	6	12	6	1	2	1	3	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0.03	south35_active	80	24705	1208	2126	687	345	1313	212	285	209	123	418	167	66	198	150	126	44	23	59	21	8	14	3	11	7	12	5	13	2	2	12	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	28582	4674	3411	1793	1177	1641	670	567	395	299	456	245	147	256	189	142	68	48	65	39	26	22	9	13	15	17	16	18	1	6	16	4	1	2	0	3	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	24865	1249	2085	677	343	1331	217	304	220	130	374	167	65	214	155	118	44	21	49	25	10	11	4	8	8	13	14	17	0	1	15	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	28091	4696	3438	1725	1190	1672	628	564	389	301	430	224	131	234	177	107	67	53	64	37	23	16	11	12	14	21	14	13	4	3	26	7	2	1	0	1	0	2	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	24313	1273	2116	665	341	1376	214	302	220	138	357	161	57	197	142	85	38	25	49	23	6	8	5	9	8	16	13	13	1	0	25	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	28063	4691	3429	1706	1185	1725	636	581	376	289	464	256	139	205	221	109	78	53	69	37	23	17	17	16	13	23	17	18	5	5	27	4	2	0	3	1	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	24256	1307	2107	668	344	1398	211	337	200	135	399	182	60	167	188	89	46	20	55	23	8	6	4	9	11	16	15	18	1	1	26	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	28108	4710	3358	1675	1204	1737	628	575	391	296	440	222	143	187	209	94	75	45	67	27	26	10	19	17	14	15	10	17	5	4	21	5	1	1	7	1	1	3	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	24316	1277	2035	657	328	1411	207	329	210	145	372	162	65	148	180	76	41	16	49	12	10	4	4	7	12	11	7	17	1	2	19	1	0	0	6	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	28308	4723	3401	1648	1219	1797	632	574	395	308	458	254	175	177	218	119	76	37	72	27	29	11	23	18	11	11	6	13	4	4	7	5	0	2	7	1	1	1	0	3	2	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	24481	1259	2063	640	321	1461	198	317	216	161	385	189	85	139	190	101	44	13	51	11	13	6	8	8	8	9	3	13	0	2	6	1	0	0	6	0	0	1	0	2	2	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0
