label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78
0.03	north6_all	80	55994	20037	10379	5482	7578	4977	3596	1757	2169	2045	834	866	542	989	643	453	454	196	245	182	190	220	172	93	70	127	77	46	30	22	53	56	23	18	22	21	14	18	4	9	11	13	7	4	5	7	6	6	4	3	9	0	2	0	2	0	1	1	1	2	0	0	1	0	0	1	1	2	2	0	0	0	0	1	1	0	0	0	0
0.03	north6_active	80	35218	11871	5897	2787	4753	3063	2177	859	1345	1257	407	470	247	574	384	285	263	101	138	95	107	140	96	49	30	87	50	26	16	13	34	37	15	10	14	9	10	6	2	4	5	9	2	2	3	4	2	5	2	1	5	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	2	2	0	0	0	0	1	1	0	0	0	0
0.03	north7_all	80	56117	20186	10232	5572	7621	5121	3575	1747	2126	2089	849	886	575	970	636	461	496	212	242	189	186	202	174	91	64	146	95	44	33	33	45	67	26	19	25	19	13	18	7	11	13	12	4	6	10	6	4	2	3	2	8	1	1	1	2	0	1	1	1	2	0	0	1	0	0	0	1	4	2	2	0	0	0	0	1	0	0	0	0
0.03	north7_active	80	35055	12102	5840	2816	4822	3147	2181	844	1300	1344	424	497	276	595	371	279	291	110	143	101	119	143	97	44	22	107	55	22	17	16	26	50	18	13	13	6	6	7	6	7	7	8	0	4	5	4	2	0	2	1	5	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	4	2	2	0	0	0	0	1	0	0	0	0
0.03	north8_all	80	56267	19937	10359	5580	7593	5215	3620	1754	2130	2023	867	883	572	973	611	425	489	217	242	184	190	205	164	90	66	131	102	43	36	36	43	63	29	18	21	30	15	18	9	11	9	14	4	11	7	5	8	1	2	1	5	4	1	1	2	0	1	2	1	0	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	35269	11930	5954	2885	4816	3217	2229	893	1288	1254	434	471	278	616	349	249	298	107	129	93	125	145	83	36	27	97	54	19	17	11	28	48	18	11	11	22	5	10	8	6	5	10	0	9	2	4	7	0	1	1	2	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	55943	20048	10166	5605	7508	5303	3566	1744	2173	2030	921	871	569	960	587	439	535	214	237	189	180	205	163	97	63	123	112	42	42	44	52	57	20	15	26	35	19	21	7	15	7	6	1	11	9	4	7	2	1	0	2	5	1	1	2	0	2	1	1	0	0	0	0	0	0	1	1	10	0	2	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	35073	11958	5821	2950	4737	3280	2208	905	1313	1292	461	479	286	614	326	252	335	102	134	99	115	140	95	42	24	73	67	19	18	14	35	39	10	9	14	28	9	14	6	10	3	3	0	7	2	4	7	0	0	0	1	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	55266	20123	10140	5576	7424	5217	3606	1689	2210	1979	888	822	543	942	640	462	569	216	236	193	193	213	138	97	71	119	104	53	53	43	56	65	20	13	30	36	16	20	8	19	7	7	3	11	8	11	12	2	1	0	1	4	1	1	1	1	2	1	2	0	0	0	0	0	0	2	1	6	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	34888	12043	5791	2926	4630	3215	2257	880	1354	1292	437	443	261	619	390	258	365	96	135	103	126	140	86	47	33	74	63	25	24	17	36	40	12	5	14	31	10	13	6	7	5	4	1	7	1	8	11	1	0	0	0	3	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	56069	20465	10269	5796	7397	5140	3608	1765	2190	1980	823	892	568	997	666	433	476	237	254	176	195	180	144	99	70	112	136	56	39	32	40	60	31	25	44	24	20	26	19	4	8	7	2	4	4	6	6	3	2	0	22	2	2	1	2	0	1	2	0	2	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	34692	12232	5836	2992	4707	3145	2195	911	1306	1224	403	484	260	594	401	240	298	116	156	73	100	113	87	55	32	73	96	27	15	15	18	50	10	16	22	15	14	12	8	3	6	3	1	2	1	5	1	1	0	0	12	1	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	56340	20420	10324	5785	7337	5281	3659	1683	2143	1944	838	828	580	993	681	449	504	227	238	181	178	196	134	99	66	134	121	54	37	33	22	52	27	30	37	23	16	28	14	8	6	9	1	5	4	4	3	3	1	0	22	5	2	2	2	1	2	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	35097	12229	5906	2992	4705	3208	2189	840	1242	1179	402	436	277	588	410	247	326	99	135	87	87	128	79	53	33	84	80	25	16	18	10	42	9	16	22	17	11	13	9	6	4	5	1	2	2	2	2	1	0	0	12	3	1	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	56336	20356	10389	5749	7668	5289	3703	1714	2210	1915	889	819	598	970	710	478	505	226	232	168	145	213	138	104	53	130	101	45	28	37	49	52	38	30	35	23	13	29	12	9	6	14	4	6	3	6	6	2	1	0	12	4	2	4	2	2	3	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	35084	12221	5908	3030	4894	3219	2215	876	1297	1178	439	437	287	554	441	276	312	97	129	79	75	127	81	58	30	74	60	26	15	18	30	38	18	15	22	18	8	15	8	7	4	9	3	2	2	2	4	0	0	0	4	2	1	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	56020	20387	10502	5646	7664	5209	3691	1656	2169	1955	913	823	597	949	710	496	543	218	204	169	161	268	160	106	72	129	96	39	33	44	58	48	37	27	24	36	22	25	9	8	6	12	6	15	3	5	6	3	0	1	9	4	1	3	1	2	2	1	1	2	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	35111	12269	5985	2961	4833	3261	2208	869	1287	1210	453	444	287	557	457	299	319	98	109	75	94	171	98	63	34	81	43	25	18	23	35	33	24	10	16	32	13	12	7	6	3	8	3	10	2	1	4	0	0	1	0	2	1	3	0	0	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	55670	20351	10508	5567	7584	5195	3673	1702	2185	1925	892	880	549	935	703	488	503	234	216	160	166	245	184	97	72	136	96	44	34	48	79	37	37	19	22	42	23	25	9	5	5	11	6	15	3	8	8	3	4	1	2	2	0	2	1	3	1	2	1	2	1	2	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	34906	12199	5908	2882	4792	3316	2202	883	1309	1186	448	498	262	576	436	295	266	111	117	73	89	146	112	57	29	87	46	29	16	22	53	25	24	7	15	38	11	13	8	4	2	10	3	10	0	4	6	0	0	1	0	1	0	2	0	1	0	1	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	56013	20290	10435	5645	7415	5150	3647	1763	2151	2059	892	849	541	938	663	472	525	227	227	179	182	242	180	94	89	138	117	45	39	55	60	41	33	12	25	41	29	27	7	5	5	10	4	16	4	5	7	3	4	1	2	2	0	0	0	1	1	3	1	1	1	2	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	35142	12179	5920	2906	4737	3220	2230	898	1287	1268	452	486	244	587	426	269	286	108	122	77	96	147	109	55	37	83	74	28	17	25	37	31	20	4	15	36	13	14	4	3	2	7	2	13	1	4	7	1	0	1	0	1	0	0	0	1	0	1	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	56177	20172	10449	5679	7594	5323	3544	1816	2199	1981	881	882	506	965	665	467	529	228	249	181	182	220	162	88	79	175	112	41	36	44	68	50	36	12	29	27	23	16	11	7	6	14	3	18	9	13	7	2	4	0	2	6	0	2	0	1	0	2	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	35085	12159	5901	2911	4806	3372	2134	912	1321	1159	440	502	234	628	390	259	298	111	140	80	94	131	105	51	38	115	77	27	18	19	48	35	19	5	19	21	10	11	7	2	2	10	2	15	2	10	6	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	56220	20325	10405	5682	7421	5483	3676	1858	2164	1950	894	844	504	914	653	469	523	208	251	193	177	238	145	85	72	155	107	40	35	41	72	48	33	14	26	32	24	14	13	9	7	14	3	9	7	12	5	1	2	0	2	5	1	2	0	0	0	3	3	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	34912	12283	5945	2939	4623	3499	2270	960	1303	1139	452	466	229	602	373	261	329	106	139	87	96	145	85	49	34	111	79	26	22	21	41	31	17	7	15	24	12	7	8	3	3	10	2	7	2	9	3	1	2	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	56371	20158	10378	5732	7532	5420	3730	1802	2186	1966	870	871	530	904	677	479	555	211	253	186	173	258	160	89	67	159	115	37	36	43	71	53	29	19	36	23	24	16	15	11	6	8	9	8	7	11	10	0	2	0	1	7	1	2	0	1	0	1	4	1	0	1	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	35134	12138	5944	2975	4759	3500	2309	922	1345	1133	423	474	247	585	392	274	357	97	135	92	98	160	92	49	34	112	85	22	24	21	38	32	16	9	25	14	18	8	10	5	2	6	3	7	2	6	7	0	2	0	0	3	0	1	0	1	0	1	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north20_all	80	55507	20290	10218	5732	7389	5301	3774	1741	2185	1964	870	856	526	847	706	483	514	195	274	193	175	269	171	90	56	136	133	39	31	40	77	61	15	12	29	32	20	21	9	7	8	5	10	8	3	7	10	1	2	1	4	4	1	0	0	1	0	2	4	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north20_active	80	34612	12127	5837	2976	4689	3394	2327	895	1366	1170	438	465	231	515	404	281	325	92	157	96	101	157	95	46	26	91	107	16	19	20	48	32	10	5	20	20	16	12	6	4	3	2	2	4	1	4	7	0	2	0	3	3	0	0	0	1	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south21_all	80	52628	19392	9843	5448	6946	4801	3536	1752	2063	1860	822	835	565	825	645	454	475	237	237	166	162	225	182	95	67	131	122	53	52	38	39	63	28	17	31	18	19	14	6	7	5	10	9	3	5	4	6	7	3	3	5	0	1	2	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	32291	11433	5594	2772	4335	2945	2130	885	1297	1096	395	452	258	501	375	246	267	116	126	64	89	144	124	49	37	77	78	24	28	22	18	45	16	8	17	13	14	8	4	3	2	6	3	3	2	2	6	5	0	2	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	51543	18907	9703	5394	6833	4834	3397	1736	2055	1877	822	814	556	855	582	479	478	248	253	147	156	243	185	97	66	125	120	50	49	34	42	59	35	17	26	17	23	13	4	3	4	8	7	4	7	3	5	5	2	2	6	3	0	2	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	31857	11003	5451	2735	4256	2923	2000	865	1274	1145	401	427	268	518	333	262	256	112	128	52	89	145	129	47	35	77	78	26	25	18	21	38	19	7	11	11	13	8	4	2	2	5	2	2	2	2	5	4	0	2	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	52656	19124	9844	5486	6886	4829	3485	1726	2135	1886	849	834	562	951	590	466	485	249	260	157	164	234	185	109	77	136	119	41	43	39	49	56	31	15	32	21	29	11	5	5	4	22	7	5	6	8	5	6	5	1	6	5	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	32472	11229	5487	2808	4223	2937	2099	859	1292	1181	400	423	274	573	345	252	259	117	129	59	93	140	109	54	34	87	80	22	26	20	33	35	15	6	20	14	19	8	3	3	2	5	2	1	2	6	5	5	2	1	3	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_all	80	54363	19940	10149	5595	7299	5058	3594	1759	2269	1931	883	878	547	972	579	495	508	230	238	157	182	232	162	110	78	124	100	43	40	33	55	47	23	16	23	20	23	10	9	5	2	21	7	6	5	8	6	4	5	1	5	6	0	2	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	33969	11906	5760	2909	4482	3123	2205	900	1336	1266	402	464	272	596	330	270	291	101	123	69	102	146	94	59	30	76	68	24	24	16	39	29	12	8	18	11	15	4	5	2	0	5	2	0	2	6	6	4	4	0	2	4	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	56034	20400	10430	5710	7654	5380	3592	1754	2352	2010	895	883	578	996	601	475	497	210	252	152	195	233	184	103	85	132	101	50	46	31	60	47	21	15	19	25	14	11	14	5	4	20	5	13	5	7	4	4	7	2	3	6	0	2	1	0	0	2	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	35272	12352	5944	3014	4747	3433	2259	892	1407	1309	420	468	283	613	358	258	289	97	137	75	108	160	111	52	40	76	70	20	28	17	49	23	13	7	16	12	8	7	8	2	1	2	2	7	2	5	4	4	5	0	0	4	0	0	1	0	0	2	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	55978	20393	10352	5726	7633	5350	3707	1762	2415	1897	878	878	561	960	575	470	508	195	250	139	186	207	186	103	76	122	99	53	36	32	61	49	19	16	30	26	15	15	13	5	3	22	5	10	6	3	4	4	4	2	5	6	0	3	1	0	1	2	1	0	0	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	35211	12246	5939	3010	4802	3413	2324	917	1480	1174	424	490	271	619	342	259	319	92	137	70	106	136	116	53	35	77	64	21	21	14	50	27	11	7	25	14	7	9	8	2	1	4	2	7	3	1	4	4	3	0	3	0	0	1	1	0	1	2	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	55945	20473	10212	5694	7635	5271	3708	1716	2410	1880	894	868	572	909	587	485	496	215	292	130	181	218	173	98	72	131	104	47	36	29	49	70	25	19	26	28	17	21	18	9	5	9	5	14	9	2	4	4	3	3	5	7	0	1	0	0	1	0	1	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	35133	12231	5824	2968	4803	3353	2318	860	1519	1143	452	484	298	574	364	299	313	105	165	69	104	129	116	47	31	76	60	12	20	14	37	41	12	6	19	13	7	11	10	3	3	4	2	9	6	1	3	4	2	1	3	1	0	1	0	0	1	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_all	80	55957	20303	10219	5679	7474	5187	3737	1731	2436	1827	928	841	545	851	659	498	533	221	278	130	173	218	207	101	80	141	112	52	30	29	63	78	24	23	35	21	20	26	13	9	5	9	5	9	10	3	5	2	0	2	4	9	2	1	4	0	1	0	1	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	34938	12012	5858	2950	4667	3329	2320	848	1477	1128	449	454	272	540	407	314	331	108	155	65	95	123	142	47	32	83	76	16	15	14	47	44	12	11	21	13	9	14	7	3	3	4	3	5	7	2	2	1	0	1	3	1	0	1	4	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	55800	20457	10378	5665	7465	5126	3627	1717	2378	1873	909	858	538	865	692	524	527	237	269	144	161	240	189	101	78	138	113	45	43	34	70	89	29	22	26	27	25	23	12	9	6	8	5	10	11	6	7	3	3	3	1	4	2	2	5	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south29_active	80	34939	12171	5895	2924	4729	3274	2212	848	1433	1192	437	466	270	561	416	333	333	116	146	75	87	134	129	46	27	84	72	16	20	17	49	53	17	9	12	15	12	9	6	4	4	1	4	5	9	6	2	2	3	2	1	1	0	1	5	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south30_all	80	55398	20347	10351	5646	7408	5109	3534	1736	2387	1962	890	883	524	908	675	497	525	215	250	167	173	271	199	91	86	136	114	52	47	41	78	73	28	23	36	27	20	22	13	6	6	11	3	12	10	7	7	3	3	2	0	3	2	1	5	0	2	0	0	1	0	0	1	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south30_active	80	34624	12199	5902	2879	4716	3213	2160	859	1475	1245	412	493	250	586	409	303	342	105	128	89	81	165	134	38	40	84	78	23	19	18	49	39	16	11	19	17	10	11	9	3	2	4	3	7	8	6	2	2	3	1	0	1	0	0	5	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south31_all	80	49054	17973	9301	5246	6601	4603	3182	1625	2059	1802	828	741	507	887	577	429	431	191	240	174	170	258	156	90	78	109	85	40	44	27	48	43	27	17	29	24	16	20	3	8	9	13	8	13	4	2	6	4	9	4	3	3	1	0	0	0	0	0	0	1	1	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
0.03	south31_active	80	30287	10411	5098	2641	4109	2761	1855	842	1198	1118	384	385	223	508	306	236	262	79	126	79	102	167	78	55	36	70	52	14	26	10	28	22	17	8	14	9	9	10	0	2	5	10	3	5	2	0	5	1	6	2	1	2	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	50576	18720	9505	5200	6894	4758	3271	1672	2150	1933	853	803	510	919	588	432	434	210	244	177	170	305	157	91	77	120	83	45	34	25	53	42	26	15	23	24	22	19	7	5	7	14	7	24	3	5	6	4	9	3	2	5	1	1	1	1	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	31209	10856	5273	2572	4321	2902	1920	885	1237	1203	402	413	224	544	336	224	273	91	130	76	95	200	78	59	35	72	52	23	19	11	33	22	17	5	7	8	16	12	2	1	5	5	3	10	2	1	5	1	8	1	1	3	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	52779	19552	9876	5338	7170	4748	3531	1731	2143	1957	884	812	560	896	601	473	505	212	260	173	177	288	177	91	59	117	74	45	33	25	73	56	40	19	23	19	31	12	8	6	7	13	4	20	4	4	2	3	9	4	2	4	1	2	3	1	0	10	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	32735	11502	5579	2685	4513	2964	2104	889	1239	1249	427	431	244	526	372	249	294	105	151	80	92	181	89	56	26	79	47	20	14	10	51	35	24	9	9	10	21	5	3	3	4	5	1	10	3	1	1	0	7	1	1	2	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	54983	20307	10271	5336	7295	5007	3554	1732	2177	2063	899	871	565	918	638	464	524	235	306	166	163	281	167	87	51	115	86	41	32	32	59	62	45	21	24	28	26	13	11	7	8	12	3	17	7	6	1	2	7	1	2	5	2	2	3	1	1	12	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	34373	12093	5850	2722	4621	3089	2165	866	1268	1318	449	497	266	554	391	258	312	116	190	79	91	195	92	47	19	73	61	23	12	14	44	44	28	11	10	19	17	9	6	3	4	3	1	8	4	3	0	1	6	0	1	3	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	55842	20452	10276	5451	7413	4967	3634	1770	2251	2028	866	883	581	926	671	502	543	245	325	171	153	237	155	97	59	112	83	42	35	33	67	87	45	22	21	28	21	15	13	9	7	5	7	10	6	9	1	1	4	3	2	3	3	2	3	0	1	13	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	35105	12173	5826	2795	4738	3104	2243	868	1321	1276	441	516	265	560	418	295	331	115	210	87	86	163	83	48	27	77	58	21	13	17	49	70	26	14	7	23	8	8	6	6	2	2	4	5	3	6	0	1	2	1	1	2	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	55657	20348	10384	5552	7457	5155	3564	1737	2284	1979	862	921	551	906	667	530	570	239	307	150	169	226	160	117	63	123	104	43	42	43	67	73	39	26	22	28	19	16	15	11	7	9	9	11	9	12	2	4	3	3	1	4	3	1	1	0	1	5	0	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south36_active	80	34892	12154	5870	2889	4784	3225	2208	859	1389	1253	448	524	256	566	411	319	374	106	185	86	101	149	89	63	31	84	67	20	17	21	46	51	23	15	6	19	10	9	7	7	2	6	4	6	6	10	1	3	1	2	0	4	2	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south37_all	80	55344	20349	10344	5565	7651	5125	3609	1713	2223	1962	819	898	542	1015	629	544	536	234	262	146	180	215	148	121	75	132	109	54	55	37	67	71	29	24	26	19	21	16	14	9	5	9	10	15	10	17	2	5	4	3	3	4	2	4	1	0	0	15	1	2	1	1	1	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0
