label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	south33_active	80	17938	22951	14833	8089	1434	3522	5209	2045	828	238	1277	650	1229	205	245	592	278	200	67	364	81	61	116	87	29	24	19	33	11	55	17	50	8	108	14	3	6	5	7	4	17	3	7	13	1	2	2	0	1	2	0	8	0	2	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	34273	27540	17410	9987	3865	4704	6249	2651	1485	1021	1575	1011	1402	521	469	672	400	312	193	455	158	134	140	139	87	76	58	77	39	72	40	79	28	66	26	17	20	9	14	14	22	10	10	18	2	4	5	1	2	3	0	4	3	3	3	0	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	17925	23048	14862	8041	1459	3569	5616	2028	781	234	1228	662	1228	181	254	558	270	200	67	402	85	62	98	105	30	18	20	39	13	52	19	69	8	62	18	3	7	5	6	5	19	3	7	18	0	2	1	1	0	2	0	4	1	3	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	34218	27251	17537	10202	3872	4764	6169	2664	1498	1013	1626	1007	1407	522	472	681	426	351	202	409	145	111	119	154	77	79	62	71	49	60	39	94	22	30	24	18	22	7	10	11	14	8	11	8	3	6	3	1	1	4	1	6	3	2	2	1	1	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	17947	22829	14943	8243	1460	3650	5576	2026	794	236	1299	654	1217	191	257	568	290	234	63	363	75	43	85	118	23	25	18	34	10	41	20	84	9	27	15	3	9	2	2	5	12	1	11	8	2	3	0	1	0	2	1	4	1	2	1	1	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	34039	27525	17550	10136	3889	4770	6131	2711	1504	1020	1611	1072	1442	502	474	661	432	341	192	483	146	108	136	147	81	72	60	53	45	64	32	79	17	24	25	15	22	13	10	8	28	7	10	8	2	4	11	1	0	3	2	11	3	2	2	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	17911	23095	15014	8197	1484	3684	5513	2086	788	242	1273	711	1248	169	252	545	297	222	49	436	72	43	96	98	25	30	14	21	14	42	15	68	8	19	17	2	10	3	2	4	26	0	10	8	2	2	7	1	0	2	2	9	2	2	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	34093	27622	17696	10097	3864	4691	5903	2751	1559	1034	1649	1084	1466	485	488	723	437	346	197	477	154	114	133	122	77	76	69	54	50	74	37	66	16	37	21	13	18	13	11	12	38	5	11	6	9	4	11	0	0	3	11	9	2	1	2	1	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	18027	23270	15130	8140	1476	3583	5251	2118	852	242	1309	711	1273	175	257	589	311	226	53	422	78	43	93	74	21	32	19	22	15	62	13	59	7	32	8	2	7	3	3	4	35	0	9	5	5	1	7	0	0	2	11	6	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	34038	27629	17739	10049	3808	4664	5862	2723	1588	1079	1656	1067	1481	487	496	694	443	308	207	428	157	139	129	127	76	79	54	55	46	80	39	41	17	64	19	13	19	12	10	11	32	8	10	12	9	3	11	1	1	9	10	7	1	4	1	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	18129	23214	15130	8132	1426	3571	5160	2061	854	251	1278	696	1294	169	271	564	313	196	59	371	86	44	82	75	25	32	16	18	16	69	11	34	4	56	7	3	4	4	3	1	29	1	8	11	3	2	8	1	0	7	10	5	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	34139	27643	17875	10125	3833	4682	5727	2755	1567	1099	1605	999	1489	522	487	648	433	322	211	437	168	145	130	140	75	78	55	52	48	77	41	54	17	60	24	14	14	11	10	10	26	9	9	13	10	3	6	2	2	8	12	1	1	5	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	18134	23288	15227	8219	1414	3594	5056	2031	861	243	1232	650	1314	177	279	534	307	210	54	382	94	49	85	95	21	29	20	20	12	68	12	46	2	49	11	4	1	5	2	1	23	2	7	11	4	1	2	1	0	7	12	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	34014	27263	17595	9981	3843	4647	5721	2763	1514	1078	1573	948	1503	547	489	609	439	295	213	427	169	133	123	128	73	79	55	45	43	78	41	57	23	49	19	15	13	11	10	12	15	9	7	14	4	5	4	2	2	9	5	1	1	4	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	17960	22787	15028	8087	1426	3570	5095	2013	830	227	1232	611	1313	182	263	511	322	195	56	379	98	49	89	97	22	31	24	21	8	65	13	49	4	38	12	3	1	5	1	1	13	3	7	13	1	1	3	1	0	7	5	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
