label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	north10_active	80	5571	1312	1549	1438	706	266	531	204	145	203	128	240	68	63	60	74	72	105	97	30	31	26	56	43	18	14	27	12	11	4	10	13	2	12	3	7	6	2	1	12	4	3	6	2	4	1	1	2	0	0	1	3	7	1	2	2	2	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	10348	2800	2945	2896	1341	665	1094	419	288	402	258	544	151	149	112	135	175	174	159	94	71	69	84	99	40	20	70	30	18	19	23	17	11	21	7	15	10	5	6	8	17	6	6	7	2	5	4	2	3	3	6	2	3	0	3	4	2	2	0	0	0	3	0	2	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	6412	1420	1786	1947	793	330	690	186	131	235	140	365	69	84	47	80	121	117	103	54	39	41	51	67	18	10	47	20	6	5	10	6	7	13	2	7	6	2	1	2	6	3	4	4	2	2	3	1	1	0	2	0	2	0	1	3	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	10413	2816	2980	2843	1348	652	1130	426	294	414	289	561	150	148	119	139	182	174	160	82	72	62	113	96	43	25	67	28	27	17	24	15	15	21	10	9	10	4	8	7	13	7	5	6	3	7	2	2	1	3	6	2	2	1	2	4	2	2	0	0	1	11	1	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	6444	1443	1859	1888	809	313	698	196	135	244	160	376	62	79	56	81	124	119	93	41	42	32	83	69	20	12	46	19	11	4	11	5	7	13	3	3	5	2	3	3	4	4	3	2	3	4	2	1	0	1	3	1	2	1	1	3	1	1	0	0	0	7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	10660	2838	3027	2668	1331	653	1147	418	287	384	303	539	157	147	130	147	164	159	152	72	58	59	115	86	43	28	73	32	32	16	25	15	17	28	12	9	7	5	9	14	4	4	6	3	3	6	1	2	2	2	4	3	3	1	2	4	0	1	1	1	4	8	1	4	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north13_active	80	6593	1438	1920	1773	793	309	705	184	124	219	163	356	71	76	62	84	106	110	85	38	35	32	79	66	18	14	46	21	14	1	11	7	9	19	5	3	1	2	5	10	3	2	3	2	3	4	1	1	1	1	2	2	3	1	1	3	0	1	1	1	2	7	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	10486	2819	3061	2724	1297	710	1089	400	305	373	302	517	165	140	132	146	166	184	133	55	49	61	123	96	40	38	66	39	30	17	24	16	24	29	11	13	9	4	13	18	4	4	8	3	4	4	2	1	2	2	2	3	3	3	2	1	1	0	1	1	4	8	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	6417	1418	1926	1788	803	336	644	184	137	225	163	358	77	71	55	78	104	131	79	26	26	34	88	77	21	20	41	24	12	2	12	9	13	19	4	6	1	2	7	12	3	4	5	1	2	3	0	0	1	1	1	2	3	2	0	0	0	0	1	1	2	7	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	10574	2832	3045	2776	1359	706	1089	418	303	358	298	443	167	138	137	139	160	168	151	68	50	66	112	100	32	37	64	36	22	17	25	16	26	22	11	14	9	3	14	19	6	2	7	3	6	3	2	1	2	1	1	4	2	4	3	0	1	0	1	2	5	7	1	2	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	6389	1403	1911	1807	851	343	654	188	123	213	160	323	88	65	57	71	97	115	104	30	23	43	72	76	14	19	41	17	11	3	14	7	14	15	4	6	1	0	9	13	5	2	5	1	3	1	0	0	1	1	0	3	2	2	0	0	0	0	1	2	2	7	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	10630	2812	3041	2845	1336	694	1022	440	317	351	335	484	169	145	135	143	203	171	168	65	71	88	104	94	35	38	62	36	16	18	21	17	21	18	10	15	8	7	11	16	7	3	6	4	5	5	6	1	0	0	1	5	4	9	3	2	4	0	1	2	5	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	6443	1410	1874	1854	835	335	642	203	137	203	183	346	79	73	56	70	119	111	119	33	35	47	69	65	13	19	45	17	8	6	12	9	11	11	3	7	2	2	6	11	4	2	6	2	2	2	0	0	0	0	0	4	4	7	0	1	2	0	1	2	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	10550	2742	2912	2705	1371	634	1030	450	306	365	335	482	163	160	117	154	196	192	170	68	73	92	103	82	31	31	64	35	22	19	21	13	18	15	10	10	9	7	10	6	8	6	6	4	4	5	4	7	0	0	1	5	4	10	3	3	5	0	0	2	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6466	1368	1778	1734	855	310	658	218	137	218	185	331	71	75	57	77	107	118	125	34	35	49	64	49	13	16	49	15	12	8	11	6	9	8	3	4	4	3	6	1	5	3	4	3	2	3	0	6	0	0	0	4	3	8	2	1	3	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	10555	2728	2879	2632	1320	613	1044	418	290	386	314	509	169	169	118	163	195	174	154	65	84	99	97	74	39	27	64	31	21	18	17	16	16	16	8	12	13	8	10	7	8	5	9	5	2	5	5	9	1	2	1	6	3	8	2	3	5	0	0	1	2	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	6536	1328	1745	1694	824	300	681	210	135	238	175	349	71	80	58	87	112	93	106	33	47	55	58	43	15	17	46	14	11	7	9	7	7	8	4	5	8	5	5	2	3	2	7	4	0	4	1	8	0	1	0	4	2	7	2	1	3	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9909	2645	2761	2467	1265	640	997	415	305	382	275	501	163	167	115	160	163	159	124	57	69	95	89	63	44	35	56	28	27	17	16	17	15	18	8	11	18	10	5	7	10	6	9	4	2	6	2	10	1	2	0	6	2	1	3	1	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	6045	1264	1671	1589	767	315	625	217	151	236	168	327	68	83	63	94	97	89	78	26	34	55	46	37	22	17	38	15	16	6	6	7	8	8	4	3	12	6	2	2	6	4	7	3	0	4	1	8	0	1	0	4	1	1	3	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	9551	2603	2638	2323	1165	663	932	403	304	362	263	443	151	155	115	163	145	148	118	59	79	75	76	81	51	38	46	27	27	17	10	17	12	15	12	14	16	12	3	5	11	3	10	4	1	3	2	5	1	2	0	5	5	2	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	5756	1209	1608	1456	663	322	585	203	130	221	149	293	65	71	55	104	96	80	69	30	42	42	43	53	24	18	27	14	12	4	3	6	4	10	4	4	11	6	1	2	6	3	8	2	0	1	1	3	0	1	0	3	4	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	8598	4620	2135	1549	850	986	583	763	307	348	261	196	176	156	148	102	86	75	126	63	67	74	74	44	40	57	61	31	32	34	15	18	13	12	8	11	16	11	13	6	16	6	7	8	7	2	4	2	2	3	3	4	8	2	6	1	2	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south21_active	80	4998	2793	1203	916	435	571	314	491	145	197	144	74	83	83	73	51	46	38	74	26	27	39	42	19	23	43	40	15	22	19	8	10	6	7	3	6	9	7	7	4	8	2	0	4	2	0	0	1	0	0	0	1	6	2	6	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south22_all	80	8813	4701	2162	1620	903	1014	618	804	301	328	263	205	174	161	168	109	98	87	134	64	59	78	70	42	45	45	65	30	31	22	15	14	12	8	7	11	15	18	8	6	21	6	0	7	7	3	3	1	2	5	4	4	8	5	3	1	1	1	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south22_active	80	5186	2844	1244	982	477	592	332	504	152	184	135	72	79	77	86	51	58	43	91	26	23	53	42	19	27	29	42	13	23	12	9	5	6	6	3	5	6	12	2	4	13	3	0	5	1	0	0	0	0	1	0	1	6	3	3	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south23_all	80	9305	5107	2224	1753	951	1070	611	875	316	337	253	207	182	173	164	112	95	104	144	59	64	83	80	34	46	47	61	37	45	30	12	11	9	9	10	12	10	19	6	12	25	4	2	7	5	3	1	2	3	3	4	4	8	5	6	1	1	1	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5589	3119	1264	1067	511	664	312	546	164	198	134	79	88	83	76	54	53	50	98	26	33	52	59	18	30	30	39	18	38	17	6	3	5	6	8	4	3	13	1	9	18	4	1	5	1	0	0	1	2	1	0	1	6	3	5	1	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9548	5182	2257	1829	949	1104	583	980	314	366	270	201	189	171	166	115	96	103	133	67	73	77	89	32	54	59	58	28	37	41	17	8	10	8	11	11	8	18	7	12	20	4	5	5	5	1	1	1	2	4	7	2	3	4	4	0	0	0	4	2	2	1	0	0	0	0	0	2	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	5842	3170	1339	1125	513	680	282	627	157	214	140	78	79	72	85	50	55	54	88	35	36	47	59	18	36	34	31	16	34	22	11	2	6	6	9	3	2	12	2	9	14	3	1	3	2	0	1	1	2	2	2	0	2	2	2	0	0	0	3	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9570	5216	2279	1821	941	1121	579	1008	309	370	267	195	185	160	153	109	102	113	145	81	70	77	105	26	61	52	61	36	58	42	20	15	10	8	9	9	16	20	6	12	20	4	8	10	4	0	3	2	2	3	9	3	3	2	6	0	1	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	5828	3219	1341	1113	511	708	278	659	148	209	134	77	81	69	79	47	56	61	88	39	34	42	72	14	41	28	34	18	39	20	13	4	6	5	7	3	10	11	2	9	13	2	3	7	3	0	3	2	2	2	2	1	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9729	5353	2251	1812	914	1114	542	1038	318	388	283	181	170	151	158	92	117	115	126	73	56	70	121	32	69	50	66	33	63	47	21	13	9	13	13	7	22	19	6	10	16	4	11	8	4	1	4	2	0	4	8	3	2	1	4	1	1	1	1	1	1	0	1	0	0	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5982	3387	1304	1089	482	689	261	707	143	215	154	73	71	65	86	43	65	66	74	36	22	38	75	17	45	21	39	15	31	23	12	4	6	6	8	3	17	10	2	7	10	2	6	5	2	0	4	2	0	1	3	1	1	0	3	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9649	5338	2299	1803	941	1136	562	969	327	382	268	168	171	151	178	107	109	113	110	76	49	71	122	35	60	53	86	46	62	45	23	22	9	18	15	5	20	21	5	12	16	3	11	8	4	5	4	5	0	5	8	1	0	1	4	1	1	1	1	0	1	0	1	0	0	3	0	3	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	5855	3430	1324	1079	486	698	292	671	140	211	139	69	73	65	100	49	61	65	74	36	24	40	79	16	35	33	53	26	27	28	11	11	3	10	7	3	17	13	1	7	10	2	7	5	1	3	4	2	0	3	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9649	5395	2301	1756	956	1142	566	924	337	384	259	166	157	158	170	116	108	115	132	66	54	65	121	40	52	75	80	34	45	38	19	16	10	18	17	2	17	20	4	13	12	3	10	5	3	6	2	7	0	5	5	0	0	1	1	2	0	1	1	0	1	0	0	0	0	3	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	5878	3480	1304	1039	501	702	293	606	156	197	137	79	69	74	89	56	57	63	93	29	28	35	78	17	29	55	46	18	19	27	8	9	3	11	9	2	13	11	2	5	6	1	8	3	0	3	1	4	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9570	5209	2281	1765	946	1146	574	923	349	379	269	158	166	166	176	122	102	106	144	58	60	63	110	38	47	90	86	42	41	46	21	20	12	25	16	1	14	11	3	15	18	4	6	4	5	7	4	5	1	5	3	0	2	2	1	1	0	0	1	0	1	1	0	0	0	3	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	5775	3310	1308	1042	498	698	306	582	163	188	138	78	77	80	98	54	51	60	104	23	35	34	74	20	30	66	65	26	25	31	9	13	5	19	6	1	9	8	2	6	10	3	5	2	1	3	0	2	1	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9642	5112	2267	1812	924	1188	558	969	329	367	245	167	166	161	166	115	118	113	156	49	76	63	101	32	51	90	105	39	35	43	24	20	10	23	17	6	14	5	3	18	17	5	6	5	5	4	5	3	3	2	2	1	2	2	3	1	0	0	0	0	0	2	0	0	2	3	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	5832	3229	1295	1072	500	714	290	630	163	187	124	89	73	79	101	46	66	61	115	19	52	32	77	16	39	58	72	25	25	25	11	13	4	17	10	5	9	4	1	7	10	3	5	2	2	2	1	2	2	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
