label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95
0.03	north6_all	80	19805	6382	4208	2449	2764	1036	934	1093	597	829	626	550	306	234	185	285	209	227	143	96	67	93	51	54	45	61	60	48	74	35	24	29	20	26	15	20	11	6	13	3	5	3	8	5	8	3	4	4	3	1	5	1	7	2	6	1	0	1	1	0	1	0	0	0	1	0	3	1	2	2	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north6_active	80	12782	3791	2565	1346	1817	533	492	711	341	516	364	333	165	119	76	172	100	152	78	45	36	46	26	27	22	32	33	25	49	18	11	19	7	17	11	15	6	4	7	2	5	2	8	3	3	1	1	4	2	1	5	0	5	1	3	0	0	0	1	0	1	0	0	0	1	0	2	0	2	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	19837	6278	4134	2397	2633	1022	918	1067	607	794	619	526	319	242	173	253	195	213	141	87	78	90	48	49	32	67	61	44	58	33	24	25	24	29	19	18	8	4	13	9	4	4	5	10	8	2	4	6	1	1	4	1	6	4	4	0	0	2	2	0	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	12774	3717	2486	1339	1743	533	481	688	338	512	359	317	173	116	67	147	99	137	77	40	47	38	23	28	14	31	34	27	38	15	14	14	10	19	12	14	6	2	7	6	4	2	5	6	1	0	1	5	0	1	3	0	4	3	1	0	0	0	2	0	0	0	0	0	1	0	2	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	19870	6147	4136	2367	2670	991	893	1105	562	777	664	533	316	239	182	241	207	257	143	77	77	89	54	51	35	69	56	50	65	36	20	24	25	27	21	16	11	6	14	12	4	6	4	7	11	3	3	3	3	2	5	1	4	4	1	0	0	3	1	1	0	1	0	0	0	0	2	0	2	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	12805	3639	2483	1346	1765	532	472	711	304	488	394	322	178	113	68	132	117	169	76	41	42	41	29	29	15	37	29	28	38	17	11	13	11	18	12	12	8	2	10	7	4	2	2	3	4	1	1	1	2	1	4	0	3	3	0	0	0	2	1	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	19617	6178	4163	2398	2626	1008	833	1089	575	774	682	543	336	250	189	236	207	251	155	77	89	82	58	52	39	82	53	45	55	48	21	29	21	19	20	19	13	11	16	13	6	6	6	8	10	4	2	4	3	3	5	1	4	4	7	0	0	3	3	3	0	4	0	0	0	0	3	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	12537	3646	2513	1374	1693	558	420	703	311	496	412	339	185	115	76	135	127	152	89	43	42	32	32	25	16	51	30	23	37	27	8	13	11	12	9	11	9	6	12	6	3	2	3	3	3	1	0	1	2	1	4	0	3	4	6	0	0	2	1	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	19428	6343	4241	2430	2721	1042	865	1121	593	815	706	607	340	246	184	244	199	246	153	88	86	65	58	55	34	88	44	44	56	54	25	31	20	16	27	19	14	14	19	8	9	5	8	7	12	8	4	3	6	3	5	2	1	4	6	5	0	3	3	5	0	3	0	0	0	1	2	1	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	12498	3754	2627	1394	1734	562	455	714	321	541	419	388	191	113	76	149	129	142	87	50	39	30	30	32	15	64	29	20	37	30	6	14	7	10	17	11	9	9	12	2	4	2	5	2	6	5	1	0	3	1	5	0	1	4	6	5	0	2	0	3	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	19808	6175	4221	2424	2624	1054	906	1061	615	749	578	489	375	229	179	233	185	269	136	81	72	67	58	54	57	88	54	52	58	48	31	26	22	33	22	24	17	7	12	13	8	4	2	0	7	3	7	3	7	9	3	2	1	3	1	5	2	0	0	0	1	1	2	3	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	12735	3686	2557	1422	1690	572	480	683	332	482	330	288	223	123	83	150	119	173	80	40	31	28	31	25	30	63	32	28	43	30	15	10	8	23	13	15	1	2	6	6	4	3	2	0	0	0	2	1	2	7	2	0	0	2	0	3	0	0	0	0	1	1	1	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	20038	6252	4182	2329	2661	1018	868	1051	616	728	576	497	380	215	163	224	189	271	139	83	69	59	66	58	53	97	55	55	70	54	34	23	25	23	26	28	13	5	17	12	9	4	4	2	6	3	3	7	12	8	3	2	2	4	1	5	2	0	0	2	1	0	2	3	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	12882	3724	2542	1371	1731	516	468	643	326	446	354	298	226	109	73	139	117	179	82	40	29	21	34	30	32	65	33	36	52	29	14	13	10	15	15	13	1	2	10	5	4	4	3	1	0	0	0	4	7	6	3	0	0	3	0	3	0	0	0	2	1	0	1	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	19916	6437	4102	2416	2704	1050	826	1058	635	734	603	503	378	206	160	233	198	241	161	73	73	66	65	54	48	99	43	61	65	45	28	24	25	18	34	22	16	8	18	10	3	5	8	4	7	5	1	7	13	4	4	1	3	4	1	4	3	0	0	3	0	1	2	3	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	12666	3892	2483	1430	1714	507	422	634	316	458	367	316	236	110	72	148	121	148	107	38	27	23	35	30	23	65	24	40	40	22	14	14	15	9	21	12	4	6	9	6	0	4	5	3	1	0	0	3	8	2	2	0	0	3	0	2	1	0	0	3	0	0	1	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	19788	6379	4174	2444	2731	1020	805	1124	625	760	611	506	351	208	170	257	194	252	168	74	68	73	60	63	45	86	45	69	69	49	24	30	23	22	33	33	21	9	16	10	4	6	10	7	6	4	1	9	10	4	3	2	6	8	1	3	3	1	0	3	1	1	2	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	12545	3785	2537	1431	1746	483	399	692	320	460	392	321	201	106	77	160	118	148	114	42	26	21	31	37	20	56	27	51	41	21	11	20	14	13	23	11	10	6	9	4	0	4	5	6	4	1	1	6	7	2	1	1	2	7	0	2	2	0	0	3	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	19779	6360	4231	2451	2753	1030	863	1113	632	761	594	513	333	223	163	270	213	250	169	74	65	69	54	59	38	79	40	69	65	40	17	26	19	24	35	34	18	10	12	7	5	5	10	7	6	6	1	9	4	4	4	2	4	8	4	3	3	1	0	3	1	3	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	north15_active	80	12639	3737	2548	1433	1764	509	425	705	322	469	370	307	192	105	74	178	126	149	109	43	28	25	32	33	18	43	27	46	38	16	8	18	13	17	23	15	12	6	6	2	2	3	3	7	5	1	1	7	4	3	1	1	2	8	2	1	2	0	0	3	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	19818	6354	4174	2442	2666	1011	906	1077	623	798	613	530	310	227	160	283	205	243	153	81	52	65	53	55	32	83	46	61	62	40	11	36	13	26	23	31	17	8	6	6	7	5	10	5	5	6	2	6	5	4	2	1	3	9	3	2	2	2	0	0	2	3	1	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	12665	3728	2546	1404	1731	501	455	648	333	511	394	330	178	114	76	182	119	140	83	44	22	24	28	29	17	43	28	41	32	17	3	22	9	21	10	17	11	2	2	2	4	3	3	4	5	2	1	4	4	2	0	1	2	8	2	1	1	0	0	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	19943	6452	4090	2444	2730	981	886	1074	613	768	615	565	292	219	157	269	196	227	154	93	60	49	57	58	33	84	53	57	67	39	13	22	9	24	31	28	15	9	5	4	8	3	8	3	7	4	6	4	6	2	1	2	1	10	4	1	1	1	0	0	2	3	1	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	12767	3835	2451	1395	1785	490	446	646	331	475	381	357	158	106	76	185	110	126	76	44	33	22	31	30	20	38	33	40	31	19	3	13	6	18	12	22	11	2	2	1	5	2	4	2	5	2	4	2	4	1	0	2	0	8	2	0	1	0	0	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	19826	6484	4101	2437	2731	1023	865	1037	593	800	615	571	290	208	156	272	174	238	142	107	62	51	66	58	30	73	51	45	66	43	24	21	9	22	34	23	14	12	5	4	7	3	7	3	9	4	5	6	6	3	2	2	2	2	4	0	1	2	0	0	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	12683	3905	2486	1403	1785	508	448	618	315	501	375	383	160	100	77	184	100	136	70	49	30	23	29	33	18	30	28	31	40	22	8	12	6	17	16	18	8	4	2	2	3	1	5	2	6	3	3	5	1	2	0	2	0	0	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	19771	6500	4032	2447	2745	1012	831	1018	620	754	589	591	312	208	164	261	190	222	139	112	71	45	63	51	33	69	45	40	75	53	21	17	15	15	33	24	17	11	7	8	7	5	6	6	9	3	6	10	11	2	2	2	3	1	5	0	1	1	0	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	12614	3895	2431	1417	1757	500	434	639	327	466	359	386	169	99	76	177	107	136	74	42	35	19	28	27	16	38	25	31	48	34	8	12	9	10	23	16	10	6	2	3	3	2	5	4	6	2	4	7	4	2	1	2	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	19787	6467	4113	2335	2731	1045	861	1020	636	754	569	560	342	223	184	285	189	239	137	102	71	53	62	49	39	63	46	35	64	57	24	18	15	16	29	21	16	11	6	10	7	4	5	8	9	3	4	10	11	2	4	1	2	0	4	0	0	1	0	2	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	12794	3880	2481	1353	1727	516	456	629	330	449	357	357	192	106	80	179	114	151	87	44	31	24	26	23	17	39	24	26	42	35	13	11	10	10	23	14	9	6	2	3	3	1	2	4	7	2	3	7	4	2	2	1	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	15106	5233	2777	1786	1596	1575	1296	1021	526	814	556	544	482	461	177	177	165	133	123	98	79	89	117	50	91	74	94	35	74	43	23	21	16	25	16	17	9	11	9	6	8	6	6	8	7	9	3	0	8	3	5	4	3	1	2	2	0	0	0	0	0	4	2	0	2	4	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	9122	2887	1430	860	876	954	792	620	286	531	337	338	318	298	76	94	98	69	78	55	41	58	75	22	59	40	64	14	45	17	12	15	5	15	9	12	5	5	6	2	3	2	3	6	6	7	2	0	2	1	4	1	3	0	0	2	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	15153	5195	2813	1799	1568	1554	1243	1011	553	824	538	547	495	469	173	181	143	140	117	87	84	89	118	54	91	83	95	27	71	44	26	20	19	23	17	22	7	12	11	9	10	5	9	4	10	10	4	1	8	2	4	2	2	1	1	2	0	0	0	4	1	4	2	0	2	1	0	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	9237	2833	1471	895	850	946	775	602	288	536	317	341	312	300	77	100	81	76	71	45	49	53	81	28	61	42	60	10	51	18	14	13	6	12	11	18	5	5	5	4	3	2	4	3	8	7	4	1	1	1	3	0	1	0	0	2	0	0	0	4	0	1	1	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	15269	5174	2817	1782	1572	1579	1262	1060	586	862	527	576	467	495	170	167	149	139	109	92	105	83	121	58	97	86	92	36	59	42	28	26	15	23	14	22	11	8	13	7	9	9	13	5	11	5	5	2	9	1	3	2	2	2	1	2	0	0	0	4	1	4	1	0	2	1	0	0	1	1	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	9296	2831	1474	866	881	953	818	627	296	553	309	368	294	322	79	91	92	74	60	46	53	43	81	28	60	45	53	16	39	22	11	14	5	13	11	17	7	3	7	4	1	3	9	4	7	4	5	2	2	1	3	0	1	0	0	2	0	0	0	4	0	1	1	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	15365	5202	2811	1794	1563	1521	1306	1029	604	904	522	596	488	511	179	164	157	144	105	99	98	88	93	62	95	76	71	31	69	48	25	22	14	26	13	18	11	12	14	11	10	11	18	6	9	8	13	6	8	1	2	1	1	3	1	1	0	0	0	4	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9365	2853	1450	886	876	910	838	619	298	601	301	380	301	333	83	89	97	76	55	50	47	47	66	31	54	41	46	16	54	28	10	11	8	15	8	15	6	8	7	6	3	6	10	4	5	4	13	6	2	1	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	15225	5212	2720	1752	1562	1529	1320	1070	566	913	554	546	479	520	184	170	167	126	111	116	107	94	92	64	87	63	65	40	68	49	30	23	10	26	19	16	13	13	12	7	11	11	18	8	4	8	11	12	5	2	1	2	0	3	4	1	1	0	1	3	1	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9373	2871	1365	873	855	909	819	650	293	603	343	329	309	350	84	94	104	68	66	52	45	52	52	30	47	36	42	20	51	32	14	12	9	15	9	12	7	9	6	3	5	6	12	5	1	3	11	11	3	1	0	0	0	0	3	1	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	14423	5013	2647	1733	1529	1484	1257	1005	555	839	535	481	463	470	195	152	161	116	124	112	94	91	82	65	78	65	64	38	59	43	26	23	10	27	20	15	13	13	13	10	12	11	15	10	4	7	11	13	5	3	2	5	0	2	5	0	2	0	1	1	1	1	1	0	0	2	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_active	80	8774	2738	1300	836	836	870	767	609	286	556	316	283	304	316	90	81	100	59	68	52	40	53	45	31	44	37	41	21	46	26	15	12	5	19	10	10	6	10	6	3	7	6	9	7	1	2	11	11	3	2	0	3	0	0	3	0	1	0	1	1	0	1	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_all	80	14080	4919	2587	1773	1498	1456	1170	950	545	815	563	452	458	477	214	158	171	112	136	110	90	83	88	57	71	60	58	35	54	49	30	20	16	35	16	11	11	10	11	11	12	8	9	6	4	8	11	13	2	3	2	6	0	2	5	0	2	1	1	2	1	1	0	0	0	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	8587	2671	1262	836	831	843	716	566	265	531	316	259	292	333	100	85	101	58	80	50	38	45	50	29	42	34	38	16	39	24	16	11	6	22	7	7	3	6	5	6	6	5	5	3	2	3	10	11	1	2	1	5	0	0	3	0	1	0	1	2	0	1	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_all	80	14162	4935	2613	1785	1537	1484	1188	911	582	820	522	483	407	466	216	141	167	120	145	105	81	87	74	52	70	71	73	29	47	35	24	20	18	29	17	8	11	10	12	7	11	7	6	4	5	6	4	8	3	2	2	7	2	0	2	0	2	1	2	1	2	0	0	0	0	2	1	1	2	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	8608	2717	1324	849	836	845	735	527	297	537	291	277	261	295	110	68	95	58	82	44	37	53	49	26	45	37	51	17	30	18	12	11	7	20	8	5	4	6	6	4	4	3	3	2	3	3	3	7	0	2	1	6	1	0	1	0	1	0	1	1	1	0	0	0	0	2	0	0	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	14577	5031	2627	1806	1557	1493	1224	960	584	827	529	543	402	469	199	157	151	119	132	110	71	83	83	50	73	76	78	26	59	40	27	18	22	30	16	11	8	9	9	8	12	9	14	3	6	7	4	8	2	1	1	5	8	1	0	0	1	1	1	1	1	0	4	0	0	2	0	1	2	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8886	2780	1347	875	822	877	751	585	299	541	305	313	245	305	98	77	83	55	70	51	32	50	57	25	48	42	55	14	38	23	14	7	8	20	7	8	4	3	4	4	7	3	11	0	3	5	3	5	0	0	1	4	4	0	0	0	1	0	0	1	1	0	3	0	0	2	0	0	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	15372	5172	2613	1833	1611	1532	1333	1032	615	857	591	572	408	459	188	178	154	124	125	109	72	81	81	52	71	80	77	28	65	40	25	25	15	34	17	15	8	16	9	5	11	8	15	5	3	4	0	5	3	1	1	4	8	2	1	0	1	0	1	0	1	1	4	0	1	0	1	1	1	1	4	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9465	2898	1367	922	866	889	848	663	332	553	362	315	264	290	97	96	85	53	69	51	36	48	48	24	43	48	53	17	46	31	12	10	7	20	11	10	5	9	5	2	7	1	10	1	1	3	0	2	0	0	0	2	4	0	0	0	1	0	0	0	1	0	3	0	1	0	1	0	1	1	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	15465	5107	2703	1796	1613	1486	1319	1098	526	850	576	499	462	453	158	172	185	128	117	96	76	100	92	47	75	59	72	28	80	52	22	20	25	28	11	13	6	8	11	11	7	6	8	6	4	3	4	7	1	3	2	0	6	6	2	2	1	1	1	2	0	0	4	0	1	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	9436	2832	1387	887	921	903	797	700	286	556	340	307	291	306	73	102	96	71	62	47	50	55	54	27	45	33	44	13	55	37	11	8	13	21	7	7	2	4	6	8	6	0	4	3	1	1	1	5	0	2	1	0	3	2	1	2	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
