label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north1_all	80	39038	23089	8857	8893	3837	7439	2273	1828	1310	994	728	727	454	592	284	302	275	174	148	107	96	226	81	60	160	88	46	39	23	23	15	15	7	22	7	5	4	10	9	6	5	8	2	0	0	0	0	0	1	3	0	2	1	0	1	0	1	1	0	0	1	0	0	1	2	0	0	0	0	0	0
0.03	north1_active	80	22647	17692	4156	6711	1481	6626	1224	1069	620	422	240	425	125	440	83	155	152	40	35	43	22	204	18	27	137	71	30	30	9	16	4	7	5	12	0	5	1	5	8	2	3	7	1	0	0	0	0	0	1	1	0	2	1	0	1	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	north2_all	80	38755	22788	8878	8790	3847	7560	2289	1858	1318	997	741	783	461	600	309	292	251	176	151	110	98	253	73	62	136	71	59	32	21	25	17	22	12	14	8	10	4	9	10	7	7	6	3	8	1	1	0	0	1	3	0	2	1	0	1	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0
0.03	north2_active	80	22541	17355	4143	6584	1495	6743	1206	1049	635	446	260	479	139	452	81	148	130	40	36	56	21	231	20	30	115	57	41	20	8	19	3	15	8	3	0	9	1	4	8	3	2	5	1	7	0	1	0	0	1	2	0	2	1	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north3_all	80	38861	22772	8905	8766	3808	7629	2302	1829	1338	991	729	810	472	622	331	266	246	181	131	114	93	214	73	65	129	72	70	28	27	24	25	36	20	12	9	12	4	6	13	6	8	6	1	8	1	1	0	0	1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north3_active	80	22789	17317	4158	6595	1489	6813	1219	1051	621	442	270	506	150	466	93	138	140	37	25	61	27	183	20	34	111	57	53	19	10	16	3	22	15	3	0	10	3	3	10	2	1	5	0	7	0	1	0	0	1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	38712	22989	8787	8845	3839	7343	2330	1880	1303	1000	763	789	484	635	306	260	249	171	129	119	104	259	78	56	118	91	65	19	22	22	25	48	31	9	12	11	3	6	11	6	7	5	1	8	2	1	1	1	0	1	1	2	0	1	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	22647	17331	4106	6721	1463	6554	1213	1065	587	442	277	499	151	467	81	133	139	36	32	63	30	223	27	31	102	70	50	11	5	12	4	35	23	1	1	8	2	2	8	3	1	5	0	7	1	1	0	1	0	1	1	2	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	38591	23207	8776	8920	3785	7122	2347	1943	1258	987	742	788	469	574	322	247	290	172	121	118	113	258	83	56	135	128	54	25	24	29	25	51	30	13	9	9	3	5	16	2	4	6	2	1	4	0	2	5	0	0	1	0	0	1	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	22556	17575	4175	6749	1369	6342	1235	1095	562	441	277	482	139	399	84	126	170	43	28	55	33	224	32	31	121	107	41	12	7	15	4	39	23	3	1	6	2	3	14	1	1	6	0	1	3	0	0	5	0	0	1	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	38767	23612	8851	8822	3788	7232	2359	1967	1283	987	763	751	448	596	307	248	276	169	144	120	119	267	67	56	133	137	33	30	22	21	27	26	22	11	11	8	1	5	12	2	2	5	1	4	3	0	2	5	0	0	1	0	1	1	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	22595	17916	4179	6695	1372	6433	1256	1137	566	428	275	463	136	435	91	126	166	38	35	48	30	236	34	27	119	120	24	15	9	11	8	23	16	3	1	3	0	2	12	1	1	5	0	4	3	0	0	5	0	0	1	0	1	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	39225	23738	9077	8717	3775	7057	2365	1898	1282	988	763	764	467	583	337	258	266	174	138	124	119	224	59	56	116	120	37	37	19	19	20	14	18	14	8	12	4	3	17	2	1	3	2	4	2	0	1	5	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	22940	18082	4241	6576	1391	6284	1253	1105	566	435	272	481	144	435	89	131	159	37	29	44	26	200	26	30	101	110	29	22	7	12	8	11	15	3	1	4	0	1	16	0	0	3	1	4	2	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	39449	23663	9206	8851	3815	7167	2303	1890	1291	1021	773	779	489	617	340	288	253	186	148	116	108	192	58	49	121	92	48	32	17	22	18	13	15	16	7	11	7	4	8	2	2	2	2	13	2	1	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	23044	17985	4291	6688	1397	6382	1219	1104	551	461	288	474	141	463	95	151	162	41	26	44	24	170	22	25	105	82	34	20	4	13	6	10	12	5	1	4	1	2	7	0	0	2	2	13	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	39539	23292	9196	8843	3744	7271	2233	1881	1280	1023	763	778	510	612	351	281	280	192	136	120	99	189	53	53	109	81	44	35	16	18	16	14	12	12	9	7	9	4	9	2	1	2	6	9	1	1	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	23015	17529	4277	6683	1414	6478	1194	1099	567	455	296	451	151	449	109	147	183	44	19	45	19	168	16	28	92	69	31	24	4	11	6	10	10	4	2	3	3	2	7	0	0	2	4	9	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	39212	23040	9034	8790	3806	7404	2275	1889	1253	1018	778	782	491	633	344	284	282	176	135	129	99	198	70	59	119	91	45	37	19	22	17	11	14	12	10	4	10	3	6	4	1	1	6	14	1	3	1	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	22691	17340	4223	6612	1470	6608	1221	1113	569	470	305	444	140	455	99	142	181	43	27	51	23	181	20	28	102	79	27	23	4	14	5	7	12	4	2	2	3	3	4	0	0	1	4	13	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	39567	23640	8964	8873	3798	7035	2358	1799	1298	984	808	783	491	601	286	322	286	152	148	132	91	256	65	73	124	75	45	43	18	24	26	19	15	13	10	12	9	6	9	2	3	8	5	4	1	0	2	0	6	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north11_active	80	22913	17872	4239	6763	1395	6244	1266	1007	621	459	317	476	142	442	72	164	192	43	36	60	26	237	17	43	110	53	27	22	2	19	7	15	10	8	4	5	8	5	8	1	0	2	4	2	1	0	0	0	6	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north12_all	80	39092	23811	8838	8846	3866	7109	2350	1806	1273	989	762	769	485	613	298	309	320	153	156	123	98	253	67	72	140	114	44	30	21	17	25	20	20	12	9	13	11	5	5	2	2	9	3	4	1	0	1	0	4	0	1	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north12_active	80	22669	18099	4151	6761	1432	6328	1300	996	621	455	296	450	135	463	76	157	214	43	38	59	24	233	18	40	122	96	27	18	2	11	5	17	12	8	4	7	9	3	4	0	0	3	2	2	1	0	0	0	4	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north13_all	80	38990	23964	8833	8854	3882	7054	2255	1839	1272	983	738	771	468	597	295	306	323	161	141	150	97	210	65	66	155	135	56	27	27	18	20	20	17	9	7	12	11	4	3	3	2	7	2	2	1	0	1	0	1	0	1	0	0	1	28	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_active	80	22683	18287	4049	6750	1438	6261	1270	1048	609	472	292	457	141	461	79	160	210	43	35	72	24	183	19	33	138	120	34	11	6	12	2	17	11	5	4	7	9	3	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	28	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	38937	23379	8834	8735	3781	7141	2272	1843	1218	922	728	735	470	594	315	283	307	169	145	139	101	214	70	64	132	150	55	33	27	22	19	23	21	4	7	6	5	8	8	5	2	5	1	1	1	0	1	0	1	2	1	1	0	2	29	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	22673	17820	4077	6630	1398	6357	1276	1087	570	437	273	443	135	451	92	144	190	41	33	58	26	186	22	36	116	139	32	13	6	15	5	19	15	2	3	2	3	6	6	0	1	5	1	0	1	0	0	0	0	1	0	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	39187	23189	8804	8923	3808	7046	2274	1898	1246	964	730	748	485	621	304	275	302	178	139	141	100	224	65	53	125	118	54	44	24	31	21	17	18	6	7	3	5	7	8	8	4	4	0	3	2	0	0	0	3	2	4	1	0	1	29	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	22895	17600	4052	6803	1454	6297	1274	1124	571	444	262	458	140	489	96	133	189	35	34	60	21	196	20	31	108	109	33	21	5	25	5	12	12	3	2	1	2	4	6	2	1	4	0	2	2	0	0	0	2	1	0	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	39742	23192	8882	8811	3682	7224	2310	1863	1227	953	721	768	516	613	301	251	321	171	143	137	87	232	65	53	130	115	52	51	15	37	16	18	18	10	5	7	4	6	10	7	4	5	0	7	2	0	0	0	2	2	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	23259	17765	4125	6683	1401	6454	1261	1086	562	459	263	503	149	469	90	124	213	36	31	52	23	212	24	25	114	104	30	28	1	29	6	14	13	5	2	5	2	3	8	2	1	4	0	6	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	39697	23111	8958	8643	3659	6970	2316	1901	1279	1006	731	791	508	634	305	239	335	170	146	116	87	225	58	53	134	81	64	43	11	28	14	12	20	8	3	7	4	2	12	4	4	4	0	7	2	0	2	0	2	1	3	0	0	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	23014	17626	4195	6546	1363	6218	1266	1083	598	471	287	508	144	467	86	116	225	38	32	45	23	203	23	20	121	69	48	26	4	23	4	7	15	4	2	5	1	0	11	2	1	3	0	7	1	0	0	0	2	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	39733	23098	8970	8629	3679	6984	2332	1848	1310	989	736	792	484	655	305	253	328	165	144	124	77	208	65	53	117	91	59	30	9	29	10	18	12	9	4	11	5	2	14	5	3	3	0	6	2	3	2	2	2	0	2	0	1	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	22956	17616	4273	6492	1375	6213	1287	1003	625	455	300	504	149	476	70	128	209	42	32	52	21	188	24	20	102	78	46	17	5	22	2	13	8	6	3	7	4	2	14	3	1	1	0	6	1	1	0	2	2	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	39357	23209	8968	8486	3625	6620	2344	1853	1343	1023	748	768	477	632	310	249	301	165	143	119	75	264	67	50	146	79	58	24	19	32	11	15	12	14	5	8	11	3	12	5	4	2	3	6	2	3	2	4	1	0	0	0	1	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	22589	17625	4360	6417	1325	5814	1263	1046	644	442	304	470	127	447	75	123	180	41	27	57	19	243	21	23	124	67	44	17	7	21	1	9	9	7	3	3	10	3	11	3	1	1	1	5	1	1	0	4	1	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	39219	23484	8860	8777	3632	6895	2320	1783	1371	1012	736	750	475	601	289	261	292	161	142	135	74	219	74	57	151	74	49	29	27	32	12	17	9	11	9	11	14	3	7	5	4	2	5	13	2	3	2	4	1	0	0	0	2	0	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	22591	17918	4298	6690	1332	6064	1222	1011	673	445	283	450	131	445	79	131	172	44	34	61	19	197	25	30	128	61	38	22	8	20	3	12	5	5	2	7	13	3	6	3	0	1	3	11	1	1	1	4	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	38805	23427	8914	8684	3651	7272	2242	1841	1375	1014	815	735	488	590	310	266	250	157	128	126	83	223	85	76	119	116	45	28	24	33	13	15	12	9	8	13	4	7	14	0	1	6	1	0	3	0	2	0	2	0	2	0	0	1	5	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	22699	17741	4162	6607	1368	6521	1193	1025	610	482	337	428	125	415	85	124	172	45	27	59	21	202	24	37	107	95	34	17	5	25	5	7	7	2	1	6	1	5	14	0	1	5	1	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	39045	23348	8943	8976	3643	7346	2296	1822	1368	996	757	721	459	594	310	266	266	148	133	119	78	154	71	68	123	90	41	42	29	22	11	22	12	4	8	16	2	12	19	2	1	9	1	0	3	0	5	0	1	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	1	0	0	8	0	0
0.03	south22_active	80	22956	17598	4171	6789	1393	6645	1166	1010	604	457	309	425	110	422	80	119	186	37	31	49	21	136	18	37	107	71	30	33	5	10	4	16	5	0	1	7	1	5	19	1	1	8	1	0	2	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0
0.03	south23_all	80	39231	23410	8926	8876	3715	7316	2322	1855	1290	955	739	751	453	570	319	262	294	163	149	133	94	174	66	59	131	79	38	45	24	22	14	24	14	7	6	18	4	13	17	2	2	10	1	1	5	0	3	6	1	0	0	0	4	0	5	1	0	0	0	1	1	0	0	0	0	1	0	0	8	0	0
0.03	south23_active	80	22944	17663	4173	6768	1413	6622	1157	1012	570	415	282	432	112	407	90	129	203	35	39	58	25	153	19	36	114	62	25	34	6	10	5	17	5	2	2	9	2	6	16	1	1	9	0	0	5	0	1	6	0	0	0	0	4	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0
0.03	south24_all	80	39185	23554	8972	8954	3740	7364	2331	1832	1251	975	728	740	452	575	304	276	277	153	159	134	100	182	66	49	131	96	35	39	20	23	17	19	20	10	6	17	3	14	10	4	2	7	2	3	6	0	3	6	1	1	0	0	4	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	8	0	0
0.03	south24_active	80	22924	17898	4171	6780	1427	6688	1208	1012	555	425	271	434	115	415	84	137	184	30	39	53	30	153	18	24	110	79	23	27	7	12	6	14	10	3	1	10	2	8	9	3	1	7	1	2	5	0	1	6	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0
0.03	south25_all	80	38907	23600	8967	8959	3785	7384	2285	1852	1259	952	719	743	479	602	311	300	302	155	165	134	96	193	64	57	136	92	47	34	23	22	18	9	18	9	7	14	7	10	6	3	4	5	3	5	5	0	1	6	1	1	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	22591	17957	4204	6782	1465	6646	1227	1039	579	409	250	424	132	456	86	155	200	36	46	57	29	161	13	24	117	78	34	22	5	12	4	6	10	3	1	9	4	6	5	2	2	5	1	4	4	0	1	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	38858	23405	9029	8917	3769	7370	2211	1881	1237	988	741	729	496	589	282	286	293	160	169	129	96	197	66	55	149	79	46	24	27	27	16	11	27	13	6	8	7	6	2	4	2	7	3	4	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south26_active	80	22524	17743	4233	6746	1424	6581	1190	1067	571	442	285	416	135	455	75	135	169	39	47	51	25	167	14	23	132	71	36	15	5	23	2	8	15	6	1	4	5	3	2	3	1	6	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south27_all	80	38755	23094	9012	8924	3774	7407	2283	1886	1283	984	749	787	470	590	283	285	279	163	165	118	93	238	63	65	154	82	59	29	30	30	15	16	31	11	6	8	8	4	6	3	3	4	2	7	0	1	0	2	5	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south27_active	80	22466	17419	4227	6780	1456	6589	1233	1108	607	459	282	451	135	435	83	141	167	42	46	47	19	211	15	31	141	72	46	19	6	24	3	13	17	6	1	5	5	1	6	2	1	3	0	7	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
