label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	north14_active	80	15985	18363	3283	2030	5246	1003	2518	977	705	876	1011	229	440	218	189	269	133	108	145	55	84	103	41	32	71	28	37	38	7	20	26	29	7	5	8	5	3	2	3	1	0	3	1	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north15_all	80	31429	28750	7080	4558	7980	2266	4005	1770	1292	1496	1533	501	727	420	318	417	251	194	208	114	133	201	95	69	59	50	52	50	20	38	60	33	11	13	14	11	4	5	6	4	3	1	5	1	0	1	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	15829	18404	3342	2102	5092	1021	2485	999	710	917	992	240	434	204	179	239	142	110	139	46	75	125	48	35	30	26	33	26	11	27	27	23	7	6	9	5	3	4	5	2	1	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	31622	28716	7190	4602	7980	2243	3970	1801	1346	1473	1620	493	781	403	328	413	252	195	200	88	127	158	94	62	59	47	64	50	17	30	46	23	11	15	18	10	5	6	5	4	4	5	5	0	0	0	1	1	5	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	15868	18293	3398	2113	5014	1020	2441	1000	733	897	1047	239	462	184	193	240	150	105	119	35	68	92	52	26	21	21	41	27	10	18	34	14	4	7	13	5	4	4	5	2	1	4	0	0	0	0	1	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	31712	28518	7259	4535	7981	2230	3947	1779	1323	1475	1632	529	778	386	356	410	241	214	210	89	125	178	80	52	74	41	80	47	17	35	44	36	9	13	24	9	7	3	3	4	5	6	3	0	0	0	1	1	6	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	15928	18052	3455	2080	4900	992	2509	979	720	870	1073	253	464	173	198	241	129	112	117	36	72	121	47	20	32	18	56	27	12	22	31	20	3	6	19	4	7	2	3	2	1	4	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	31660	28155	7127	4556	7985	2185	3857	1781	1308	1448	1615	533	790	402	368	442	213	212	258	95	118	179	65	48	75	31	72	36	12	34	44	34	14	11	18	6	6	4	2	0	6	9	3	0	0	0	1	1	3	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	15935	17689	3415	2069	4967	982	2386	965	705	893	1062	237	488	188	187	276	112	97	150	34	62	122	38	21	32	15	49	19	8	21	26	19	6	7	15	2	4	3	1	0	1	7	0	0	0	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	31813	28001	7036	4560	7984	2161	3830	1768	1291	1540	1580	561	723	403	365	463	205	202	255	104	123	199	70	48	74	39	70	52	18	28	50	34	11	14	13	3	11	2	3	0	6	8	4	1	0	0	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	16170	17656	3346	2055	5039	973	2403	965	698	947	1023	258	448	200	178	273	97	96	153	35	72	147	39	23	39	18	56	36	10	15	28	18	5	6	10	1	6	2	2	0	0	6	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	31723	28239	6948	4567	8060	2208	3860	1790	1317	1546	1417	514	707	411	352	470	207	187	244	103	112	223	83	45	72	36	63	43	20	18	48	21	9	13	16	4	10	3	4	1	4	8	3	1	2	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
0.03	north20_active	80	16118	17897	3308	2055	5284	1021	2349	960	701	950	913	243	436	226	186	274	102	89	157	39	64	161	45	20	43	14	49	30	11	9	29	11	5	5	10	2	3	2	3	0	0	6	2	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south21_all	80	31885	28112	7058	4456	8151	2241	3891	1755	1321	1487	1495	535	855	435	365	427	203	198	189	103	137	195	79	48	111	39	55	49	19	38	41	26	18	13	37	8	7	5	8	3	1	4	7	7	4	1	2	0	3	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	15980	17645	3244	2068	5138	997	2464	1005	710	874	957	237	516	248	199	261	95	107	102	45	91	136	44	32	91	21	35	30	7	11	34	19	8	5	26	2	3	1	2	0	0	3	1	0	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	31928	28336	7204	4482	8223	2329	3891	1765	1301	1524	1428	535	845	423	370	480	227	194	183	114	112	239	86	45	101	39	66	68	16	37	21	30	17	18	35	4	6	4	7	3	1	3	6	8	3	3	2	0	2	0	6	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	16103	17706	3335	2096	5249	1051	2388	987	710	906	909	238	532	236	209	289	112	102	97	56	69	170	54	25	80	23	46	41	7	15	12	23	7	9	25	0	5	2	1	0	0	0	1	1	0	2	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	31995	28400	7217	4492	8255	2325	3942	1732	1293	1544	1424	501	812	420	358	469	221	191	186	123	105	262	83	43	72	39	76	58	13	30	14	23	24	15	36	7	8	4	3	3	2	3	15	2	4	4	3	0	1	0	6	2	0	1	0	0	0	1	0	12	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	16155	17790	3377	2059	5243	1057	2438	975	716	945	876	229	524	228	200	282	119	89	109	59	64	181	56	19	50	25	38	35	6	7	7	17	16	7	24	2	6	1	1	1	1	0	8	1	1	2	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_all	80	32069	28479	7155	4491	8317	2345	3927	1701	1330	1493	1491	505	795	413	386	475	217	164	188	125	113	247	98	55	75	39	74	71	12	32	24	26	16	13	17	7	7	4	4	2	6	2	11	2	2	6	1	0	2	0	4	1	1	1	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	16141	17940	3374	2066	5339	1055	2458	929	732	923	904	225	494	222	191	286	122	72	106	58	74	172	66	27	43	24	30	45	8	9	18	18	13	9	13	3	5	1	1	1	2	0	8	1	1	4	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	32037	28296	7137	4497	8254	2254	3902	1770	1390	1507	1575	509	756	453	405	407	221	169	203	134	116	229	97	54	69	47	61	64	16	29	22	29	19	8	25	8	6	4	3	3	6	0	11	1	3	5	1	0	2	0	0	1	1	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	16231	17783	3400	2057	5255	998	2465	981	747	929	963	242	465	246	193	233	119	76	111	60	75	157	59	29	44	28	17	45	10	15	17	21	15	7	12	3	3	0	0	2	2	0	8	0	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	31894	28036	7108	4474	8428	2225	3973	1805	1352	1496	1581	522	748	442	402	418	220	163	181	126	120	224	90	60	83	43	41	76	15	32	28	24	13	7	30	5	4	2	5	3	5	0	9	1	3	2	1	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	16248	17636	3424	2046	5348	980	2495	991	723	905	967	242	444	242	198	236	115	83	89	58	69	148	53	36	50	21	15	53	9	17	20	13	10	6	20	3	3	0	1	1	1	0	8	0	3	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	32130	28100	7138	4474	8303	2252	3930	1831	1342	1544	1504	511	724	419	400	416	218	159	193	115	127	208	87	49	80	44	36	67	23	31	27	28	11	4	26	4	5	3	5	3	2	0	1	1	3	0	1	0	1	1	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	16373	17654	3408	2055	5273	1031	2540	1018	713	920	969	247	434	223	224	233	115	89	105	58	77	127	46	31	42	19	13	44	11	18	19	15	5	2	16	2	2	0	1	1	0	0	1	0	2	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	31897	27678	7143	4504	8199	2280	3948	1741	1320	1519	1475	530	749	413	384	411	202	173	216	93	142	217	75	46	77	45	33	63	26	29	24	23	14	5	18	6	11	2	4	5	0	2	5	2	2	2	1	0	1	1	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	16198	17436	3406	2033	5195	1078	2574	962	711	894	948	262	464	214	210	221	109	96	128	50	83	113	43	28	50	20	22	38	10	14	14	13	9	3	17	2	8	0	1	4	0	2	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	31629	27483	7020	4485	7817	2306	3759	1672	1284	1497	1364	506	749	389	349	370	203	184	219	95	146	194	61	43	88	47	44	56	30	26	26	22	17	3	13	6	11	4	4	3	2	3	5	2	1	4	2	1	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	15848	17373	3307	2033	4948	1070	2436	922	709	920	841	255	461	187	180	201	117	99	138	52	82	98	33	23	65	24	27	30	13	14	16	14	11	2	12	1	7	2	1	3	1	2	0	1	0	2	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	30856	25957	6937	4365	7268	2296	3577	1624	1277	1413	1386	485	735	366	324	382	188	182	209	102	132	174	74	37	86	49	48	37	34	30	27	23	20	6	10	7	10	4	3	4	3	14	6	1	0	5	2	2	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	15448	16324	3191	1956	4568	1052	2316	854	700	880	880	235	446	170	172	227	103	96	134	51	71	91	34	20	65	26	26	20	14	18	15	18	14	4	9	2	6	4	0	3	1	13	0	1	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	32112	28073	7148	4532	8172	2218	3943	1862	1368	1420	1490	524	763	426	328	387	199	168	219	116	97	176	83	57	106	50	40	42	9	26	40	22	12	9	12	4	3	8	3	3	4	7	7	0	1	8	3	1	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0
0.03	south31_active	80	16367	17843	3432	2109	5235	1015	2526	1013	713	842	936	268	487	251	152	227	103	82	123	53	56	116	40	28	56	26	20	27	7	12	30	12	7	5	8	1	2	3	2	2	3	5	5	0	0	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	south32_all	80	31910	28044	7273	4483	8080	2248	3880	1827	1394	1444	1413	522	763	385	338	397	230	165	224	120	87	189	81	59	99	45	43	47	15	19	46	28	9	8	12	3	5	9	5	5	5	8	6	0	4	7	2	1	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0
0.03	south32_active	80	16116	17853	3532	2095	5219	1011	2447	989	731	839	917	257	468	226	159	244	117	77	123	58	47	126	41	29	46	24	22	30	8	6	31	17	4	4	8	2	2	4	3	2	3	6	5	0	2	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	south33_all	80	31828	28072	7236	4400	7976	2282	3661	1809	1365	1483	1512	509	810	399	354	394	232	167	240	107	97	177	87	58	105	49	32	57	24	20	46	49	9	7	32	3	11	9	5	5	3	4	3	1	3	6	2	3	2	0	1	0	0	0	1	1	1	0	0	0	2	1	0	1	0	0	0	0	0
0.03	south33_active	80	16137	17956	3489	2058	5125	1030	2249	1018	724	873	1002	245	501	233	162	244	120	76	139	55	57	111	45	28	46	32	16	42	14	7	30	23	4	4	27	2	3	4	2	2	1	1	1	0	2	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	south34_all	80	31822	27817	7222	4412	8069	2238	3547	1849	1356	1394	1552	513	880	421	355	403	222	174	212	104	100	158	90	56	95	50	36	64	29	17	39	50	14	11	36	6	11	2	5	4	4	3	3	2	3	6	3	3	1	0	2	1	0	0	1	1	1	0	0	0	2	1	0	1	0	0	0	0	0
0.03	south34_active	80	16183	17672	3459	2037	5113	1031	2168	1045	741	833	1029	233	537	239	186	244	118	75	137	51	59	106	48	24	42	36	20	41	16	8	30	22	8	7	31	3	2	2	2	1	1	1	1	0	2	5	3	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	south35_all	80	31803	27917	7100	4413	8244	2253	3675	1815	1324	1474	1555	511	894	443	354	400	199	181	211	109	108	191	86	48	76	51	46	52	23	15	20	48	16	8	37	4	12	2	2	4	4	7	3	3	3	6	2	4	2	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south35_active	80	16276	17568	3386	2050	5255	1061	2315	1012	713	945	1004	235	574	248	181	250	109	82	143	47	70	124	47	18	39	34	27	28	11	9	13	20	8	5	34	2	2	2	1	0	1	5	1	0	2	3	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south36_all	80	31894	27690	7067	4347	8191	2245	3742	1806	1328	1407	1578	519	860	411	349	379	201	198	210	102	117	200	91	56	73	52	59	77	19	15	21	33	13	10	23	6	6	3	4	5	2	7	2	3	0	4	2	3	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south36_active	80	16453	17603	3315	1999	5210	1041	2421	976	705	879	1023	236	531	209	173	233	107	90	136	41	64	127	55	23	36	28	32	36	6	10	11	17	7	6	16	2	1	2	4	0	0	5	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south37_all	80	32007	27691	7097	4332	8343	2229	3747	1768	1331	1420	1554	530	810	427	373	386	192	181	222	103	131	195	90	49	73	55	66	73	18	18	38	28	7	7	14	6	5	4	4	7	1	6	4	6	1	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south37_active	80	16582	17647	3316	1987	5322	1030	2407	965	712	880	1005	235	508	220	188	250	104	88	143	42	71	121	61	22	39	24	42	39	5	14	13	16	3	5	10	2	3	3	4	1	0	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south38_all	80	32016	27718	7085	4347	8487	2192	3969	1725	1329	1433	1508	546	811	461	361	416	194	183	236	96	128	175	85	57	73	55	70	83	27	21	40	27	12	6	18	7	5	5	5	6	4	4	4	7	1	2	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1
0.03	south38_active	80	16542	17630	3274	2000	5408	1001	2512	941	705	878	987	250	472	258	170	239	107	85	154	44	69	110	60	25	38	24	45	46	7	15	16	18	6	4	9	3	4	3	4	1	3	4	3	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
0.03	south39_all	80	31936	28113	7109	4500	8316	2235	3873	1777	1340	1457	1446	516	772	481	368	436	203	174	257	102	108	192	82	54	79	48	67	78	25	23	41	34	12	5	15	6	6	6	6	4	6	5	4	8	3	4	0	1	1	3	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	16323	17787	3328	2078	5328	1002	2458	983	699	892	934	232	448	286	183	242	116	81	157	50	60	123	49	25	49	23	43	45	8	17	20	23	6	2	6	3	4	3	5	2	3	4	3	3	1	3	0	1	1	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_all	80	31740	28001	7085	4529	8368	2216	3855	1785	1260	1446	1353	491	771	476	341	436	193	168	256	107	118	190	68	45	64	39	62	64	27	17	29	28	14	6	12	7	5	5	7	1	6	6	5	5	9	3	2	1	1	3	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	16189	17698	3344	2102	5395	1026	2437	996	649	841	853	213	436	287	176	245	105	74	149	50	72	121	34	19	41	18	40	40	9	13	20	19	8	2	5	4	3	2	4	1	3	5	5	3	1	3	2	1	1	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
