label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	north14_active	80	8346	1929	1119	875	304	274	162	177	69	192	47	34	67	21	25	9	10	14	2	4	6	2	5	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	13511	3626	2005	1525	631	522	333	295	148	304	103	77	115	42	40	21	21	63	7	11	13	7	4	5	1	3	1	1	0	1	5	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north15_active	80	8562	1973	1112	880	308	258	172	179	73	191	48	38	79	23	25	12	9	28	4	6	7	5	3	1	1	2	0	1	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north16_all	80	13624	3676	2017	1560	625	555	294	274	149	294	95	83	97	37	36	27	35	66	13	13	19	8	6	5	2	4	1	1	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	8659	2007	1118	913	296	299	142	154	77	187	52	39	71	17	21	17	21	30	9	10	11	5	4	3	2	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	13457	3728	2003	1513	646	546	309	265	151	330	105	91	100	29	39	30	37	69	15	13	26	6	5	5	1	2	0	1	1	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	8437	2041	1122	888	319	306	150	140	75	205	56	50	75	15	18	17	24	33	8	8	19	4	3	4	1	1	0	1	1	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_all	80	13601	3650	2039	1512	682	586	300	255	156	307	96	94	83	37	43	38	38	43	13	12	21	9	8	6	3	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	8542	2014	1133	914	328	335	146	132	82	195	58	54	59	17	19	18	26	28	6	8	16	3	5	4	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	13617	3599	2082	1507	678	566	293	256	151	307	95	83	90	36	40	39	33	49	10	11	16	11	6	5	3	0	2	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	8528	1979	1174	889	325	313	154	131	80	195	53	52	61	20	15	20	22	33	3	7	9	4	4	2	2	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	13632	3509	2124	1513	669	588	300	259	157	324	97	67	75	32	39	46	36	43	10	16	17	16	5	3	3	1	2	1	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	8573	1971	1202	908	331	302	149	137	90	218	55	33	51	16	18	24	22	30	4	10	6	9	3	1	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	14510	2979	1511	1958	887	690	661	211	184	124	132	97	100	74	58	32	21	14	11	23	12	5	9	3	0	2	3	0	3	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	9226	1438	671	1289	494	389	402	86	99	57	86	60	58	42	28	17	7	8	7	13	6	1	7	2	0	1	2	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	14122	2959	1466	1962	843	621	739	204	180	126	146	82	107	83	42	23	20	15	8	22	8	5	6	4	0	1	3	1	2	3	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	8927	1405	658	1267	464	338	464	97	86	60	94	53	69	53	29	14	7	6	4	12	6	2	6	4	0	1	2	1	1	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	14098	2936	1457	1864	836	651	771	204	186	111	147	75	116	92	37	20	17	14	10	15	9	8	7	5	0	2	1	1	1	4	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	8959	1393	674	1157	459	373	448	101	92	54	98	39	85	67	28	10	9	6	5	9	4	3	2	4	0	1	0	1	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	13918	2828	1427	1869	866	691	792	229	180	111	148	75	121	100	34	25	14	15	11	8	5	8	7	5	3	1	1	1	0	5	1	0	0	1	2	2	0	1	0	1	0	0	0	0	0	0
0.03	south24_active	80	8815	1352	692	1138	483	399	476	118	91	50	90	39	89	76	24	14	11	5	5	6	2	3	1	3	2	0	0	1	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	14074	2847	1416	1882	888	730	738	223	161	99	145	92	115	110	39	29	19	14	13	5	6	12	8	4	3	2	0	1	2	4	2	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	8960	1409	683	1164	500	436	453	107	89	44	81	56	79	88	28	16	11	7	4	2	3	4	2	2	2	0	0	0	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	14353	2888	1477	1876	875	744	733	233	164	99	142	87	100	112	43	27	23	13	12	8	4	14	3	4	3	1	1	1	2	3	1	1	0	2	4	1	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	9184	1433	740	1144	502	446	464	108	87	42	82	58	65	75	28	15	14	7	3	4	3	8	2	1	2	0	1	0	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	14247	2920	1475	1879	858	727	748	206	163	102	144	76	83	95	46	27	20	9	8	13	10	12	4	5	1	2	2	1	2	2	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	9050	1463	710	1136	494	425	474	94	78	40	87	50	48	54	31	14	10	6	2	8	5	8	1	2	1	1	2	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	14327	2891	1446	1893	873	704	755	213	170	105	137	68	105	102	47	32	15	7	10	15	14	9	4	6	1	2	2	1	3	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	9084	1474	700	1099	488	396	487	103	77	41	79	46	66	59	33	19	9	6	6	9	7	7	0	3	1	1	2	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	14170	2879	1529	1824	905	718	730	220	167	103	142	71	117	97	35	26	15	3	9	13	18	7	5	7	3	1	2	1	1	1	2	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8890	1471	712	1074	498	409	472	115	67	44	79	43	80	60	23	14	8	2	7	9	10	2	0	4	3	1	1	0	1	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	14182	2947	1513	1881	904	707	710	236	179	108	147	68	119	94	46	25	20	5	10	13	13	8	7	5	2	1	1	1	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	8896	1533	677	1154	506	427	456	128	88	53	78	42	82	64	33	14	13	3	6	10	9	2	1	3	2	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	13382	3010	1417	1802	794	636	633	229	185	101	127	78	89	99	59	26	15	12	14	12	7	6	9	4	7	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	8213	1475	670	1057	448	377	371	111	96	39	74	37	46	50	36	9	11	3	8	9	5	5	4	4	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	12809	2888	1390	1687	829	626	579	206	184	115	127	80	77	87	54	26	22	10	18	7	5	7	8	5	8	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7886	1361	640	1004	456	369	343	101	89	42	76	33	41	42	31	8	12	2	11	5	3	6	3	4	3	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	12019	2865	1399	1605	800	622	590	209	187	118	129	78	79	86	56	28	18	9	16	9	6	9	6	3	6	2	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	7333	1387	627	967	448	357	351	94	82	49	74	32	44	50	26	8	8	2	9	4	4	6	3	1	3	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	12218	2879	1449	1630	802	600	657	224	186	116	127	77	75	80	44	25	19	11	17	8	9	7	3	4	3	2	2	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7550	1386	661	1000	437	338	390	102	77	44	76	38	43	45	23	10	10	2	8	3	6	4	2	1	2	1	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	12862	2862	1480	1709	785	645	713	225	191	115	127	84	75	75	48	25	14	12	16	7	10	7	3	8	2	1	2	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	7981	1402	667	1045	414	382	414	110	91	52	76	45	47	45	29	15	7	4	8	3	7	4	2	2	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	13549	2859	1503	1791	792	624	735	232	187	108	152	87	76	86	53	24	17	14	14	12	12	4	3	5	2	3	4	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8406	1355	701	1097	429	376	413	110	93	52	96	47	43	53	42	13	11	7	7	6	8	3	2	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	14305	2938	1507	1854	812	643	777	225	177	103	164	95	89	86	49	26	21	13	14	11	10	3	0	7	2	3	4	1	0	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	8881	1411	699	1122	450	370	457	109	95	46	102	54	54	58	42	17	14	8	10	5	6	2	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	14453	2910	1489	1878	807	668	744	219	180	98	168	91	102	83	56	33	23	19	14	17	9	3	0	6	2	4	4	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0
0.03	south38_active	80	8900	1417	691	1140	441	374	454	101	90	43	104	56	62	61	43	19	17	11	10	9	4	1	0	5	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	14351	2912	1491	1858	836	636	750	214	170	104	182	93	126	74	50	34	21	21	11	15	11	4	2	7	0	5	4	1	0	0	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south39_active	80	8861	1453	690	1141	462	344	483	97	91	53	122	53	81	53	34	18	15	10	7	7	2	1	1	6	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	14282	2896	1501	1921	802	633	762	230	195	114	164	92	119	79	43	37	24	21	10	15	11	7	6	7	1	3	2	1	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	8822	1448	700	1180	422	345	509	103	106	63	107	51	79	52	27	22	15	9	5	9	1	2	1	5	1	2	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
