label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	north8_active	80	1411	635	565	707	240	157	274	105	243	69	39	35	55	68	37	23	12	15	14	18	8	14	25	5	4	12	7	7	1	2	8	4	0	1	0	1	0	2	2	0	0	0	0	1	0	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_all	80	2966	1307	1021	1219	466	328	486	231	325	126	92	72	109	131	51	55	26	27	30	19	22	19	40	5	7	19	12	18	5	4	6	6	0	2	1	1	2	3	6	0	0	1	0	2	0	2	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1431	654	578	791	251	171	306	115	220	66	46	31	75	86	31	32	10	14	13	12	12	13	31	4	2	11	6	4	1	2	4	4	0	2	1	0	1	2	6	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	3049	1360	1069	1320	501	321	498	260	332	136	105	74	117	116	48	52	21	18	28	13	20	25	40	5	4	20	13	21	4	1	2	4	1	2	1	3	1	4	5	0	0	1	0	3	0	2	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1558	685	601	878	283	176	327	131	221	74	55	33	83	75	24	31	11	8	11	8	14	14	30	4	3	13	9	7	1	1	0	2	0	2	1	0	1	2	5	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3131	1332	1060	1388	533	353	578	252	434	160	71	78	114	142	54	57	23	23	40	27	10	19	33	11	8	26	13	19	2	2	7	3	5	0	2	0	1	3	2	5	0	0	2	0	2	1	0	0	0	0	1	2	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0
0.03	north11_active	80	1579	655	579	898	333	179	362	145	265	84	33	46	61	100	30	31	10	13	23	11	3	14	25	5	4	18	6	4	2	1	6	1	4	0	1	0	0	2	1	4	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	3171	1379	1041	1429	534	358	576	268	403	151	82	79	96	127	59	59	25	24	33	23	10	17	33	12	6	23	16	14	0	2	4	3	5	0	2	0	1	2	1	2	1	0	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	1612	681	596	945	325	188	358	158	230	86	37	44	54	88	32	31	10	13	19	9	3	12	25	5	4	14	9	2	0	1	2	0	4	0	2	0	0	2	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	3151	1402	1043	1358	509	354	557	248	416	141	88	76	87	142	73	53	32	22	40	20	13	15	28	10	7	22	16	9	2	5	5	2	6	1	2	1	1	3	2	1	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	1603	698	628	915	290	193	356	143	231	81	50	39	49	96	43	35	16	13	28	8	6	8	20	5	4	12	11	2	1	2	1	0	5	0	2	0	0	1	2	1	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	3069	1376	1056	1264	530	354	526	256	421	135	91	69	88	132	74	56	35	30	48	21	16	16	23	9	6	13	11	5	5	8	3	1	2	1	2	1	1	3	5	0	1	0	1	1	0	3	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1555	711	639	833	296	194	332	149	257	73	47	35	55	94	48	32	16	19	37	11	8	8	17	3	2	3	11	1	2	5	0	0	1	0	2	0	0	1	4	0	1	0	1	1	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2927	1293	1018	1216	537	341	486	245	377	146	87	66	104	137	77	61	32	30	49	22	16	15	15	9	6	11	14	9	7	10	2	3	2	1	2	1	1	3	4	0	1	0	1	1	0	3	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1431	668	625	790	297	193	304	136	241	76	40	33	64	91	53	34	17	20	39	13	9	7	10	6	2	3	11	4	4	7	0	0	1	0	2	0	0	1	3	0	1	0	1	1	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	2876	1289	969	1159	519	340	429	238	317	150	84	64	108	139	62	49	29	32	39	22	21	14	20	13	6	14	13	10	6	7	2	2	2	2	2	1	3	1	4	0	0	0	1	0	0	1	1	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1405	670	587	756	301	178	251	133	225	74	32	34	78	95	41	25	15	21	31	14	10	6	14	6	2	11	10	4	3	7	1	0	2	2	2	0	2	0	3	0	0	0	1	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2864	1244	940	1134	516	346	423	218	285	148	79	72	101	107	56	53	26	31	19	16	19	15	15	12	4	20	12	11	4	5	4	4	1	4	2	1	3	0	3	0	0	0	1	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1389	627	572	721	302	173	274	118	201	80	30	33	75	75	36	27	12	20	11	8	7	5	8	6	2	16	7	4	3	4	2	1	1	4	2	0	2	0	3	0	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2863	1228	930	1051	459	326	405	200	291	154	92	79	93	102	51	49	31	34	23	18	17	17	18	9	4	20	10	10	5	3	4	3	3	4	0	1	4	0	1	1	0	0	1	1	3	2	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1410	596	536	656	261	167	267	102	208	87	37	28	64	71	29	27	10	20	15	9	6	6	10	4	2	18	5	3	3	1	2	1	2	4	0	0	3	0	1	0	0	0	1	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2870	1247	978	1205	478	328	455	224	336	161	99	73	117	124	63	43	32	43	30	21	12	19	22	10	4	14	16	7	6	3	6	3	2	3	0	2	5	1	1	1	0	1	1	1	3	1	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north19_active	80	1453	605	580	787	271	177	298	117	235	96	46	26	77	85	38	22	9	24	15	9	7	8	12	5	1	10	9	3	3	1	4	1	1	3	0	1	4	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north20_all	80	2910	1291	1078	1364	469	332	497	245	359	169	98	64	115	137	59	57	34	41	40	23	11	26	21	8	7	12	22	8	7	2	7	1	3	3	0	1	3	2	1	2	1	1	0	1	1	2	0	2	0	0	0	0	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north20_active	80	1473	616	631	908	271	198	335	130	236	106	40	23	74	97	35	30	7	26	23	11	6	17	11	3	3	8	12	4	4	0	5	0	1	3	0	1	2	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south21_all	80	2797	1239	961	1012	480	343	525	237	344	153	80	65	97	103	61	32	21	26	15	20	14	16	28	7	12	19	16	11	2	2	8	3	6	1	3	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south21_active	80	1337	607	545	667	252	189	366	142	237	82	41	29	76	57	38	14	12	19	4	8	5	8	17	6	6	12	8	10	0	0	7	1	4	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south22_all	80	2959	1260	989	1176	491	344	538	239	390	156	76	79	89	119	63	25	26	23	18	30	14	16	37	8	12	12	12	12	4	5	11	3	7	1	8	0	6	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south22_active	80	1472	595	565	745	286	197	341	140	266	89	39	36	59	74	37	11	14	15	7	10	6	10	27	6	7	7	6	11	0	3	10	1	4	1	5	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south23_all	80	3025	1303	957	1271	509	341	548	230	424	168	76	72	99	123	60	38	33	24	22	29	14	21	41	15	13	15	14	8	6	7	10	4	5	0	6	1	6	1	2	0	0	0	0	1	0	4	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1546	625	566	806	289	193	354	131	277	99	39	27	62	90	35	17	18	16	11	11	4	15	31	10	7	10	9	8	1	4	8	1	2	0	3	1	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3039	1373	1003	1372	524	349	584	254	422	177	87	79	101	123	60	39	33	26	40	23	13	31	34	17	10	24	19	7	6	8	8	3	2	0	8	1	8	0	3	0	0	0	0	1	0	3	0	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1619	657	569	900	317	183	378	142	284	104	42	34	55	87	32	18	17	19	27	7	2	25	26	10	6	20	8	7	1	5	6	2	1	0	3	1	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3009	1419	1046	1371	516	312	540	275	400	175	82	74	115	118	65	48	32	32	36	17	11	25	26	15	11	33	19	9	5	8	5	5	0	0	5	1	6	2	5	1	0	0	0	3	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	1593	690	589	856	305	156	350	159	266	111	41	35	65	83	36	28	17	25	29	6	5	22	19	9	8	21	9	9	1	2	3	4	0	0	2	1	4	1	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2947	1423	1084	1359	488	333	506	274	413	167	79	76	106	114	53	43	27	41	36	14	14	28	15	13	9	33	23	26	3	4	6	3	1	1	5	1	6	2	4	1	1	0	1	2	1	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	1533	707	594	849	277	164	325	160	288	107	45	36	57	67	31	25	8	31	28	7	9	22	5	7	4	22	12	25	2	1	2	3	0	0	2	1	4	1	1	1	0	0	1	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3031	1433	1136	1372	491	330	531	280	404	166	83	76	113	142	50	48	27	35	30	11	15	17	17	6	7	23	20	36	2	5	14	4	3	2	2	1	5	2	5	1	2	0	1	2	3	0	1	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	1569	721	630	856	275	166	340	162	273	109	44	37	66	89	24	24	9	25	23	7	12	11	4	3	3	14	14	33	2	1	10	4	1	0	2	0	4	1	2	1	0	0	1	2	2	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3135	1423	1115	1347	489	342	541	248	452	165	94	80	109	135	59	45	22	31	28	12	17	15	18	11	5	20	18	35	7	3	19	2	5	2	2	1	4	1	4	2	2	1	1	0	3	1	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1607	723	629	875	272	179	346	128	305	107	54	37	69	71	31	19	9	18	19	8	12	8	5	6	1	13	12	31	5	1	15	2	2	0	2	0	4	0	1	1	0	1	1	0	2	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3140	1451	1118	1309	508	339	559	247	419	162	102	78	111	160	63	45	24	21	25	14	17	18	15	9	4	14	20	29	10	4	21	3	5	2	2	1	0	1	1	2	1	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1611	734	632	869	284	190	388	131	277	95	60	39	79	89	27	20	14	11	18	9	9	9	6	4	2	10	6	22	5	1	18	2	2	0	2	0	0	0	1	1	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3138	1427	1092	1317	561	330	559	257	392	160	116	71	109	159	61	34	31	20	28	14	17	19	16	12	4	13	28	11	11	2	15	2	3	1	2	1	0	1	1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1556	714	618	877	311	187	384	147	253	84	62	33	69	77	28	16	16	11	19	10	7	7	9	6	2	4	13	5	6	0	13	0	1	1	2	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2931	1322	1117	1309	491	325	460	259	321	150	81	75	127	113	78	38	29	15	42	21	18	20	42	15	16	21	22	15	5	8	2	3	0	2	1	3	2	1	2	0	1	2	1	0	1	1	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1488	644	632	814	294	176	317	146	198	81	37	44	73	80	42	24	13	4	23	9	6	8	32	8	6	6	17	12	5	4	0	2	0	0	0	2	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3005	1345	1112	1358	492	337	465	253	369	153	92	83	137	116	71	32	29	14	35	26	18	20	33	10	18	17	17	11	5	6	10	4	2	2	1	2	7	1	4	0	0	2	1	0	2	2	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1552	672	650	861	297	195	309	147	226	86	36	46	88	81	40	17	14	3	19	11	5	12	25	6	6	5	12	7	4	3	0	3	1	0	0	1	6	0	3	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3000	1321	1181	1349	513	352	514	250	357	150	92	93	128	111	71	29	31	16	32	30	13	14	29	9	15	21	21	9	3	6	12	4	2	2	1	2	6	2	3	0	0	2	1	0	2	2	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	1532	678	710	866	305	207	332	150	230	87	40	48	87	69	41	17	17	5	18	15	5	9	19	5	4	7	16	5	1	4	0	3	1	0	0	1	6	1	3	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	3042	1345	1148	1380	496	362	576	243	364	139	90	89	118	110	58	36	28	22	24	28	8	12	25	11	14	23	12	9	4	5	13	4	2	1	1	3	7	2	3	0	0	1	1	0	3	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	1579	698	694	886	280	205	362	149	230	74	47	42	80	67	34	20	16	9	10	15	5	11	12	9	6	15	9	5	2	3	1	3	1	0	0	2	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	3078	1369	1159	1330	537	348	612	262	383	146	89	86	104	112	65	48	36	26	31	20	12	7	30	9	10	25	11	9	5	4	19	2	2	1	0	1	1	1	1	2	0	2	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	1574	708	696	880	305	189	405	159	237	80	47	38	66	77	37	25	18	13	18	11	8	4	18	7	5	19	8	5	2	2	10	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	3084	1384	1115	1458	538	347	594	262	402	150	99	71	92	101	72	66	40	34	28	17	13	8	30	14	8	23	17	8	4	3	16	3	1	1	2	1	1	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1559	707	655	1006	304	182	371	146	268	88	49	32	52	66	47	42	21	17	18	7	10	5	20	10	5	20	8	4	2	1	13	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3099	1402	1133	1490	540	328	555	258	417	167	98	73	86	131	81	72	34	31	32	14	20	12	35	9	7	25	15	12	4	2	16	3	3	0	3	0	1	0	0	2	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1565	718	636	988	307	174	342	132	277	106	46	34	50	79	43	48	20	16	22	6	14	6	21	5	2	19	7	9	2	0	15	1	3	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3109	1363	1068	1465	498	352	505	230	389	170	95	75	104	134	100	72	29	32	32	19	18	15	26	8	6	25	19	14	2	4	10	4	5	1	3	0	0	0	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1590	687	595	972	269	191	290	121	271	117	51	34	52	76	51	49	19	19	22	8	12	9	15	4	2	15	11	10	1	2	9	2	4	1	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3092	1344	1058	1461	486	351	502	219	378	152	86	76	112	151	97	67	28	26	23	20	17	21	23	6	4	31	22	10	1	4	5	5	5	1	2	1	0	1	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1574	665	604	954	267	193	305	130	248	104	43	36	56	83	51	42	18	17	14	10	8	12	15	3	1	18	17	7	1	2	4	2	4	1	0	0	0	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3090	1344	1052	1421	511	356	529	213	399	153	77	76	133	131	80	54	27	24	39	22	14	21	24	7	1	23	15	4	1	5	6	3	4	1	1	2	8	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1559	663	626	950	281	203	336	135	270	90	43	40	71	81	45	35	14	15	26	11	6	12	19	3	1	14	12	2	1	4	4	2	3	1	0	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
